,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,min_samples_leaf_tunability
248,0.0096112439578502,26,16,31,1.0,0.8785885167464114,0.6874999999999999,0.739344262295082,0.8263581947603733
249,0.0096112439578502,26,30,31,1.0,0.7689166097060833,0.7150000000000001,0.7410893707033316,0.8062514951023538
250,0.0096112439578502,26,30,31,1.0,0.7689678742310322,0.7049999999999998,0.7345055526176626,0.8021183567121737
251,0.0096112439578502,26,45,31,0.9729197684036395,0.7140977443609022,0.6912499999999999,0.7378900052882071,0.7790393795131871
252,0.0096112439578502,26,13,31,1.0,0.8747265892002736,0.7025,0.726176626123744,0.8258508038310044
253,0.0096112439578502,26,5,31,1.0,0.8929596719070403,0.6962499999999999,0.7346377578001058,0.8309618574267865
254,0.0096112439578502,26,27,31,1.0,0.787252221462748,0.7212500000000002,0.7556319407720783,0.8160335405587066
255,0.0096112439578502,26,3,31,1.0,0.9112611073137389,0.69875,0.7671602326811211,0.844292834998715
256,0.0096112439578502,26,13,31,1.0,0.8891831852358167,0.71875,0.7573506081438391,0.841320948344914
257,0.0096112439578502,26,35,31,0.9929032258064516,0.7570403280929597,0.6762499999999999,0.7474881015335801,0.7934204138582479
258,0.0096112439578502,26,53,31,0.9658395368072787,0.692071086807929,0.7162500000000002,0.7476203067160234,0.7804452325828077
259,0.0096112439578502,26,38,31,1.0,0.7166267942583733,0.705,0.7735589635113695,0.7987964394424356
260,0.0096112439578502,26,43,31,0.9729776674937967,0.7283321941216678,0.7200000000000001,0.7752776308831307,0.7991468731246488
261,0.0096112439578502,26,25,31,1.0,0.8301948051948053,0.725,0.7266525647805392,0.8204618424938361
262,0.0096112439578502,26,18,31,1.0,0.8850820232399179,0.69,0.7296404019037547,0.826180606285918
263,0.0096112439578502,26,18,31,1.0,0.8746924128503076,0.6849999999999999,0.7393178212585932,0.8247525585272253
264,0.0096112439578502,26,36,31,1.0,0.6827067669172933,0.69375,0.7670544685351665,0.785877808863115
265,0.0096112439578502,26,12,31,1.0,0.8889781271360219,0.7162499999999999,0.7524325753569541,0.839415175623244
266,0.0096112439578502,26,30,31,1.0,0.7479152426520848,0.6962499999999998,0.76544156530936,0.8024017019903611
267,0.0096112439578502,26,24,31,1.0,0.8081168831168831,0.70875,0.7442358540454785,0.8152756842905904
268,0.0096112439578502,26,27,31,1.0,0.8106801093643199,0.7175,0.7539132734003172,0.8205233456911594
269,0.0096112439578502,26,38,31,1.0,0.7415413533834587,0.68875,0.7363564251718666,0.7916619446388313
270,0.0096112439578502,26,50,31,0.9716377171215882,0.7128673957621326,0.70375,0.7328662083553675,0.7802803303097721
271,0.0096112439578502,26,52,31,0.9710008271298595,0.699812030075188,0.7074999999999999,0.7508989952406135,0.7823029631114153
272,0.0096112439578502,26,45,31,0.9723118279569892,0.738755980861244,0.6575,0.7735060814383924,0.7855184725641564
273,0.0096112439578502,26,18,31,1.0,0.8707621326042378,0.6925000000000001,0.7422527763088314,0.8263787272282672
274,0.0096112439578502,26,16,31,1.0,0.8930109364319889,0.6912499999999999,0.7427815970386039,0.8317606333676482
275,0.0096112439578502,26,56,31,0.9600454921422663,0.6892515379357484,0.71125,0.7510047593865681,0.7778879473661457
276,0.0096112439578502,26,27,31,1.0,0.7898325358851674,0.6975,0.7360920148069804,0.805856137673037
277,0.0096112439578502,26,28,31,1.0,0.8132604237867396,0.6925,0.7377842411422527,0.8108861662322481
278,0.0096112439578502,26,2,31,1.0,0.8942754613807244,0.68875,0.7506610259122157,0.8334216218232351
279,0.0096112439578502,26,53,31,0.9690860215053764,0.7023410799726589,0.69,0.7246694870438921,0.7715241471304819
280,0.0096112439578502,26,51,31,0.9697022332506204,0.688004101161996,0.7,0.7278159703860392,0.7713805761996638
281,0.0096112439578502,26,46,31,0.9703598014888339,0.6998974709501026,0.69125,0.7343469063987308,0.7739635447094169
282,0.0096112439578502,26,47,31,0.9716501240694789,0.6892686261107313,0.725,0.7802485457429931,0.7915418239808008
283,0.0096112439578502,26,45,31,0.9722952853598015,0.7230177717019821,0.70375,0.7521152829190905,0.7877945849952186
284,0.0096112439578502,26,48,31,0.974863523573201,0.7037423103212576,0.7087500000000001,0.7394235854045477,0.7816948548247515
285,0.0096112439578502,26,31,31,1.0,0.7728127136021873,0.68875,0.7505817028027499,0.8030361041012342
286,0.0096112439578502,26,33,31,1.0,0.7479323308270677,0.6787500000000001,0.7410893707033315,0.7919429253825998
287,0.0096112439578502,26,36,31,0.9948387096774194,0.735064935064935,0.74,0.7314383923849814,0.8003355092818338
288,0.0096112439578502,26,6,31,1.0,0.8889097744360901,0.69625,0.7375991538868323,0.8306897320807307
289,0.0096112439578502,26,2,31,1.0,0.8772727272727272,0.6837500000000001,0.7426493918561607,0.825918029782222
290,0.0096112439578502,26,56,31,0.9632588916459884,0.6868762816131238,0.6874999999999998,0.7346113167636172,0.7680616225056822
291,0.0096112439578502,26,57,31,0.963287841191067,0.6931647300068352,0.71875,0.7261501850872554,0.7753381890712894
292,0.0096112439578502,26,60,31,0.9503887510339123,0.6892344497607655,0.69125,0.7358540454785827,0.7666818115683152
293,0.0096112439578502,26,39,31,0.9748759305210918,0.7467703349282295,0.6762499999999998,0.7618455843469064,0.789935462449057
294,0.0096112439578502,26,50,31,0.971645988420182,0.6892686261107314,0.71375,0.7214436805922793,0.7740270737807982
295,0.0096112439578502,26,58,31,0.9606989247311828,0.7390806561859193,0.70625,0.7605764145954522,0.7916514988781386
296,0.0096112439578502,26,43,31,0.9677915632754341,0.7218215994531785,0.72625,0.752221047065045,0.7920210524484144
297,0.0096112439578502,26,3,31,1.0,0.894172932330827,0.7150000000000001,0.7149656266525647,0.8310346397458479
298,0.0096112439578502,26,52,31,0.9742224979321754,0.7088687628161312,0.70625,0.7327075621364358,0.7805122057211855
299,0.0096112439578502,26,27,31,1.0,0.7820232399179767,0.6799999999999999,0.7071655208884188,0.7922971902015988
300,0.0096112439578502,26,38,31,1.0,0.7060833902939165,0.685,0.7867530407191963,0.7944591077532781
301,0.0096112439578502,26,23,31,1.0,0.8616199589883801,0.68875,0.7539925965097831,0.8260906388745408
302,0.0096112439578502,26,11,31,1.0,0.8670027341079972,0.70625,0.7474087784241142,0.8301653781330279
303,0.0096112439578502,26,57,31,0.958792390405294,0.665892002734108,0.70625,0.7459016393442622,0.7692090081209161
304,0.0096112439578502,26,23,31,1.0,0.8119617224880382,0.71,0.7442887361184558,0.8165626146516236
305,0.0096112439578502,26,28,31,1.0,0.7873376623376623,0.72,0.7637757800105763,0.8177783605870598
306,0.0096112439578502,26,29,31,1.0,0.7818523581681477,0.68625,0.7294553146483341,0.7993894182041205
307,0.0096112439578502,26,13,31,1.0,0.8798701298701298,0.7137500000000001,0.7116340560549974,0.8263135464812819
308,0.0096112439578502,26,25,31,1.0,0.819583048530417,0.7074999999999999,0.7573770491803278,0.8211150244276861
309,0.0096112439578502,26,11,31,1.0,0.913773069036227,0.7025,0.776969857218403,0.8483107315636575
310,0.0096112439578502,26,34,31,0.9941935483870967,0.7545112781954887,0.7012499999999999,0.7442887361184558,0.7985608906752604
311,0.0096112439578502,26,24,31,1.0,0.8160287081339714,0.725,0.7165785298783712,0.8144018095030856
312,0.0096112439578502,26,15,31,1.0,0.8968557758031441,0.69375,0.7554468535166579,0.8365131573299505
313,0.0096112439578502,26,24,31,1.0,0.8302118933697882,0.74375,0.7622421998942358,0.834051023316006
314,0.0096112439578502,26,25,31,1.0,0.8042720437457278,0.68125,0.7378635642517187,0.8058464019993616
315,0.0096112439578502,26,47,31,0.972328370554177,0.7102529049897471,0.70125,0.7620835536753041,0.786478707304807
316,0.0096112439578502,26,36,31,1.0,0.7430109364319891,0.6799999999999999,0.7247752511898466,0.7869465469054591
317,0.0096112439578502,26,51,31,0.9690777502067824,0.6774094326725905,0.6950000000000001,0.7426493918561609,0.7710341436838835
318,0.0096112439578502,26,8,31,1.0,0.9074504442925495,0.6862500000000001,0.7379164463246959,0.8329042226543113
319,0.0096112439578502,26,46,31,0.9703680727874279,0.7179596719070404,0.6849999999999999,0.7377313590692756,0.7777647759409358
320,0.0096112439578502,26,21,31,1.0,0.8668660287081339,0.6950000000000001,0.7752511898466421,0.834279304638694
321,0.0096112439578502,26,35,31,1.0,0.7480690362269311,0.68375,0.772025383395029,0.8009611049054901
322,0.0096112439578502,26,26,31,1.0,0.8341250854408748,0.7100000000000001,0.7671337916446325,0.8278147192713768
323,0.0096112439578502,26,34,31,1.0,0.7663192071086808,0.705,0.7559227921734532,0.8068104998205334
324,0.0096112439578502,26,14,31,1.0,0.8981886534518114,0.68,0.7360126916975145,0.8285503362873315
325,0.0096112439578502,26,53,31,0.9645533498759304,0.7036056049213943,0.7100000000000001,0.7343997884717082,0.7781396858172582
326,0.0096112439578502,26,36,31,1.0,0.7493506493506493,0.6937500000000001,0.7168693812797462,0.7899925076575989
327,0.0096112439578502,26,7,31,1.0,0.9256664388243335,0.7112499999999999,0.7411686938127974,0.8445212831592828
328,0.0096112439578502,26,54,31,0.9639536807278744,0.7129015721120984,0.71625,0.7605499735589634,0.788413806599734
329,0.0096112439578502,26,11,31,1.0,0.8876794258373207,0.70625,0.7379693283976733,0.8329746885587486
330,0.0096112439578502,26,57,31,0.9658519437551696,0.6931818181818181,0.7262500000000001,0.7555526176626123,0.7852090948999
331,0.0096112439578502,26,33,31,1.0,0.7507006151742994,0.6712500000000001,0.7458223162347963,0.791943232852274
332,0.0096112439578502,26,11,31,1.0,0.8669343814080657,0.7112499999999999,0.7278952934955052,0.8265199187258927
333,0.0096112439578502,26,45,31,0.9710173697270472,0.6944463431305536,0.6900000000000001,0.7542834479111581,0.7774367901921897
334,0.0096112439578502,26,17,31,1.0,0.8668318523581682,0.6975,0.7166049709148598,0.820234205818257
335,0.0096112439578502,26,35,31,0.9903225806451612,0.7286226930963774,0.7024999999999999,0.7280010576414596,0.7873615828457494
336,0.0096112439578502,26,18,31,1.0,0.8890293916609705,0.68875,0.7458487572712851,0.830907037233064
337,0.0096112439578502,26,28,31,1.0,0.759706083390294,0.7137500000000001,0.7377578001057641,0.8028034708740146
338,0.0096112439578502,26,26,31,1.0,0.8185919343814081,0.70125,0.7409571655208883,0.8151997749755742
339,0.0096112439578502,26,50,31,0.9607113316790736,0.7103212576896787,0.725,0.7635642517186674,0.789899210271855
340,0.0096112439578502,26,20,31,1.0,0.8734962406015037,0.6837500000000001,0.7425171866737175,0.8249408568188052
341,0.0096112439578502,26,33,31,1.0,0.7534005468215994,0.67875,0.7166314119513484,0.7871954896932369
342,0.0096112439578502,26,54,31,0.9652150537634409,0.6747607655502392,0.7025,0.7472765732416711,0.7724380981388379
343,0.0096112439578502,26,4,31,1.0,0.9099111414900889,0.70875,0.7346641988365944,0.8383313350816708
344,0.0096112439578502,26,36,31,1.0,0.7374743677375257,0.68625,0.7541512427287149,0.7944689026165601
345,0.0096112439578502,26,47,31,0.9729280397022333,0.6958646616541354,0.7012499999999999,0.7606557377049181,0.7826746097653217
346,0.0096112439578502,26,45,31,0.9723035566583954,0.7363123718386877,0.70375,0.7493918561607614,0.7904394461644612
347,0.0096112439578502,26,30,31,1.0,0.7557245386192755,0.69875,0.767451084082496,0.8054814056754429
348,0.0096112439578502,26,13,31,1.0,0.9073820915926177,0.7075,0.7215230037017452,0.8341012738235907
349,0.0096112439578502,26,31,31,1.0,0.7495557074504443,0.68625,0.7653358011634055,0.8002853771534624
350,0.0096112439578502,26,56,31,0.9619851116625309,0.7362611073137388,0.6912499999999999,0.7622421998942359,0.7879346047176263
351,0.0096112439578502,26,38,31,1.0,0.7073650034176351,0.69625,0.7445002644103649,0.7870288169570001
352,0.0096112439578502,26,14,31,1.0,0.8826213260423786,0.67125,0.7249074563722898,0.8196946956036671
353,0.0096112439578502,26,23,31,1.0,0.8198906356801092,0.74,0.7264145954521418,0.8215763077830628
354,0.0096112439578502,26,47,31,0.9703598014888337,0.7233766233766235,0.6837500000000001,0.7197778952934956,0.7743160800397382
355,0.0096112439578502,26,10,31,1.0,0.9112611073137389,0.70625,0.7231623479640401,0.8351683638194447
356,0.0096112439578502,26,7,31,1.0,0.8969241285030758,0.7050000000000001,0.7395822316234797,0.835376590031639
357,0.0096112439578502,26,31,31,1.0,0.7505639097744361,0.6837500000000001,0.7701480698043365,0.8011154948946931
358,0.0096112439578502,26,47,31,0.9645368072787427,0.7074675324675325,0.67375,0.7523268112109994,0.7745202877393186
359,0.0096112439578502,26,43,31,0.9735897435897437,0.7273069036226932,0.6975,0.726388154415653,0.7811962004070225
360,0.0096112439578502,26,37,31,0.982597187758478,0.7142173615857825,0.6787500000000001,0.7329455314648335,0.7771275202022735
361,0.0096112439578502,26,55,31,0.9606741108354011,0.6907211209842788,0.705,0.7622686409307244,0.779665968187601
362,0.0096112439578502,26,32,31,1.0,0.7651742993848257,0.6824999999999999,0.7623479640401906,0.802505565856254
363,0.0096112439578502,26,55,31,0.9613275434243178,0.6878844839371154,0.7000000000000001,0.7067160232681121,0.7639820126573863
364,0.0096112439578502,26,57,31,0.9593879239040529,0.6958988380041011,0.7087500000000001,0.7442358540454784,0.7770681539884082
365,0.0096112439578502,26,36,31,1.0,0.7338345864661654,0.73625,0.7702538339502908,0.8100846051041141
366,0.0096112439578502,26,54,31,0.9729404466501241,0.6723855092276145,0.68875,0.7408249603384452,0.7687252290540459
367,0.0096112439578502,26,60,31,0.9613523573200993,0.6983082706766918,0.7049999999999998,0.7392913802221045,0.775988002054724
368,0.0096112439578502,26,1,31,1.0,0.9021189336978811,0.70125,0.7575621364357482,0.8402327675334073
369,0.0096112439578502,26,14,31,1.0,0.9243335611756665,0.7175,0.7459016393442623,0.8469338001299822
370,0.0096112439578502,26,37,31,0.9910008271298594,0.7311175666438825,0.7074999999999999,0.7409571655208883,0.7926438898236575
371,0.0096112439578502,26,37,31,1.0,0.7218557758031442,0.7100000000000001,0.7331306187202538,0.7912465986308495
372,0.0096112439578502,26,5,31,1.0,0.94512987012987,0.70375,0.7637228979375992,0.8531506920168672
373,0.0096112439578502,26,55,31,0.9619602977667492,0.6814593301435407,0.6950000000000001,0.7442094130089899,0.77065726022982
374,0.0096112439578502,26,50,31,0.9697105045492143,0.6998462064251538,0.70375,0.7441300898995241,0.779359200218473
375,0.0096112439578502,26,48,31,0.971641852770885,0.7154306220095694,0.72,0.7622950819672132,0.792341889186917
376,0.0096112439578502,26,25,31,1.0,0.8265892002734108,0.6737500000000001,0.7606821787414066,0.8152553447537043
377,0.0096112439578502,26,28,31,1.0,0.7833219412166781,0.73625,0.7427551560021154,0.8155817743046984
378,0.0096112439578502,26,13,31,1.0,0.9111414900888587,0.70375,0.7523532522474881,0.8418111855840866
379,0.0096112439578502,26,54,31,0.9639081885856079,0.7193267259056733,0.7025,0.7537017451084083,0.7848591648999224
380,0.0096112439578502,26,25,31,1.0,0.8381408065618592,0.6699999999999999,0.749206768905341,0.8143368938668001
381,0.0096112439578502,26,12,31,1.0,0.903315105946685,0.6825000000000001,0.7607350608143839,0.8366375416902672
382,0.0096112439578502,26,51,31,0.9652026468155499,0.7113636363636362,0.71,0.7589106292966684,0.7863692281189636
383,0.0096112439578502,26,11,31,1.0,0.9191387559808613,0.6975,0.7440243257535695,0.8401657704336076
384,0.0096112439578502,26,37,31,0.9832258064516128,0.7467532467532467,0.70125,0.7297461660497092,0.7902438048136422
385,0.0096112439578502,26,51,31,0.9664971050454921,0.7075017088174983,0.6912499999999999,0.749074563722898,0.7785808443964721
386,0.0096112439578502,26,1,31,1.0,0.8968557758031441,0.6937500000000001,0.746060285563194,0.8341665153415846
387,0.0096112439578502,26,28,31,1.0,0.7924128503075871,0.69875,0.7461396086726599,0.8093256147450618
388,0.0096112439578502,26,38,31,0.9755334987593052,0.7299384825700616,0.6862500000000001,0.7636964569011104,0.7888546095576194
389,0.0096112439578502,26,9,31,1.0,0.8968386876281613,0.7137499999999999,0.7396351136964568,0.8375559503311546
390,0.0096112439578502,26,53,31,0.9658560794044664,0.6865003417634997,0.6912499999999999,0.7198043363299842,0.7658526893744875
391,0.0096112439578502,26,49,31,0.9696980976013233,0.7312371838687628,0.70625,0.7670015864621893,0.793546716983069
392,0.0096112439578502,26,45,31,0.9709966914805627,0.7273239917976759,0.69125,0.7427287149656265,0.7830748495609663
393,0.0096112439578502,26,51,31,0.9677791563275434,0.7127306903622694,0.685,0.7408249603384454,0.7765837017570645
394,0.0096112439578502,26,36,31,1.0,0.7675837320574164,0.6775,0.7296932839767318,0.793694254008537
395,0.0096112439578502,26,19,31,1.0,0.8838516746411482,0.7012499999999998,0.7409307244843998,0.831508099781387
396,0.0096112439578502,26,7,31,1.0,0.9033663704716336,0.6825,0.7265468006345849,0.8281032927765546
397,0.0096112439578502,26,19,31,1.0,0.8917634996582364,0.7050000000000001,0.7297197250132206,0.8316208061678643
398,0.0096112439578502,26,44,31,0.9677750206782466,0.7153964456596035,0.6837500000000001,0.7298254891591751,0.7741867388742563
399,0.0096112439578502,26,14,31,1.0,0.9007006151742993,0.7100000000000001,0.7360920148069805,0.8366981574953201
400,0.0096112439578502,26,18,31,1.0,0.882347915242652,0.7174999999999999,0.7410893707033315,0.8352343214864959
401,0.0096112439578502,26,48,31,0.967129859387924,0.6917976760082023,0.71875,0.757297726070862,0.7837438153667471
402,0.0096112439578502,26,55,31,0.967803970223325,0.674812030075188,0.7100000000000001,0.7412215758857748,0.7734593940460719
403,0.0096112439578502,26,45,31,0.968428453267163,0.7102529049897471,0.70125,0.7508725542041248,0.7827009781152587
404,0.0096112439578502,26,42,31,0.9916666666666666,0.7427887901572113,0.6737500000000001,0.7589370703331569,0.7917856317892588
405,0.0096112439578502,26,40,31,1.0,0.7051093643198907,0.6837500000000001,0.7621364357482814,0.787748950017043
406,0.0096112439578502,26,17,31,1.0,0.8955912508544086,0.7012499999999999,0.7183236382866209,0.8287912222852574
407,0.0096112439578502,26,43,31,0.9890322580645161,0.7193609022556391,0.705,0.7279481755684822,0.7853353339721594
408,0.0096112439578502,26,18,31,1.0,0.8771018455228982,0.71875,0.7260708619777895,0.8304806768751719
409,0.0096112439578502,26,59,31,0.9555334987593053,0.6969924812030075,0.7037500000000001,0.7151771549444738,0.7678632837266968
410,0.0096112439578502,26,38,31,0.9935732009925559,0.750563909774436,0.7137499999999999,0.7672131147540984,0.8062750563802725
411,0.0096112439578502,26,19,31,1.0,0.8329801777170198,0.69875,0.7523268112109994,0.8210142472320048
412,0.0096112439578502,26,47,31,0.9703598014888339,0.7194976076555023,0.7,0.7214965626652564,0.7778384929523982
413,0.0096112439578502,26,29,31,1.0,0.7923615857826384,0.70125,0.74420941300899,0.809455249697907
414,0.0096112439578502,26,59,31,0.9626220016542597,0.7049897470950102,0.6887500000000001,0.7360655737704919,0.7731068306299405
415,0.0096112439578502,26,7,31,1.0,0.873274094326726,0.7250000000000001,0.7312004230565838,0.8323686293458274
416,0.0096112439578502,26,60,31,0.9587551695616213,0.6995557074504443,0.70625,0.7622686409307244,0.7817073794856975
417,0.0096112439578502,26,41,31,0.9832258064516128,0.6814935064935066,0.7112499999999999,0.7280803807509255,0.7760124234240111
418,0.0096112439578502,26,47,31,0.9697270471464019,0.7177546138072455,0.6987499999999999,0.7410893707033315,0.7818302579142447
419,0.0096112439578502,26,59,31,0.9561745244003308,0.7272385509227615,0.69875,0.7363564251718666,0.7796298751237396
420,0.0096112439578502,26,17,31,1.0,0.8668318523581681,0.68125,0.7622950819672132,0.8275942335813453
421,0.0096112439578502,26,41,31,0.9729363110008272,0.7036910457963089,0.6799999999999999,0.7457694341618192,0.7755991977397388
422,0.0096112439578502,26,5,31,1.0,0.9060150375939848,0.7024999999999999,0.7215494447382338,0.8325161205830546
423,0.0096112439578502,26,53,31,0.9664764267990075,0.6853725222146274,0.67375,0.7394764674775252,0.76626885412279
424,0.0096112439578502,26,57,31,0.9600578990901572,0.6671736158578263,0.72875,0.7382337387625595,0.7735538134276359
425,0.0096112439578502,26,16,31,1.0,0.8668318523581681,0.70375,0.7362242199894237,0.8267015180868978
426,0.0096112439578502,26,5,31,1.0,0.8812713602187288,0.68125,0.7574034902168166,0.8299812126088864
427,0.0096112439578502,26,20,31,1.0,0.8746753246753245,0.6925000000000001,0.7374933897408779,0.8261671786040506
428,0.0096112439578502,26,59,31,0.9619892473118279,0.6906527682843471,0.695,0.7412480169222633,0.7722225081296096
429,0.0096112439578502,26,23,31,1.0,0.8538277511961724,0.7125,0.7378635642517186,0.8260478288619727
430,0.0096112439578502,26,49,31,0.9703639371381308,0.7259398496240601,0.70125,0.7507932310946588,0.7870867544642124
431,0.0096112439578502,26,50,31,0.9723035566583954,0.7283151059466849,0.6862499999999999,0.7346906398730829,0.7803898256195408
432,0.0096112439578502,26,30,31,1.0,0.7741797676008202,0.6975,0.7426758328926495,0.8035889001233674
433,0.0096112439578502,26,47,31,0.9703680727874275,0.7387559808612439,0.6762499999999999,0.7539132734003173,0.7848218317622472
434,0.0096112439578502,26,31,31,1.0,0.7884825700615175,0.7300000000000001,0.7604177683765203,0.8197250846095094
435,0.0096112439578502,26,57,31,0.9600578990901572,0.6959330143540668,0.7075,0.7284241142252776,0.7729787569173754
436,0.0096112439578502,26,28,31,1.0,0.7938311688311688,0.71875,0.7214701216287679,0.8085128226149841
437,0.0096112439578502,26,33,31,1.0,0.7441045796308953,0.70625,0.7474352194606028,0.7994474497728745
438,0.0096112439578502,26,33,31,1.0,0.7402084757347916,0.69375,0.7392649391856161,0.7933058537301019
439,0.0096112439578502,26,10,31,1.0,0.906185919343814,0.7050000000000001,0.7233474352194605,0.8336333386408187
440,0.0096112439578502,26,30,31,1.0,0.7885338345864662,0.6975,0.7685616076150186,0.8136488605503713
441,0.0096112439578502,26,5,31,1.0,0.8876965140123033,0.6912499999999999,0.7136435748281332,0.8231475222101091
442,0.0096112439578502,26,2,31,1.0,0.8525461380724538,0.6637500000000001,0.7295610787942886,0.8114643042166856
443,0.0096112439578502,26,9,31,1.0,0.8956596035543403,0.7012499999999999,0.775039661554733,0.8429873162772683
444,0.0096112439578502,26,48,31,0.972940446650124,0.7062200956937799,0.695,0.7278688524590164,0.77550734870073
445,0.0096112439578502,26,52,31,0.9638999172870142,0.7102358168147642,0.7150000000000001,0.7263881544156531,0.7788809721293579
446,0.0096112439578502,26,18,31,1.0,0.8511790840738207,0.7,0.7393178212585932,0.8226242263331035
447,0.0096112439578502,26,52,31,0.9664846980976014,0.6956425153793575,0.69875,0.7377313590692756,0.7746521431365587
448,0.0096112439578502,26,7,31,1.0,0.8944292549555707,0.6775,0.7474087784241142,0.8298345083449211
449,0.0096112439578502,26,40,31,0.9825806451612904,0.7427204374572796,0.6925000000000001,0.7474352194606028,0.7913090755197932
450,0.0096112439578502,26,45,31,0.9664722911497103,0.7323308270676693,0.6875000000000001,0.7819143310417769,0.7920543623147891
451,0.0096112439578502,26,55,31,0.9626426799007444,0.7102187286397811,0.7,0.7732681121099949,0.78653238016263
452,0.0096112439578502,26,41,31,0.968428453267163,0.7128673957621325,0.7,0.7280803807509255,0.7773440574450552
453,0.0096112439578502,26,6,31,1.0,0.8759740259740261,0.6950000000000001,0.7622157588577472,0.8332974462079433
454,0.0096112439578502,26,48,31,0.9735856079404467,0.6828092959671908,0.71875,0.7182707562136436,0.7733539150303202
455,0.0096112439578502,26,29,31,1.0,0.7781784005468217,0.7224999999999999,0.7182707562136436,0.8047372891901163
456,0.0096112439578502,26,25,31,1.0,0.8042720437457278,0.72125,0.7425700687466947,0.8170230281231056
457,0.0096112439578502,26,47,31,0.9735938792390405,0.6956596035543404,0.7212500000000001,0.7539925965097832,0.786124019825791
458,0.0096112439578502,26,36,31,1.0,0.7271872863978127,0.6762500000000001,0.7650713907985193,0.792127169299083
459,0.0096112439578502,26,32,31,1.0,0.7335269993164731,0.73125,0.7410100475938657,0.8014467617275847
460,0.0096112439578502,26,58,31,0.9600744416873448,0.694583048530417,0.7125,0.7248810153358012,0.7730096263883908
461,0.0096112439578502,26,44,31,0.9722870140612077,0.7180792891319208,0.68125,0.7541248016922265,0.7814352762213387
462,0.0096112439578502,26,22,31,1.0,0.8577751196172247,0.69,0.726176626123744,0.8184879364352422
463,0.0096112439578502,26,40,31,0.9838999172870141,0.7035714285714285,0.72,0.7718402961396087,0.7948279104995128
464,0.0096112439578502,26,21,31,1.0,0.8408065618591936,0.7024999999999999,0.7475938656795347,0.8227251068846819
465,0.0096112439578502,26,27,31,1.0,0.7820061517429939,0.7262500000000001,0.7295875198307773,0.8094609178934429
466,0.0096112439578502,26,33,31,1.0,0.7703007518796994,0.6837500000000001,0.7232152300370175,0.7943164954791793
467,0.0096112439578502,26,40,31,0.9800454921422663,0.7454203691045796,0.6937499999999999,0.7327868852459016,0.7880006866231868
468,0.0096112439578502,26,23,31,1.0,0.8576555023923446,0.7212500000000001,0.7345848757271285,0.8283725945298682
469,0.0096112439578502,26,53,31,0.9619975186104218,0.7296479835953521,0.73,0.765520888418826,0.7967915976561499
470,0.0096112439578502,26,17,31,1.0,0.885252904989747,0.6950000000000001,0.7149920676890534,0.8238112431697001
471,0.0096112439578502,26,29,31,1.0,0.7690191387559808,0.69875,0.7556054997355897,0.8058436596228926
472,0.0096112439578502,26,29,31,1.0,0.7847744360902256,0.71,0.7605235325224748,0.8138244921531752
473,0.0096112439578502,26,36,31,1.0,0.7324504442925497,0.7125,0.7262823902696985,0.7928082086405621
474,0.0096112439578502,26,5,31,1.0,0.8981886534518113,0.72875,0.7441036488630355,0.8427605755787118
475,0.0096112439578502,26,3,31,1.0,0.9204887218045112,0.72,0.7147276573241671,0.8388040947821696
476,0.0096112439578502,26,41,31,0.9864805624483044,0.7389439507860561,0.6787499999999999,0.7474352194606028,0.7879024331737409
477,0.0096112439578502,26,10,31,1.0,0.896924128503076,0.6925000000000001,0.7492860920148069,0.8346775551294707
478,0.0096112439578502,26,55,31,0.9600620347394541,0.7233082706766918,0.70125,0.7279481755684823,0.778142120246157
479,0.0096112439578502,26,35,31,1.0,0.7128332194121668,0.69125,0.7475938656795347,0.7879192712729255
480,0.0096112439578502,26,57,31,0.9606989247311828,0.676161995898838,0.6925000000000001,0.7507667900581703,0.7700319276720478
481,0.0096112439578502,26,58,31,0.9574772539288668,0.6762987012987013,0.7362500000000001,0.7248810153358012,0.7737267426408423
482,0.0096112439578502,26,59,31,0.9626261373035568,0.7101332877648667,0.7374999999999999,0.7541776837652037,0.7911092772084067
483,0.0096112439578502,26,19,31,1.0,0.8968386876281613,0.71375,0.7543363299841352,0.8412312544030742
484,0.0096112439578502,26,46,31,0.9729569892473119,0.7258202323991798,0.705,0.7427287149656268,0.7866264841530296
485,0.0096112439578502,26,3,31,1.0,0.8955399863294599,0.68875,0.734267583289265,0.8296393924046812
486,0.0096112439578502,26,3,31,1.0,0.8707279562542721,0.715,0.7473823373876256,0.8332775734104745
487,0.0096112439578502,26,13,31,1.0,0.912388926862611,0.7025000000000001,0.7734796404019038,0.8470921418161288
488,0.0096112439578502,26,45,31,0.971641852770885,0.6970950102529051,0.7012499999999999,0.7621893178212586,0.7830440452112621
489,0.0096112439578502,26,56,31,0.9626261373035568,0.6958133971291867,0.71125,0.7460074034902168,0.7789242344807401
490,0.0096112439578502,26,23,31,1.0,0.8265550239234448,0.6612500000000001,0.73455843469064,0.8055908646535213
491,0.0096112439578502,26,36,31,0.98520264681555,0.7361414900888585,0.7162499999999999,0.7279217345319935,0.7913789678591006
492,0.0096112439578502,26,58,31,0.9626344086021505,0.7103554340396446,0.7299999999999999,0.7278688524590162,0.7827146737752029
493,0.0096112439578502,26,14,31,1.0,0.8577238550922761,0.7074999999999999,0.74748810153358,0.828177989156464
494,0.0096112439578502,26,55,31,0.9626178660049627,0.6541011619958988,0.70375,0.7541248016922263,0.7686484574232719
