,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,max_depth_tunability
252,0.0096112439578502,20,21,31,1.0,0.8433526999316474,0.6824999999999999,0.7539925965097831,0.8199613241103576
253,0.0096112439578502,8,21,31,1.0,0.8460184552289816,0.6937499999999999,0.7295610787942887,0.8173323835058175
254,0.0096112439578502,9,21,31,1.0,0.8590738209159261,0.7175,0.703437334743522,0.820002788914862
255,0.0096112439578502,3,21,31,0.8479156327543425,0.6933185235816814,0.70625,0.7345584346906397,0.745510647756666
256,0.0096112439578502,28,21,31,1.0,0.8642344497607656,0.6962499999999999,0.7508725542041248,0.8278392509912227
257,0.0096112439578502,12,21,31,1.0,0.8746240601503759,0.71375,0.7490481226864093,0.8343555457091962
258,0.0096112439578502,22,21,31,1.0,0.865516062884484,0.6912499999999999,0.7085140137493389,0.8163200191584556
259,0.0096112439578502,23,21,31,1.0,0.85892002734108,0.705,0.740983606557377,0.8262259084746143
260,0.0096112439578502,29,21,31,1.0,0.8369104579630896,0.7150000000000001,0.7133262823902697,0.8163091850883399
261,0.0096112439578502,4,21,31,0.9407196029776677,0.8004272043745727,0.68,0.757297726070862,0.7946111333557756
262,0.0096112439578502,4,21,31,0.9349462365591398,0.7793233082706766,0.7262500000000001,0.721390798519302,0.7904775858372797
263,0.0096112439578502,12,21,31,1.0,0.8681989063568011,0.66625,0.7313061872025384,0.816438773389835
264,0.0096112439578502,8,21,31,1.0,0.8433356117566643,0.7150000000000001,0.7623215230037017,0.8301642836900915
265,0.0096112439578502,29,21,31,1.0,0.870745044429255,0.72,0.745980962453728,0.8341815017207458
266,0.0096112439578502,4,21,31,0.9361827956989247,0.8145933014354068,0.7100000000000001,0.715230037017451,0.7940015335379456
267,0.0096112439578502,9,21,31,1.0,0.8134483937115515,0.7000000000000001,0.744341618191433,0.8144475029757462
268,0.0096112439578502,11,21,31,1.0,0.8654818865345181,0.705,0.731332628239027,0.8254536286933863
269,0.0096112439578502,22,21,31,1.0,0.8290840738209161,0.71,0.7278424114225277,0.8167316213108609
270,0.0096112439578502,11,21,31,1.0,0.8683356117566644,0.7037500000000001,0.725039661554733,0.8242813183278493
271,0.0096112439578502,11,21,31,1.0,0.8628844839371157,0.6837500000000001,0.7311739820200952,0.8194521164893027
272,0.0096112439578502,28,21,31,1.0,0.8603725222146276,0.7175,0.7345055526176627,0.8280945187080725
273,0.0096112439578502,18,21,31,1.0,0.8588516746411484,0.6849999999999999,0.7440772078265467,0.8219822206169238
274,0.0096112439578502,24,21,31,1.0,0.8460184552289816,0.7150000000000001,0.771893178212586,0.8332279083603918
275,0.0096112439578502,28,21,31,1.0,0.8458817498291182,0.7125,0.7459280803807509,0.8260774575524672
276,0.0096112439578502,18,21,31,1.0,0.8354408749145591,0.6875000000000001,0.7509518773135906,0.8184731880570375
277,0.0096112439578502,27,21,31,1.0,0.866848940533151,0.6924999999999999,0.7348492860920148,0.8235495566562914
278,0.0096112439578502,17,21,31,1.0,0.868010936431989,0.6962499999999999,0.7363564251718666,0.8251543404009638
279,0.0096112439578502,27,21,31,1.0,0.8602870813397129,0.7275,0.7279481755684823,0.8289338142270488
280,0.0096112439578502,1,21,31,0.6514640198511166,0.6956596035543403,0.6862499999999999,0.7410893707033315,0.693615748527197
281,0.0096112439578502,26,21,31,1.0,0.8316814764183185,0.7100000000000001,0.7311210999471178,0.8182006440913592
282,0.0096112439578502,6,21,31,1.0,0.8340567327409433,0.70875,0.7408249603384452,0.8209079232698471
283,0.0096112439578502,16,21,31,1.0,0.8327067669172932,0.69625,0.7736382866208356,0.8256487633845322
284,0.0096112439578502,20,21,31,1.0,0.8291353383458645,0.69125,0.7165520888418826,0.8092343567969369
285,0.0096112439578502,29,21,31,1.0,0.8499316473000682,0.71,0.7295610787942888,0.8223731815235893
286,0.0096112439578502,21,21,31,1.0,0.892805878332194,0.7037500000000001,0.7233474352194607,0.8299758283879137
287,0.0096112439578502,30,21,31,1.0,0.8760765550239235,0.70625,0.7084611316763617,0.8226969216750714
288,0.0096112439578502,8,21,31,1.0,0.8263670539986329,0.6975,0.7525383395029084,0.8191013483753854
289,0.0096112439578502,18,21,31,1.0,0.8420198222829802,0.6975,0.7346113167636171,0.8185327847616494
290,0.0096112439578502,2,21,31,0.762262200165426,0.6984278879015721,0.7112499999999999,0.7605235325224747,0.7331159051473682
291,0.0096112439578502,10,21,31,1.0,0.8171394395078606,0.67625,0.7296932839767318,0.8057706808711482
292,0.0096112439578502,2,21,31,0.7500165425971878,0.6919856459330143,0.685,0.7558434690639874,0.7207114143985474
293,0.0096112439578502,10,21,31,1.0,0.844565960355434,0.7000000000000001,0.7425436277102062,0.8217773970164102
294,0.0096112439578502,6,21,31,1.0,0.8563055365686945,0.6925000000000001,0.7378900052882073,0.8216738854642255
295,0.0096112439578502,5,21,31,0.972940446650124,0.8421907040328094,0.685,0.7474352194606028,0.811891592535884
296,0.0096112439578502,17,21,31,1.0,0.860287081339713,0.70875,0.6954521417239555,0.8161223057659172
297,0.0096112439578502,20,21,31,1.0,0.8393369788106628,0.6675,0.7409307244843998,0.8119419258237656
298,0.0096112439578502,23,21,31,1.0,0.8668831168831168,0.7137499999999999,0.7425965097831835,0.830807406666575
299,0.0096112439578502,28,21,31,1.0,0.8369104579630896,0.67875,0.7377578001057642,0.8133545645172134
300,0.0096112439578502,1,21,31,0.6494623655913979,0.6972317156527683,0.70375,0.7213643574828134,0.6929521096817449
301,0.0096112439578502,8,21,31,1.0,0.8224367737525631,0.6775,0.7459809624537281,0.8114794340515729
302,0.0096112439578502,23,21,31,1.0,0.8681818181818182,0.7125,0.7556054997355897,0.8340718294793519
303,0.0096112439578502,12,21,31,1.0,0.7950956937799043,0.6925,0.7476996298254891,0.8088238309013484
304,0.0096112439578502,16,21,31,1.0,0.8367053998632947,0.69125,0.7199101004759386,0.8119663750848084
305,0.0096112439578502,28,21,31,1.0,0.8681989063568011,0.7212500000000001,0.7182707562136436,0.8269299156426112
306,0.0096112439578502,17,21,31,1.0,0.8524777853725223,0.7262500000000001,0.7345848757271286,0.8283281652749127
307,0.0096112439578502,13,21,31,1.0,0.8368079289131922,0.7125,0.7445267054468535,0.8234586585900114
308,0.0096112439578502,13,21,31,1.0,0.8538619275461382,0.7124999999999999,0.7411422527763089,0.8268760450806117
309,0.0096112439578502,10,21,31,1.0,0.8526828434723172,0.6925000000000001,0.7396615547329455,0.8212110995513158
310,0.0096112439578502,30,21,31,1.0,0.8641490088858509,0.7137500000000001,0.7244843997884718,0.8255958521685807
311,0.0096112439578502,22,21,31,1.0,0.8576384142173616,0.6712500000000001,0.7574034902168163,0.8215729761085446
312,0.0096112439578502,15,21,31,1.0,0.8289644565960357,0.67,0.7295610787942887,0.8071313838475811
313,0.0096112439578502,12,21,31,1.0,0.8863294600136704,0.67625,0.742781597038604,0.8263402642630686
314,0.0096112439578502,15,21,31,1.0,0.8499829118250173,0.70875,0.7229508196721312,0.8204209328742871
315,0.0096112439578502,10,21,31,1.0,0.8485475051264526,0.66125,0.7525118984664199,0.815577350898218
316,0.0096112439578502,10,21,31,1.0,0.8473855092276146,0.6975,0.7264145954521417,0.8178250261699391
317,0.0096112439578502,8,21,31,1.0,0.8079801777170198,0.6962499999999999,0.710153358011634,0.8035958839321635
318,0.0096112439578502,2,21,31,0.7615798180314309,0.7023581681476418,0.7212500000000001,0.727974616604971,0.728290650696011
319,0.0096112439578502,18,21,31,1.0,0.8498632946001367,0.7137499999999999,0.7102326811210999,0.8184614939303091
320,0.0096112439578502,16,21,31,1.0,0.8551606288448396,0.7025,0.7554997355896351,0.8282900911086186
321,0.0096112439578502,9,21,31,1.0,0.8631066302118933,0.6787500000000001,0.7310417768376519,0.8182246017623863
322,0.0096112439578502,23,21,31,1.0,0.8550068352699933,0.7224999999999999,0.7458223162347963,0.8308322878761973
323,0.0096112439578502,6,21,31,1.0,0.8734962406015038,0.7024999999999999,0.7587784241142252,0.8336936661789323
324,0.0096112439578502,6,21,31,1.0,0.875991114149009,0.6862499999999999,0.7411422527763089,0.8258458417313294
325,0.0096112439578502,7,21,31,1.0,0.8328434723171565,0.6837500000000001,0.7574034902168164,0.8184992406334932
326,0.0096112439578502,22,21,31,1.0,0.838192071086808,0.66125,0.7719196192490745,0.8178404225839706
327,0.0096112439578502,26,21,31,1.0,0.8328605604921396,0.7249999999999999,0.7428609201480698,0.8251803701600524
328,0.0096112439578502,24,21,31,1.0,0.8603725222146276,0.68625,0.7294553146483342,0.8190194592157404
329,0.0096112439578502,5,21,31,0.9703639371381307,0.891660970608339,0.725,0.7427287149656266,0.8324384056780242
330,0.0096112439578502,1,21,31,0.6539660876757651,0.7022727272727273,0.6925,0.7231623479640402,0.6929752907281331
331,0.0096112439578502,3,21,31,0.8511579818031432,0.698444976076555,0.6975,0.7426229508196721,0.7474314771748426
332,0.0096112439578502,26,21,31,1.0,0.8643198906356802,0.7049999999999998,0.7425700687466948,0.8279724898455937
333,0.0096112439578502,17,21,31,1.0,0.8758544087491454,0.6987500000000002,0.7377842411422527,0.8280971624728496
334,0.0096112439578502,14,21,31,1.0,0.8720779220779221,0.68625,0.7556583818085669,0.8284965759716222
335,0.0096112439578502,8,21,31,1.0,0.8459330143540672,0.70375,0.7346641988365944,0.8210868032976654
336,0.0096112439578502,11,21,31,1.0,0.8590054682159944,0.72,0.7247223691168693,0.825931959333216
337,0.0096112439578502,15,21,31,1.0,0.8656015037593985,0.7012499999999999,0.7720253833950291,0.8347192217886069
338,0.0096112439578502,24,21,31,1.0,0.8695146958304854,0.70875,0.7346906398730829,0.8282388339258921
339,0.0096112439578502,18,21,31,1.0,0.865516062884484,0.7024999999999999,0.7281332628239026,0.8240373314270966
340,0.0096112439578502,20,21,31,1.0,0.8016917293233083,0.715,0.7296932839767317,0.81159625332501
341,0.0096112439578502,26,21,31,1.0,0.8511449077238552,0.70375,0.7670809095716552,0.8304939543238776
342,0.0096112439578502,26,21,31,1.0,0.8825871496924129,0.6950000000000001,0.7752247488101534,0.8382029746256416
343,0.0096112439578502,4,21,31,0.9316749379652605,0.8029220779220779,0.6925,0.7231887890005287,0.7875714512219668
344,0.0096112439578502,16,21,31,1.0,0.8342788790157212,0.675,0.7457694341618192,0.8137620782943851
345,0.0096112439578502,14,21,31,1.0,0.8395591250854408,0.6849999999999999,0.7654944473823372,0.8225133931169445
346,0.0096112439578502,12,21,31,1.0,0.8680622009569378,0.6975000000000001,0.7589635113696457,0.831131428081646
347,0.0096112439578502,6,21,31,1.0,0.8302460697197539,0.6925000000000001,0.7346906398730831,0.8143591773982093
348,0.0096112439578502,6,21,31,1.0,0.840686944634313,0.72125,0.7249338974087784,0.8217177105107729
349,0.0096112439578502,23,21,31,1.0,0.8798359535201641,0.70375,0.7427287149656266,0.8315786671214477
350,0.0096112439578502,11,21,31,1.0,0.8653964456596036,0.7125,0.7489423585404547,0.8317097010500145
351,0.0096112439578502,18,21,31,1.0,0.8395933014354068,0.70375,0.7196456901110523,0.8157472478866147
352,0.0096112439578502,2,21,31,0.7505831265508685,0.6906356801093643,0.6925000000000001,0.7442622950819673,0.71949527543555
353,0.0096112439578502,26,21,31,1.0,0.8198222829801779,0.6749999999999999,0.6953992596509784,0.797555385657789
354,0.0096112439578502,20,21,31,1.0,0.8408578263841422,0.70375,0.7248281332628239,0.8173589899117415
355,0.0096112439578502,13,21,31,1.0,0.8747436773752563,0.6900000000000001,0.7477525118984663,0.8281240473184306
356,0.0096112439578502,3,21,31,0.860814722911497,0.6986329460013669,0.6812500000000001,0.767028027498678,0.7519314241028854
357,0.0096112439578502,9,21,31,1.0,0.8498462064251537,0.71875,0.7505817028027499,0.8297944773069759
358,0.0096112439578502,19,21,31,1.0,0.8589029391660971,0.6975,0.7538868323638287,0.8275724428824814
359,0.0096112439578502,8,21,31,1.0,0.8538277511961724,0.71,0.6970121628767847,0.8152099785182392
360,0.0096112439578502,30,21,31,1.0,0.8785372522214626,0.71125,0.7412480169222634,0.8327588172859315
361,0.0096112439578502,28,21,31,1.0,0.8601503759398496,0.7074999999999999,0.7752776308831305,0.835732001705745
362,0.0096112439578502,25,21,31,1.0,0.8446684894053315,0.7125,0.7395029085140138,0.8241678494798362
363,0.0096112439578502,24,21,31,1.0,0.8837662337662338,0.70875,0.7443680592279217,0.8342210732485389
364,0.0096112439578502,30,21,31,1.0,0.8421223513328775,0.6775000000000001,0.7493125330512956,0.8172337210960433
365,0.0096112439578502,13,21,31,1.0,0.8759740259740258,0.695,0.7360655737704918,0.8267598999361294
366,0.0096112439578502,25,21,31,1.0,0.8302460697197539,0.6737499999999998,0.7655473294553146,0.8173858497937669
367,0.0096112439578502,12,21,31,1.0,0.825017088174983,0.7037500000000001,0.7572184029613961,0.8214963727840948
368,0.0096112439578502,28,21,31,1.0,0.8342617908407381,0.7137500000000001,0.7410364886303543,0.8222620698677732
369,0.0096112439578502,11,21,31,1.0,0.8575358851674642,0.68875,0.7588841882601799,0.826292518356911
370,0.0096112439578502,2,21,31,0.7480810587262201,0.6984962406015038,0.6925,0.7461131676361713,0.7212976167409738
371,0.0096112439578502,28,21,31,1.0,0.8745557074504443,0.6987499999999999,0.7688789000528821,0.8355461518758316
372,0.0096112439578502,16,21,31,1.0,0.875956937799043,0.7000000000000001,0.7574299312533052,0.8333467172630871
373,0.0096112439578502,2,21,31,0.7513151364764269,0.70757006151743,0.68875,0.734479111581174,0.7205285773937578
374,0.0096112439578502,26,21,31,1.0,0.861807928913192,0.6925,0.7326282390269699,0.8217340419850404
375,0.0096112439578502,19,21,31,1.0,0.8668831168831168,0.7050000000000001,0.7362242199894234,0.8270268342181352
376,0.0096112439578502,21,21,31,1.0,0.8602870813397129,0.68625,0.718376520359598,0.8162284004248277
377,0.0096112439578502,24,21,31,1.0,0.882604237867396,0.71625,0.7459809624537282,0.8362088000802811
378,0.0096112439578502,3,21,31,0.8518279569892473,0.7087662337662337,0.6849999999999999,0.7359333685880487,0.7453818898358824
379,0.0096112439578502,26,21,31,1.0,0.8733424470266575,0.6862499999999999,0.7099947117927023,0.81739678970484
380,0.0096112439578502,18,21,31,1.0,0.8380895420369106,0.715,0.750846113167636,0.8259839138011367
381,0.0096112439578502,16,21,31,1.0,0.8249487354750513,0.6799999999999999,0.7605499735589635,0.8163746772585037
382,0.0096112439578502,18,21,31,1.0,0.8787252221462749,0.70375,0.7506610259122157,0.8332840620146227
383,0.0096112439578502,21,21,31,1.0,0.8407723855092275,0.6762499999999999,0.7443680592279218,0.8153476111842873
384,0.0096112439578502,15,21,31,1.0,0.8760594668489405,0.7025,0.7212321523003702,0.8249479047873277
385,0.0096112439578502,10,21,31,1.0,0.8510765550239234,0.68,0.7362771020624008,0.816838414271581
386,0.0096112439578502,21,21,31,1.0,0.8760936431989063,0.72,0.7379693283976733,0.8335157428991449
387,0.0096112439578502,8,21,31,1.0,0.8798701298701298,0.6925000000000001,0.7475145425700688,0.8299711681100497
388,0.0096112439578502,18,21,31,1.0,0.8408236500341764,0.69375,0.745928080380751,0.8201254326037318
389,0.0096112439578502,30,21,31,1.0,0.8342617908407381,0.71875,0.765309360126917,0.8295802877419138
390,0.0096112439578502,4,21,31,0.933019023986766,0.7755468215994532,0.7224999999999999,0.7540719196192491,0.796284441301367
391,0.0096112439578502,19,21,31,1.0,0.865311004784689,0.6900000000000001,0.7379428873611845,0.8233134730364684
392,0.0096112439578502,23,21,31,1.0,0.8694634313055367,0.7037499999999999,0.750925436277102,0.8310347168956597
393,0.0096112439578502,27,21,31,1.0,0.8498803827751196,0.675,0.7722633527234267,0.8242859338746366
394,0.0096112439578502,27,21,31,1.0,0.8695488721804511,0.66625,0.766816499206769,0.825653842846805
395,0.0096112439578502,30,21,31,1.0,0.8563397129186605,0.70875,0.7571919619249075,0.830570418710892
396,0.0096112439578502,1,21,31,0.6450165425971877,0.6984620642515381,0.7050000000000001,0.7068746694870438,0.6888383190839424
397,0.0096112439578502,2,21,31,0.7622580645161291,0.6893540669856459,0.68875,0.7409836065573769,0.720336434514788
398,0.0096112439578502,10,21,31,1.0,0.8709842788790156,0.7075,0.7494711792702274,0.8319888645373107
399,0.0096112439578502,18,21,31,1.0,0.8720095693779906,0.7025,0.7525647805393972,0.8317685874793469
400,0.0096112439578502,23,21,31,1.0,0.8444805194805195,0.71,0.7655473294553146,0.8300069622339585
401,0.0096112439578502,20,21,31,1.0,0.8719753930280246,0.7162499999999999,0.739555790586991,0.8319452959037539
402,0.0096112439578502,30,21,31,1.0,0.8224196855775803,0.7075,0.7395293495505024,0.8173622587820206
403,0.0096112439578502,7,21,31,1.0,0.8421052631578949,0.725,0.7312268640930725,0.8245830318127418
404,0.0096112439578502,16,21,31,1.0,0.8421736158578262,0.69,0.7395029085140137,0.81791913109296
405,0.0096112439578502,22,21,31,1.0,0.8916951469583048,0.7224999999999999,0.7574563722897938,0.8429128798120247
406,0.0096112439578502,2,21,31,0.7500041356492969,0.686807928913192,0.7050000000000001,0.7670015864621893,0.7272034127561695
407,0.0096112439578502,30,21,31,1.0,0.8577238550922761,0.70625,0.7589635113696456,0.8307343416154804
408,0.0096112439578502,21,21,31,1.0,0.8485133287764868,0.69375,0.736197778952935,0.8196152769323555
409,0.0096112439578502,18,21,31,1.0,0.8563738892686261,0.695,0.715097831835008,0.8166179302759086
410,0.0096112439578502,3,21,31,0.8505252274607112,0.7168147641831852,0.7275,0.7069539925965097,0.7504484960601016
411,0.0096112439578502,24,21,31,1.0,0.8003588516746412,0.69375,0.7134320465362243,0.8018852245527164
412,0.0096112439578502,12,21,31,1.0,0.8196001367053999,0.7024999999999999,0.7604970914859861,0.8206493070478464
413,0.0096112439578502,2,21,31,0.7506492969396195,0.7128503075871496,0.7025,0.7247752511898466,0.722693713929154
414,0.0096112439578502,22,21,31,1.0,0.8355434039644566,0.70625,0.7459016393442623,0.8219237608271798
415,0.0096112439578502,28,21,31,1.0,0.8328092959671907,0.69875,0.7410893707033315,0.8181621666676306
416,0.0096112439578502,14,21,31,1.0,0.8486158578263842,0.7262500000000001,0.752432575356954,0.8318246082958345
417,0.0096112439578502,23,21,31,1.0,0.8355434039644566,0.72,0.7230037017451083,0.8196367764273913
418,0.0096112439578502,29,21,31,1.0,0.8432672590567328,0.69875,0.7606292966684293,0.8256616389312905
419,0.0096112439578502,29,21,31,1.0,0.8760082023239917,0.7137499999999999,0.7721840296139609,0.8404855579844881
420,0.0096112439578502,16,21,31,1.0,0.8526486671223512,0.71125,0.7442887361184558,0.8270468508102018
421,0.0096112439578502,1,21,31,0.6526923076923078,0.697265892002734,0.6975,0.7133527234267583,0.6902027307804499
422,0.0096112439578502,1,21,31,0.6487882547559967,0.6854066985645932,0.6900000000000001,0.7281332628239027,0.6880820540361232
423,0.0096112439578502,20,21,31,1.0,0.8641490088858511,0.7025,0.7704389212057114,0.8342719825228906
424,0.0096112439578502,14,21,31,1.0,0.8511107313738894,0.7024999999999999,0.7672131147540984,0.830205961531997
425,0.0096112439578502,29,21,31,1.0,0.8785030758714969,0.7125,0.7523796932839768,0.8358456922888684
426,0.0096112439578502,17,21,31,1.0,0.8824846206425153,0.70875,0.7591221575885775,0.8375891945577731
427,0.0096112439578502,6,21,31,1.0,0.866660970608339,0.7049999999999998,0.7604177683765204,0.8330196847462149
428,0.0096112439578502,24,21,31,1.0,0.8370129870129871,0.6950000000000001,0.7538075092543627,0.8214551240668374
429,0.0096112439578502,26,21,31,1.0,0.8039815447710185,0.7087500000000001,0.765388683236383,0.8195300570018504
430,0.0096112439578502,25,21,31,1.0,0.8418318523581683,0.7024999999999999,0.7490745637228978,0.8233516040202665
431,0.0096112439578502,22,21,31,1.0,0.846103896103896,0.68875,0.734399788471708,0.817313421143901
432,0.0096112439578502,27,21,31,1.0,0.8652939166097061,0.71625,0.7152300370174511,0.8241934884067894
433,0.0096112439578502,3,21,31,0.8524483043837883,0.6904647983595353,0.68125,0.7343469063987308,0.7396275022855135
434,0.0096112439578502,28,21,31,1.0,0.8694121667805879,0.68625,0.784902168164992,0.835141083736395
435,0.0096112439578502,11,21,31,1.0,0.8641660970608338,0.695,0.7591750396615546,0.8295852841805971
436,0.0096112439578502,21,21,31,1.0,0.8498462064251537,0.7050000000000001,0.7278952934955051,0.8206853749801647
437,0.0096112439578502,21,21,31,1.0,0.8183697881066301,0.6787500000000001,0.7279746166049709,0.8062736011779003
438,0.0096112439578502,16,21,31,1.0,0.9008031442241968,0.69375,0.719804336329984,0.8285893701385452
439,0.0096112439578502,7,21,31,1.0,0.8562371838687628,0.6987500000000001,0.7328397673188789,0.8219567377969105
440,0.0096112439578502,29,21,31,1.0,0.8722317156527681,0.71,0.7230830248545742,0.8263286851268357
441,0.0096112439578502,14,21,31,1.0,0.8511961722488038,0.7300000000000001,0.7247752511898466,0.8264928558596627
442,0.0096112439578502,2,21,31,0.7545533498759306,0.694583048530417,0.6975,0.7280803807509254,0.7186791947893183
443,0.0096112439578502,29,21,31,1.0,0.8618250170881749,0.7125,0.7410364886303543,0.8288403764296323
444,0.0096112439578502,1,21,31,0.6514185277088502,0.707552973342447,0.6862500000000001,0.7329190904283449,0.6945351478699107
445,0.0096112439578502,11,21,31,1.0,0.906185919343814,0.6950000000000001,0.7345319936541512,0.8339294782494913
446,0.0096112439578502,20,21,31,1.0,0.8616712235133288,0.70125,0.7690375462718139,0.8329896924462857
447,0.0096112439578502,21,21,31,1.0,0.8252904989747096,0.7,0.7652035959809623,0.822623523738918
448,0.0096112439578502,21,21,31,1.0,0.8496069719753929,0.6837500000000001,0.7703595980962453,0.8259291425179096
449,0.0096112439578502,4,21,31,0.9362076095947064,0.7925495557074504,0.6837500000000001,0.7118455843469064,0.7810881874122657
450,0.0096112439578502,15,21,31,1.0,0.8446855775803146,0.6862499999999999,0.7393442622950819,0.8175699599688491
451,0.0096112439578502,28,21,31,1.0,0.8445488721804513,0.6900000000000001,0.754151242728715,0.8221750287272916
452,0.0096112439578502,13,21,31,1.0,0.8838345864661653,0.7024999999999999,0.750846113167636,0.8342951749084504
453,0.0096112439578502,24,21,31,1.0,0.8681134654818864,0.69375,0.7587784241142252,0.8301604723990279
454,0.0096112439578502,30,21,31,1.0,0.8366883116883116,0.7,0.723030142781597,0.8149296136174771
455,0.0096112439578502,27,21,31,1.0,0.8693438140806562,0.70625,0.7344526705446854,0.8275116211563354
456,0.0096112439578502,20,21,31,1.0,0.8639268626110731,0.6599999999999999,0.7508196721311476,0.818686633685555
457,0.0096112439578502,18,21,31,1.0,0.8209330143540668,0.6812499999999999,0.7216816499206768,0.8059661660686859
458,0.0096112439578502,7,21,31,1.0,0.8419514695830486,0.7024999999999999,0.7428609201480698,0.8218280974327796
459,0.0096112439578502,9,21,31,1.0,0.8630553656869446,0.71375,0.7716816499206769,0.8371217539019054
460,0.0096112439578502,14,21,31,1.0,0.8655673274094327,0.7050000000000001,0.7363035430988896,0.8267177176270806
461,0.0096112439578502,12,21,31,1.0,0.8654306220095694,0.6975,0.75579058699101,0.8296803022501449
462,0.0096112439578502,27,21,31,1.0,0.8511961722488038,0.6812499999999999,0.7443945002644103,0.8192101681283035
463,0.0096112439578502,21,21,31,1.0,0.8472317156527682,0.7137499999999999,0.7084611316763617,0.8173607118322824
464,0.0096112439578502,15,21,31,1.0,0.8539644565960355,0.7150000000000001,0.7444473823373876,0.8283529597333559
465,0.0096112439578502,19,21,31,1.0,0.8315618591934382,0.7037500000000001,0.7292702273929137,0.816145521646588
466,0.0096112439578502,30,21,31,1.0,0.851161995898838,0.68625,0.721390798519302,0.8147006986045349
467,0.0096112439578502,17,21,31,1.0,0.8708475734791523,0.7212500000000001,0.7296932839767318,0.830447714363971
468,0.0096112439578502,20,21,31,1.0,0.8773239917976758,0.68625,0.7328133262823903,0.8240968295200165
469,0.0096112439578502,5,21,31,0.971645988420182,0.8512132604237868,0.705,0.7377313590692756,0.8163976519783112
470,0.0096112439578502,29,21,31,1.0,0.8630041011619959,0.7025,0.7264674775251191,0.8229928946717787
471,0.0096112439578502,15,21,31,1.0,0.8590738209159262,0.7324999999999999,0.7540454785827604,0.8364048248746716
472,0.0096112439578502,14,21,31,1.0,0.8028708133971291,0.7125000000000001,0.7165520888418826,0.8079807255597529
473,0.0096112439578502,15,21,31,1.0,0.8628673957621326,0.71,0.7688524590163934,0.8354299636946314
474,0.0096112439578502,19,21,31,1.0,0.8643198906356802,0.72,0.7670015864621892,0.8378303692744673
475,0.0096112439578502,18,21,31,1.0,0.8435406698564595,0.71375,0.7638286620835537,0.8302798329850034
476,0.0096112439578502,11,21,31,1.0,0.8473000683527001,0.6975,0.7216023268112111,0.8166005987909777
477,0.0096112439578502,17,21,31,1.0,0.8524606971975393,0.69,0.7508461131676363,0.8233267025912938
478,0.0096112439578502,19,21,31,1.0,0.8849965823650034,0.7100000000000001,0.726467477525119,0.8303660149725306
479,0.0096112439578502,18,21,31,1.0,0.8668660287081339,0.70875,0.7330777366472765,0.8271734413388525
480,0.0096112439578502,9,21,31,1.0,0.896872863978127,0.6912499999999999,0.7785298783712322,0.8416631855873398
481,0.0096112439578502,26,21,31,1.0,0.8550239234449762,0.7037500000000001,0.7492596509783184,0.8270083936058236
482,0.0096112439578502,22,21,31,1.0,0.8550751879699247,0.7087499999999999,0.7408778424114225,0.8261757575953368
483,0.0096112439578502,18,21,31,1.0,0.8250341763499659,0.70375,0.7313326282390268,0.8150292011472481
484,0.0096112439578502,18,21,31,1.0,0.8539302802460698,0.705,0.7604177683765203,0.8298370121556475
485,0.0096112439578502,25,21,31,1.0,0.8864661654135337,0.7225,0.7346113167636171,0.8358943705442877
486,0.0096112439578502,9,21,31,1.0,0.8513841421736158,0.67625,0.7622421998942359,0.822469085516963
487,0.0096112439578502,10,21,31,1.0,0.8563055365686945,0.7037500000000001,0.7247223691168692,0.821194476421391
488,0.0096112439578502,2,21,31,0.750004135649297,0.6892686261107313,0.7175,0.7557905869910101,0.7281408371877597
489,0.0096112439578502,17,21,31,1.0,0.855211893369788,0.7100000000000001,0.7327868852459016,0.8244996946539225
490,0.0096112439578502,9,21,31,1.0,0.8405844155844155,0.72,0.7347170809095717,0.8238253741234968
491,0.0096112439578502,25,21,31,1.0,0.8588004101161996,0.6825000000000001,0.7621893178212586,0.8258724319843647
492,0.0096112439578502,7,21,31,1.0,0.8667634996582365,0.7050000000000001,0.7637493389740879,0.833878209658081
493,0.0096112439578502,25,21,31,1.0,0.8692583732057415,0.7075,0.7525383395029086,0.8323241781771626
494,0.0096112439578502,5,21,31,0.9755252274607112,0.8447197539302802,0.67875,0.733183500793231,0.8080446205460556
495,0.0096112439578502,30,21,31,1.0,0.8145762132604238,0.70125,0.7525647805393972,0.8170977484499552
496,0.0096112439578502,30,21,31,1.0,0.847282980177717,0.66625,0.747778952934955,0.8153279832781681
497,0.0096112439578502,1,21,31,0.6553101736972706,0.7115857826384142,0.6975,0.7312533051295611,0.6989123153663115
498,0.0096112439578502,27,21,31,1.0,0.8420198222829802,0.69375,0.7345848757271286,0.8175886745025271
499,0.0096112439578502,6,21,31,1.0,0.8500854408749146,0.7049999999999998,0.7410893707033315,0.8240437028945615
500,0.0096112439578502,20,21,31,1.0,0.8838687628161314,0.69,0.7737704918032788,0.8369098136548525
501,0.0096112439578502,7,21,31,1.0,0.8041353383458647,0.71,0.7411951348492861,0.8138326182987877
502,0.0096112439578502,14,21,31,1.0,0.8278024606971977,0.69875,0.7670544685351665,0.823401732308091
503,0.0096112439578502,2,21,31,0.7667287014061206,0.7050580997949418,0.72375,0.7067424643046007,0.7255698163764158
504,0.0096112439578502,23,21,31,1.0,0.8668147641831855,0.71375,0.7508989952406135,0.8328659398559497
505,0.0096112439578502,5,21,31,0.9690736145574854,0.8548359535201641,0.725,0.7376520359598097,0.8216404010093648
