,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,min_samples_split_tunability
253,0.0096112439578502,26,21,23,1.0,0.8630895420369104,0.6937499999999999,0.7703067160232683,0.8317865645150447
254,0.0096112439578502,26,21,24,1.0,0.8694292549555709,0.7112499999999999,0.734690639873083,0.8288424737071635
255,0.0096112439578502,26,21,40,1.0,0.845915926179084,0.7037500000000001,0.7262559492332099,0.8189804688530734
256,0.0096112439578502,26,21,37,1.0,0.8549897470950103,0.7099999999999999,0.7279481755684822,0.8232344806658731
257,0.0096112439578502,26,21,8,1.0,0.8341592617908405,0.7124999999999999,0.7198307773664727,0.8166225097893283
258,0.0096112439578502,26,21,28,1.0,0.8760252904989747,0.72875,0.7524061343204653,0.83929535620486
259,0.0096112439578502,26,21,44,1.0,0.8327922077922081,0.695,0.728106821787414,0.8139747573949055
260,0.0096112439578502,26,21,21,1.0,0.8732740943267258,0.7012500000000002,0.7457165520888418,0.8300601616038921
261,0.0096112439578502,26,21,17,1.0,0.8694121667805877,0.7075000000000001,0.7328662083553675,0.8274445937839888
262,0.0096112439578502,26,21,44,1.0,0.8526315789473683,0.725,0.75579058699101,0.8333555414845946
263,0.0096112439578502,26,21,34,1.0,0.851161995898838,0.6812499999999999,0.7476467477525119,0.8200146859128374
264,0.0096112439578502,26,21,57,1.0,0.8132604237867396,0.70875,0.7427287149656265,0.8161847846880916
265,0.0096112439578502,26,21,19,1.0,0.8421394395078605,0.6775,0.7606292966684294,0.8200671840440725
266,0.0096112439578502,26,21,47,1.0,0.8511790840738209,0.7125,0.7524854574299313,0.829041135375938
267,0.0096112439578502,26,21,29,1.0,0.8798701298701299,0.70625,0.7541248016922264,0.8350612328905891
268,0.0096112439578502,26,21,19,1.0,0.8681476418318524,0.7025,0.7330248545742994,0.8259181241015381
269,0.0096112439578502,26,21,18,1.0,0.8446172248803829,0.66875,0.7280274986779482,0.8103486808895828
270,0.0096112439578502,26,21,17,1.0,0.8589371155160629,0.69875,0.7459545214172395,0.8259104092333256
271,0.0096112439578502,26,21,17,1.0,0.8288961038961041,0.6925000000000001,0.7410100475938657,0.8156015378724926
272,0.0096112439578502,26,21,60,1.0,0.7884142173615858,0.71,0.7637757800105763,0.8155474993430406
273,0.0096112439578502,26,21,24,1.0,0.8852358168147643,0.695,0.7149127445795875,0.8237871403485879
274,0.0096112439578502,26,21,37,1.0,0.8422761449077238,0.69625,0.7558963511369645,0.8236056240111722
275,0.0096112439578502,26,21,17,1.0,0.8551093643198907,0.70625,0.7396086726599682,0.8252420092449648
276,0.0096112439578502,26,21,51,1.0,0.8173444976076555,0.70125,0.7396351136964568,0.8145574028260281
277,0.0096112439578502,26,21,50,1.0,0.8223513328776487,0.7024999999999999,0.7412215758857748,0.816518227190856
278,0.0096112439578502,26,21,25,1.0,0.8642002734107997,0.66875,0.747778952934955,0.8201823065864386
279,0.0096112439578502,26,21,19,1.0,0.8681989063568011,0.69125,0.7133791644632469,0.818207017705012
280,0.0096112439578502,26,21,43,1.0,0.8369617224880382,0.72875,0.7734003172924379,0.8347780099451191
281,0.0096112439578502,26,21,23,1.0,0.8629699248120302,0.7075,0.7575092543627711,0.8319947947937003
282,0.0096112439578502,26,21,34,1.0,0.8562542720437458,0.7,0.7443680592279218,0.8251555828179169
283,0.0096112439578502,26,21,36,1.0,0.8330143540669855,0.7012500000000002,0.7377578001057641,0.8180055385431875
284,0.0096112439578502,26,21,9,1.0,0.8642857142857144,0.71375,0.7244315177154944,0.8256168080003022
285,0.0096112439578502,26,21,29,1.0,0.8772043745727955,0.6799999999999999,0.7423585404547858,0.8248907287568953
286,0.0096112439578502,26,21,10,1.0,0.8695317840054683,0.7125,0.7639873083024854,0.8365047730769885
287,0.0096112439578502,26,21,8,1.0,0.8694805194805195,0.6875000000000001,0.7768905341089369,0.8334677633973642
288,0.0096112439578502,26,21,19,1.0,0.8891490088858511,0.6875,0.724748810153358,0.8253494547598023
289,0.0096112439578502,26,21,59,1.0,0.807946001367054,0.675,0.7262559492332098,0.802300487650066
290,0.0096112439578502,26,21,25,1.0,0.862781954887218,0.70625,0.7459545214172396,0.8287466190761144
291,0.0096112439578502,26,21,55,1.0,0.8133629528366371,0.6925000000000001,0.7411158117398201,0.8117446911441143
292,0.0096112439578502,26,21,16,1.0,0.8132433356117567,0.7137499999999999,0.7265732416710736,0.8133916443207074
293,0.0096112439578502,26,21,58,1.0,0.7715481886534519,0.6950000000000001,0.7508196721311474,0.8043419651961499
294,0.0096112439578502,26,21,33,1.0,0.8550068352699931,0.6975,0.731623479640402,0.8210325787275987
295,0.0096112439578502,26,21,37,1.0,0.822488038277512,0.71375,0.7671337916446325,0.8258429574805362
296,0.0096112439578502,26,21,55,1.0,0.8447026657552973,0.6599999999999999,0.7508989952406134,0.8139004152489776
297,0.0096112439578502,26,21,27,1.0,0.8630382775119617,0.7275,0.7393971443680591,0.8324838554700053
298,0.0096112439578502,26,21,35,1.0,0.8722488038277513,0.6925,0.7557641459545215,0.8301282374455682
299,0.0096112439578502,26,21,14,1.0,0.8563226247436775,0.66125,0.7719460602855632,0.8223796712573102
300,0.0096112439578502,26,21,50,1.0,0.8107313738892685,0.7225,0.7605499735589635,0.823445336862058
301,0.0096112439578502,26,21,56,1.0,0.8068523581681477,0.7,0.7249074563722897,0.8079399536351094
302,0.0096112439578502,26,21,4,1.0,0.873274094326726,0.6975,0.7345319936541512,0.8263265219952194
303,0.0096112439578502,26,21,16,1.0,0.8523752563226246,0.72375,0.7132205182443152,0.822336443641735
304,0.0096112439578502,26,21,14,1.0,0.8510423786739576,0.6987500000000002,0.7213379164463247,0.8177825737800707
305,0.0096112439578502,26,21,54,1.0,0.8275803144224196,0.7112499999999999,0.751004759386568,0.8224587684522469
306,0.0096112439578502,26,21,22,1.0,0.8536739576213261,0.6787500000000001,0.7376520359598095,0.817518998395284
307,0.0096112439578502,26,21,44,1.0,0.8603554340396447,0.6987500000000001,0.7426493918561607,0.8254387064739515
308,0.0096112439578502,26,21,42,1.0,0.8485475051264526,0.7112499999999999,0.7458223162347964,0.8264049553403122
309,0.0096112439578502,26,21,25,1.0,0.8431989063568011,0.7162499999999999,0.7459016393442622,0.8263376364252658
310,0.0096112439578502,26,21,56,1.0,0.8278024606971975,0.7,0.7604706504494977,0.8220682777866737
311,0.0096112439578502,26,21,21,1.0,0.8538277511961722,0.6987500000000001,0.752273929138022,0.8262129200835486
312,0.0096112439578502,26,21,29,1.0,0.8630724538619274,0.7299999999999999,0.7522739291380223,0.8363365957499874
313,0.0096112439578502,26,21,50,1.0,0.7848598769651401,0.7012499999999999,0.7523003701745109,0.8096025617849127
314,0.0096112439578502,26,21,38,1.0,0.8395591250854408,0.705,0.744288736118456,0.8222119653009742
315,0.0096112439578502,26,21,56,1.0,0.8030246069719753,0.6900000000000001,0.7314383923849815,0.8061157498392393
316,0.0096112439578502,26,21,59,1.0,0.8251196172248804,0.7075,0.7345848757271286,0.8168011232380022
317,0.0096112439578502,26,21,12,1.0,0.8538106630211892,0.7112499999999999,0.740772078265468,0.8264581853216643
318,0.0096112439578502,26,21,50,1.0,0.8132604237867394,0.68625,0.726388154415653,0.8064746445505981
319,0.0096112439578502,26,21,9,1.0,0.8720266575529733,0.6849999999999999,0.7232152300370175,0.8200604718974978
320,0.0096112439578502,26,21,26,1.0,0.8563055365686945,0.6725000000000001,0.7278159703860391,0.8141553767386834
321,0.0096112439578502,26,21,6,1.0,0.861637047163363,0.7112499999999999,0.7297461660497092,0.825658303303268
322,0.0096112439578502,26,21,54,1.0,0.7832365003417634,0.7125000000000001,0.7346113167636171,0.8075869542763452
323,0.0096112439578502,26,21,26,1.0,0.8367566643882434,0.6799999999999999,0.7540983606557377,0.8177137562609952
324,0.0096112439578502,26,21,38,1.0,0.8277511961722489,0.705,0.7311475409836065,0.8159746842889638
325,0.0096112439578502,26,21,30,1.0,0.8431818181818184,0.7024999999999999,0.7586991010047595,0.8260952297966444
326,0.0096112439578502,26,21,17,1.0,0.8032125768967873,0.6775,0.7426493918561607,0.805840492188237
327,0.0096112439578502,26,21,21,1.0,0.8695830485304169,0.68125,0.744420941300899,0.823813497457829
328,0.0096112439578502,26,21,26,1.0,0.8718557758031442,0.7075,0.736118455843469,0.8288685579116533
329,0.0096112439578502,26,21,21,1.0,0.8227272727272726,0.6762499999999999,0.7281068217874139,0.8067710236286717
330,0.0096112439578502,26,21,11,1.0,0.8719412166780588,0.71375,0.7296404019037546,0.8288329046454533
331,0.0096112439578502,26,21,26,1.0,0.8562884483937117,0.6849999999999999,0.7668693812797461,0.8270394574183645
332,0.0096112439578502,26,21,54,1.0,0.8289473684210525,0.6849999999999999,0.7395822316234797,0.8133824000111332
333,0.0096112439578502,26,21,37,1.0,0.8510423786739576,0.6824999999999999,0.7525647805393971,0.8215267898033387
334,0.0096112439578502,26,21,22,1.0,0.8760765550239235,0.7287499999999999,0.715018508725542,0.8299612659373663
335,0.0096112439578502,26,21,39,1.0,0.8643028024606971,0.715,0.698572184029614,0.8194687466225778
336,0.0096112439578502,26,21,19,1.0,0.8552631578947368,0.7087499999999999,0.7377049180327869,0.8254295189818809
337,0.0096112439578502,26,21,42,1.0,0.8707450444292549,0.70625,0.7260708619777894,0.8257664766017612
338,0.0096112439578502,26,21,15,1.0,0.837987012987013,0.69875,0.7349021681649921,0.8179097952880012
339,0.0096112439578502,26,21,38,1.0,0.8563568010936432,0.68875,0.7344791115811741,0.8198964781687044
340,0.0096112439578502,26,21,38,1.0,0.8487012987012987,0.7175,0.765600211528292,0.8329503775573976
341,0.0096112439578502,26,21,16,1.0,0.8759227614490772,0.6675,0.7361448968799577,0.8198919145822587
342,0.0096112439578502,26,21,25,1.0,0.8589371155160629,0.67625,0.7444738233738762,0.8199152347224848
343,0.0096112439578502,26,21,58,1.0,0.7781613123718387,0.7024999999999999,0.7621099947117926,0.8106928267709078
344,0.0096112439578502,26,21,56,1.0,0.8002734107997265,0.6912499999999999,0.747858276044421,0.8098454217110369
345,0.0096112439578502,26,21,13,1.0,0.8811004784688994,0.68125,0.7232152300370174,0.8213914271264793
346,0.0096112439578502,26,21,16,1.0,0.8353383458646617,0.7150000000000001,0.7589899524061343,0.8273320745676991
347,0.0096112439578502,26,21,35,1.0,0.8799043062200956,0.71,0.7165256478053939,0.8266074885063723
348,0.0096112439578502,26,21,52,1.0,0.8172761449077237,0.6712499999999999,0.7374933897408779,0.8065048836621503
349,0.0096112439578502,26,21,22,1.0,0.8236671223513328,0.7024999999999999,0.7524854574299312,0.819663144945316
350,0.0096112439578502,26,21,9,1.0,0.8538619275461381,0.6900000000000001,0.7624008461131677,0.8265656934148264
351,0.0096112439578502,26,21,51,1.0,0.8473855092276146,0.7112499999999999,0.7312533051295611,0.822472203589294
352,0.0096112439578502,26,21,54,1.0,0.8393882433356117,0.6937500000000001,0.7362506610259121,0.8173472260903809
353,0.0096112439578502,26,21,48,1.0,0.8551093643198907,0.7125000000000001,0.7378635642517186,0.8263682321429023
354,0.0096112439578502,26,21,44,1.0,0.8615174299384825,0.7100000000000001,0.7459809624537282,0.8293745980980527
355,0.0096112439578502,26,21,35,1.0,0.885235816814764,0.69,0.7444738233738762,0.8299274100471601
356,0.0096112439578502,26,21,22,1.0,0.8473855092276142,0.7125,0.729825489159175,0.8224277495966973
357,0.0096112439578502,26,21,44,1.0,0.822282980177717,0.7012499999999999,0.7524325753569541,0.8189913888836677
358,0.0096112439578502,26,21,38,1.0,0.8591592617908408,0.7037500000000001,0.7670544685351667,0.8324909325815019
359,0.0096112439578502,26,21,19,1.0,0.8343814080656184,0.6824999999999999,0.7573770491803279,0.8185646143114865
360,0.0096112439578502,26,21,45,1.0,0.8720095693779906,0.6937499999999999,0.7314383923849815,0.824299490440743
361,0.0096112439578502,26,21,11,1.0,0.8382262474367737,0.7012499999999999,0.7392649391856161,0.8196852966555974
362,0.0096112439578502,26,21,31,1.0,0.8017942583732058,0.6525,0.7037546271813855,0.7895122213886479
363,0.0096112439578502,26,21,33,1.0,0.8197710184552289,0.6849999999999998,0.7053410893707033,0.802528026956483
364,0.0096112439578502,26,21,37,1.0,0.8458988380041012,0.70125,0.762083553675304,0.8273080979198513
365,0.0096112439578502,26,21,45,1.0,0.8264354066985646,0.7025,0.7409571655208884,0.8174731430548633
366,0.0096112439578502,26,21,8,1.0,0.8746069719753929,0.6837500000000001,0.7490481226864093,0.8268512736654506
367,0.0096112439578502,26,21,34,1.0,0.8693096377306905,0.7100000000000001,0.7278159703860392,0.8267814020291824
368,0.0096112439578502,26,21,19,1.0,0.8577580314422419,0.6962499999999999,0.7490481226864093,0.8257640385321627
369,0.0096112439578502,26,21,45,1.0,0.8173615857826384,0.7125,0.7445267054468535,0.8185970728073729
370,0.0096112439578502,26,21,59,1.0,0.8301264524948735,0.68625,0.7459016393442621,0.8155695229597839
371,0.0096112439578502,26,21,60,1.0,0.7700615174299384,0.7437500000000001,0.7593072448439978,0.818279690568484
372,0.0096112439578502,26,21,45,1.0,0.8524265208475734,0.71375,0.7460338445267054,0.8280525913435697
373,0.0096112439578502,26,21,17,1.0,0.8603212576896787,0.7012499999999999,0.7407456372289793,0.8255792237296645
374,0.0096112439578502,26,21,15,1.0,0.8417976760082023,0.69625,0.7217609730301427,0.8149521622595863
375,0.0096112439578502,26,21,8,1.0,0.8641490088858509,0.70875,0.7474087784241144,0.8300769468274913
376,0.0096112439578502,26,21,58,1.0,0.7990088858509912,0.68125,0.7298783712321524,0.8025343142707859
377,0.0096112439578502,26,21,2,1.0,0.8602529049897472,0.71375,0.7428080380750925,0.82920273576621
378,0.0096112439578502,26,21,45,1.0,0.847095010252905,0.6975,0.7557641459545215,0.8250897890518567
379,0.0096112439578502,26,21,17,1.0,0.873444976076555,0.6887500000000001,0.757218402961396,0.8298533447594878
380,0.0096112439578502,26,21,16,1.0,0.8746240601503759,0.6975000000000001,0.7297726070861978,0.8254741668091434
381,0.0096112439578502,26,21,24,1.0,0.8538277511961722,0.7137500000000001,0.7361713379164463,0.8259372722781546
382,0.0096112439578502,26,21,12,1.0,0.899384825700615,0.6962499999999999,0.7229243786356425,0.8296398010840644
383,0.0096112439578502,26,21,22,1.0,0.8696172248803828,0.6900000000000001,0.7427022739291381,0.8255798747023803
384,0.0096112439578502,26,21,12,1.0,0.8355092276144909,0.6900000000000001,0.7330777366472765,0.8146467410654419
385,0.0096112439578502,26,21,52,1.0,0.8485133287764868,0.6812500000000001,0.74420941300899,0.8184931854463693
386,0.0096112439578502,26,21,46,1.0,0.8210526315789475,0.7275,0.7476203067160233,0.8240432345737426
387,0.0096112439578502,26,21,23,1.0,0.8707621326042378,0.70375,0.7396086726599683,0.8285302013160515
388,0.0096112439578502,26,21,46,1.0,0.8302973342447029,0.6874999999999999,0.7277895293495505,0.8113967158985633
389,0.0096112439578502,26,21,36,1.0,0.8564251537935748,0.685,0.7455579058699101,0.8217457649158711
390,0.0096112439578502,26,21,35,1.0,0.8695659603554342,0.6825,0.7408249603384451,0.8232227301734698
391,0.0096112439578502,26,21,3,1.0,0.8642173615857829,0.6975000000000001,0.7280803807509255,0.8224494355841772
392,0.0096112439578502,26,21,24,1.0,0.8537593984962404,0.6625,0.7166314119513485,0.8082227026118972
393,0.0096112439578502,26,21,10,1.0,0.8617395762132602,0.7162499999999999,0.7393971443680591,0.8293466801453299
394,0.0096112439578502,26,21,58,1.0,0.8107484620642517,0.6912499999999999,0.7343733474352193,0.8090929523748677
395,0.0096112439578502,26,21,27,1.0,0.8693950786056049,0.7050000000000001,0.7475145425700689,0.8304774052939186
396,0.0096112439578502,26,21,52,1.0,0.8199419002050581,0.67375,0.7247223691168693,0.8046035673304819
397,0.0096112439578502,26,21,54,1.0,0.8043062200956937,0.6737500000000001,0.7231359069275516,0.8002980317558113
398,0.0096112439578502,26,21,26,1.0,0.8265379357484621,0.69875,0.7247488101533579,0.812509186475455
399,0.0096112439578502,26,21,3,1.0,0.8250854408749145,0.68625,0.7360920148069805,0.8118568639204737
400,0.0096112439578502,26,21,36,1.0,0.8552460697197539,0.7025,0.7310682178741407,0.8222035718984736
401,0.0096112439578502,26,21,11,1.0,0.8577751196172247,0.6837500000000001,0.7344262295081967,0.8189878372813553
402,0.0096112439578502,26,21,50,1.0,0.8420369104579631,0.7224999999999999,0.757509254362771,0.8305115412051834
403,0.0096112439578502,26,21,57,1.0,0.7962576896787423,0.67875,0.7294024325753569,0.8011025305635248
404,0.0096112439578502,26,21,59,1.0,0.7872693096377309,0.6962499999999999,0.7265732416710735,0.8025231378272011
405,0.0096112439578502,26,21,60,1.0,0.8184723171565276,0.6762500000000001,0.736197778952935,0.8077300240273657
406,0.0096112439578502,26,21,43,1.0,0.8459671907040327,0.7175,0.7377578001057641,0.8253062477024492
407,0.0096112439578502,26,21,45,1.0,0.832758031442242,0.685,0.7345055526176626,0.8130658960149763
408,0.0096112439578502,26,21,34,1.0,0.8369275461380724,0.7087500000000001,0.7719989423585405,0.8294191221241533
409,0.0096112439578502,26,21,44,1.0,0.85,0.7100000000000001,0.7538075092543627,0.8284518773135907
410,0.0096112439578502,26,21,50,1.0,0.7873205741626794,0.7224999999999999,0.7410629296668428,0.8127208759573806
411,0.0096112439578502,26,21,50,1.0,0.8393882433356117,0.6975,0.7492860920148069,0.8215435838376046
412,0.0096112439578502,26,21,6,1.0,0.8474196855775803,0.72875,0.768667371760973,0.8362092643346384
413,0.0096112439578502,26,21,15,1.0,0.8472488038277511,0.7024999999999999,0.7621893178212586,0.8279845304122524
414,0.0096112439578502,26,21,56,1.0,0.7847402597402597,0.7150000000000001,0.756081438392385,0.8139554245331612
415,0.0096112439578502,26,21,6,1.0,0.8381408065618592,0.69875,0.7410100475938657,0.8194752135389312
416,0.0096112439578502,26,21,50,1.0,0.8304169514695829,0.6962499999999998,0.7490481226864094,0.8189287685389981
417,0.0096112439578502,26,21,38,1.0,0.8444292549555709,0.7212500000000002,0.718376520359598,0.8210139438287922
418,0.0096112439578502,26,21,13,1.0,0.8484620642515379,0.7187499999999999,0.7410364886303544,0.827062138220473
419,0.0096112439578502,26,21,22,1.0,0.8199419002050581,0.7024999999999999,0.7412744579587519,0.8159290895409524
420,0.0096112439578502,26,21,21,1.0,0.8394565960355432,0.67875,0.7587519830777365,0.8192396447783199
421,0.0096112439578502,26,21,36,1.0,0.8667464114832537,0.6912499999999999,0.7671602326811212,0.8312891610410937
422,0.0096112439578502,26,21,47,1.0,0.8406015037593985,0.69,0.7603648863035429,0.8227415975157354
423,0.0096112439578502,26,21,55,1.0,0.80798017771702,0.7049999999999998,0.7525647805393971,0.8163862395641042
424,0.0096112439578502,26,21,54,1.0,0.8158065618591934,0.6825,0.7297726070861978,0.8070197922363478
425,0.0096112439578502,26,21,23,1.0,0.8378673957621325,0.7024999999999999,0.7620571126388154,0.8256061271002368
426,0.0096112439578502,26,21,35,1.0,0.8681476418318523,0.675,0.7490481226864093,0.8230489411295654
427,0.0096112439578502,26,21,57,1.0,0.8069377990430622,0.7124999999999999,0.7359598096245372,0.8138494021668998
428,0.0096112439578502,26,21,18,1.0,0.8186602870813399,0.71625,0.7621628767847699,0.8242682909665275
429,0.0096112439578502,26,21,54,1.0,0.7975734791524266,0.685,0.7425700687466948,0.8062858869747803
430,0.0096112439578502,26,21,25,1.0,0.8680963773069037,0.68875,0.7474352194606029,0.8260703991918766
431,0.0096112439578502,26,21,31,1.0,0.8732911825017089,0.6937500000000001,0.7327604442094131,0.8249504066777805
432,0.0096112439578502,26,21,39,1.0,0.8574846206425153,0.7024999999999999,0.7638815441565309,0.8309665411997615
433,0.0096112439578502,26,21,2,1.0,0.8579289131920712,0.68625,0.7265468006345849,0.8176814284566639
434,0.0096112439578502,26,21,40,1.0,0.8564593301435407,0.7137499999999999,0.7541512427287149,0.8310901432180637
435,0.0096112439578502,26,21,21,1.0,0.8643711551606288,0.7,0.7540454785827605,0.8296041584358473
436,0.0096112439578502,26,21,38,1.0,0.8303485987696513,0.7224999999999999,0.7558434690639874,0.8271730169584096
437,0.0096112439578502,26,21,50,1.0,0.8266233766233768,0.6900000000000001,0.7102855631940772,0.8067272349543635
438,0.0096112439578502,26,21,11,1.0,0.8707621326042378,0.7125000000000001,0.7377313590692754,0.8302483729183784
439,0.0096112439578502,26,21,27,1.0,0.8641831852358168,0.67875,0.7168429402432575,0.8149440313697685
440,0.0096112439578502,26,21,58,1.0,0.8196855775803144,0.69375,0.7394764674775252,0.8132280112644599
441,0.0096112439578502,26,21,5,1.0,0.8837491455912507,0.7037500000000001,0.733051295610788,0.8301376103005097
442,0.0096112439578502,26,21,31,1.0,0.8470095693779903,0.6975,0.749286092014807,0.8234489153481994
443,0.0096112439578502,26,21,14,1.0,0.8904306220095695,0.675,0.7588313061872025,0.831065482049193
444,0.0096112439578502,26,21,15,1.0,0.8627990430622008,0.70875,0.7282654680063458,0.8249536277671368
445,0.0096112439578502,26,21,6,1.0,0.8354408749145591,0.7200000000000001,0.771734531993654,0.8317938517270533
446,0.0096112439578502,26,21,60,1.0,0.7728298017771703,0.6824999999999999,0.7525383395029085,0.8019670353200196
447,0.0096112439578502,26,21,38,1.0,0.8145420369104579,0.7024999999999999,0.7637228979375991,0.8201912337120142
448,0.0096112439578502,26,21,22,1.0,0.8225563909774436,0.70375,0.7556848228450554,0.8204978034556247
449,0.0096112439578502,26,21,12,1.0,0.8798359535201641,0.6837500000000001,0.7260708619777895,0.8224142038744884
450,0.0096112439578502,26,21,27,1.0,0.8355092276144909,0.6962499999999999,0.7409307244843999,0.8181724880247228
451,0.0096112439578502,26,21,56,1.0,0.8289644565960355,0.7212500000000002,0.757377049180328,0.8268978764440909
452,0.0096112439578502,26,21,39,1.0,0.8799213943950785,0.69875,0.7395557905869911,0.8295567962455174
453,0.0096112439578502,26,21,15,1.0,0.8526315789473685,0.70375,0.7526176626123744,0.8272498103899357
454,0.0096112439578502,26,21,12,1.0,0.851161995898838,0.7112499999999998,0.7458487572712851,0.8270651882925306
455,0.0096112439578502,26,21,60,1.0,0.7899863294600137,0.68625,0.7411686938127975,0.8043512558182029
456,0.0096112439578502,26,21,55,1.0,0.8080485304169516,0.7075,0.7313590692755156,0.8117268999231169
457,0.0096112439578502,26,21,58,1.0,0.7834586466165414,0.7124999999999999,0.7246959280803807,0.8051636436742305
458,0.0096112439578502,26,21,36,1.0,0.862987012987013,0.7100000000000001,0.708566895822316,0.8203884772023323
459,0.0096112439578502,26,21,33,1.0,0.87323991797676,0.68625,0.7312268640930724,0.8226791955174582
460,0.0096112439578502,26,21,18,1.0,0.8735475051264524,0.7125000000000001,0.7345319936541512,0.830144874695151
461,0.0096112439578502,26,21,2,1.0,0.8564080656185918,0.6749999999999999,0.7493918561607613,0.8201999804448383
462,0.0096112439578502,26,21,19,1.0,0.8523239917976759,0.6912499999999999,0.7442622950819672,0.8219590717199108
463,0.0096112439578502,26,21,23,1.0,0.8850307587149693,0.7024999999999999,0.7490481226864092,0.8341447203503446
464,0.0096112439578502,26,21,22,1.0,0.8721462747778534,0.72625,0.7769434161819143,0.843834922739942
465,0.0096112439578502,26,21,31,1.0,0.8866370471633631,0.695,0.7314912744579588,0.8282820804053305
466,0.0096112439578502,26,21,7,1.0,0.8238038277511961,0.71125,0.7231094658910628,0.8145408234105647
467,0.0096112439578502,26,21,56,1.0,0.8095352016404649,0.6787499999999999,0.7459280803807509,0.8085533205053039
468,0.0096112439578502,26,21,49,1.0,0.8653964456596036,0.685,0.7429402432575357,0.8233341722292848
469,0.0096112439578502,26,21,6,1.0,0.8812713602187285,0.70125,0.7148863035430988,0.8243519159404569
470,0.0096112439578502,26,21,17,1.0,0.8642515379357484,0.7187500000000001,0.7492860920148069,0.8330719074876388
471,0.0096112439578502,26,21,37,1.0,0.8590225563909775,0.72,0.7443680592279216,0.8308476539047247
472,0.0096112439578502,26,21,54,1.0,0.7975393028024608,0.7075,0.7444738233738762,0.8123782815440843
473,0.0096112439578502,26,21,57,1.0,0.7885509227614491,0.7325,0.7246430460074034,0.8114234921922132
474,0.0096112439578502,26,21,8,1.0,0.8721462747778539,0.6950000000000001,0.7558963511369645,0.8307606564787047
475,0.0096112439578502,26,21,59,1.0,0.7572453861927546,0.685,0.7020624008461132,0.7860769467597171
476,0.0096112439578502,26,21,32,1.0,0.8302802460697197,0.6799999999999999,0.7556054997355895,0.8164714364513274
477,0.0096112439578502,26,21,40,1.0,0.8278024606971975,0.7,0.7456636700158644,0.8183665326782654
478,0.0096112439578502,26,21,44,1.0,0.8446001367053999,0.69875,0.7423849814912745,0.8214337795491686
479,0.0096112439578502,26,21,42,1.0,0.8041695146958305,0.7024999999999999,0.7280274986779481,0.8086742533434447
480,0.0096112439578502,26,21,21,1.0,0.8656869446343132,0.6875,0.7232152300370175,0.8191005436678327
481,0.0096112439578502,26,21,6,1.0,0.8641660970608338,0.705,0.7364621893178211,0.8264070715946636
482,0.0096112439578502,26,21,13,1.0,0.8615003417634994,0.6587500000000001,0.7248810153358012,0.8112828392748253
483,0.0096112439578502,26,21,37,1.0,0.8629186602870813,0.6925,0.7639079851930195,0.8298316613700252
484,0.0096112439578502,26,21,46,1.0,0.8524948735475052,0.6962499999999999,0.7329455314648334,0.8204226012530846
485,0.0096112439578502,26,21,26,1.0,0.8812542720437456,0.7087500000000001,0.7345055526176626,0.8311274561653521
486,0.0096112439578502,26,21,54,1.0,0.8484620642515379,0.6975,0.7475145425700687,0.8233691517054016
487,0.0096112439578502,26,21,60,1.0,0.7832706766917293,0.675,0.7671866737176097,0.8063643376023347
488,0.0096112439578502,26,21,48,1.0,0.8512987012987011,0.7024999999999999,0.7296668429402434,0.8208663860597362
489,0.0096112439578502,26,21,51,1.0,0.8120129870129869,0.6975,0.7396086726599682,0.8122804149182388
490,0.0096112439578502,26,21,25,1.0,0.8575871496924128,0.72,0.7246694870438921,0.8255641591840761
491,0.0096112439578502,26,21,28,1.0,0.8876965140123035,0.7225,0.7541776837652037,0.8410935494443768
492,0.0096112439578502,26,21,17,1.0,0.8290157211209843,0.6937500000000001,0.7457694341618191,0.8171337888207009
493,0.0096112439578502,26,21,4,1.0,0.8435235816814763,0.6875,0.7589370703331572,0.8224901630036584
494,0.0096112439578502,26,21,9,1.0,0.8746753246753245,0.7,0.7377842411422528,0.8281148914543943
495,0.0096112439578502,26,21,41,1.0,0.8340567327409433,0.6799999999999999,0.7604970914859862,0.8186384560567325
496,0.0096112439578502,26,21,26,1.0,0.8643198906356802,0.69625,0.7099947117927022,0.8176411506070955
497,0.0096112439578502,26,21,26,1.0,0.8330827067669173,0.6987499999999999,0.7231359069275516,0.8137421534236171
498,0.0096112439578502,26,21,48,1.0,0.8330314422419687,0.695,0.744130089899524,0.8180403830353732
499,0.0096112439578502,26,21,55,1.0,0.821120984278879,0.6787500000000001,0.7815441565309359,0.8203537852024537
500,0.0096112439578502,26,21,37,1.0,0.8759740259740258,0.7112499999999999,0.7102591221575885,0.8243707870329036
501,0.0096112439578502,26,21,56,1.0,0.8301264524948735,0.7112499999999999,0.7165520888418826,0.8144821353341889
502,0.0096112439578502,26,21,23,1.0,0.8589371155160629,0.6950000000000001,0.7557641459545212,0.8274253153676461
503,0.0096112439578502,26,21,11,1.0,0.8785714285714287,0.69375,0.7427022739291379,0.8287559256251417
504,0.0096112439578502,26,21,36,1.0,0.8669172932330828,0.7224999999999999,0.7377049180327868,0.8317805528164672
505,0.0096112439578502,26,21,15,1.0,0.8877648667122351,0.7112499999999999,0.7199894235854046,0.8297510725744098
506,0.0096112439578502,26,21,26,1.0,0.8811688311688313,0.6812500000000001,0.7621628767847699,0.8311454269884004
507,0.0096112439578502,26,21,27,1.0,0.8497265892002733,0.7249999999999999,0.765388683236383,0.8350288181091641
