params,a_scores
"{'vc__gbc__learning_rate': 0.47570992619922836, 'vc__gbc__max_depth': 8, 'vc__gbc__max_leaf_nodes': 11, 'vc__gbc__min_samples_leaf': 33, 'vc__gbc__n_estimators': 403, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.3476273985353854, 'vc__rfc__min_samples_split': 0.18454601580478136, 'vc__rfc__n_estimators': 1591, 'vc__xgb__learning_rate': 2.831144435519859, 'vc__xgb__max_depth': 6, 'vc__xgb__min_child_weight': 1.0760975641607358, 'vc__xgb__n_estimators': 2905}",0.7515
"{'vc__gbc__learning_rate': 0.20939057556038707, 'vc__gbc__max_depth': 12, 'vc__gbc__max_leaf_nodes': 49, 'vc__gbc__min_samples_leaf': 39, 'vc__gbc__n_estimators': 290, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.9718551907744724, 'vc__rfc__min_samples_split': 0.8224559275737842, 'vc__rfc__n_estimators': 1390, 'vc__xgb__learning_rate': 7.4870307894242885, 'vc__xgb__max_depth': 8, 'vc__xgb__min_child_weight': 6.795759620357809, 'vc__xgb__n_estimators': 974}",0.582
"{'vc__gbc__learning_rate': 0.3277032849118254, 'vc__gbc__max_depth': 11, 'vc__gbc__max_leaf_nodes': 42, 'vc__gbc__min_samples_leaf': 1, 'vc__gbc__n_estimators': 464, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.8146292511753112, 'vc__rfc__min_samples_split': 0.15520945922981633, 'vc__rfc__n_estimators': 1853, 'vc__xgb__learning_rate': 3.025290730659017, 'vc__xgb__max_depth': 13, 'vc__xgb__min_child_weight': 3.3915447054057735, 'vc__xgb__n_estimators': 258}",0.7785
"{'vc__gbc__learning_rate': 0.3743886567480379, 'vc__gbc__max_depth': 2, 'vc__gbc__max_leaf_nodes': 32, 'vc__gbc__min_samples_leaf': 39, 'vc__gbc__n_estimators': 340, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.24536582459934964, 'vc__rfc__min_samples_split': 0.6162342637736398, 'vc__rfc__n_estimators': 1357, 'vc__xgb__learning_rate': 5.1067529650196395, 'vc__xgb__max_depth': 6, 'vc__xgb__min_child_weight': 1.3435278512943083, 'vc__xgb__n_estimators': 4669}",0.6014999999999999
"{'vc__gbc__learning_rate': 0.26693811247493, 'vc__gbc__max_depth': 10, 'vc__gbc__max_leaf_nodes': 28, 'vc__gbc__min_samples_leaf': 22, 'vc__gbc__n_estimators': 237, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.6052190691541637, 'vc__rfc__min_samples_split': 0.4426731561058632, 'vc__rfc__n_estimators': 35, 'vc__xgb__learning_rate': 1.9905388991904005, 'vc__xgb__max_depth': 6, 'vc__xgb__min_child_weight': 2.5153384926574907, 'vc__xgb__n_estimators': 1489}",0.7795
"{'vc__gbc__learning_rate': 0.8512648524856367, 'vc__gbc__max_depth': 12, 'vc__gbc__max_leaf_nodes': 17, 'vc__gbc__min_samples_leaf': 35, 'vc__gbc__n_estimators': 183, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.07339631150714064, 'vc__rfc__min_samples_split': 0.013030924966509696, 'vc__rfc__n_estimators': 1886, 'vc__xgb__learning_rate': 2.323779300292006, 'vc__xgb__max_depth': 11, 'vc__xgb__min_child_weight': 4.908333111018942, 'vc__xgb__n_estimators': 25}",0.8015000000000001
"{'vc__gbc__learning_rate': 0.011870113787281217, 'vc__gbc__max_depth': 14, 'vc__gbc__max_leaf_nodes': 4, 'vc__gbc__min_samples_leaf': 7, 'vc__gbc__n_estimators': 241, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.5505698078481478, 'vc__rfc__min_samples_split': 0.3037066146357874, 'vc__rfc__n_estimators': 594, 'vc__xgb__learning_rate': 0.8954780005115259, 'vc__xgb__max_depth': 13, 'vc__xgb__min_child_weight': 0.6531937296780052, 'vc__xgb__n_estimators': 764}",0.833
"{'vc__gbc__learning_rate': 0.7352731458338007, 'vc__gbc__max_depth': 3, 'vc__gbc__max_leaf_nodes': 24, 'vc__gbc__min_samples_leaf': 8, 'vc__gbc__n_estimators': 299, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.5015403335664849, 'vc__rfc__min_samples_split': 0.3908886446612647, 'vc__rfc__n_estimators': 942, 'vc__xgb__learning_rate': 4.656865577567181, 'vc__xgb__max_depth': 5, 'vc__xgb__min_child_weight': 2.3419784920071174, 'vc__xgb__n_estimators': 473}",0.7159999999999999
"{'vc__gbc__learning_rate': 0.8773138517891738, 'vc__gbc__max_depth': 1, 'vc__gbc__max_leaf_nodes': 41, 'vc__gbc__min_samples_leaf': 19, 'vc__gbc__n_estimators': 141, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.5875721672443229, 'vc__rfc__min_samples_split': 0.8995241532002665, 'vc__rfc__n_estimators': 1694, 'vc__xgb__learning_rate': 6.383106093992049, 'vc__xgb__max_depth': 11, 'vc__xgb__min_child_weight': 3.9751932185044607, 'vc__xgb__n_estimators': 765}",0.5665
"{'vc__gbc__learning_rate': 0.6630090932367748, 'vc__gbc__max_depth': 10, 'vc__gbc__max_leaf_nodes': 40, 'vc__gbc__min_samples_leaf': 43, 'vc__gbc__n_estimators': 414, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.3969512456044807, 'vc__rfc__min_samples_split': 0.4272194963406286, 'vc__rfc__n_estimators': 1409, 'vc__xgb__learning_rate': 0.4220004399144828, 'vc__xgb__max_depth': 7, 'vc__xgb__min_child_weight': 4.149798894762545, 'vc__xgb__n_estimators': 2123}",0.8384999999999998
"{'vc__gbc__learning_rate': 0.8956963606091087, 'vc__gbc__max_depth': 14, 'vc__gbc__max_leaf_nodes': 28, 'vc__gbc__min_samples_leaf': 12, 'vc__gbc__n_estimators': 367, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.7895865239787846, 'vc__rfc__min_samples_split': 0.03455712616526951, 'vc__rfc__n_estimators': 704, 'vc__xgb__learning_rate': 8.463351990627814, 'vc__xgb__max_depth': 8, 'vc__xgb__min_child_weight': 0.2926377048970954, 'vc__xgb__n_estimators': 144}",0.826
"{'vc__gbc__learning_rate': 0.24158600226125904, 'vc__gbc__max_depth': 9, 'vc__gbc__max_leaf_nodes': 31, 'vc__gbc__min_samples_leaf': 19, 'vc__gbc__n_estimators': 6, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.9888176306444385, 'vc__rfc__min_samples_split': 0.6787691997324811, 'vc__rfc__n_estimators': 1921, 'vc__xgb__learning_rate': 5.908019181009036, 'vc__xgb__max_depth': 8, 'vc__xgb__min_child_weight': 3.1598866427346506, 'vc__xgb__n_estimators': 2285}",0.5235000000000001
"{'vc__gbc__learning_rate': 0.4205460545500014, 'vc__gbc__max_depth': 13, 'vc__gbc__max_leaf_nodes': 18, 'vc__gbc__min_samples_leaf': 33, 'vc__gbc__n_estimators': 470, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.2814625118643407, 'vc__rfc__min_samples_split': 0.6504080883047568, 'vc__rfc__n_estimators': 1539, 'vc__xgb__learning_rate': 9.998448398228112, 'vc__xgb__max_depth': 2, 'vc__xgb__min_child_weight': 3.9925569146714963, 'vc__xgb__n_estimators': 560}",0.7060000000000001
"{'vc__gbc__learning_rate': 0.33765804952290795, 'vc__gbc__max_depth': 8, 'vc__gbc__max_leaf_nodes': 26, 'vc__gbc__min_samples_leaf': 39, 'vc__gbc__n_estimators': 325, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.061071509991876376, 'vc__rfc__min_samples_split': 0.5811893017917051, 'vc__rfc__n_estimators': 1350, 'vc__xgb__learning_rate': 8.103656962079075, 'vc__xgb__max_depth': 14, 'vc__xgb__min_child_weight': 4.733103327843736, 'vc__xgb__n_estimators': 3157}",0.6849999999999999
"{'vc__gbc__learning_rate': 0.31757772628465497, 'vc__gbc__max_depth': 4, 'vc__gbc__max_leaf_nodes': 45, 'vc__gbc__min_samples_leaf': 18, 'vc__gbc__n_estimators': 362, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.7343114784730053, 'vc__rfc__min_samples_split': 0.37783041495979774, 'vc__rfc__n_estimators': 640, 'vc__xgb__learning_rate': 3.4964726983312655, 'vc__xgb__max_depth': 5, 'vc__xgb__min_child_weight': 2.8055183220484885, 'vc__xgb__n_estimators': 252}",0.7
"{'vc__gbc__learning_rate': 0.6589999980098269, 'vc__gbc__max_depth': 9, 'vc__gbc__max_leaf_nodes': 29, 'vc__gbc__min_samples_leaf': 49, 'vc__gbc__n_estimators': 470, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.2529424780007743, 'vc__rfc__min_samples_split': 0.5414549286428287, 'vc__rfc__n_estimators': 774, 'vc__xgb__learning_rate': 6.335253189163796, 'vc__xgb__max_depth': 10, 'vc__xgb__min_child_weight': 4.1706732100217785, 'vc__xgb__n_estimators': 3907}",0.7015
"{'vc__gbc__learning_rate': 0.339380070987892, 'vc__gbc__max_depth': 10, 'vc__gbc__max_leaf_nodes': 8, 'vc__gbc__min_samples_leaf': 40, 'vc__gbc__n_estimators': 100, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.8581245385238625, 'vc__rfc__min_samples_split': 0.1455208288898785, 'vc__rfc__n_estimators': 332, 'vc__xgb__learning_rate': 6.3143117037978245, 'vc__xgb__max_depth': 9, 'vc__xgb__min_child_weight': 0.5447726346867102, 'vc__xgb__n_estimators': 3644}",0.6699999999999999
"{'vc__gbc__learning_rate': 0.460485318040959, 'vc__gbc__max_depth': 14, 'vc__gbc__max_leaf_nodes': 8, 'vc__gbc__min_samples_leaf': 26, 'vc__gbc__n_estimators': 497, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.02580538385565833, 'vc__rfc__min_samples_split': 0.4925399829968129, 'vc__rfc__n_estimators': 1054, 'vc__xgb__learning_rate': 4.384823017274768, 'vc__xgb__max_depth': 2, 'vc__xgb__min_child_weight': 6.732539399201636, 'vc__xgb__n_estimators': 941}",0.708
"{'vc__gbc__learning_rate': 0.1303820842762708, 'vc__gbc__max_depth': 10, 'vc__gbc__max_leaf_nodes': 35, 'vc__gbc__min_samples_leaf': 19, 'vc__gbc__n_estimators': 499, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.5278824890638854, 'vc__rfc__min_samples_split': 0.9319466829600929, 'vc__rfc__n_estimators': 1130, 'vc__xgb__learning_rate': 8.973759296617654, 'vc__xgb__max_depth': 6, 'vc__xgb__min_child_weight': 0.31957399827634425, 'vc__xgb__n_estimators': 1033}",0.6869999999999999
"{'vc__gbc__learning_rate': 0.28690629428811143, 'vc__gbc__max_depth': 5, 'vc__gbc__max_leaf_nodes': 11, 'vc__gbc__min_samples_leaf': 32, 'vc__gbc__n_estimators': 390, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.17766191769354955, 'vc__rfc__min_samples_split': 0.6151188943104496, 'vc__rfc__n_estimators': 934, 'vc__xgb__learning_rate': 2.303649612008952, 'vc__xgb__max_depth': 10, 'vc__xgb__min_child_weight': 3.183485543978956, 'vc__xgb__n_estimators': 3946}",0.6904999999999999
"{'vc__gbc__learning_rate': 0.2345148545278627, 'vc__gbc__max_depth': 11, 'vc__gbc__max_leaf_nodes': 12, 'vc__gbc__min_samples_leaf': 49, 'vc__gbc__n_estimators': 342, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.46348099519297725, 'vc__rfc__min_samples_split': 0.9324780565221716, 'vc__rfc__n_estimators': 118, 'vc__xgb__learning_rate': 5.271668652417938, 'vc__xgb__max_depth': 5, 'vc__xgb__min_child_weight': 6.283622968166788, 'vc__xgb__n_estimators': 1781}",0.6665
"{'vc__gbc__learning_rate': 0.29310197067163396, 'vc__gbc__max_depth': 4, 'vc__gbc__max_leaf_nodes': 19, 'vc__gbc__min_samples_leaf': 36, 'vc__gbc__n_estimators': 496, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.9447020398214199, 'vc__rfc__min_samples_split': 0.45022127915604293, 'vc__rfc__n_estimators': 1268, 'vc__xgb__learning_rate': 9.953161919078285, 'vc__xgb__max_depth': 13, 'vc__xgb__min_child_weight': 2.7191329067912062, 'vc__xgb__n_estimators': 2602}",0.7175
"{'vc__gbc__learning_rate': 0.37819964383118493, 'vc__gbc__max_depth': 14, 'vc__gbc__max_leaf_nodes': 24, 'vc__gbc__min_samples_leaf': 29, 'vc__gbc__n_estimators': 224, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.8907050526394171, 'vc__rfc__min_samples_split': 0.3895908458386269, 'vc__rfc__n_estimators': 748, 'vc__xgb__learning_rate': 5.284999144863893, 'vc__xgb__max_depth': 12, 'vc__xgb__min_child_weight': 3.231118430840962, 'vc__xgb__n_estimators': 2670}",0.7264999999999999
"{'vc__gbc__learning_rate': 0.5334242146870887, 'vc__gbc__max_depth': 2, 'vc__gbc__max_leaf_nodes': 33, 'vc__gbc__min_samples_leaf': 29, 'vc__gbc__n_estimators': 394, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.9816718961105856, 'vc__rfc__min_samples_split': 0.6679947938944503, 'vc__rfc__n_estimators': 956, 'vc__xgb__learning_rate': 9.930365381809628, 'vc__xgb__max_depth': 9, 'vc__xgb__min_child_weight': 6.608361736807139, 'vc__xgb__n_estimators': 919}",0.5255
"{'vc__gbc__learning_rate': 0.7398970856610586, 'vc__gbc__max_depth': 1, 'vc__gbc__max_leaf_nodes': 13, 'vc__gbc__min_samples_leaf': 42, 'vc__gbc__n_estimators': 160, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.11821559273757708, 'vc__rfc__min_samples_split': 0.5969981709457652, 'vc__rfc__n_estimators': 1972, 'vc__xgb__learning_rate': 7.496125872748132, 'vc__xgb__max_depth': 3, 'vc__xgb__min_child_weight': 6.829051237440131, 'vc__xgb__n_estimators': 3735}",0.5095000000000001
"{'vc__gbc__learning_rate': 0.03259803287372256, 'vc__gbc__max_depth': 4, 'vc__gbc__max_leaf_nodes': 45, 'vc__gbc__min_samples_leaf': 2, 'vc__gbc__n_estimators': 241, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.700339440295144, 'vc__rfc__min_samples_split': 0.2131097821105642, 'vc__rfc__n_estimators': 155, 'vc__xgb__learning_rate': 0.5948452244433311, 'vc__xgb__max_depth': 9, 'vc__xgb__min_child_weight': 5.424554514508699, 'vc__xgb__n_estimators': 3153}",0.8265
"{'vc__gbc__learning_rate': 0.019771540134342208, 'vc__gbc__max_depth': 1, 'vc__gbc__max_leaf_nodes': 6, 'vc__gbc__min_samples_leaf': 20, 'vc__gbc__n_estimators': 414, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.8947173587162935, 'vc__rfc__min_samples_split': 0.9195768612627534, 'vc__rfc__n_estimators': 1700, 'vc__xgb__learning_rate': 2.7126253815022894, 'vc__xgb__max_depth': 13, 'vc__xgb__min_child_weight': 4.196832763570717, 'vc__xgb__n_estimators': 2798}",0.5429999999999999
"{'vc__gbc__learning_rate': 0.8175835361813762, 'vc__gbc__max_depth': 7, 'vc__gbc__max_leaf_nodes': 4, 'vc__gbc__min_samples_leaf': 20, 'vc__gbc__n_estimators': 435, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.9428330862300247, 'vc__rfc__min_samples_split': 0.844736277354147, 'vc__rfc__n_estimators': 631, 'vc__xgb__learning_rate': 7.878736009217178, 'vc__xgb__max_depth': 1, 'vc__xgb__min_child_weight': 2.250082124599883, 'vc__xgb__n_estimators': 4272}",0.776
"{'vc__gbc__learning_rate': 0.8698012526337224, 'vc__gbc__max_depth': 2, 'vc__gbc__max_leaf_nodes': 29, 'vc__gbc__min_samples_leaf': 13, 'vc__gbc__n_estimators': 425, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.8498099931874589, 'vc__rfc__min_samples_split': 0.21927460107577534, 'vc__rfc__n_estimators': 1550, 'vc__xgb__learning_rate': 9.684557934111018, 'vc__xgb__max_depth': 8, 'vc__xgb__min_child_weight': 1.3244607153187489, 'vc__xgb__n_estimators': 691}",0.6950000000000001
"{'vc__gbc__learning_rate': 0.813606221326458, 'vc__gbc__max_depth': 1, 'vc__gbc__max_leaf_nodes': 45, 'vc__gbc__min_samples_leaf': 1, 'vc__gbc__n_estimators': 446, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.6101163889944028, 'vc__rfc__min_samples_split': 0.8236466070244322, 'vc__rfc__n_estimators': 1198, 'vc__xgb__learning_rate': 3.3159884132628656, 'vc__xgb__max_depth': 14, 'vc__xgb__min_child_weight': 0.3901664939518946, 'vc__xgb__n_estimators': 4436}",0.5175
"{'vc__gbc__learning_rate': 0.13803863650103038, 'vc__gbc__max_depth': 1, 'vc__gbc__max_leaf_nodes': 20, 'vc__gbc__min_samples_leaf': 21, 'vc__gbc__n_estimators': 384, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.8043364124207012, 'vc__rfc__min_samples_split': 1.0048124987621443, 'vc__rfc__n_estimators': 1035, 'vc__xgb__learning_rate': 0.01677126348458846, 'vc__xgb__max_depth': 1, 'vc__xgb__min_child_weight': 4.632304889285235, 'vc__xgb__n_estimators': 4386}",
"{'vc__gbc__learning_rate': 0.7252626155365105, 'vc__gbc__max_depth': 4, 'vc__gbc__max_leaf_nodes': 25, 'vc__gbc__min_samples_leaf': 38, 'vc__gbc__n_estimators': 493, 'vc__rfc__bootstrap': False, 'vc__rfc__max_features': 0.9548747905455341, 'vc__rfc__min_samples_split': 0.2665263462292501, 'vc__rfc__n_estimators': 450, 'vc__xgb__learning_rate': 3.341075161765812, 'vc__xgb__max_depth': 12, 'vc__xgb__min_child_weight': 6.739693859079024, 'vc__xgb__n_estimators': 1289}",0.7430000000000001
"{'vc__gbc__learning_rate': 0.422286470598348, 'vc__gbc__max_depth': 4, 'vc__gbc__max_leaf_nodes': 42, 'vc__gbc__min_samples_leaf': 6, 'vc__gbc__n_estimators': 244, 'vc__rfc__bootstrap': True, 'vc__rfc__max_features': 0.10751378617484696, 'vc__rfc__min_samples_split': 0.829061746877434, 'vc__rfc__n_estimators': 1646, 'vc__xgb__learning_rate': 9.471667124890093, 'vc__xgb__max_depth': 8, 'vc__xgb__min_child_weight': 5.12997342380403, 'vc__xgb__n_estimators': 4611}",0.5805
