9.227301351782679628e-01,8.445497630331753047e-01,9.296930414577472268e-01,5.767608747406727243e-01
8.878296426014268272e-01,8.540284360189573931e-01,9.369002486649545824e-01,5.635445362718088935e-01
9.218916330949525895e-01,8.587677725118483263e-01,9.323957441604500129e-01,5.379655137230894280e-01
9.235634613227974299e-01,8.549763033175356020e-01,9.269903387550446627e-01,5.627214910043193408e-01
9.027906936620629930e-01,8.549763033175354909e-01,9.278953161306102704e-01,5.635581403258170807e-01
9.892004037232252633e-01,8.644549763033175793e-01,9.116505645917409861e-01,5.503792130054756537e-01
9.892004037232252633e-01,8.597156398104266462e-01,9.224858342505400932e-01,5.536679930619324841e-01
9.871214016442232397e-01,8.682464454976303037e-01,9.170804288451346320e-01,5.462707886950310954e-01
9.875372020600237111e-01,8.540284360189573931e-01,9.206595736007500141e-01,5.429343944495459429e-01
9.879538651322883336e-01,8.597156398104266462e-01,9.179813297460356347e-01,5.536713940754344199e-01
9.875372020600237111e-01,8.426540284360187760e-01,9.206758794994088779e-01,5.231302928272625330e-01
9.875372020600237111e-01,8.568720379146919086e-01,9.188577717989483418e-01,5.289120157807026823e-01
9.871214016442232397e-01,8.549763033175356020e-01,9.188740776976069835e-01,5.322212019181715714e-01
9.875380647164879733e-01,8.635071090047393705e-01,9.161795279442337403e-01,5.437608407305376534e-01
9.887846033074249030e-01,8.530805687203791843e-01,9.215849333496393125e-01,5.702037207087713444e-01
9.887846033074249030e-01,8.616113744075828418e-01,9.170804288451346320e-01,5.586164677073767182e-01
9.892004037232252633e-01,8.578199052132701175e-01,9.188781541722719215e-01,5.503928170594837299e-01
9.871214016442232397e-01,8.483412322274881401e-01,9.224776813012107723e-01,5.421045471550522965e-01
9.883688028916244317e-01,8.511848341232226556e-01,9.206595736007500141e-01,5.561473319049076158e-01
9.875372020600237111e-01,8.540284360189571711e-01,9.143532672944438833e-01,5.231302928272626440e-01
9.850458501910784870e-01,8.559241706161136998e-01,9.188700012229423786e-01,5.487399244975001977e-01
9.887846033074249030e-01,8.578199052132701175e-01,9.170804288451346320e-01,5.561541339319118205e-01
9.867056012284228794e-01,8.483412322274881401e-01,9.179568708980474501e-01,5.363466312961262528e-01
9.883696655480888049e-01,8.568720379146919086e-01,9.197831315478375291e-01,5.627555011393395867e-01
9.887846033074249030e-01,8.587677725118483263e-01,9.197831315478373071e-01,5.462639866680271128e-01
9.871214016442232397e-01,8.606635071090046329e-01,9.188577717989483418e-01,5.322280039451756650e-01
9.892004037232252633e-01,8.540284360189573931e-01,9.098487627899393138e-01,5.520116994864470161e-01
9.892004037232252633e-01,8.559241706161136998e-01,9.134768252415310652e-01,5.569601741318913612e-01
9.862906634690867813e-01,8.559241706161138108e-01,9.152541681953445529e-01,5.445770839710233346e-01
9.892004037232252633e-01,8.625592417061611616e-01,9.161795279442339623e-01,5.413087099955786741e-01
9.892004037232252633e-01,8.568720379146919086e-01,9.125514654926419889e-01,5.478828690949902880e-01
9.887846033074249030e-01,8.616113744075830638e-01,9.098487627899393138e-01,5.454103322790191388e-01
9.892004037232252633e-01,8.606635071090048550e-01,9.098732216379274984e-01,5.487331224704961041e-01
9.875380647164879733e-01,8.521327014218009754e-01,9.170804288451346320e-01,5.536713940754344199e-01
9.862906634690867813e-01,8.502369668246444467e-01,9.233826586767761579e-01,5.404550556065708111e-01
9.293734526099670656e-01,8.199052132701420970e-01,9.287676817088582615e-01,5.231540999217767496e-01
9.181511546656775380e-01,8.085308056872037019e-01,9.251803840039134474e-01,5.115430398258681288e-01
9.198117683594861926e-01,8.104265402843602306e-01,9.278912396559455544e-01,5.132299425228717960e-01
9.235548347581541417e-01,7.990521327014217245e-01,9.278667808079571477e-01,5.025099479644934419e-01
9.181511546656775380e-01,8.047393364928909776e-01,9.287636052341934345e-01,5.041152263374486520e-01
9.198134936724148281e-01,8.028436018957345599e-01,9.296685826097590422e-01,4.959017787300615820e-01
9.164948542541904164e-01,8.075829383886257151e-01,9.080551139374669622e-01,5.289052137536985887e-01
9.177431181580558706e-01,8.132701421800947461e-01,9.197668256491786654e-01,5.132265415093698602e-01
9.293734526099670656e-01,8.199052132701420970e-01,9.287676817088582615e-01,5.231540999217767496e-01
9.202310194011438238e-01,8.170616113744075815e-01,9.161550690962455556e-01,5.363262252151140830e-01
9.156580774838035675e-01,8.047393364928909776e-01,9.287921405568464461e-01,5.165425296738427319e-01
9.160764658689968254e-01,8.028436018957345599e-01,9.287921405568464461e-01,5.082780668639255151e-01
9.198117683594861926e-01,8.104265402843602306e-01,9.278912396559455544e-01,5.132299425228717960e-01
9.164948542541904164e-01,8.075829383886257151e-01,9.080551139374669622e-01,5.289052137536985887e-01
9.148282019651313712e-01,8.085308056872037019e-01,9.287921405568464461e-01,5.082950719314355270e-01
9.152422770680030961e-01,7.905213270142179560e-01,9.260649790061554754e-01,5.140461857633574771e-01
9.198134936724148281e-01,8.028436018957345599e-01,9.296685826097590422e-01,4.959017787300615820e-01
9.185669550814778983e-01,8.094786729857821328e-01,9.260853613794790551e-01,5.313505424616534745e-01
9.156606654531964651e-01,7.895734597156398582e-01,9.305694835106599339e-01,4.967112199435431696e-01
9.223065708542886876e-01,7.933649289099526936e-01,9.305694835106599339e-01,5.198211066897935329e-01
9.160764658689968254e-01,8.028436018957345599e-01,9.287921405568464461e-01,5.082780668639255151e-01
9.223065708542886876e-01,7.933649289099526936e-01,9.305694835106599339e-01,5.198211066897935329e-01
9.198152189853434635e-01,7.952606635071090002e-01,9.287921405568464461e-01,5.115940550283984978e-01
9.206442318475513975e-01,8.113744075829384395e-01,9.269862622803799468e-01,5.231200897867565036e-01
9.169080667005978791e-01,8.028436018957346709e-01,9.152704740940034167e-01,5.355235860286364780e-01
9.169080667005978791e-01,8.028436018957346709e-01,9.152704740940034167e-01,5.355235860286364780e-01
9.272961758438936775e-01,8.056872037914691864e-01,9.296685826097590422e-01,5.082474577424072049e-01
9.198117683594861926e-01,7.981042654028436267e-01,9.278667808079571477e-01,5.057953270074482255e-01
9.185669550814778983e-01,8.094786729857821328e-01,9.260853613794790551e-01,5.313505424616534745e-01
9.202310194011438238e-01,8.142180094786729549e-01,9.008397537809301747e-01,5.363262252151140830e-01
