9.892004037232252633e-01,8.616113744075828418e-01,9.251803840039134474e-01,5.578002244668910370e-01
9.879530024758240714e-01,8.606635071090046329e-01,9.107496636908400944e-01,5.545046423834302241e-01
9.871214016442232397e-01,8.540284360189573931e-01,9.179568708980474501e-01,5.552970785294017997e-01
9.892004037232252633e-01,8.616113744075828418e-01,9.161795279442337403e-01,5.627214910043192297e-01
9.871214016442232397e-01,8.521327014218009754e-01,9.080469609881374193e-01,5.643777845798046977e-01
9.892004037232252633e-01,8.521327014218009754e-01,9.233826586767763800e-01,5.619324558718498119e-01
9.846300497752780156e-01,8.635071090047393705e-01,9.224776813012107723e-01,5.718362071897425958e-01
9.892004037232252633e-01,8.568720379146919086e-01,9.206758794994088779e-01,5.578002244668911480e-01
9.875380647164879733e-01,8.654028436018957882e-01,9.188740776976069835e-01,5.429479985035540190e-01
9.883688028916244317e-01,8.672985781990520948e-01,9.179813297460356347e-01,5.611094106043600371e-01
9.887846033074249030e-01,8.616113744075828418e-01,9.143777261424320679e-01,5.536543890079244079e-01
9.892004037232252633e-01,8.511848341232226556e-01,9.233867351514410959e-01,5.479134782165085982e-01
9.875372020600237111e-01,8.616113744075828418e-01,9.152786270433329596e-01,5.578342346019112830e-01
9.887846033074249030e-01,8.540284360189571711e-01,9.188822306469365264e-01,5.594497160153725224e-01
9.875380647164879733e-01,8.635071090047393705e-01,9.152786270433328486e-01,5.453763221439988929e-01
9.887846033074249030e-01,8.616113744075828418e-01,9.188781541722719215e-01,5.577730163588749956e-01
9.892004037232252633e-01,8.654028436018956771e-01,9.224817577758754883e-01,5.619052477638335485e-01
9.887846033074249030e-01,8.682464454976303037e-01,9.242794831030124447e-01,5.602863653368703734e-01
9.202310194011438238e-01,8.142180094786729549e-01,9.008397537809301747e-01,5.363262252151140830e-01
9.194011438824716276e-01,8.056872037914691864e-01,9.251844604785780524e-01,5.313709485426657553e-01
9.372667592584604801e-01,8.142180094786729549e-01,9.278912396559455544e-01,5.404550556065708111e-01
9.181511546656775380e-01,8.085308056872037019e-01,9.251803840039134474e-01,5.115430398258681288e-01
9.194011438824716276e-01,8.056872037914691864e-01,9.251844604785780524e-01,5.313709485426657553e-01
9.272961758438936775e-01,8.056872037914691864e-01,9.296685826097590422e-01,5.082474577424072049e-01
9.339455318708431708e-01,8.303317535545022832e-01,9.251600016305898677e-01,5.495425636839778027e-01
9.152422770680030961e-01,7.905213270142179560e-01,9.260649790061554754e-01,5.140461857633574771e-01
9.198134936724148281e-01,8.028436018957345599e-01,9.296685826097590422e-01,4.959017787300615820e-01
9.235548347581541417e-01,7.990521327014217245e-01,9.278667808079571477e-01,5.025099479644934419e-01
9.040277430318923724e-01,8.104265402843602306e-01,9.287636052341934345e-01,5.041152263374486520e-01
9.372667592584604801e-01,8.094786729857821328e-01,9.026415555827320691e-01,5.520116994864470161e-01
9.144124015493308999e-01,8.303317535545022832e-01,9.278667808079571477e-01,4.958881746760533948e-01
9.173212791470053418e-01,8.000000000000000444e-01,9.296685826097590422e-01,5.132333435363738428e-01
9.148282019651313712e-01,7.857819905213270228e-01,9.305694835106599339e-01,5.198211066897935329e-01
9.181511546656775380e-01,8.047393364928909776e-01,9.287676817088582615e-01,5.057953270074482255e-01
9.372667592584604801e-01,8.189573459715638881e-01,9.287676817088582615e-01,5.289018127401965419e-01
9.198117683594861926e-01,8.303317535545022832e-01,9.305694835106599339e-01,5.099241573989049536e-01
9.372667592584604801e-01,8.303317535545022832e-01,9.215563980269863009e-01,5.231200897867565036e-01
9.293734526099670656e-01,8.170616113744075815e-01,9.278667808079571477e-01,5.231540999217767496e-01
9.198117683594861926e-01,8.028436018957345599e-01,9.287676817088581505e-01,5.082780668639254040e-01
9.160764658689968254e-01,7.933649289099526936e-01,9.305694835106599339e-01,5.082780668639255151e-01
9.223065708542886876e-01,7.952606635071090002e-01,9.161550690962455556e-01,5.792572186511579790e-01
9.206468198169442951e-01,8.199052132701420970e-01,9.305694835106599339e-01,5.363262252151140830e-01
9.372667592584604801e-01,8.303317535545022832e-01,9.287921405568464461e-01,5.792572186511579790e-01
9.268777874587004195e-01,8.066350710900473953e-01,9.287921405568464461e-01,5.123796891473659798e-01
9.177431181580558706e-01,8.028436018957346709e-01,9.287921405568464461e-01,5.289052137536985887e-01
9.169080667005978791e-01,8.303317535545022832e-01,9.287921405568464461e-01,5.792572186511579790e-01
9.198134936724148281e-01,8.085308056872037019e-01,9.287636052341934345e-01,5.355235860286364780e-01
9.372667592584604801e-01,8.066350710900472842e-01,9.287636052341934345e-01,5.792572186511579790e-01
