mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0014437039693196614,0.0002643354526854156,0.001614967981974284,9.805495279319624e-05,entropy,5,log2,15,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.8217535153019024,0.7627257799671593,0.7877668308702792,0.7907487087131136,0.024190040392543254,62,37,0.7907487087131136
0.001733859380086263,0.00024029473050959655,0.001616080602010091,9.981253330051475e-05,entropy,4,,17,17,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 17), ('splitter', 'best')])",0.8184449958643507,0.8669266557197591,0.805623973727422,0.8303318751038439,0.026400481414854605,9,37,0.8303318751038439
0.0017731984456380208,0.00027040355261840395,0.0016345977783203125,0.00010769678014521736,entropy,5,,18,12,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 12), ('splitter', 'best')])",0.8156878963330576,0.8713738368910783,0.8025451559934319,0.8298689630725226,0.029834809858389443,13,37,0.8298689630725226
0.0017630259195963542,0.00030789863888510094,0.0016455650329589844,0.00011908397445707711,entropy,4,,19,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 6), ('splitter', 'best')])",0.817066446098704,0.8659003831417624,0.8177339901477834,0.8335669397960833,0.022864821199177685,3,37,0.8335669397960833
0.0018238226572672527,0.00032106679262887487,0.0016567707061767578,0.00013432258147374682,entropy,5,,17,2,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 2), ('splitter', 'best')])",0.8159636062861869,0.8695265462506842,0.7939244663382594,0.8264715396250435,0.03174619262275456,24,37,0.8264715396250435
0.001218239466349284,0.00027148401146830044,0.001608451207478841,0.00010537567767666568,gini,4,,17,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 17), ('splitter', 'random')])",0.786462641301351,0.8069923371647509,0.7593048713738368,0.7842532832799796,0.01953090790755086,67,37,0.7842532832799796
0.0017458597819010417,0.00024454892722615434,0.0016113122304280598,0.00010347555552372237,entropy,5,,18,9,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 9), ('splitter', 'best')])",0.8162393162393162,0.8713738368910783,0.8118500273672686,0.833154393499221,0.027084569458003263,4,37,0.833154393499221
0.0013012886047363281,0.00026518941769870216,0.0016168753306070964,0.00010071886199600677,gini,12,,2,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 12), ('max_features', None), ('min_samples_leaf', 2), ('min_samples_split', 17), ('splitter', 'random')])",0.7748828232699201,0.7762041598248495,0.7419950738916254,0.7643606856621318,0.015824072905431207,77,37,0.7643606856621318
0.0017011165618896484,0.00026599101932632383,0.001627047856648763,0.0001161031298964331,entropy,4,,19,18,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 18), ('splitter', 'best')])",0.8184449958643507,0.8659003831417624,0.8177339901477834,0.8340264563846321,0.02254013882641995,2,37,0.8340264563846321
0.0017327467600504558,0.000252605531567419,0.0016233126322428386,0.00010592912397551256,entropy,4,,16,9,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 16), ('min_samples_split', 9), ('splitter', 'best')])",0.8232699200441136,0.8663793103448276,0.8029556650246306,0.8308682984711906,0.026444170277099395,6,37,0.8308682984711906
0.001780112584431966,0.00030492113420008436,0.0016338030497233074,0.00012315734474469288,entropy,10,,19,12,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 12), ('splitter', 'best')])",0.8009374138406397,0.8691844553913519,0.8223180076628352,0.8308132922982757,0.028501953919968636,8,37,0.8308132922982757
0.0017739931742350261,0.0003154806875388118,0.0016252199808756511,9.414693213508992e-05,entropy,6,,19,2,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 2), ('splitter', 'best')])",0.8058312655086848,0.8691844553913519,0.8144499178981938,0.8298218795994101,0.028055059816784887,14,37,0.8298218795994101
0.0013159910837809246,0.0002698175333836032,0.0016353130340576172,0.00010581971675952461,gini,8,,1,12,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 8), ('max_features', None), ('min_samples_leaf', 1), ('min_samples_split', 12), ('splitter', 'random')])",0.7976288944030879,0.7830459770114943,0.742816091954023,0.774496987789535,0.023179369284170723,74,37,0.774496987789535
0.0011670589447021484,0.00025642454831005263,0.0015913645426432292,0.00010581136041628943,gini,1,,17,12,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 1), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 12), ('splitter', 'random')])",0.5314998621450233,0.6765188834154351,0.6860974274767379,0.6313720576790653,0.07072848887200515,98,37,0.6313720576790653
0.0011980533599853516,0.0002400874696950618,0.0016218026479085286,0.00010633082542005738,entropy,8,,18,17,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 8), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 17), ('splitter', 'random')])",0.7105045492142267,0.7384373289545704,0.8026135741652983,0.7505184841113651,0.0385614993813017,86,37,0.7505184841113651
0.0017622311909993489,0.0002846408534681396,0.0016179084777832031,0.00010458290148739054,entropy,5,,19,9,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 9), ('splitter', 'best')])",0.8156878963330576,0.8691844553913519,0.8223180076628352,0.8357301197957483,0.02381013820019765,1,37,0.8357301197957483
0.0012093385060628254,0.0002533979637943101,0.001611153284708659,0.000131167685810652,gini,4,,19,9,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 19), ('min_samples_split', 9), ('splitter', 'random')])",0.7248414667769507,0.7910509031198686,0.729064039408867,0.7483188031018955,0.030265291549534626,88,37,0.7483188031018955
0.0012331803639729817,0.00025033272123472003,0.0016161600748697917,0.00010963804513171082,gini,5,,15,19,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 19), ('splitter', 'random')])",0.7422801213123793,0.7536945812807881,0.7779830322933771,0.7579859116288482,0.014888163088986685,80,37,0.7579859116288482
0.0017354488372802734,0.0002524038756350652,0.0016287167867024739,0.00010212822167759483,entropy,4,,18,2,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 2), ('splitter', 'best')])",0.817066446098704,0.8675424192665572,0.8098659003831417,0.8314915885828009,0.025660719129857085,5,37,0.8314915885828009
0.0012526512145996094,0.0002804520762601177,0.0016162395477294922,0.00010879152363435435,gini,12,,15,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 12), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 17), ('splitter', 'random')])",0.8105183347118831,0.7727832512315271,0.7796934865900382,0.7876650241778161,0.01640412935721521,65,37,0.7876650241778161
0.0018069744110107422,0.0003216695191410973,0.0016319751739501953,0.00010306799601983888,entropy,10,,18,18,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 18), ('splitter', 'best')])",0.8009374138406397,0.8713738368910783,0.7990558292282429,0.8237890266533202,0.03365630910825864,34,37,0.8237890266533202
0.001410086949666341,0.00026738515797263717,0.0016320546468098958,0.00010210632683993793,gini,11,log2,19,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 11), ('max_features', 'log2'), ('min_samples_leaf', 19), ('min_samples_split', 11), ('splitter', 'best')])",0.81575682382134,0.8139709906951287,0.7479474548440066,0.7925584231201585,0.03155314213503452,60,37,0.7925584231201585
0.0017949740091959636,0.00029076970107768795,0.0016315778096516926,9.851435942054072e-05,entropy,7,,18,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 7), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 5), ('splitter', 'best')])",0.800385993934381,0.8713738368910783,0.8110290093048714,0.8275962800434437,0.031258858016089235,22,37,0.8275962800434437
0.0014002323150634766,0.000280042082701802,0.0016214847564697266,0.00011314831004093343,gini,6,log2,15,9,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 6), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 9), ('splitter', 'best')])",0.8049352081610146,0.8593322386425835,0.809455391351943,0.8245742793851804,0.02464676872430892,31,37,0.8245742793851804
0.0014888445536295574,0.0005498572154533571,0.0017224947611490886,0.00024199915111138733,gini,15,,13,5,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 15), ('max_features', None), ('min_samples_leaf', 13), ('min_samples_split', 5), ('splitter', 'random')])",0.8010752688172043,0.7873563218390806,0.7547892720306514,0.7810736208956454,0.019411381935858774,71,37,0.7810736208956454
0.0017598470052083333,0.00028220276463584537,0.0016508102416992188,0.00011191104996347049,entropy,4,,17,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 17), ('min_samples_split', 5), ('splitter', 'best')])",0.817066446098704,0.8669266557197591,0.805623973727422,0.8298723585152951,0.02661451044674006,12,37,0.8298723585152951
0.0012811819712320964,0.0002773825273090057,0.0016333262125651042,0.00013298177251758425,gini,10,,13,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 13), ('min_samples_split', 17), ('splitter', 'random')])",0.7631651502619246,0.6670087575259989,0.8224548440065682,0.7508762505981639,0.06405276076142565,85,37,0.7508762505981639
0.0012555122375488281,6.224901663894888e-05,0.0016543070475260417,8.357250449339387e-05,entropy,11,sqrt,7,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 7), ('min_samples_split', 13), ('splitter', 'best')])",0.642037037037037,0.6810066476733143,0.7430199430199429,0.6886878759100981,0.041582350227047676,65,1464,0.8010983976821884
0.0011800130208333333,3.858863605193353e-05,0.0015888214111328125,1.89328972779196e-05,gini,13,log2,18,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', 'log2'), ('min_samples_leaf', 18), ('min_samples_split', 17), ('splitter', 'best')])",0.633425925925926,0.7141500474833808,0.7664767331433997,0.7046842355175689,0.05472860630684483,49,1464,0.8182802383421544
0.0013014475504557292,1.1656260247102804e-05,0.0015955766042073567,1.3455109554969984e-05,entropy,14,,9,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 14), ('max_features', None), ('min_samples_leaf', 9), ('min_samples_split', 5), ('splitter', 'best')])",0.6575,0.7262108262108262,0.6654320987654321,0.6830476416587526,0.030692289185976416,73,1464,0.8213887419349744
0.0011386871337890625,3.5068339271304176e-05,0.0015871524810791016,1.4074102704031578e-05,gini,3,log2,15,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.6496296296296296,0.7683760683760684,0.7433998100664767,0.7204685026907249,0.05111792133365979,26,1464,0.8075234490037309
0.0010973612467447917,3.2025294543065955e-05,0.0016044775644938152,4.2975495416237894e-05,gini,7,log2,14,17,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'random')])",0.5808333333333333,0.6899335232668566,0.6913580246913581,0.6540416270971826,0.05176934748116013,89,1464,0.6948194711292965
0.0012885729471842449,2.5505464459874963e-05,0.0015877087910970051,7.555357331530336e-06,gini,14,,4,16,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 14), ('max_features', None), ('min_samples_leaf', 4), ('min_samples_split', 16), ('splitter', 'best')])",0.6697222222222223,0.6992402659069326,0.6437796771130104,0.6709140550807217,0.022657369316465663,83,1464,0.8128749248995631
0.001081546147664388,2.2876038684690507e-05,0.0015612443288167317,2.483091316177791e-05,gini,12,log2,17,12,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 12), ('max_features', 'log2'), ('min_samples_leaf', 17), ('min_samples_split', 12), ('splitter', 'random')])",0.6155555555555556,0.5,0.5,0.5385185185185185,0.05447341129140815,99,1464,0.6877417821419731
0.0011819998423258464,5.380107165743402e-05,0.0015875498453776042,4.230763643330309e-06,gini,14,log2,16,8,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 14), ('max_features', 'log2'), ('min_samples_leaf', 16), ('min_samples_split', 8), ('splitter', 'best')])",0.6425000000000001,0.6781576448243114,0.7307692307692307,0.6838089585311807,0.03625665258595551,72,1464,0.8246023716842446
0.0011815230051676433,1.1530413729784417e-05,0.0015782515207926433,1.4479335641855876e-05,gini,11,sqrt,8,8,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 8), ('min_samples_split', 8), ('splitter', 'best')])",0.6399074074074075,0.7051282051282052,0.7188034188034187,0.6879463437796772,0.03442438499184277,66,1464,0.7948804025907567
0.0012426376342773438,5.268672998629445e-05,0.0015881856282552083,2.3442203603854652e-05,entropy,12,log2,6,12,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 12), ('max_features', 'log2'), ('min_samples_leaf', 6), ('min_samples_split', 12), ('splitter', 'best')])",0.6316666666666667,0.6970560303893637,0.6748338081671414,0.667852168407724,0.027147740143057944,84,1464,0.7984029563540407
0.0012285709381103516,0.00010941672550369171,0.0016015370686848958,3.7903972031589164e-05,entropy,10,log2,16,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'log2'), ('min_samples_leaf', 16), ('min_samples_split', 5), ('splitter', 'best')])",0.6472222222222221,0.7249762583095917,0.7283950617283951,0.7001978474200697,0.037485416746882744,55,1464,0.7001978474200697
0.0013279914855957031,0.0002339388077046978,0.0016551812489827473,7.7324437902507e-05,entropy,7,log2,16,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 16), ('min_samples_split', 11), ('splitter', 'best')])",0.605925925925926,0.7968660968660968,0.7070275403608737,0.7032731877176323,0.07799619047317961,51,1464,0.7032731877176323
0.0013370513916015625,0.00019101866826900932,0.0016503334045410156,8.603178414416436e-05,entropy,7,log2,7,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 7), ('max_features', 'log2'), ('min_samples_leaf', 7), ('min_samples_split', 11), ('splitter', 'best')])",0.654074074074074,0.6981006647673313,0.6625830959164292,0.6715859449192783,0.019067837486965278,82,1464,0.6715859449192783
0.0013207594553629558,0.00014201815593947904,0.0016208489735921223,5.742022734409903e-05,entropy,11,sqrt,3,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 3), ('min_samples_split', 13), ('splitter', 'best')])",0.6231481481481482,0.6370370370370371,0.6442545109211776,0.6348132320354543,0.008758942816363104,95,1464,0.6348132320354543
0.0013561248779296875,0.00024827156013429804,0.001657247543334961,8.652525252480677e-05,entropy,11,sqrt,15,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 11), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 11), ('splitter', 'best')])",0.6630555555555556,0.7457739791073126,0.7356125356125357,0.7148140234251347,0.036833118979428175,33,1464,0.7148140234251347
0.0012027422587076824,0.0001616425608709436,0.0016108353932698567,5.332137339602366e-05,gini,3,log2,15,5,random,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'log2'), ('min_samples_leaf', 15), ('min_samples_split', 5), ('splitter', 'random')])",0.5,0.5,0.6546058879392213,0.5515352959797405,0.07288191451546054,98,1464,0.5515352959797405
0.0013264815012613933,0.00021097644961645294,0.001659075419108073,7.43127759527992e-05,entropy,10,sqrt,11,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 11), ('min_samples_split', 5), ('splitter', 'best')])",0.6278703703703703,0.7527065527065526,0.691358024691358,0.690644982589427,0.050966652017749046,64,1464,0.690644982589427
0.0013471444447835286,0.0002465707941823932,0.001645803451538086,9.499078123028317e-05,entropy,10,sqrt,13,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 13), ('min_samples_split', 13), ('splitter', 'best')])",0.6166666666666667,0.7528015194681861,0.7562203228869895,0.7085628363406141,0.06499539242521375,42,1464,0.7085628363406141
0.0015094280242919922,0.00041870230691040455,0.0017342567443847656,0.00017104080846300484,entropy,10,sqrt,10,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 10), ('min_samples_split', 5), ('splitter', 'best')])",0.6493518518518518,0.7673314339981008,0.7155745489078823,0.7107526115859449,0.048285496514677465,38,1464,0.7107526115859449
0.0013272762298583984,0.0002462164107632244,0.0016891956329345703,9.871239413940017e-05,entropy,3,sqrt,1,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 1), ('min_samples_split', 5), ('splitter', 'best')])",0.6233333333333334,0.741025641025641,0.7532763532763533,0.7058784425451092,0.05858208644714092,46,1464,0.7058784425451092
0.0013532638549804688,0.0002673161045383056,0.0016535123189290364,9.010126597956969e-05,entropy,10,sqrt,12,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 12), ('min_samples_split', 5), ('splitter', 'best')])",0.6570370370370371,0.7198480531813866,0.7584995251661919,0.7117948717948718,0.0418114770700805,37,1464,0.8062529287173179
0.0013701121012369792,0.0002268130075731521,0.001641988754272461,0.00011704110269491216,entropy,10,sqrt,5,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 5), ('min_samples_split', 5), ('splitter', 'best')])",0.6796296296296296,0.7038936372269706,0.662962962962963,0.6821620766065211,0.01680555443287823,74,1464,0.6821620766065211
0.0013182957967122395,0.00026837392845099965,0.001657247543334961,0.00010093716476952697,entropy,3,sqrt,2,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 2), ('min_samples_split', 5), ('splitter', 'best')])",0.6354629629629629,0.6426400759734094,0.763627730294397,0.6805769230769231,0.05879883883432104,77,1464,0.6805769230769231
0.0013644695281982422,0.00027245287690739155,0.0016488234202067058,9.010273802948044e-05,entropy,10,sqrt,14,2,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 2), ('splitter', 'best')])",0.6548148148148147,0.7727445394112061,0.7712250712250712,0.7329281418170307,0.055237946422174375,1,1464,0.7329281418170307
0.001312255859375,0.00025930173462967245,0.0016695658365885417,0.00011869260288612437,gini,3,sqrt,14,5,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 3), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.6387962962962963,0.7764482431149099,0.7628679962013296,0.7260375118708454,0.061937484868492716,17,1464,0.7260375118708454
0.001345237096150716,0.0002484092266572892,0.0016702016194661458,0.0001128994141362915,entropy,10,sqrt,19,18,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 19), ('min_samples_split', 18), ('splitter', 'best')])",0.6366666666666667,0.7084520417853751,0.7455840455840456,0.696900918012029,0.045209292576330225,58,1464,0.696900918012029
0.0013666152954101562,0.0002984061641906803,0.001638491948445638,0.00010303974238651805,entropy,10,sqrt,17,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 17), ('min_samples_split', 13), ('splitter', 'best')])",0.6398148148148148,0.6981956315289648,0.7056980056980058,0.6812361506805952,0.029449014734196758,76,1464,0.6812361506805952
0.001447439193725586,0.00027637687638021997,0.0016769568125406902,0.0001257666981520915,entropy,6,,14,13,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 6), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 13), ('splitter', 'best')])",0.6260185185185185,0.7376068376068375,0.8029439696106362,0.7221897752453308,0.0730475560619303,25,1464,0.7221897752453308
0.001387198766072591,0.00031807036132960767,0.0016800562540690105,0.00010677645264580035,gini,13,log2,14,3,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 13), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 3), ('splitter', 'best')])",0.64,0.7394112060778727,0.7499525166191834,0.7097879075656853,0.049534794766100655,39,1464,0.7097879075656853
0.0014901161193847656,0.0003010304992789964,0.0016807715098063152,0.000113016833441393,entropy,10,,15,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 15), ('min_samples_split', 5), ('splitter', 'best')])",0.6403703703703705,0.7518518518518518,0.8014245014245014,0.7312155745489078,0.06734983414032183,2,1464,0.7312155745489078
0.0012887318929036458,0.0002843829876261674,0.0016540686289469402,0.00012316196017009612,entropy,1,sqrt,15,2,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 1), ('max_features', 'sqrt'), ('min_samples_leaf', 15), ('min_samples_split', 2), ('splitter', 'best')])",0.6087962962962963,0.6555555555555554,0.69002849002849,0.6514601139601139,0.03328910538532005,92,1464,0.6514601139601139
0.001394351323445638,0.0002951741622708767,0.0016935666402180989,0.00012351851743655403,gini,2,,14,9,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 2), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 9), ('splitter', 'best')])",0.6643518518518519,0.7462488129154796,0.7308641975308643,0.7138216207660651,0.03553979107941211,34,1464,0.7138216207660651
0.0014255046844482422,0.00025913639209172257,0.0016838709513346355,0.00011741307489561932,gini,4,,14,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 4), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6313888888888889,0.7413105413105413,0.7955365622032289,0.7227453308008863,0.0682867236709971,23,1464,0.7227453308008863
0.0014270941416422527,0.0002773825273090057,0.001673301060994466,0.00011368014088578836,gini,9,,14,11,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 9), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0014831225077311199,0.0003012778481419777,0.0016886393229166667,0.00012912229218795486,gini,15,,14,17,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 15), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 17), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.001476287841796875,0.0002887319539807167,0.0016849040985107422,0.00011441425834180709,gini,8,,14,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 8), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 6), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0015148321787516277,0.0003243860567069072,0.0016986529032389324,0.00010957442838032913,entropy,5,,14,6,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 5), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 6), ('splitter', 'best')])",0.6136111111111111,0.7426400759734093,0.7711301044634377,0.7091270971826527,0.06853416728053656,41,1464,0.7091270971826527
0.0015443960825602214,0.000304478500245198,0.0017198721567789714,0.0001381676750259793,entropy,10,,14,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6262037037037038,0.7297245963912631,0.8029439696106362,0.7196240899018678,0.07250653107005846,27,1464,0.7196240899018678
0.0014310677846272786,0.0003192478685475403,0.0017042160034179688,0.00013223916096036475,entropy,9,log2,14,5,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 9), ('max_features', 'log2'), ('min_samples_leaf', 14), ('min_samples_split', 5), ('splitter', 'best')])",0.616574074074074,0.7499525166191833,0.7447293447293447,0.7037519784742007,0.06168095677406392,50,1464,0.7037519784742007
0.0014849503835042317,0.00030990602389174414,0.001700003941853841,0.00012156407202290716,gini,10,,14,16,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 16), ('splitter', 'best')])",0.6525925925925926,0.7345679012345679,0.8029439696106362,0.7300348211459323,0.06146432978632381,14,1464,0.7300348211459323
0.0014719168345133464,0.00031386465516159,0.0017108917236328125,0.00011301694521115532,gini,10,,18,6,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 18), ('min_samples_split', 6), ('splitter', 'best')])",0.6227777777777777,0.7433998100664768,0.7488129154795822,0.7049968344412788,0.05817963782705175,48,1464,0.7049968344412788
0.0014675458272298176,0.00030022553416429986,0.0016835530598958333,0.00014486256535766365,gini,8,,14,10,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 8), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 10), ('splitter', 'best')])",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,4,1464,0.7305096549540994
0.0014083385467529297,0.00028963340464682947,0.0016878445943196614,0.00012671976761312098,gini,10,sqrt,14,4,best,"OrderedDict([('criterion', 'gini'), ('max_depth', 10), ('max_features', 'sqrt'), ('min_samples_leaf', 14), ('min_samples_split', 4), ('splitter', 'best')])",0.6541666666666668,0.7187084520417854,0.721937321937322,0.6982708135485914,0.031214187258759532,56,1464,0.6982708135485914
0.0014472802480061848,0.0003068068456351887,0.001737038294474284,0.0001421148512139609,entropy,3,,14,11,best,"OrderedDict([('criterion', 'entropy'), ('max_depth', 3), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'best')])",0.6025925925925926,0.7351377018043685,0.7216524216524216,0.6864609053497942,0.05955884266140487,67,1464,0.6864609053497942
0.0013657410939534504,0.0003101561709633635,0.001726388931274414,0.00013038524786628336,entropy,10,,14,11,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 10), ('max_features', None), ('min_samples_leaf', 14), ('min_samples_split', 11), ('splitter', 'random')])",0.6498148148148148,0.7415954415954416,0.7531813865147199,0.7148638809749922,0.04623919179045323,32,1464,0.7148638809749922
0.0013418992360432942,0.000305732349497778,0.0016866525014241536,0.00013936299585814126,entropy,6,log2,1,5,random,"OrderedDict([('criterion', 'entropy'), ('max_depth', 6), ('max_features', 'log2'), ('min_samples_leaf', 1), ('min_samples_split', 5), ('splitter', 'random')])",0.6094444444444445,0.7604938271604939,0.7245963912630579,0.6981782209559988,0.06443300808594137,57,1464,0.6981782209559988
