mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_splitter,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0016703605651855469,2.29510133714575e-06,0.0021653970082600913,6.144644985223677e-06,random,13,2,log2,9,gini,"{'splitter': 'random', 'min_samples_split': 13, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 9, 'criterion': 'gini'}",0.7801902398676592,0.6814449917898193,0.6494937055281882,0.7037096457285555,0.05563081959577141,62,37,0.7432368517652921
0.0018606980641682942,3.709961294345117e-05,0.002156813939412435,1.7927780735770572e-05,best,7,15,sqrt,7,entropy,"{'splitter': 'best', 'min_samples_split': 7, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'max_depth': 7, 'criterion': 'entropy'}",0.7982492417976289,0.7429529282977558,0.7022441160372195,0.7478154287108681,0.03934445302511859,45,37,0.7998316145978461
0.001880327860514323,5.7339654505237416e-05,0.0021768411000569663,3.8356174251529794e-05,best,15,18,sqrt,5,entropy,"{'splitter': 'best', 'min_samples_split': 15, 'min_samples_leaf': 18, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy'}",0.8046594982078853,0.683976464148878,0.7987821565407771,0.7624727062991802,0.05555706261767944,36,37,0.8079934723624081
0.0017519791920979817,1.528649662288102e-05,0.0021452109018961587,9.989583563785977e-07,random,18,5,,8,gini,"{'splitter': 'random', 'min_samples_split': 18, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 8, 'criterion': 'gini'}",0.7629583677970775,0.7632047071702244,0.7868773946360152,0.7710134898677724,0.011217925436360028,30,37,0.805328188157442
0.0018794536590576172,9.313595287620835e-06,0.002167304356892904,2.52388586038488e-05,best,16,10,log2,3,entropy,"{'splitter': 'best', 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}",0.7823269920044114,0.7981663929939791,0.7676518883415435,0.7827150911133113,0.012460516688982695,25,37,0.7900370844169458
0.0015921592712402344,1.9319262103922743e-05,0.0021409988403320312,4.107770613211988e-05,random,19,15,sqrt,13,gini,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'max_depth': 13, 'criterion': 'gini'}",0.7335952577888062,0.7837985769020251,0.5,0.6724646115636105,0.12366116338294789,70,37,0.6862412338554045
0.0015676816304524739,3.4071526702604324e-06,0.002105871836344401,1.4575851123004256e-05,random,2,7,sqrt,1,gini,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'max_depth': 1, 'criterion': 'gini'}",0.5884339674662256,0.4969896004378763,0.498631636562671,0.5280184014889243,0.042725515638995036,98,37,0.5596889636755917
0.0015848477681477864,4.971978607055998e-06,0.0021320184071858725,2.792133903917491e-05,random,11,15,sqrt,2,gini,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'max_depth': 2, 'criterion': 'gini'}",0.5526606010476978,0.5732074438970991,0.5620552818828681,0.562641108942555,0.008398435678839035,92,37,0.6038166094756929
0.0016087690989176433,9.098167383170878e-06,0.0021440982818603516,2.2483095341230904e-05,random,19,19,log2,12,gini,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 19, 'max_features': 'log2', 'max_depth': 12, 'criterion': 'gini'}",0.7575130962227736,0.6046113847837985,0.7605363984674329,0.707553626491335,0.07280162056321408,59,37,0.6479569311287603
0.0016087690989176433,3.316466329114347e-05,0.0021272500356038413,2.9469110770664744e-05,random,10,9,log2,10,gini,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 9, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.5473531844499586,0.498631636562671,0.763136288998358,0.6030403700036625,0.11493904113688663,88,37,0.6371130566723857
0.0015901724497477214,6.833741768743407e-06,0.0021164417266845703,1.3836496475741299e-05,random,8,10,log2,1,gini,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 1, 'criterion': 'gini'}",0.5790598290598291,0.5405719759168035,0.5676655719759167,0.562432458984183,0.016142445365721698,93,37,0.578676676049318
0.0016276041666666667,9.346765154513776e-06,0.002126773198445638,1.3464963513662473e-05,random,14,1,sqrt,6,gini,"{'splitter': 'random', 'min_samples_split': 14, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 6, 'criterion': 'gini'}",0.756961676316515,0.6397099069512863,0.6446360153256705,0.6804358661978238,0.054149277290779035,67,37,0.6896921672615142
0.001723925272623698,1.4220535171541156e-05,0.002135038375854492,7.249911353938093e-06,random,8,14,,7,entropy,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 14, 'max_features': None, 'max_depth': 7, 'criterion': 'entropy'}",0.8456713537358699,0.7734674329501915,0.7772304324028461,0.7987897396963025,0.033185883971315194,12,37,0.7739297142499721
0.0016445318857828777,4.610234222562931e-05,0.0021080970764160156,2.6120348557781376e-05,random,14,12,log2,7,gini,"{'splitter': 'random', 'min_samples_split': 14, 'min_samples_leaf': 12, 'max_features': 'log2', 'max_depth': 7, 'criterion': 'gini'}",0.7419354838709676,0.5,0.6663245758073344,0.636086686559434,0.10105754812183676,79,37,0.6954814205849322
0.0016484260559082031,2.5530462907487567e-06,0.0021192232767740884,4.094202318951689e-06,random,3,10,sqrt,11,entropy,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 11, 'criterion': 'entropy'}",0.7485525227460712,0.6837027914614121,0.7075123152709359,0.7132558764928064,0.026784489087967236,57,37,0.6678792652322829
0.001621246337890625,1.129577476476169e-05,0.0021213690439860025,2.8366356368978416e-06,random,4,12,sqrt,5,entropy,"{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 12, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'entropy'}",0.7634408602150538,0.6585249042145594,0.6351258894362343,0.6856972179552825,0.055796857181568564,66,37,0.6602600162706768
0.0018520355224609375,1.2958219758702462e-05,0.0021610260009765625,2.502600225781942e-05,best,6,4,sqrt,5,gini,"{'splitter': 'best', 'min_samples_split': 6, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 5, 'criterion': 'gini'}",0.8001792114695341,0.7934455391351942,0.7625889436234263,0.7854045647427181,0.01636561458405747,20,37,0.8047113903698601
0.0024988651275634766,4.445893899139508e-05,0.0021829605102539062,1.170114730397834e-05,best,3,18,,8,entropy,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 18, 'max_features': None, 'max_depth': 8, 'criterion': 'entropy'}",0.800385993934381,0.8713738368910783,0.812807881773399,0.8281892375329528,0.030954353928137966,1,37,0.8431807047298502
0.0016507307688395183,9.164568147739332e-06,0.0021289984385172525,1.0721474936192862e-06,random,18,1,log2,4,gini,"{'splitter': 'random', 'min_samples_split': 18, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 4, 'criterion': 'gini'}",0.6326854149434793,0.7048440065681445,0.7207854406130267,0.6861049540415501,0.03832986388304882,65,37,0.6755987197606141
0.0016031265258789062,2.2624235656377193e-05,0.0021022160847981772,2.861177475606225e-05,random,13,6,sqrt,3,gini,"{'splitter': 'random', 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': 'sqrt', 'max_depth': 3, 'criterion': 'gini'}",0.5,0.6884920634920636,0.633415435139573,0.6073024995438789,0.07913586862244236,86,37,0.6018975499959082
0.0015954971313476562,1.0610742903160633e-05,0.002111196517944336,2.631331863025292e-05,random,10,5,,1,gini,"{'splitter': 'random', 'min_samples_split': 10, 'min_samples_leaf': 5, 'max_features': None, 'max_depth': 1, 'criterion': 'gini'}",0.521298593879239,0.6949233716475095,0.5899698960043788,0.6020639538437091,0.07139603415706938,89,37,0.5842523062316947
0.001683632532755534,1.7239200262052826e-05,0.0021632512410481772,2.5331031245720318e-05,random,12,4,,4,entropy,"{'splitter': 'random', 'min_samples_split': 12, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 4, 'criterion': 'entropy'}",0.7452440033085195,0.757183908045977,0.8095238095238094,0.770650573626102,0.02791638328000243,31,37,0.7357811157008132
0.001607974370320638,4.964350918687634e-06,0.0021702448527018228,3.622933989157805e-05,random,14,16,sqrt,13,gini,"{'splitter': 'random', 'min_samples_split': 14, 'min_samples_leaf': 16, 'max_features': 'sqrt', 'max_depth': 13, 'criterion': 'gini'}",0.7547559966914805,0.6446360153256705,0.6244526546250684,0.6746148888807397,0.057264240634344855,68,37,0.6507611710989746
0.0015941460927327473,5.166347174054784e-06,0.002145528793334961,1.3505242808555719e-05,random,17,7,log2,2,entropy,"{'splitter': 'random', 'min_samples_split': 17, 'min_samples_leaf': 7, 'max_features': 'log2', 'max_depth': 2, 'criterion': 'entropy'}",0.6396470912599945,0.6451833607006021,0.7206486042692939,0.6684930187432968,0.036948760881338055,72,37,0.6082219099418819
0.0016216437021891277,1.0541468964876323e-05,0.002124627431233724,2.9909471113506514e-05,best,15,13,sqrt,1,entropy,"{'splitter': 'best', 'min_samples_split': 15, 'min_samples_leaf': 13, 'max_features': 'sqrt', 'max_depth': 1, 'criterion': 'entropy'}",0.5454232147780534,0.6656403940886699,0.6860974274767379,0.6323870121144871,0.06205722675691826,82,37,0.6657952076385555
0.001902182896931966,1.251539846104274e-05,0.002160787582397461,2.5749942392266406e-05,best,9,17,log2,6,gini,"{'splitter': 'best', 'min_samples_split': 9, 'min_samples_leaf': 17, 'max_features': 'log2', 'max_depth': 6, 'criterion': 'gini'}",0.8453267162944582,0.803639846743295,0.796319102353585,0.8150952217971127,0.02158480591005532,5,37,0.829301044974964
0.0018581549326578777,5.907212903644273e-05,0.0021759668986002603,2.9922138535558553e-05,best,7,10,log2,13,entropy,"{'splitter': 'best', 'min_samples_split': 7, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 13, 'criterion': 'entropy'}",0.6396296296296298,0.7204178537511872,0.6824311490978159,0.680826210826211,0.03300117330561136,42,1464,0.822620297418736
0.0016780694325764973,7.640148901338301e-06,0.0021447340647379556,1.6180096524160966e-05,random,15,2,sqrt,8,gini,"{'splitter': 'random', 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 8, 'criterion': 'gini'}",0.6050925925925925,0.7210826210826211,0.642355175688509,0.6561767964545742,0.04835079852998021,57,1464,0.737846705164093
0.0016488234202067058,9.102331622026423e-06,0.00206144650777181,1.0318013742521591e-05,best,18,5,log2,1,gini,"{'splitter': 'best', 'min_samples_split': 18, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 1, 'criterion': 'gini'}",0.5777777777777778,0.6555555555555554,0.69002849002849,0.6411206077872745,0.04694913125218823,66,1464,0.6825293498951319
0.0017549196879069011,7.994037444896425e-06,0.002094109853108724,6.3269580960258305e-06,best,19,15,log2,4,entropy,"{'splitter': 'best', 'min_samples_split': 19, 'min_samples_leaf': 15, 'max_features': 'log2', 'max_depth': 4, 'criterion': 'entropy'}",0.6083333333333333,0.6601139601139601,0.7668566001899335,0.6784346312124089,0.06600071603573898,44,1464,0.8126238036785147
0.0020599365234375,0.0006034543636531135,0.002176523208618164,7.470457266403717e-05,random,11,9,log2,12,entropy,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 9, 'max_features': 'log2', 'max_depth': 12, 'criterion': 'entropy'}",0.6475,0.5353276353276353,0.6922127255460588,0.6250134536245647,0.06599225438959573,75,1464,0.7478913827518585
0.0018033186594645183,1.5172032910739304e-05,0.002144018809000651,6.032613027683368e-06,best,12,8,sqrt,7,entropy,"{'splitter': 'best', 'min_samples_split': 12, 'min_samples_leaf': 8, 'max_features': 'sqrt', 'max_depth': 7, 'criterion': 'entropy'}",0.6727777777777778,0.7334283000949667,0.7264957264957265,0.710900601456157,0.027105072195523515,12,1464,0.825408651111652
0.0017536481221516926,1.7522639211727466e-05,0.002161264419555664,4.179652909085784e-05,best,10,10,log2,6,gini,"{'splitter': 'best', 'min_samples_split': 10, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 6, 'criterion': 'gini'}",0.6813888888888889,0.743019943019943,0.7502374169040835,0.7248820829376385,0.030895160664616506,5,1464,0.8061700009975734
0.0018401940663655598,9.295946887718653e-06,0.0021092891693115234,3.3941517677406665e-06,best,13,5,sqrt,12,entropy,"{'splitter': 'best', 'min_samples_split': 13, 'min_samples_leaf': 5, 'max_features': 'sqrt', 'max_depth': 12, 'criterion': 'entropy'}",0.6600925925925927,0.6563152896486231,0.6481481481481481,0.654852010129788,0.0049848656607968354,59,1464,0.8071197013443134
0.0016585191090901692,3.0361544883788354e-05,0.0020747979482014975,7.1956958417353305e-06,random,2,4,,4,gini,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': 4, 'criterion': 'gini'}",0.593611111111111,0.7068376068376068,0.7086419753086419,0.6696968977524532,0.05380581835340058,51,1464,0.7300956277808549
0.0018707911173502605,6.001121879785176e-06,0.0021104812622070312,8.094536067016115e-06,best,3,13,,9,gini,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 13, 'max_features': None, 'max_depth': 9, 'criterion': 'gini'}",0.6392592592592593,0.7374169040835709,0.747008547008547,0.707894903450459,0.04869044152367615,15,1464,0.8423685354345657
0.001867214838663737,5.561964736596009e-06,0.002117792765299479,6.160043835664145e-06,best,5,8,,4,entropy,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_features': None, 'max_depth': 4, 'criterion': 'entropy'}",0.5869444444444445,0.7212725546058879,0.7817663817663818,0.6966611269389048,0.0814173961522703,31,1464,0.8236055397078748
0.0018094380696614583,5.788985523056766e-06,0.0021273295084635415,6.463249718776532e-06,best,3,3,sqrt,11,gini,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 11, 'criterion': 'gini'}",0.6443518518518518,0.6843304843304843,0.6484330484330485,0.6590384615384616,0.017961604495288292,55,1464,0.7805815408963284
0.0016221205393473308,9.75737724270331e-06,0.0021071434020996094,9.826394091335127e-06,random,17,19,sqrt,8,entropy,"{'splitter': 'random', 'min_samples_split': 17, 'min_samples_leaf': 19, 'max_features': 'sqrt', 'max_depth': 8, 'criterion': 'entropy'}",0.6043518518518519,0.7161443494776829,0.7057929724596392,0.6754297245963913,0.05043699533053839,47,1464,0.6221586302819476
0.0017362435658772786,2.3570369369270003e-05,0.0021111170450846353,1.3682724801215059e-05,best,12,17,log2,15,entropy,"{'splitter': 'best', 'min_samples_split': 12, 'min_samples_leaf': 17, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'entropy'}",0.6547222222222222,0.7156695156695156,0.7520417853751187,0.7074778410889522,0.04015056655800379,18,1464,0.8157763570335845
0.0016252199808756511,2.8038493445900993e-05,0.0020607312520345054,2.7813911392572624e-05,random,17,10,log2,7,entropy,"{'splitter': 'random', 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 7, 'criterion': 'entropy'}",0.5218518518518519,0.5,0.7264007597340931,0.5827508705286484,0.1019668045947348,87,1464,0.7120789118082704
0.0017026265462239583,5.17367706259403e-06,0.0020902156829833984,8.183003569474465e-06,random,19,2,log2,15,entropy,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 15, 'criterion': 'entropy'}",0.642962962962963,0.6946818613485279,0.7441595441595441,0.693934789490345,0.04131670847441768,34,1464,0.799807940986466
0.0016367435455322266,1.90167776132672e-05,0.0020678043365478516,2.791025281269435e-05,random,3,9,sqrt,8,gini,"{'splitter': 'random', 'min_samples_split': 3, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'max_depth': 8, 'criterion': 'gini'}",0.5863888888888888,0.6590693257359923,0.5,0.5818194048749604,0.0650201134810912,88,1464,0.693328121241876
0.0019975503285725913,2.227424503070733e-05,0.0020902156829833984,1.34292673009013e-05,best,9,2,,6,entropy,"{'splitter': 'best', 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': 6, 'criterion': 'entropy'}",0.6278703703703703,0.6477682811016143,0.6380816714150048,0.6379067742956631,0.00812422938371817,69,1464,0.7995392008847401
0.001588900883992513,1.2289289970447355e-05,0.0020477771759033203,2.0479957030414283e-05,random,16,9,sqrt,1,gini,"{'splitter': 'random', 'min_samples_split': 16, 'min_samples_leaf': 9, 'max_features': 'sqrt', 'max_depth': 1, 'criterion': 'gini'}",0.5,0.5321937321937322,0.4877492877492878,0.50664767331434,0.018743369153996273,99,1464,0.5279936365731508
0.001604318618774414,7.265575566698326e-06,0.0020437240600585938,1.2611418872297472e-05,random,8,3,log2,1,gini,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 1, 'criterion': 'gini'}",0.6296296296296297,0.5652421652421653,0.5347578347578347,0.5765432098765433,0.03954701482977897,89,1464,0.5623445417861659
0.0017112096150716145,1.4876928759064167e-05,0.0021146933237711587,4.3081180964416625e-05,random,7,7,,15,entropy,"{'splitter': 'random', 'min_samples_split': 7, 'min_samples_leaf': 7, 'max_features': None, 'max_depth': 15, 'criterion': 'entropy'}",0.6229629629629629,0.7261158594491927,0.7389363722697055,0.6960050648939538,0.05191308684149029,32,1464,0.8143314138206275
0.0017137527465820312,9.866804381474135e-06,0.002138058344523112,2.4427790474356183e-05,random,8,1,log2,13,entropy,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 13, 'criterion': 'entropy'}",0.6526851851851851,0.5996201329534663,0.7017094017094017,0.651338239949351,0.041688650692817686,61,1464,0.7751610738347781
0.0016128222147623699,5.18830577340109e-06,0.002112706502278646,1.598807488979285e-05,random,12,11,,2,gini,"{'splitter': 'random', 'min_samples_split': 12, 'min_samples_leaf': 11, 'max_features': None, 'max_depth': 2, 'criterion': 'gini'}",0.6016666666666667,0.6160493827160494,0.7034188034188034,0.6403782842671731,0.0449614347444532,67,1464,0.6484502073687897
0.0015935897827148438,1.033941599273832e-05,0.0020949840545654297,2.211088640953869e-05,random,11,15,log2,3,gini,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 15, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'gini'}",0.5902777777777777,0.7457739791073124,0.5,0.61201725229503,0.10150752276153428,78,1464,0.6314064806002979
0.001626888910929362,7.92261107799632e-06,0.002106746037801107,4.887419338710085e-06,random,11,6,log2,4,entropy,"{'splitter': 'random', 'min_samples_split': 11, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 4, 'criterion': 'entropy'}",0.6138888888888889,0.6264957264957265,0.7138651471984805,0.6514165875276986,0.04445672084419254,60,1464,0.6770620689327778
0.001943667729695638,2.362176181847047e-05,0.002122084299723307,9.094001237466745e-06,best,12,6,,5,entropy,"{'splitter': 'best', 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': None, 'max_depth': 5, 'criterion': 'entropy'}",0.6279629629629631,0.7025641025641025,0.7188034188034189,0.6831101614434948,0.039554510683936804,40,1464,0.8216023508565856
0.0017583370208740234,1.5014692777475156e-05,0.0020870367685953775,7.560371395127157e-06,best,2,14,log2,9,gini,"{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 14, 'max_features': 'log2', 'max_depth': 9, 'criterion': 'gini'}",0.643888888888889,0.6932573599240266,0.7150997150997151,0.6840819879708769,0.029786865452926366,39,1464,0.8190243750853928
0.0017218589782714844,3.267697469922807e-05,0.0020835399627685547,8.785975347847118e-06,random,17,10,,12,entropy,"{'splitter': 'random', 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': None, 'max_depth': 12, 'criterion': 'entropy'}",0.6181481481481481,0.7456790123456789,0.7276353276353276,0.6971541627097183,0.056349246621162606,30,1464,0.8019583757080002
0.0016508102416992188,2.715670297182858e-05,0.002044836680094401,1.7061325624076485e-05,random,4,18,log2,10,gini,"{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 18, 'max_features': 'log2', 'max_depth': 10, 'criterion': 'gini'}",0.5,0.6142450142450143,0.7165242165242165,0.6102564102564103,0.08844062342117781,79,1464,0.6414943071256033
0.0016547838846842449,2.4242479074270955e-05,0.002077500025431315,1.1186775433063064e-05,random,2,19,sqrt,14,gini,"{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 19, 'max_features': 'sqrt', 'max_depth': 14, 'criterion': 'gini'}",0.6255555555555555,0.7941120607787273,0.7048433048433048,0.7081703070591958,0.06885310726985235,13,1464,0.6982455929520037
0.0018183390299479167,1.215285291901606e-05,0.002101739247639974,2.3884999132466537e-05,best,14,7,,4,gini,"{'splitter': 'best', 'min_samples_split': 14, 'min_samples_leaf': 7, 'max_features': None, 'max_depth': 4, 'criterion': 'gini'}",0.6333333333333333,0.7320987654320987,0.7843304843304844,0.7165875276986388,0.06261247891771546,7,1464,0.8326367133080588
0.001790761947631836,1.5019739733173143e-05,0.0020940303802490234,1.7870263768619068e-05,best,8,4,log2,14,gini,"{'splitter': 'best', 'min_samples_split': 8, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 14, 'criterion': 'gini'}",0.6675925925925926,0.678917378917379,0.6262108262108262,0.657573599240266,0.022653628780655737,56,1464,0.7765866127347482
0.0018627643585205078,2.5645979252742963e-05,0.0020945866902669272,4.338271931010823e-05,best,19,11,,6,entropy,"{'splitter': 'best', 'min_samples_split': 19, 'min_samples_leaf': 11, 'max_features': None, 'max_depth': 6, 'criterion': 'entropy'}",0.6450925925925926,0.7344729344729345,0.6882241215574549,0.6892632162076607,0.036496768504720764,37,1464,0.8270743328977791
0.0016938050587972004,7.482275833091621e-06,0.0020477771759033203,2.3876006783982044e-05,best,15,10,log2,13,gini,"{'splitter': 'best', 'min_samples_split': 15, 'min_samples_leaf': 10, 'max_features': 'log2', 'max_depth': 13, 'criterion': 'gini'}",0.6222222222222222,0.6912630579297245,0.705318138651472,0.672934472934473,0.036315153886959606,49,1464,0.8092998642704291
0.00179290771484375,3.291385539023466e-05,0.0020346641540527344,8.509906910693525e-06,best,5,14,,10,gini,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 14, 'max_features': None, 'max_depth': 10, 'criterion': 'gini'}",0.6525925925925926,0.7359924026590693,0.8029439696106362,0.7305096549540994,0.06150300553416196,2,1464,0.8467678857464291
0.0015621185302734375,8.794597504335987e-06,0.0019998550415039062,7.952847124507826e-06,random,8,7,sqrt,13,entropy,"{'splitter': 'random', 'min_samples_split': 8, 'min_samples_leaf': 7, 'max_features': 'sqrt', 'max_depth': 13, 'criterion': 'entropy'}",0.5900925925925926,0.7129154795821462,0.7451092117758785,0.6827057613168724,0.06679325496886833,41,1464,0.6739681048161686
0.001554568608601888,4.959501246688617e-05,0.0019981861114501953,2.5661489818328435e-05,random,19,18,sqrt,9,gini,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 18, 'max_features': 'sqrt', 'max_depth': 9, 'criterion': 'gini'}",0.5080555555555556,0.7057929724596392,0.6720797720797721,0.6286427666983223,0.08637168358652396,72,1464,0.6619057563206358
0.0014777183532714844,6.453470246207488e-06,0.0019615491231282554,3.103127692140537e-05,random,7,1,log2,2,gini,"{'splitter': 'random', 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 2, 'criterion': 'gini'}",0.5439814814814815,0.5090218423551757,0.6143399810066478,0.5557811016144351,0.04379802779969418,93,1464,0.5869761601547121
0.0015328725179036458,9.385203007529272e-06,0.0019499460856119792,1.9155102526770428e-05,random,19,5,log2,14,entropy,"{'splitter': 'random', 'min_samples_split': 19, 'min_samples_leaf': 5, 'max_features': 'log2', 'max_depth': 14, 'criterion': 'entropy'}",0.6475,0.7413105413105413,0.7185185185185184,0.7024430199430198,0.03994930667802499,23,1464,0.7158802469648864
0.0016541481018066406,2.8612216244697946e-05,0.0019087791442871094,1.01954727840415e-05,best,3,10,sqrt,14,entropy,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 10, 'max_features': 'sqrt', 'max_depth': 14, 'criterion': 'entropy'}",0.6307407407407407,0.7289648622981957,0.7187084520417854,0.6928046850269073,0.04408513258914874,36,1464,0.8102632395522031
0.0014830430348714192,2.2154832563746635e-05,0.0018513997395833333,7.570389559497743e-06,random,6,6,,1,gini,"{'splitter': 'random', 'min_samples_split': 6, 'min_samples_leaf': 6, 'max_features': None, 'max_depth': 1, 'criterion': 'gini'}",0.5777777777777778,0.6344729344729344,0.6712250712250714,0.6278252611585945,0.03843820004047004,74,1464,0.5914258837423956
0.0016548633575439453,8.431617234468361e-06,0.0018950303395589192,7.110933767403773e-06,best,3,19,,10,gini,"{'splitter': 'best', 'min_samples_split': 3, 'min_samples_leaf': 19, 'max_features': None, 'max_depth': 10, 'criterion': 'gini'}",0.6202777777777777,0.7433998100664768,0.7488129154795822,0.7041635011079457,0.05935731553634845,20,1464,0.8432189418625236
0.0014223257700602214,4.575042077580851e-06,0.001867532730102539,2.141082028569036e-05,random,14,6,log2,3,entropy,"{'splitter': 'random', 'min_samples_split': 14, 'min_samples_leaf': 6, 'max_features': 'log2', 'max_depth': 3, 'criterion': 'entropy'}",0.5,0.6324786324786325,0.6226970560303894,0.5850585628363406,0.060277907192663245,86,1464,0.6236940874218855
0.0016736189524332683,1.6463354852495605e-05,0.001859108606974284,1.8888142540792333e-05,best,15,13,,12,entropy,"{'splitter': 'best', 'min_samples_split': 15, 'min_samples_leaf': 13, 'max_features': None, 'max_depth': 12, 'criterion': 'entropy'}",0.623425925925926,0.7523266856600189,0.747008547008547,0.7075870528648306,0.05955049462654296,16,1464,0.834709850155445
0.0013995170593261719,1.2689304859856672e-05,0.0017746289571126301,1.1994347718874758e-05,random,15,15,sqrt,1,gini,"{'splitter': 'random', 'min_samples_split': 15, 'min_samples_leaf': 15, 'max_features': 'sqrt', 'max_depth': 1, 'criterion': 'gini'}",0.5240740740740741,0.6726495726495727,0.49886039886039885,0.5651946818613486,0.07667614805216834,92,1464,0.5730952410704429
0.001581430435180664,1.7109751813897282e-05,0.0018668969472249348,4.897140571798786e-05,best,5,4,sqrt,13,entropy,"{'splitter': 'best', 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 13, 'criterion': 'entropy'}",0.6713888888888888,0.6652421652421653,0.630579297245964,0.6557367837923392,0.017965149593877433,58,1464,0.7776300722505771
0.001361846923828125,1.0361383615221445e-05,0.001774152119954427,1.8705689582729055e-05,random,5,17,log2,1,gini,"{'splitter': 'random', 'min_samples_split': 5, 'min_samples_leaf': 17, 'max_features': 'log2', 'max_depth': 1, 'criterion': 'gini'}",0.5013888888888889,0.5,0.5,0.500462962962963,0.0006547285010986527,100,1464,0.5504988664802413
0.0013679663340250652,5.982147619425078e-06,0.0017345746358235676,1.0115868021099938e-05,random,9,3,log2,1,entropy,"{'splitter': 'random', 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 1, 'criterion': 'entropy'}",0.5212962962962963,0.5037037037037038,0.5128205128205128,0.5126068376068376,0.007183734931771885,98,1464,0.5359916562396888
