mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0736831823984782,0.0005222044474522097,0.005451599756876628,8.473096502454644e-05,False,gini,2,0.93,5,7,101,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 2), ('max_features', 0.93), ('min_samples_leaf', 5), ('min_samples_split', 7), ('n_estimators', 101)])",0.818927488282327,0.8545429666119322,0.8052818828680898,0.8262507792541163,0.020766744824319196,94,37,0.8631779965487416
0.32555381457010907,0.0006130677847878366,0.018073161443074543,7.153652248648314e-05,False,gini,5,0.52,2,11,394,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 5), ('max_features', 0.52), ('min_samples_leaf', 2), ('min_samples_split', 11), ('n_estimators', 394)])",0.8620071684587814,0.8501642036124795,0.8481116584564861,0.8534276768425824,0.006124213837909934,31,37,0.7852802360154665
1.159277041753133,0.007265926074888127,0.04415051142374674,0.00045920443025509225,False,entropy,6,0.8400000000000001,4,5,1033,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 6), ('max_features', 0.8400000000000001), ('min_samples_leaf', 4), ('min_samples_split', 5), ('n_estimators', 1033)])",0.8283016266887234,0.824575807334428,0.8123973727422004,0.8217582689217839,0.00679167212738843,97,37,0.9006764263605598
0.23662559191385904,0.002448857832510555,0.0115205446879069,0.0001371160889087521,True,gini,8,0.9,14,7,243,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 8), ('max_features', 0.9), ('min_samples_leaf', 14), ('min_samples_split', 7), ('n_estimators', 243)])",0.8526330300523848,0.8617952928297756,0.8379857690202518,0.850804697300804,0.009805796125997713,51,37,0.9198285847834662
0.6892226537068685,0.0027075434259575043,0.04134575525919596,7.093672844940784e-05,True,gini,11,0.22,9,7,943,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 11), ('max_features', 0.22), ('min_samples_leaf', 9), ('min_samples_split', 7), ('n_estimators', 943)])",0.8636614281775573,0.8371647509578544,0.840175150519978,0.8470004432184632,0.01184502543225855,60,37,0.8470004432184632
0.3228352864583333,0.0013900033853651089,0.02565487225850423,7.265506022689339e-05,False,entropy,7,0.08,12,4,566,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 7), ('max_features', 0.08), ('min_samples_leaf', 12), ('min_samples_split', 4), ('n_estimators', 566)])",0.8496002205679625,0.8353858784893268,0.8360700602079912,0.8403520530884269,0.006545404365058697,78,37,0.8403520530884269
0.5923245747884115,0.003543655250278841,0.028648853302001953,4.5930087750431164e-05,True,gini,15,0.7000000000000001,13,8,660,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 15), ('max_features', 0.7000000000000001), ('min_samples_leaf', 13), ('min_samples_split', 8), ('n_estimators', 660)])",0.8589743589743589,0.861111111111111,0.8407224958949097,0.8536026553267932,0.009149328123475617,27,37,0.9209357023094651
1.4237274328867595,0.004757906852316475,0.08070802688598633,0.0003409903049116977,True,entropy,4,0.12,10,18,1964,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 4), ('max_features', 0.12), ('min_samples_leaf', 10), ('min_samples_split', 18), ('n_estimators', 1964)])",0.8496002205679625,0.844280240831965,0.8279967159277504,0.8406257257758926,0.009190374073134387,75,37,0.9032386979417606
0.3968334197998047,0.0025328358298666396,0.01830140749613444,0.0003989682726859503,True,gini,6,0.89,12,10,399,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 6), ('max_features', 0.89), ('min_samples_leaf', 12), ('min_samples_split', 10), ('n_estimators', 399)])",0.8524951750758203,0.8620689655172413,0.8379857690202518,0.8508499698711045,0.009900508859056025,50,37,0.9200059865702459
0.5183490117390951,0.0017950735357606159,0.031027475992838543,5.742748655238747e-05,True,entropy,14,0.2,17,3,720,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 14), ('max_features', 0.2), ('min_samples_leaf', 17), ('min_samples_split', 3), ('n_estimators', 720)])",0.8507030603804797,0.8392172961138479,0.8262178434592228,0.8387127333178501,0.010002413029917017,83,37,0.9071067921671208
1.2391623655954997,0.001711958785066684,0.06899984677632649,0.0002592892633027403,True,gini,2,0.19,9,14,1798,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 2), ('max_features', 0.19), ('min_samples_leaf', 9), ('min_samples_split', 14), ('n_estimators', 1798)])",0.836641852770885,0.8247126436781609,0.8111658456486043,0.8241734473658834,0.01040752241477303,96,37,0.8241734473658834
1.2005581855773926,0.002127818138584941,0.04829629262288412,0.00029286254531655126,True,entropy,5,0.88,10,4,1144,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 5), ('max_features', 0.88), ('min_samples_leaf', 10), ('min_samples_split', 4), ('n_estimators', 1144)])",0.8555279845602426,0.8686371100164203,0.840311986863711,0.8548256938134579,0.01157434115112106,16,37,0.8548256938134579
0.6166036128997803,0.004862960900445964,0.028316815694173176,0.00037452765403181014,True,gini,10,0.8,11,13,643,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 10), ('max_features', 0.8), ('min_samples_leaf', 11), ('min_samples_split', 13), ('n_estimators', 643)])",0.8551144196305486,0.8609742747673782,0.8388067870826491,0.851631827160192,0.009378902398436341,45,37,0.851631827160192
0.5024201075236002,0.0010367510186241634,0.029480775197347004,0.00014138876181671927,True,entropy,4,0.16,7,17,692,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 4), ('max_features', 0.16), ('min_samples_leaf', 7), ('min_samples_split', 17), ('n_estimators', 692)])",0.8464295561069755,0.8422276956759716,0.8289545703338806,0.8392039407056092,0.007447644036116821,80,37,0.9018102924842212
0.9803511301676432,0.023354160264098426,0.07271250089009602,0.00043533414698522613,False,gini,12,0.14,2,19,1615,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 12), ('max_features', 0.14), ('min_samples_leaf', 2), ('min_samples_split', 19), ('n_estimators', 1615)])",0.8545629997242901,0.8282703886152163,0.8492063492063493,0.8440132458486186,0.011344649005773696,66,37,0.9112206168354388
1.1134018898010254,0.004228048465492644,0.0565335750579834,0.00023839815370169402,True,gini,2,0.55,13,3,1463,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 2), ('max_features', 0.55), ('min_samples_leaf', 13), ('min_samples_split', 3), ('n_estimators', 1463)])",0.8563551144196305,0.8552271483305964,0.8273125342090859,0.8462982656531043,0.013432834789494832,62,37,0.8462982656531043
0.9904874960581461,0.005905719080342872,0.05759509404500326,0.00032733081323553303,True,entropy,11,0.19,17,16,1376,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 11), ('max_features', 0.19), ('min_samples_leaf', 17), ('min_samples_split', 16), ('n_estimators', 1376)])",0.8530465949820789,0.8392172961138478,0.8315544608648057,0.8412727839869109,0.008893695520833732,71,37,0.9082935631391353
0.09264850616455078,0.0003167488106580922,0.00552829106648763,9.986225740669356e-05,True,entropy,4,0.85,8,3,93,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 4), ('max_features', 0.85), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 93)])",0.8603529087400056,0.869047619047619,0.8414066776135741,0.8569357351337329,0.011540168035507661,1,37,0.8569357351337329
1.0851308504740398,0.11460539171179843,0.07235479354858398,0.014878921866967269,False,gini,2,0.48000000000000004,14,5,1633,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 2), ('max_features', 0.48000000000000004), ('min_samples_leaf', 14), ('min_samples_split', 5), ('n_estimators', 1633)])",0.8470499035015163,0.8487274220032841,0.812807881773399,0.8361950690927332,0.01655141313429482,87,37,0.8871878300716605
0.9988641738891602,0.007306950659282515,0.04726274808247884,0.000313059502651205,True,entropy,10,0.6,9,6,1079,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 10), ('max_features', 0.6), ('min_samples_leaf', 9), ('min_samples_split', 6), ('n_estimators', 1079)])",0.8592500689274882,0.861247947454844,0.8449644225506294,0.8551541463109872,0.007251240463388202,8,37,0.8551541463109872
0.8372645378112793,0.004080818269729902,0.054629882176717125,0.0002424873103003652,False,gini,8,0.26,5,9,1204,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 8), ('max_features', 0.26), ('min_samples_leaf', 5), ('min_samples_split', 9), ('n_estimators', 1204)])",0.8552522746071133,0.8429118773946359,0.8531746031746033,0.8504462517254509,0.005394705865506724,54,37,0.8504462517254509
0.9046510855356852,0.00393601473920135,0.042696634928385414,0.0005881067546148135,False,gini,4,0.86,15,14,1057,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 4), ('max_features', 0.86), ('min_samples_leaf', 15), ('min_samples_split', 14), ('n_estimators', 1057)])",0.8532533774469259,0.8579638752052543,0.823823207443897,0.8450134866986924,0.01510669053664551,65,37,0.8450134866986924
0.3763360182444255,0.001303630703726791,0.02175116539001465,0.000158461149990615,True,gini,9,0.29000000000000004,10,3,480,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 9), ('max_features', 0.29000000000000004), ('min_samples_leaf', 10), ('min_samples_split', 3), ('n_estimators', 480)])",0.8615936035290874,0.8459222769567596,0.8438697318007663,0.8504618707622044,0.007915800283791912,53,37,0.8504618707622044
1.1762163639068604,0.019069981482473894,0.06426747639973958,0.000904925965920213,False,gini,9,0.5,12,11,1470,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 9), ('max_features', 0.5), ('min_samples_leaf', 12), ('min_samples_split', 11), ('n_estimators', 1470)])",0.8538737248414667,0.8648056923918992,0.8378489326765188,0.8521761166366283,0.011070324560163524,40,37,0.8521761166366283
1.0166828632354736,0.002343837995073021,0.07196259498596191,0.00048174277795511505,False,entropy,2,0.32,13,3,1881,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 2), ('max_features', 0.32), ('min_samples_leaf', 13), ('min_samples_split', 3), ('n_estimators', 1881)])",0.8343672456575683,0.8392172961138478,0.8104132457580733,0.8279992625098297,0.01259184223354971,92,37,0.8279992625098297
0.5238031546274821,0.0033660817379792883,0.022468725840250652,0.00022366952665420987,False,entropy,3,0.93,4,6,571,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 3), ('max_features', 0.93), ('min_samples_leaf', 4), ('min_samples_split', 6), ('n_estimators', 571)])",0.8127929418251999,0.8715790914066777,0.8203338806787083,0.8349019713035286,0.02611672253549059,89,37,0.8349019713035286
0.5301528771718343,0.0004057019510515671,0.02450140317281087,0.00015878323355983845,False,gini,5,0.75,10,4,570,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 5), ('max_features', 0.75), ('min_samples_leaf', 10), ('min_samples_split', 4), ('n_estimators', 570)])",0.8387096774193549,0.8520799124247401,0.8318281335522715,0.8408725744654554,0.008408021154384465,73,37,0.8408725744654554
0.6328937212626139,0.001528794777543913,0.04923335711161295,0.0002203598540980265,False,gini,4,0.18000000000000002,8,3,1182,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 4), ('max_features', 0.18000000000000002), ('min_samples_leaf', 8), ('min_samples_split', 3), ('n_estimators', 1182)])",0.8447752963881996,0.8322386425834702,0.8284072249589491,0.835140387976873,0.006990161434681452,88,37,0.835140387976873
0.22221612930297852,0.0015136923644586773,0.010700305302937826,6.460786686828691e-05,True,gini,10,0.9400000000000001,9,6,215,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 10), ('max_features', 0.9400000000000001), ('min_samples_leaf', 9), ('min_samples_split', 6), ('n_estimators', 215)])",0.8511166253101736,0.8630268199233717,0.8477011494252873,0.8539481982196109,0.006569241351940014,25,37,0.8539481982196109
0.09891247749328613,0.0006713254462174019,0.009243249893188477,7.454766051557725e-05,False,gini,8,0.19,17,12,180,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 8), ('max_features', 0.19), ('min_samples_leaf', 17), ('min_samples_split', 12), ('n_estimators', 180)])",0.8471188309897988,0.8329228243021347,0.8325123152709359,0.8375179901876232,0.006790887889798328,86,37,0.8375179901876232
1.1050885518391926,0.02136992557484911,0.04891610145568848,0.00034919150062892644,True,gini,3,0.97,17,10,1211,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 3), ('max_features', 0.97), ('min_samples_leaf', 17), ('min_samples_split', 10), ('n_estimators', 1211)])",0.8538737248414667,0.8609742747673782,0.8303229337712097,0.848390311126685,0.013100306502557954,59,37,0.848390311126685
0.24782673517862955,0.0019610217307115567,0.017083485921223957,3.46116849713518e-05,False,gini,7,0.3,2,15,356,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 7), ('max_features', 0.3), ('min_samples_leaf', 2), ('min_samples_split', 15), ('n_estimators', 356)])",0.866556382685415,0.8408593322386425,0.8513957307060755,0.8529371485433778,0.010547245363217123,35,37,0.8529371485433778
0.4353013038635254,0.004476001208707799,0.020010073979695637,0.00012521498231335724,True,entropy,6,0.78,15,10,447,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 6), ('max_features', 0.78), ('min_samples_leaf', 15), ('min_samples_split', 10), ('n_estimators', 447)])",0.8580093741384065,0.8685002736726875,0.840175150519978,0.8555615994436906,0.011692500477403086,5,37,0.8555615994436906
1.3675801753997803,0.007232349070832217,0.0581050713857015,0.00043985095482604715,True,gini,9,0.88,12,18,1373,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 9), ('max_features', 0.88), ('min_samples_leaf', 12), ('min_samples_split', 18), ('n_estimators', 1373)])",0.854976564653984,0.8626163108921729,0.840311986863711,0.8526349541366226,0.009255019267147929,36,37,0.8526349541366226
1.1521012783050537,0.02076965386114464,0.04889941215515137,0.0009505276225337091,False,entropy,6,0.85,15,9,1177,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 6), ('max_features', 0.85), ('min_samples_leaf', 15), ('min_samples_split', 9), ('n_estimators', 1177)])",0.8417424869037772,0.8687739463601531,0.8262178434592229,0.845578092241051,0.017583882293284652,64,37,0.845578092241051
0.0035545825958251953,0.00038360578798542227,0.001888275146484375,0.0001114460014081322,False,entropy,10,0.34,9,10,3,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 10), ('max_features', 0.34), ('min_samples_leaf', 9), ('min_samples_split', 10), ('n_estimators', 3)])",0.8124483043837883,0.8206759715380405,0.8158182813355227,0.8163141857524505,0.0033771849809504906,98,37,0.8163141857524505
1.7995796998341878,0.008074139536312176,0.07553974787394206,0.00041466542361536174,True,entropy,12,0.8,12,12,1802,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 12), ('max_features', 0.8), ('min_samples_leaf', 12), ('min_samples_split', 12), ('n_estimators', 1802)])",0.854976564653984,0.8683634373289545,0.8394909688013136,0.8542769902614173,0.011797511403341385,20,37,0.8542769902614173
0.4753684997558594,0.004683301614441201,0.03813473383585612,0.00017528769297006075,False,gini,10,0.08,14,4,860,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 10), ('max_features', 0.08), ('min_samples_leaf', 14), ('min_samples_split', 4), ('n_estimators', 860)])",0.8555279845602426,0.8360700602079912,0.8347016967706623,0.8420999138462988,0.009511498898637118,69,37,0.8420999138462988
0.8635607560475668,0.005817150452455473,0.04356900850931803,6.445841756101514e-05,True,gini,10,0.43,4,5,974,"OrderedDict([('bootstrap', True), ('criterion', 'gini'), ('max_depth', 10), ('max_features', 0.43), ('min_samples_leaf', 4), ('min_samples_split', 5), ('n_estimators', 974)])",0.8577336641852771,0.8453749315818281,0.8512588943623426,0.8514558300431493,0.005047352813615562,46,37,0.8514558300431493
1.3724414507548015,0.009502637712093124,0.06770992279052734,0.00021922697466643883,True,entropy,11,0.49,8,17,1561,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 11), ('max_features', 0.49), ('min_samples_leaf', 8), ('min_samples_split', 17), ('n_estimators', 1561)])",0.858147229114971,0.8576902025177887,0.8448275862068966,0.8535550059465521,0.006174037566656555,28,37,0.8535550059465521
1.0341567993164062,0.03657257624195463,0.03883194923400879,0.0002716685989250872,False,entropy,9,0.93,14,14,957,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 9), ('max_features', 0.93), ('min_samples_leaf', 14), ('min_samples_split', 14), ('n_estimators', 957)])",0.8215467328370555,0.8392857142857143,0.8143130815544608,0.8250485095590768,0.010491422736079427,95,37,0.8250485095590768
1.4316140015920003,0.018854786841121376,0.0893705685933431,0.0005475065324160217,False,gini,14,0.33,2,11,1966,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 14), ('max_features', 0.33), ('min_samples_leaf', 2), ('min_samples_split', 11), ('n_estimators', 1966)])",0.8570443893024539,0.8385331143951834,0.8555008210180624,0.8503594415718999,0.008386185530589445,56,37,0.8503594415718999
0.6222357749938965,0.002430329731366252,0.04947121938069662,0.000540931784571554,False,gini,9,0.19,13,4,1125,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 9), ('max_features', 0.19), ('min_samples_leaf', 13), ('min_samples_split', 4), ('n_estimators', 1125)])",0.8522194651226909,0.8341543513957306,0.8352490421455938,0.8405409528880051,0.008270039216804966,76,37,0.8405409528880051
1.6779342492421467,0.023445875764773437,0.08024231592814128,0.0007904829103638255,True,entropy,9,0.55,17,5,1923,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 9), ('max_features', 0.55), ('min_samples_leaf', 17), ('min_samples_split', 5), ('n_estimators', 1923)])",0.8647642679900744,0.8646688560481663,0.8379857690202517,0.8558062976861641,0.012601076866922151,3,37,0.8558062976861641
0.3470178445180257,0.0013226310495596764,0.021377086639404297,0.0001314126931434003,True,entropy,9,0.09999999999999999,14,13,475,"OrderedDict([('bootstrap', True), ('criterion', 'entropy'), ('max_depth', 9), ('max_features', 0.09999999999999999), ('min_samples_leaf', 14), ('min_samples_split', 13), ('n_estimators', 475)])",0.8545629997242901,0.8405856595511768,0.8296387520525451,0.841595803776004,0.010200321041249459,70,37,0.841595803776004
0.22654406229654947,0.009189261798981474,0.010214090347290039,0.00021404660049685804,False,entropy,15,0.88,17,8,219,"OrderedDict([('bootstrap', False), ('criterion', 'entropy'), ('max_depth', 15), ('max_features', 0.88), ('min_samples_leaf', 17), ('min_samples_split', 8), ('n_estimators', 219)])",0.8311965811965812,0.8667214012041597,0.819376026272578,0.8390980028911064,0.02011998145209626,82,37,0.8390980028911064
0.1508010228474935,0.0021779482812482385,0.010229110717773438,0.00012260233530825954,False,gini,11,0.46,8,9,197,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 11), ('max_features', 0.46), ('min_samples_leaf', 8), ('min_samples_split', 9), ('n_estimators', 197)])",0.855803694513372,0.8516694033935414,0.8552271483305967,0.8542334154125033,0.001828244987276841,21,37,0.8542334154125033
1.1076613267262776,0.011318414809381172,0.060746192932128906,0.0003094245761616039,False,gini,11,0.46,2,15,1355,"OrderedDict([('bootstrap', False), ('criterion', 'gini'), ('max_depth', 11), ('max_features', 0.46), ('min_samples_leaf', 2), ('min_samples_split', 15), ('n_estimators', 1355)])",0.8564929693961952,0.85207991242474,0.8513957307060755,0.8533228708423369,0.0022589333451756297,32,37,0.8533228708423369
