mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l1_ratio,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.0025371710459391275,7.659345026310563e-05,0.001688083012898763,4.0912856649942996e-05,0.0034005881378753947,0.064,"{'l1_ratio': 0.0034005881378753947, 'alpha': 0.064}",0.6531670913724062,0.786082016687378,0.7892857142857143,0.7428449407818328,0.0634253021309332,16,1464,0.8402579747782628
0.001420418421427409,5.346580566264521e-06,0.0016560554504394531,1.4628620037606254e-05,0.016862941195380652,0.779,"{'l1_ratio': 0.016862941195380652, 'alpha': 0.779}",0.6522570076447034,0.7848393396058938,0.7894957983193278,0.7421973818566417,0.06362585342964025,55,1464,0.8399646574781142
0.0014298756917317708,3.7159320058701724e-05,0.0016717910766601562,9.105800366339686e-06,0.12413656192961667,0.318,"{'l1_ratio': 0.12413656192961667, 'alpha': 0.318}",0.6524390243902439,0.7825315107402806,0.790546218487395,0.74183891787264,0.06329989258056035,61,1464,0.8390977969944854
0.0014907519022623699,1.4904922434514568e-05,0.0016649564107259114,1.4930325684002112e-05,0.004044003608755258,0.711,"{'l1_ratio': 0.004044003608755258, 'alpha': 0.711}",0.6524390243902439,0.7857269660926682,0.7899159663865546,0.7426939856231556,0.06384280409062734,34,1464,0.8402587268650116
0.0014137427012125652,1.4805433293157404e-05,0.0016663869222005208,6.9246358587875255e-06,0.3275983509645502,0.323,"{'l1_ratio': 0.3275983509645502, 'alpha': 0.323}",0.649708773207135,0.7802236818746671,0.7909663865546219,0.7402996138788079,0.06420735542578959,76,1464,0.8324567332622823
0.0014500617980957031,6.503191803448608e-06,0.0016588370005289714,5.924860261159198e-06,0.00820091159080484,0.769,"{'l1_ratio': 0.00820091159080484, 'alpha': 0.769}",0.6522570076447033,0.7855494407953133,0.7894957983193278,0.7424340822531148,0.06378517081122173,47,1464,0.840156213149497
0.001983006795247396,5.886230197577565e-05,0.0016481876373291016,4.422005889652111e-06,0.0015974649581206495,0.197,"{'l1_ratio': 0.0015974649581206495, 'alpha': 0.197}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8403261285091989
0.0014133453369140625,1.6229984688870915e-05,0.0016703605651855469,8.429369702178807e-06,0.547146850630296,0.783,"{'l1_ratio': 0.547146850630296, 'alpha': 0.783}",0.6358755005460502,0.744186046511628,0.7983193277310925,0.7261269582629236,0.06753565600931032,95,1464,0.7511802219661641
0.0018495718638102214,4.105248243719366e-05,0.0016628106435139973,6.53322980072168e-06,0.009957504900931242,0.10200000000000001,"{'l1_ratio': 0.009957504900931242, 'alpha': 0.10200000000000001}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8401709093486254
0.0014961560567220051,1.0456647366459227e-05,0.0016605059305826824,1.2827914158841655e-05,0.024688790995728835,0.233,"{'l1_ratio': 0.024688790995728835, 'alpha': 0.233}",0.6531670913724062,0.7853719154979585,0.7894957983193277,0.7426782683965641,0.06331634708124327,36,1464,0.8400871306765724
0.001963933308919271,6.449426997186803e-05,0.0016498565673828125,4.050777733286113e-06,0.001439716032510829,0.212,"{'l1_ratio': 0.001439716032510829, 'alpha': 0.212}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8403244935103003
0.001394510269165039,2.807541168952893e-06,0.0016576449076334636,1.0705557635837888e-05,0.752623373705427,0.182,"{'l1_ratio': 0.752623373705427, 'alpha': 0.182}",0.651528940662541,0.7779158530090539,0.7918067226890757,0.7404171721202234,0.06310878086749759,73,1464,0.8151301665694388
0.0017768541971842449,3.8422312727094084e-05,0.001642306645711263,1.4082626618281485e-06,0.0010394240063021079,0.34400000000000003,"{'l1_ratio': 0.0010394240063021079, 'alpha': 0.34400000000000003}",0.6531670913724062,0.785904491390023,0.7897058823529413,0.7429258217051234,0.06348797732127101,1,1464,0.8403024541309845
0.0013995965321858723,8.18145975216623e-06,0.0016516049702962239,1.1520549774405635e-05,0.16379917548227751,0.417,"{'l1_ratio': 0.16379917548227751, 'alpha': 0.417}",0.6517109574080816,0.7811113083614415,0.7897058823529411,0.7408427160408214,0.06312326287113482,67,1464,0.8368697433743397
0.0013805230458577473,3.241869299311819e-06,0.001643816630045573,1.5417325122542602e-05,0.08597136363372578,0.979,"{'l1_ratio': 0.08597136363372578, 'alpha': 0.979}",0.650618856934838,0.7811113083614415,0.7903361344537815,0.7406887665833537,0.06380029165125245,69,1464,0.8356948863645808
0.0016736189524332683,1.8850989124607118e-05,0.0016454060872395833,1.617306865921624e-05,0.004978752450465695,0.256,"{'l1_ratio': 0.004978752450465695, 'alpha': 0.256}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402392502954835
0.001443624496459961,5.266838558763152e-06,0.0016527970631917317,4.824990983537209e-06,0.018198962288568488,0.481,"{'l1_ratio': 0.018198962288568488, 'alpha': 0.481}",0.6522570076447033,0.7855494407953133,0.7894957983193278,0.7424340822531148,0.06378517081122173,47,1464,0.8400792138089638
0.0013936360677083333,2.973602125465029e-06,0.0016436576843261719,1.0727952991454115e-05,0.8122523963561191,0.907,"{'l1_ratio': 0.8122523963561191, 'alpha': 0.907}",0.6080269384783401,0.7407243032132078,0.8050420168067227,0.7179310861660902,0.08203000804462736,98,1464,0.6773258942869403
0.0015156269073486328,1.4752440578146618e-05,0.0016536712646484375,8.642467956729821e-06,0.0050133824123549196,0.495,"{'l1_ratio': 0.0050133824123549196, 'alpha': 0.495}",0.6531670913724062,0.785904491390023,0.7894957983193278,0.7428557936939191,0.06343643466469838,5,1464,0.8402329224731999
0.0019303162892659504,4.6803104823194753e-05,0.0016407171885172527,3.894980988452544e-06,0.0034005881378753947,0.155,"{'l1_ratio': 0.0034005881378753947, 'alpha': 0.155}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8403351244875538
0.0014530022939046223,1.7101259430329342e-05,0.0016415119171142578,1.0906618535063204e-05,0.007289320246380996,0.862,"{'l1_ratio': 0.007289320246380996, 'alpha': 0.862}",0.6522570076447033,0.7857269660926682,0.7894957983193278,0.742493257352233,0.0638252123383225,43,1464,0.8402072220593644
0.0013836224873860676,4.9605326761650195e-06,0.001669486363728841,3.5526412831070705e-05,0.4383028606579605,0.38,"{'l1_ratio': 0.4383028606579605, 'alpha': 0.38}",0.6489807062249726,0.7763181253328599,0.792436974789916,0.7392452687825829,0.06416501002489523,83,1464,0.7625818981815072
0.0022625128428141275,7.950972655629474e-05,0.001634518305460612,5.399477561779984e-06,0.0011453466301092527,0.148,"{'l1_ratio': 0.0011453466301092527, 'alpha': 0.148}",0.6533491081179469,0.786082016687378,0.7892857142857143,0.7429056130303464,0.06333951688411099,3,1464,0.8402951537842744
0.001458565394083659,1.5527540663795786e-05,0.0016376177469889324,5.775878369206308e-06,0.009685216405772858,0.648,"{'l1_ratio': 0.009685216405772858, 'alpha': 0.648}",0.6524390243902439,0.7855494407953133,0.7894957983193278,0.7424947545016284,0.06369939470590344,42,1464,0.8401548119444358
0.0013933181762695312,4.913197045667564e-06,0.0016591548919677734,1.3241714367078977e-05,0.297301778750644,0.521,"{'l1_ratio': 0.297301778750644, 'alpha': 0.521}",0.6489807062249727,0.7766731759275697,0.7918067226890756,0.739153534947206,0.06406044197590577,84,1464,0.7775553678153603
0.0014123121897379558,9.830892326448886e-06,0.0016624132792154949,1.577811493394009e-05,0.15712667181521153,0.641,"{'l1_ratio': 0.15712667181521153, 'alpha': 0.641}",0.6500728066982162,0.7800461565773122,0.7909663865546219,0.7403617832767168,0.06399941314514326,75,1464,0.8336155658512675
0.0013855298360188801,2.9286584492823728e-06,0.0016512076059977214,6.32096571132284e-06,0.4863274737060784,0.447,"{'l1_ratio': 0.4863274737060784, 'alpha': 0.447}",0.6493447397160539,0.7702822652227943,0.7957983193277312,0.7384751080888599,0.06387975255105263,85,1464,0.7621552816057784
0.0025354226430257163,9.126384453595076e-05,0.0016767183939615886,6.020036336391966e-06,0.001642375811042393,0.065,"{'l1_ratio': 0.001642375811042393, 'alpha': 0.065}",0.6531670913724062,0.786082016687378,0.7892857142857143,0.7428449407818328,0.0634253021309332,16,1464,0.8402732914761804
0.001420418421427409,6.7049853380503495e-06,0.0016411940256754558,1.1404839947337565e-05,0.12586944375707682,0.128,"{'l1_ratio': 0.12586944375707682, 'alpha': 0.128}",0.6522570076447033,0.7851943902006036,0.7890756302521009,0.7421756760324693,0.06360184064189811,56,1464,0.8397328688650427
0.0014229615529378254,1.5290214708730366e-05,0.0016566117604573567,1.628282338655267e-05,0.29524816535734666,0.083,"{'l1_ratio': 0.29524816535734666, 'alpha': 0.083}",0.6524390243902439,0.7841292384164744,0.790126050420168,0.7422314377422955,0.06354000608667043,54,1464,0.8395686513506595
0.0014086564381917317,3.5011199867832605e-05,0.0016455650329589844,7.435704320727073e-06,0.34627736702768785,0.9430000000000001,"{'l1_ratio': 0.34627736702768785, 'alpha': 0.9430000000000001}",0.642610120131052,0.7567903426238239,0.799579831932773,0.7329934315625497,0.06625502415073888,91,1464,0.7587421860680037
0.0013963381449381511,8.389564018501693e-06,0.0016616980234781902,1.9816330875349246e-05,0.28322097132391544,0.896,"{'l1_ratio': 0.28322097132391544, 'alpha': 0.896}",0.6455223880597015,0.7647789810047932,0.7987394957983193,0.7363469549542714,0.06570213393262031,90,1464,0.7610594837512945
0.001401980717976888,1.2428803189445084e-05,0.0017344951629638672,7.028321986517685e-05,0.4146597729071674,0.585,"{'l1_ratio': 0.4146597729071674, 'alpha': 0.585}",0.6460684382963233,0.7670868098704064,0.7970588235294117,0.7367380238987139,0.06527026232354115,88,1464,0.7613636576267155
0.0016523202260335286,0.00014245709059180274,0.0018928050994873047,0.00017239636237504643,0.4352752816480055,0.315,"{'l1_ratio': 0.4352752816480055, 'alpha': 0.315}",0.6504368401892974,0.7779158530090539,0.7918067226890757,0.7400531386291423,0.06362153605324407,79,1464,0.8148555055698237
0.001408974329630534,1.4899836587311964e-05,0.0016595522562662761,8.499509952735981e-06,0.12242753719835325,0.325,"{'l1_ratio': 0.12242753719835325, 'alpha': 0.325}",0.6524390243902439,0.7825315107402806,0.790546218487395,0.74183891787264,0.06329989258056035,61,1464,0.8390605800524932
0.001466194788614909,1.1708162219176545e-05,0.0016598701477050781,1.2990348832554577e-05,0.01023744846764295,0.55,"{'l1_ratio': 0.01023744846764295, 'alpha': 0.55}",0.6524390243902439,0.7853719154979585,0.7894957983193278,0.74243557940251,0.063659440451714,45,1464,0.8400896861856567
0.0013931592305501301,8.574970569288833e-06,0.0016647179921468098,1.39976051122246e-05,0.1416104856619598,0.893,"{'l1_ratio': 0.1416104856619598, 'alpha': 0.893}",0.6493447397160539,0.7780933783064087,0.7924369747899159,0.7399583642707928,0.06434053365352622,80,1464,0.8251200528500162
0.0013993581136067708,8.206895601543164e-06,0.0016475518544514973,1.270919874188379e-05,0.3253354638604431,0.27,"{'l1_ratio': 0.3253354638604431, 'alpha': 0.27}",0.650618856934838,0.7812888336587963,0.7903361344537816,0.7407479416824719,0.06383782761029896,68,1464,0.8346583205257703
0.0014037291208902996,1.3757300646012459e-05,0.0016556580861409504,2.3224575036688578e-06,0.7900413118632644,0.327,"{'l1_ratio': 0.7900413118632644, 'alpha': 0.327}",0.645340371314161,0.7646014557074383,0.8,0.7366472756738665,0.06616130451314883,89,1464,0.7610988641873679
0.0013964176177978516,4.242689709675833e-06,0.0016445318857828777,9.989583563785977e-07,0.7474246243173635,0.522,"{'l1_ratio': 0.7474246243173635, 'alpha': 0.522}",0.637331634510375,0.7493342801349192,0.7978991596638655,0.7281883581030533,0.06723513489940863,92,1464,0.7547587043941617
0.0014869372049967449,1.311133595427794e-05,0.001676321029663086,2.52145730114918e-05,0.007494250932228302,0.56,"{'l1_ratio': 0.007494250932228302, 'alpha': 0.56}",0.6524390243902439,0.7853719154979585,0.7894957983193278,0.74243557940251,0.063659440451714,45,1464,0.8401590936599933
0.0013960202534993489,5.742979610805405e-06,0.0016488234202067058,6.498333961728296e-06,0.08962220300098057,0.484,"{'l1_ratio': 0.08962220300098057, 'alpha': 0.484}",0.6520749908991627,0.7821764601455706,0.7905462184873949,0.741599223177376,0.06339534334858654,65,1464,0.8389862219095134
0.0016036033630371094,1.8438046002768454e-05,0.0016632874806722004,1.674295308718833e-05,0.007812499999999654,0.254,"{'l1_ratio': 0.007812499999999654, 'alpha': 0.254}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402307083543615
0.0014043649037679036,4.094202318951689e-06,0.0016477108001708984,4.819752120989578e-06,0.05219299496426866,0.468,"{'l1_ratio': 0.05219299496426866, 'alpha': 0.468}",0.6524390243902438,0.7841292384164744,0.7899159663865546,0.742161409731091,0.06348727630314871,57,1464,0.839742277791325
0.0004055500030517578,7.621940309117213e-06,0.0,0.0,1.049716683622911,0.34500000000000003,"{'l1_ratio': 1.049716683622911, 'alpha': 0.34500000000000003}",,,,,,100,1464,
0.0014355977376302083,7.787529260879421e-06,0.0016774336496988933,7.64262852997545e-06,0.015303442149794835,0.659,"{'l1_ratio': 0.015303442149794835, 'alpha': 0.659}",0.6522570076447033,0.7857269660926682,0.7894957983193278,0.742493257352233,0.0638252123383225,43,1464,0.8400798887244167
0.0016307830810546875,3.125072529784318e-05,0.0016489823659261067,6.0482971161017256e-06,0.005758864130043146,0.268,"{'l1_ratio': 0.005758864130043146, 'alpha': 0.268}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402221271965367
0.0014448165893554688,1.394426004191464e-05,0.0016619364420572917,1.3867046191265268e-05,0.04769560028001352,0.23700000000000002,"{'l1_ratio': 0.04769560028001352, 'alpha': 0.23700000000000002}",0.6524390243902438,0.7855494407953133,0.7890756302521009,0.7423546984792194,0.06359627786895204,52,1464,0.8399029784192296
0.0016528765360514324,2.315348715292907e-05,0.0016574859619140625,8.329877947650832e-06,0.005879870107074256,0.23700000000000002,"{'l1_ratio': 0.005879870107074256, 'alpha': 0.23700000000000002}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402335901079386
0.002052466074625651,6.94570060899191e-05,0.0016432603200276692,2.1354403245519644e-06,0.001053933824711353,0.203,"{'l1_ratio': 0.001053933824711353, 'alpha': 0.203}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8403283465302849
0.0014249483744303386,1.6759919816884487e-05,0.0016565322875976562,1.5851996939734292e-05,0.022250784306202764,0.6910000000000001,"{'l1_ratio': 0.022250784306202764, 'alpha': 0.6910000000000001}",0.6522570076447034,0.7843067637138291,0.7899159663865547,0.7421599125816959,0.0636121845023333,59,1464,0.8399220168929451
0.0013933181762695312,3.829569436123135e-06,0.001661380132039388,1.0197950420234585e-05,0.10294887715843642,0.724,"{'l1_ratio': 0.10294887715843642, 'alpha': 0.724}",0.6508008736803786,0.7796911059826025,0.7903361344537815,0.740276038038921,0.06341757346103766,78,1464,0.8365094744726527
0.0014006296793619792,6.35087109375224e-06,0.0016664663950602214,1.1988027141735233e-05,0.9526379980437977,0.41200000000000003,"{'l1_ratio': 0.9526379980437977, 'alpha': 0.41200000000000003}",0.6371496177648344,0.7489792295402096,0.7983193277310925,0.7281493916787122,0.06742566505248154,93,1464,0.7545695289337714
0.0017385482788085938,3.262997289112432e-05,0.001676797866821289,4.304759522740314e-06,0.02683016988867791,0.067,"{'l1_ratio': 0.02683016988867791, 'alpha': 0.067}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8401409761187479
0.0014398892720540364,2.1782233615856192e-05,0.001649618148803711,4.796106424209154e-06,0.01551707024120277,0.769,"{'l1_ratio': 0.01551707024120277, 'alpha': 0.769}",0.6522570076447032,0.7851943902006036,0.7894957983193278,0.7423157320548782,0.06370534205617738,53,1464,0.8400251313046546
0.001544952392578125,1.7371320126166085e-05,0.0016695658365885417,1.3897074280124927e-05,0.0021078676494226747,0.642,"{'l1_ratio': 0.0021078676494226747, 'alpha': 0.642}",0.6529850746268656,0.785904491390023,0.7897058823529411,0.7428651494566099,0.06357375523418222,4,1464,0.8402885743554338
0.0014615853627522786,3.3510794071051303e-06,0.0016457239786783855,5.985314173305108e-06,0.032352028870040635,0.249,"{'l1_ratio': 0.032352028870040635, 'alpha': 0.249}",0.6528030578813251,0.7853719154979585,0.7894957983193278,0.7425569238995372,0.06348789360338691,40,1464,0.8400813745232947
0.0013902982076009114,2.306082745956883e-06,0.0016594727834065754,1.5261686235468063e-05,0.08021411859767398,0.897,"{'l1_ratio': 0.08021411859767398, 'alpha': 0.897}",0.6508008736803786,0.7800461565773122,0.7903361344537815,0.7403943882371574,0.06349130806208232,74,1464,0.8368676314389261
0.0015357335408528645,1.9456410405603224e-05,0.0016528765360514324,1.0929757669029196e-05,0.0022906932602184717,0.672,"{'l1_ratio': 0.0022906932602184717, 'alpha': 0.672}",0.6528030578813251,0.785904491390023,0.7897058823529411,0.7428044772080965,0.06365953321610328,20,1464,0.8403086140508021
0.0014053185780843098,1.3560315043511524e-05,0.0016751289367675781,1.1879531187092333e-05,0.21763764082400594,0.901,"{'l1_ratio': 0.21763764082400594, 'alpha': 0.901}",0.6487986894794321,0.7727676193857624,0.7936974789915966,0.7384212626189304,0.06394616990296616,87,1464,0.7622607874167642
0.0015281041463216145,1.7479332379739627e-05,0.0016633669535319011,5.775878369206308e-06,0.00323952947583758,0.5670000000000001,"{'l1_ratio': 0.00323952947583758, 'alpha': 0.5670000000000001}",0.6531670913724062,0.785904491390023,0.7897058823529411,0.7429258217051234,0.06348797732127098,1,1464,0.840259911399677
0.001399993896484375,1.254513766442164e-05,0.0016603469848632812,1.0262159000073539e-05,0.8585654364376297,0.253,"{'l1_ratio': 0.8585654364376297, 'alpha': 0.253}",0.6493447397160539,0.7702822652227943,0.7957983193277312,0.7384751080888599,0.06387975255105263,85,1464,0.7621430497022761
0.001393715540568034,1.766372582983404e-06,0.0016556580861409504,7.3622929751195674e-06,0.08304286338102411,0.795,"{'l1_ratio': 0.08304286338102411, 'alpha': 0.795}",0.6511649071714598,0.7811113083614415,0.7897058823529411,0.7406606992952808,0.0633802770659058,70,1464,0.8374320090783317
0.0015307267506917317,1.9006146661672533e-05,0.0016573270161946614,2.099648287077412e-06,0.0015008546692265607,0.888,"{'l1_ratio': 0.0015008546692265607, 'alpha': 0.888}",0.6524390243902439,0.7857269660926682,0.7899159663865546,0.7426939856231556,0.06384280409062734,34,1464,0.8403093922758489
0.0016271273295084636,2.0721243262237614e-05,0.0016865730285644531,4.966894783019938e-06,0.02720470510300195,0.105,"{'l1_ratio': 0.02720470510300195, 'alpha': 0.105}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8402462441317676
0.0014774799346923828,2.6209421380995383e-05,0.0016712347666422527,2.2822136865029858e-05,0.014082038478293422,0.598,"{'l1_ratio': 0.014082038478293422, 'alpha': 0.598}",0.6522570076447033,0.7855494407953133,0.7894957983193278,0.7424340822531148,0.06378517081122173,47,1464,0.8400922179376077
0.0014833609263102214,7.030541278392942e-06,0.0016676584879557292,1.8006873494666053e-05,0.004245058056742281,0.8140000000000001,"{'l1_ratio': 0.004245058056742281, 'alpha': 0.8140000000000001}",0.6524390243902439,0.7853719154979585,0.7899159663865546,0.742575635424919,0.06376320039140533,39,1464,0.8402144382664559
0.0014096895853678386,1.0846225762916641e-05,0.0016540686289469402,2.9480039264347405e-06,0.05478785758224749,0.999,"{'l1_ratio': 0.05478785758224749, 'alpha': 0.999}",0.6522570076447034,0.7814663589561512,0.7899159663865546,0.741213110995803,0.0629959798134803,66,1464,0.8384971489892699
0.001402139663696289,1.1096073415966125e-05,0.0016854604085286458,3.241635502229939e-05,0.22845786255732356,0.455,"{'l1_ratio': 0.22845786255732356, 'alpha': 0.455}",0.649708773207135,0.7802236818746671,0.7909663865546219,0.7402996138788079,0.06420735542578959,76,1464,0.8330088584442766
0.0014036496480305989,9.882794416243117e-06,0.0016468365987141926,5.0551236132905485e-06,0.10083021990275583,0.717,"{'l1_ratio': 0.10083021990275583, 'alpha': 0.717}",0.6511649071714597,0.7798686312799574,0.7903361344537815,0.7404565576350661,0.06328317990092715,72,1464,0.8366922455205519
0.0015069643656412761,9.667637378285677e-06,0.0016658306121826172,1.1569239543328504e-05,0.0010394240063021079,0.997,"{'l1_ratio': 0.0010394240063021079, 'alpha': 0.997}",0.6524390243902439,0.7857269660926682,0.7897058823529411,0.7426239576119511,0.06379106300417743,38,1464,0.8402790346547724
0.0013837814331054688,7.481431665905194e-06,0.0016428629557291667,7.370009816086851e-06,0.5703818579341343,0.797,"{'l1_ratio': 0.5703818579341343, 'alpha': 0.797}",0.6325991991263197,0.745428723593112,0.7966386554621849,0.7248888593938722,0.06852566587167161,96,1464,0.7477345838442472
0.0015463829040527344,1.547089813218921e-05,0.001660744349161784,1.0849719098912397e-05,0.004581386520436876,0.455,"{'l1_ratio': 0.004581386520436876, 'alpha': 0.455}",0.6531670913724062,0.785904491390023,0.7892857142857144,0.7427857656827145,0.06338500482985136,23,1464,0.8402439464091939
0.0017575422922770183,3.34366414884215e-05,0.001660744349161784,6.839284888569565e-06,0.003933420117408941,0.20600000000000002,"{'l1_ratio': 0.003933420117408941, 'alpha': 0.20600000000000002}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.8403227017118069
0.0013941129048665364,1.533599698436028e-05,0.0016425450642903645,1.8907192950837326e-06,0.5321850912266085,0.756,"{'l1_ratio': 0.5321850912266085, 'alpha': 0.756}",0.6375136512559155,0.7480916030534351,0.7978991596638656,0.7278348046577388,0.06702552368439986,94,1464,0.7537978833030823
0.0013895034790039062,2.5456138258055e-06,0.0016579627990722656,1.3837865815788764e-05,0.15072597846132887,0.337,"{'l1_ratio': 0.15072597846132887, 'alpha': 0.337}",0.6520749908991627,0.7823539854429256,0.7905462184873949,0.7416583982764943,0.06343326324341961,64,1464,0.8384465897459069
0.001806020736694336,5.1782773681163596e-05,0.0016462008158365886,5.520933288878888e-06,0.0011140270662777544,0.312,"{'l1_ratio': 0.0011140270662777544, 'alpha': 0.312}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402871266469094
0.001976569493611654,6.494367270570005e-05,0.0016460418701171875,9.11204077851683e-06,0.002387969292367276,0.17,"{'l1_ratio': 0.002387969292367276, 'alpha': 0.17}",0.6533491081179469,0.785904491390023,0.7892857142857143,0.742846437931228,0.06329922169004401,9,1464,0.840321741393235
0.0017428398132324219,4.2202557924365324e-05,0.001653591791788737,7.3622929751195674e-06,0.002686605113554129,0.269,"{'l1_ratio': 0.002686605113554129, 'alpha': 0.269}",0.6531670913724062,0.785904491390023,0.7892857142857143,0.7427857656827145,0.06338500482985134,23,1464,0.8402555040956146
0.001528024673461914,7.736698198621721e-05,0.0018638769785563152,1.7784527387940164e-05,0.18685615607934639,0.12,"{'l1_ratio': 0.18685615607934639, 'alpha': 0.12}",0.7960150454885151,0.806598150813111,0.8153343023255814,0.8059824995424024,0.007899058637984511,60,1489,0.83957801099518
0.001435995101928711,8.509906910693525e-06,0.0018651485443115234,7.950464248911412e-06,0.03467404600211752,0.664,"{'l1_ratio': 0.03467404600211752, 'alpha': 0.664}",0.7952306542564033,0.8064962417160256,0.8172877906976743,0.8063382288900344,0.009005481406236061,58,1489,0.8397934428964652
0.0014545122782389324,7.110933767403773e-06,0.0018300215403238933,2.099648287077412e-06,0.07802065930634346,0.13,"{'l1_ratio': 0.07802065930634346, 'alpha': 0.13}",0.7956537314170306,0.8097202749692728,0.8165145348837209,0.8072961804233415,0.008687172769652241,53,1489,0.8399709720412346
0.0014464060465494792,1.348886458668844e-05,0.0018645922342936199,3.637548405863726e-05,0.004425327676936571,0.362,"{'l1_ratio': 0.004425327676936571, 'alpha': 0.362}",0.7948137534046903,0.8112149417265253,0.8179912790697675,0.8080066580669943,0.009730338706637726,11,1489,0.8402311932984581
0.0014445781707763672,8.15749322278108e-06,0.0018508434295654297,1.3207327688731467e-05,0.07080524283098096,0.256,"{'l1_ratio': 0.07080524283098096, 'alpha': 0.256}",0.7956413787992019,0.8078426770593358,0.816482558139535,0.8066555379993575,0.008549684728486601,57,1489,0.8395876035546825
0.0013968944549560547,9.878319815521282e-06,0.0017437934875488281,5.820571844515564e-05,0.24485507439670287,0.637,"{'l1_ratio': 0.24485507439670287, 'alpha': 0.637}",0.5,0.6782235700300786,0.5,0.5594078566766929,0.08401539662369607,82,1489,0.7775812164510916
0.001453399658203125,7.317547442065624e-06,0.0018744468688964844,2.7456464101046147e-05,0.0033537712360848875,0.109,"{'l1_ratio': 0.0033537712360848875, 'alpha': 0.109}",0.7949311032740614,0.8115361097900672,0.8169825581395349,0.8078165904012211,0.009378798209579075,34,1489,0.8401899376505343
0.0013756752014160156,2.2450203723630166e-06,0.0017121632893880208,6.329952161070466e-06,0.6597539553863555,0.724,"{'l1_ratio': 0.6597539553863555, 'alpha': 0.724}",0.5,0.5,0.5,0.5,0.0,84,1489,0.7432410956824067
0.0014830430348714192,3.652726870944149e-05,0.0018336772918701172,8.136561630477237e-06,0.010746420454216199,0.054,"{'l1_ratio': 0.010746420454216199, 'alpha': 0.054}",0.795085510996918,0.8116596359683528,0.8165552325581393,0.8077667931744701,0.009187052655504051,38,1489,0.8402573185550186
0.0014055569966634114,6.230388362413927e-06,0.0018723011016845703,1.033941599273832e-05,0.9138314502292673,0.135,"{'l1_ratio': 0.9138314502292673, 'alpha': 0.135}",0.774867363766066,0.6853602949805137,0.786578488372093,0.7489353823728909,0.04520790058235231,77,1489,0.8254461002059451
0.0013922055562337239,1.3203501418588527e-05,0.0017032623291015625,8.897411683563858e-06,0.9999999999998522,0.989,"{'l1_ratio': 0.9999999999998522, 'alpha': 0.989}",0.5,0.5,0.5,0.5,0.0,84,1489,0.6669728993435691
0.0014480749766031902,6.278858888976949e-06,0.0018674532572428386,2.024577925074403e-05,0.006345721846532837,0.516,"{'l1_ratio': 0.006345721846532837, 'alpha': 0.516}",0.7947211087709762,0.8109184788986407,0.8181686046511629,0.8079360641069266,0.009801950970945154,16,1489,0.8402555700008169
0.0014351209004720051,1.230623824391721e-05,0.0018582344055175781,1.3355697225724141e-05,0.0054482174466810715,0.9450000000000001,"{'l1_ratio': 0.0054482174466810715, 'alpha': 0.9450000000000001}",0.7945636128936625,0.8106374568430414,0.8184622093023255,0.8078877596796765,0.009948412048955446,27,1489,0.8402003334752168
0.0014705657958984375,6.298944861232236e-06,0.0018374125162760417,2.026168312069887e-06,0.08133386596511318,0.08600000000000001,"{'l1_ratio': 0.08133386596511318, 'alpha': 0.08600000000000001}",0.7954560895317739,0.8104058452587564,0.8163808139534884,0.8074142495813396,0.008800502127872303,51,1489,0.8399630692440089
0.0014331340789794922,1.0513871878522424e-05,0.0018460750579833984,1.0015472354464328e-05,0.005879870107074256,0.89,"{'l1_ratio': 0.005879870107074256, 'alpha': 0.89}",0.7946006707471482,0.8106436331519556,0.8185058139534884,0.8079167059508642,0.009947899841974948,20,1489,0.8401739455793318
0.0013965765635172527,7.052068885637606e-06,0.001851479212443034,1.1777545325373599e-05,0.14968483807735003,0.903,"{'l1_ratio': 0.14968483807735003, 'alpha': 0.903}",0.7221649198006288,0.6782235700300786,0.7629970930232559,0.7211285276179877,0.03461640393162246,79,1489,0.8180829998908848
