,Dataset,Model,Hyperparameters,ID,Metric,Value,BayesHyperparameters,Search
749,credit_g,lgbm,,249,Brier,0.17850443085866616,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 10), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
750,bank-marketing,lgbm,,250,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
751,bank-marketing,lgbm,,250,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
752,bank-marketing,lgbm,,250,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
753,bank-marketing,lgbm,,251,AUC,0.6498727144253758,"OrderedDict([('learning_rate', 0.022517102687974425), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 814), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 0.042385185981634516), ('reg_lambda', 0.9137043410194107), ('subsample', 0.5027825239324801)])",Bayes
754,bank-marketing,lgbm,,251,Accuracy,0.883,"OrderedDict([('learning_rate', 0.022517102687974425), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 814), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 0.042385185981634516), ('reg_lambda', 0.9137043410194107), ('subsample', 0.5027825239324801)])",Bayes
755,bank-marketing,lgbm,,251,Brier,0.10217670374752169,"OrderedDict([('learning_rate', 0.022517102687974425), ('max_depth', 5), ('min_child_weight', 2), ('n_estimators', 814), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 0.042385185981634516), ('reg_lambda', 0.9137043410194107), ('subsample', 0.5027825239324801)])",Bayes
756,bank-marketing,lgbm,,252,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
757,bank-marketing,lgbm,,252,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
758,bank-marketing,lgbm,,252,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
759,bank-marketing,lgbm,,253,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
760,bank-marketing,lgbm,,253,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
761,bank-marketing,lgbm,,253,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
762,bank-marketing,lgbm,,254,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
763,bank-marketing,lgbm,,254,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
764,bank-marketing,lgbm,,254,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
765,bank-marketing,lgbm,,255,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
766,bank-marketing,lgbm,,255,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
767,bank-marketing,lgbm,,255,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
768,bank-marketing,lgbm,,256,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
769,bank-marketing,lgbm,,256,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
770,bank-marketing,lgbm,,256,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
771,bank-marketing,lgbm,,257,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
772,bank-marketing,lgbm,,257,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
773,bank-marketing,lgbm,,257,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
774,bank-marketing,lgbm,,258,AUC,0.6570065143111576,"OrderedDict([('learning_rate', 0.16417890092027923), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 54), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 1.2474918753071726), ('reg_lambda', 9.437902623328078), ('subsample', 0.5360787264059503)])",Bayes
775,bank-marketing,lgbm,,258,Accuracy,0.883,"OrderedDict([('learning_rate', 0.16417890092027923), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 54), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 1.2474918753071726), ('reg_lambda', 9.437902623328078), ('subsample', 0.5360787264059503)])",Bayes
776,bank-marketing,lgbm,,258,Brier,0.10036657014925641,"OrderedDict([('learning_rate', 0.16417890092027923), ('max_depth', 10), ('min_child_weight', 2), ('n_estimators', 54), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 1.2474918753071726), ('reg_lambda', 9.437902623328078), ('subsample', 0.5360787264059503)])",Bayes
777,bank-marketing,lgbm,,259,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
778,bank-marketing,lgbm,,259,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
779,bank-marketing,lgbm,,259,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
780,bank-marketing,lgbm,,260,AUC,0.6387364365846813,"OrderedDict([('learning_rate', 0.8796901335215904), ('max_depth', 3), ('min_child_weight', 10), ('n_estimators', 150), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 6.072156436969174), ('reg_lambda', 7.581506098628574), ('subsample', 0.8464653074385229)])",Bayes
781,bank-marketing,lgbm,,260,Accuracy,0.883,"OrderedDict([('learning_rate', 0.8796901335215904), ('max_depth', 3), ('min_child_weight', 10), ('n_estimators', 150), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 6.072156436969174), ('reg_lambda', 7.581506098628574), ('subsample', 0.8464653074385229)])",Bayes
782,bank-marketing,lgbm,,260,Brier,0.10048802888325113,"OrderedDict([('learning_rate', 0.8796901335215904), ('max_depth', 3), ('min_child_weight', 10), ('n_estimators', 150), ('nthread', 4), ('num_leaves', 3), ('reg_alpha', 6.072156436969174), ('reg_lambda', 7.581506098628574), ('subsample', 0.8464653074385229)])",Bayes
783,bank-marketing,lgbm,,261,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
784,bank-marketing,lgbm,,261,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
785,bank-marketing,lgbm,,261,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
786,bank-marketing,lgbm,,262,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
787,bank-marketing,lgbm,,262,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
788,bank-marketing,lgbm,,262,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
789,bank-marketing,lgbm,,263,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
790,bank-marketing,lgbm,,263,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
791,bank-marketing,lgbm,,263,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 0.5)])",Bayes
792,bank-marketing,lgbm,,264,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
793,bank-marketing,lgbm,,264,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
794,bank-marketing,lgbm,,264,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
795,bank-marketing,lgbm,,265,AUC,0.6368537716216085,"OrderedDict([('learning_rate', 0.043028592392796015), ('max_depth', 8), ('min_child_weight', 1), ('n_estimators', 30), ('nthread', 4), ('num_leaves', 10), ('reg_alpha', 0.289496383003197), ('reg_lambda', 9.359389301772557), ('subsample', 0.5370456297823283)])",Bayes
796,bank-marketing,lgbm,,265,Accuracy,0.883,"OrderedDict([('learning_rate', 0.043028592392796015), ('max_depth', 8), ('min_child_weight', 1), ('n_estimators', 30), ('nthread', 4), ('num_leaves', 10), ('reg_alpha', 0.289496383003197), ('reg_lambda', 9.359389301772557), ('subsample', 0.5370456297823283)])",Bayes
797,bank-marketing,lgbm,,265,Brier,0.10038938460376932,"OrderedDict([('learning_rate', 0.043028592392796015), ('max_depth', 8), ('min_child_weight', 1), ('n_estimators', 30), ('nthread', 4), ('num_leaves', 10), ('reg_alpha', 0.289496383003197), ('reg_lambda', 9.359389301772557), ('subsample', 0.5370456297823283)])",Bayes
798,bank-marketing,lgbm,,266,AUC,0.6570065143111576,"OrderedDict([('learning_rate', 0.9714224189120921), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 378), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 2.4947621925029133), ('reg_lambda', 0.9892913798368878), ('subsample', 0.5291088140860668)])",Bayes
799,bank-marketing,lgbm,,266,Accuracy,0.883,"OrderedDict([('learning_rate', 0.9714224189120921), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 378), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 2.4947621925029133), ('reg_lambda', 0.9892913798368878), ('subsample', 0.5291088140860668)])",Bayes
800,bank-marketing,lgbm,,266,Brier,0.10027289643221693,"OrderedDict([('learning_rate', 0.9714224189120921), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 378), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 2.4947621925029133), ('reg_lambda', 0.9892913798368878), ('subsample', 0.5291088140860668)])",Bayes
801,bank-marketing,lgbm,,267,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
802,bank-marketing,lgbm,,267,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
803,bank-marketing,lgbm,,267,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
804,bank-marketing,lgbm,,268,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
805,bank-marketing,lgbm,,268,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
806,bank-marketing,lgbm,,268,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
807,bank-marketing,lgbm,,269,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
808,bank-marketing,lgbm,,269,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
809,bank-marketing,lgbm,,269,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
810,bank-marketing,lgbm,,270,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
811,bank-marketing,lgbm,,270,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
812,bank-marketing,lgbm,,270,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
813,bank-marketing,lgbm,,271,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
814,bank-marketing,lgbm,,271,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
815,bank-marketing,lgbm,,271,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
816,bank-marketing,lgbm,,272,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
817,bank-marketing,lgbm,,272,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
818,bank-marketing,lgbm,,272,Brier,0.10036706647138817,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
819,bank-marketing,lgbm,,273,AUC,0.6461751410788783,"OrderedDict([('learning_rate', 0.16772803895601257), ('max_depth', 4), ('min_child_weight', 4), ('n_estimators', 259), ('nthread', 4), ('num_leaves', 43), ('reg_alpha', 4.723380866150427), ('reg_lambda', 2.94598219440291), ('subsample', 0.8282354223470481)])",Bayes
820,bank-marketing,lgbm,,273,Accuracy,0.883,"OrderedDict([('learning_rate', 0.16772803895601257), ('max_depth', 4), ('min_child_weight', 4), ('n_estimators', 259), ('nthread', 4), ('num_leaves', 43), ('reg_alpha', 4.723380866150427), ('reg_lambda', 2.94598219440291), ('subsample', 0.8282354223470481)])",Bayes
821,bank-marketing,lgbm,,273,Brier,0.10033223379226464,"OrderedDict([('learning_rate', 0.16772803895601257), ('max_depth', 4), ('min_child_weight', 4), ('n_estimators', 259), ('nthread', 4), ('num_leaves', 43), ('reg_alpha', 4.723380866150427), ('reg_lambda', 2.94598219440291), ('subsample', 0.8282354223470481)])",Bayes
822,bank-marketing,lgbm,,274,AUC,0.6515230711153701,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
823,bank-marketing,lgbm,,274,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
824,bank-marketing,lgbm,,274,Brier,0.10105921668308433,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 1.0)])",Bayes
825,bank-marketing,lgbm,,275,AUC,0.6584100434610061,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
826,bank-marketing,lgbm,,275,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
827,bank-marketing,lgbm,,275,Brier,0.10023267885329662,"OrderedDict([('learning_rate', 0.01), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 10.0), ('subsample', 0.5)])",Bayes
828,bank-marketing,lgbm,,276,AUC,0.6452313887194975,"OrderedDict([('learning_rate', 0.9268819437081582), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 152), ('nthread', 4), ('num_leaves', 19), ('reg_alpha', 3.272785161534331), ('reg_lambda', 0.336991377590061), ('subsample', 0.5144160595360971)])",Bayes
829,bank-marketing,lgbm,,276,Accuracy,0.883,"OrderedDict([('learning_rate', 0.9268819437081582), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 152), ('nthread', 4), ('num_leaves', 19), ('reg_alpha', 3.272785161534331), ('reg_lambda', 0.336991377590061), ('subsample', 0.5144160595360971)])",Bayes
830,bank-marketing,lgbm,,276,Brier,0.100150481966678,"OrderedDict([('learning_rate', 0.9268819437081582), ('max_depth', 10), ('min_child_weight', 1), ('n_estimators', 152), ('nthread', 4), ('num_leaves', 19), ('reg_alpha', 3.272785161534331), ('reg_lambda', 0.336991377590061), ('subsample', 0.5144160595360971)])",Bayes
831,bank-marketing,lgbm,,277,AUC,0.6513294808878048,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
832,bank-marketing,lgbm,,277,Accuracy,0.883,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
833,bank-marketing,lgbm,,277,Brier,0.10111744091965162,"OrderedDict([('learning_rate', 1.0), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
834,bank-marketing,lgbm,,278,AUC,0.6574178935447338,"OrderedDict([('learning_rate', 0.14695848857206292), ('max_depth', 2), ('min_child_weight', 3), ('n_estimators', 79), ('nthread', 4), ('num_leaves', 40), ('reg_alpha', 2.70606304495131), ('reg_lambda', 5.20497980564733), ('subsample', 0.6613855911091416)])",Bayes
835,bank-marketing,lgbm,,278,Accuracy,0.883,"OrderedDict([('learning_rate', 0.14695848857206292), ('max_depth', 2), ('min_child_weight', 3), ('n_estimators', 79), ('nthread', 4), ('num_leaves', 40), ('reg_alpha', 2.70606304495131), ('reg_lambda', 5.20497980564733), ('subsample', 0.6613855911091416)])",Bayes
836,bank-marketing,lgbm,,278,Brier,0.10000386041979102,"OrderedDict([('learning_rate', 0.14695848857206292), ('max_depth', 2), ('min_child_weight', 3), ('n_estimators', 79), ('nthread', 4), ('num_leaves', 40), ('reg_alpha', 2.70606304495131), ('reg_lambda', 5.20497980564733), ('subsample', 0.6613855911091416)])",Bayes
837,bank-marketing,lgbm,,279,AUC,0.647912613371277,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
838,bank-marketing,lgbm,,279,Accuracy,0.883,"OrderedDict([('learning_rate', 0.01), ('max_depth', 2), ('min_child_weight', 1), ('n_estimators', 1000), ('nthread', 4), ('num_leaves', 2), ('reg_alpha', 0.01), ('reg_lambda', 0.01), ('subsample', 1.0)])",Bayes
