,ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,ccp_alpha_tunability
235,0.5749873293094823,26,21,31,0.648155500413565,0.6592105263157895,0.7050000000000001,0.6529085140137493,0.6663186351857759
236,0.7478427424857674,26,21,31,0.6527253928866832,0.6525974025974025,0.6925000000000001,0.6383923849814913,0.6590537951163943
237,0.3431456680927508,26,21,31,0.6527502067824649,0.6408749145591252,0.68875,0.6563458487572712,0.6596802425247154
238,0.19918014951792906,26,21,31,0.6526385442514474,0.6491455912508545,0.6849999999999999,0.6530671602326811,0.6599628239337457
239,0.3596028051726503,26,21,31,0.6623697270471465,0.6501708817498292,0.7024999999999999,0.6564251718667372,0.6678664451659282
240,0.7462667997581278,26,21,31,0.6546195202646816,0.6528537252221464,0.70125,0.635193019566367,0.6609790662632987
241,0.9956062781097298,26,21,31,0.6533664185277089,0.6463431305536569,0.69375,0.6482284505552618,0.660421999909157
242,0.3528465055239286,26,21,31,0.6494706368899918,0.6436261107313739,0.69625,0.662797461660497,0.6630360523204657
243,0.37048346721760617,26,21,31,0.6513895781637717,0.6485987696514013,0.7012499999999999,0.6498677948175569,0.6627765356581825
244,0.12370379244541996,26,21,31,0.652679900744417,0.6475563909774434,0.7037500000000001,0.6370174510840825,0.6602509357014856
245,0.9467336172647053,26,21,31,0.6546401985111662,0.6581168831168831,0.7112499999999999,0.6501057641459547,0.6685282114435009
246,0.4882348711093668,26,21,31,0.6565591397849462,0.6788277511961722,0.6975,0.6548915917503966,0.6719446206828787
247,0.8172971062481952,26,21,31,0.6463234077750207,0.6644736842105261,0.6987499999999999,0.6512162876784771,0.665190844916006
248,0.7264240312816078,26,21,31,0.6437096774193548,0.6383287764866712,0.69125,0.6433368588048651,0.6541563281777228
249,0.9135475548598959,26,21,31,0.6462117452440033,0.644976076555024,0.70625,0.6383923849814912,0.6589575516951296
250,0.6389234211869765,26,21,31,0.6649669148056245,0.6411141490088859,0.7,0.645134849286092,0.6628039782751505
251,0.6735926708028861,26,21,31,0.6526799007444168,0.6632946001367055,0.6912499999999999,0.649788471708091,0.6642532431473033
252,0.8494303596288049,26,21,31,0.6397849462365592,0.6528024606971976,0.7037500000000001,0.6664727657324166,0.6657025431665434
253,0.22090897537751197,26,21,31,0.6495037220843674,0.6476418318523581,0.69625,0.6743257535695399,0.6669303268765663
254,0.9753016564206246,26,21,31,0.6424400330851944,0.6593814080656186,0.70625,0.6581173982020095,0.6665472098382056
255,0.5315034231603158,26,21,31,0.6611207609594707,0.6461551606288449,0.70875,0.652934955050238,0.6672402191596385
256,0.365783383609403,26,21,31,0.6552646815550042,0.6528024606971976,0.68875,0.6530407191961926,0.6624644653620986
257,0.5556828501098956,26,21,31,0.6513813068651778,0.6684381408065618,0.69625,0.6499471179270228,0.6665041413996906
258,0.18081310159726904,26,21,31,0.6475186104218361,0.6541866028708133,0.7062499999999999,0.6417503966155473,0.6624264024770492
259,0.9963486259719723,26,21,31,0.66368899917287,0.6526144907723855,0.69875,0.6301692226335273,0.6613056781446957
260,0.4463737813380526,26,21,31,0.6507816377171215,0.651332877648667,0.715,0.649788471708091,0.6667257467684699
261,0.9299277507484526,26,21,31,0.6462737799834574,0.6514354066985646,0.72,0.6495769434161819,0.6668215325245509
262,0.05716709710504575,26,21,31,0.9587675765095118,0.6762816131237184,0.6950000000000001,0.7265203595980962,0.7641423873078317
263,0.6984434219214657,26,21,31,0.6546401985111663,0.6699077238550923,0.69625,0.6597567424643045,0.6701386662076408
264,0.08289172588346982,26,21,31,0.935541770057899,0.6529049897470951,0.6950000000000001,0.6887361184558435,0.7430457195652094
265,0.4343844892344275,26,21,31,0.6495037220843674,0.649025974025974,0.6975,0.658011634056055,0.6635103325415991
266,0.7064334860277012,26,21,31,0.6597684036393714,0.6359193438140807,0.7025,0.6645690111052354,0.6656891896396719
267,0.7208677954053835,26,21,31,0.6559429280397021,0.6437457279562543,0.69,0.6368059227921734,0.6566236446970324
268,0.7892757347225912,26,21,31,0.6565591397849462,0.6551948051948052,0.7,0.6610787942887362,0.6682081848171217
269,0.9119516528878018,26,21,31,0.6462282878411911,0.6488038277511962,0.69875,0.6467477525118985,0.6601324670260714
270,0.6143621721460547,26,21,31,0.6558933002481389,0.6555023923444976,0.7012499999999999,0.6513749338974086,0.6660051566225114
271,0.4394242731986998,26,21,31,0.640479735318445,0.6671394395078605,0.685,0.6369645690111052,0.6573959359593526
272,0.1801376020169193,26,21,31,0.6507485525227461,0.644976076555024,0.70875,0.6676361713379164,0.6680277001039217
273,0.36473462062993656,26,21,31,0.6514143920595534,0.6565447710184553,0.6862499999999999,0.6726335272342676,0.666710672578069
274,0.6992633195899869,26,21,31,0.658502894954508,0.6605946684894053,0.6925000000000001,0.6468535166578528,0.6646127700254416
275,0.4160519183121869,26,21,31,0.6578287841191066,0.6578434723171565,0.6950000000000001,0.6498413537810681,0.6651284025543327
276,0.9534693077584486,26,21,31,0.6514185277088502,0.6606630211893371,0.6950000000000001,0.6594130089899524,0.6666236394720351
277,0.9351994990107371,26,21,31,0.6552853598014888,0.6566814764183185,0.69875,0.6533051295610788,0.6660054914452216
278,0.22131898233843506,26,21,31,0.6565798180314311,0.6397812713602187,0.69,0.6481755684822844,0.6586341644684836
279,0.5250535975447921,26,21,31,0.6571670802315963,0.6384825700615175,0.7175,0.6382601797990481,0.6628524575230406
280,0.1936794156846401,26,21,31,0.6540488006617039,0.63973000683527,0.7100000000000002,0.6613167636171338,0.6662738927785269
281,0.5318912900305356,26,21,31,0.6514019851116625,0.6450956937799044,0.6937499999999999,0.6399788471708091,0.657556631515594
282,0.23584691509248723,26,21,31,0.654652605459057,0.6500683526999316,0.70875,0.6494447382337387,0.6657289240981819
283,0.531316687957332,26,21,31,0.6533664185277088,0.6552631578947368,0.7012499999999999,0.6561872025383395,0.6665166947401963
284,0.21544751159341613,26,21,31,0.6482175351530189,0.6463773069036226,0.6950000000000001,0.6529349550502379,0.6606324492767199
285,0.3469097075993326,26,21,31,0.6495326716294457,0.6369788106630212,0.70625,0.651427815970386,0.6610473245657132
286,0.015470849055066127,26,21,31,1.0,0.8121667805878333,0.6987499999999999,0.7328397673188788,0.8109391369766781
287,0.27044020473107566,26,21,31,0.6521091811414392,0.651384142173616,0.68875,0.6530407191961924,0.6613210106278119
288,0.5771946650581261,26,21,31,0.6558933002481391,0.6527341079972659,0.7074999999999998,0.6351136964569013,0.6628102761755765
289,0.9652561968407699,26,21,31,0.6436683209263855,0.6670710868079289,0.6975000000000001,0.6566367001586462,0.6662190269732402
290,0.8458312747605999,26,21,31,0.6572084367245659,0.6423103212576897,0.6937499999999999,0.6579851930195664,0.6628134877504555
291,0.7167876372569807,26,21,31,0.6546277915632756,0.6487525632262475,0.6962500000000001,0.6484664198836595,0.6620241936682957
292,0.10589096028196976,26,21,31,0.6616832092638545,0.6555536568694463,0.6875,0.6448704389212058,0.6624018262636266
293,0.6979605808622006,26,21,31,0.6520719602977667,0.6618421052631578,0.7025000000000001,0.6546007403490216,0.6677537014774866
294,0.9155361592002619,26,21,31,0.6533829611248967,0.6710697197539303,0.6950000000000001,0.6533315705975673,0.6681960628690986
295,0.8099437486955395,26,21,31,0.648833746898263,0.6488209159261791,0.70375,0.654785827604442,0.6640476226072209
296,0.32789859500949914,26,21,31,0.6501282051282051,0.6540498974709501,0.7075,0.6466419883659439,0.6645800227412748
297,0.16494526842069357,26,21,31,0.6495161290322581,0.6463943950786056,0.71,0.6565044949762031,0.6656037547717667
298,0.0015149430749493709,26,21,31,1.0,0.8498803827751196,0.71125,0.7459016393442622,0.8267580055298455
299,0.8899774685867419,26,21,31,0.6533374689826303,0.6501708817498291,0.70125,0.6416975145425701,0.6616139663187574
300,0.6739142109778451,26,21,31,0.6475434243176179,0.6645249487354752,0.7025,0.6480962453728186,0.6656661546064779
301,0.33993596131965276,26,21,31,0.6494499586435072,0.6553485987696512,0.695,0.661290322580645,0.6652722199984509
302,0.4300425171436255,26,21,31,0.6565756823821339,0.6605946684894054,0.69125,0.6580116340560551,0.6666079962318987
303,0.4151480309285649,26,21,31,0.6526757650951199,0.6683526999316473,0.7,0.6597038603913274,0.6701830813545236
304,0.7570782682624565,26,21,31,0.6404218362282879,0.648667122351333,0.7,0.6465362242199895,0.6589062956999026
305,0.12251976653349228,26,21,31,0.6501488833746898,0.6580997949419002,0.6975,0.6482284505552618,0.663494282217963
306,0.7869517777328943,26,21,31,0.6462406947890819,0.6488892686261106,0.70625,0.6500528820729773,0.6628582113720425
307,0.7359334820043834,26,21,31,0.6507361455748552,0.657963089542037,0.7050000000000001,0.633685880486515,0.6618462789008518
308,0.27381912640289463,26,21,31,0.6546277915632754,0.6489234449760765,0.69625,0.6401639344262294,0.6599912927413953
309,0.6055298945139714,26,21,31,0.653354011579818,0.6553827751196172,0.70625,0.6483870967741937,0.6658434708684071
310,0.9167452174464376,26,21,31,0.6559263854425146,0.6606117566643882,0.6975,0.6482284505552618,0.6655666481655411
311,0.060226992147621505,26,21,31,0.9381430934656741,0.6396445659603555,0.71,0.7183500793231093,0.7515344346872848
312,0.8830427214655889,26,21,31,0.6578866832092638,0.6436431989063568,0.69,0.6595716552088842,0.6627753843311261
313,0.8130909930614124,26,21,31,0.6494623655913978,0.650205058099795,0.6950000000000001,0.6498149127445797,0.6611205841089431
314,0.3964933122809523,26,21,31,0.6500992555831265,0.6463773069036227,0.6875,0.6529613960867267,0.6592344896433691
315,0.8303445393903676,26,21,31,0.6424483043837883,0.6490088858509911,0.70625,0.6531729243786357,0.6627200286533538
316,0.8271755671477701,26,21,31,0.6630231596360627,0.6632946001367055,0.695,0.6609465891062929,0.6705660872197652
317,0.04770469947832501,26,21,31,1.0,0.7074504442925494,0.69625,0.7167107350608143,0.780102794838341
318,0.7048210354205543,26,21,31,0.6494210090984285,0.6539644565960356,0.6987499999999999,0.6482548915917503,0.6625975893215535
319,0.3205524112425282,26,21,31,0.6526881720430107,0.6528879015721121,0.71125,0.6531729243786357,0.6674997494984396
320,0.7218201350498419,26,21,31,0.655272952853598,0.6607142857142857,0.7,0.6466155473294553,0.6656506964743347
321,0.5891308601656888,26,21,31,0.6507775020678246,0.6565789473684209,0.6950000000000001,0.6550502379693284,0.6643516718513934
322,0.5665038926836984,26,21,31,0.650818858560794,0.6528195488721804,0.7025,0.6484399788471709,0.6636445965700364
323,0.8493464179248968,26,21,31,0.654660876757651,0.6578434723171566,0.695,0.6464304600740349,0.6634837022872105
324,0.0117107512712612,26,21,31,1.0,0.8224367737525631,0.67625,0.7639608672659969,0.81566191025464
325,0.5065224731799169,26,21,31,0.6513937138130687,0.655416951469583,0.6900000000000001,0.6448704389212057,0.6604202760509643
326,0.4409579825880854,26,21,31,0.6578246484698098,0.6632775119617225,0.70875,0.6512162876784771,0.6702671120275023
327,0.6135125662569446,26,21,31,0.65787841191067,0.6579460013670541,0.6950000000000001,0.6519566367001587,0.6656952624944708
328,0.08948622506843473,26,21,31,0.6539909015715468,0.6683868762816131,0.69625,0.6677683765203597,0.6715990385933799
329,0.7550902279523866,26,21,31,0.6714143920595534,0.6344326725905672,0.7024999999999999,0.6515335801163407,0.6649701611916152
330,0.7047364014242806,26,21,31,0.6462861869313482,0.6552973342447026,0.70125,0.6320200951877314,0.6587134040909455
331,0.7898428023660621,26,21,31,0.660475599669148,0.6436773752563226,0.7125000000000001,0.6465097831835008,0.6657906895272429
332,0.8417104812966908,26,21,31,0.6546360628618693,0.6673103212576896,0.7025,0.6532258064516128,0.6694180476427929
333,0.6214830530179658,26,21,31,0.6443010752688172,0.6630211893369788,0.69875,0.6465626652564781,0.6631587324655686
334,0.8266101484907729,26,21,31,0.6540488006617038,0.6684381408065618,0.7,0.6613432046536225,0.6709575365304721
335,0.7274872663478364,26,21,31,0.6604466501240693,0.6529049897470951,0.6962499999999999,0.6546271813855105,0.6660572053141687
336,0.2710535765746023,26,21,31,0.6494913151364764,0.6527511961722487,0.6987500000000001,0.6564251718667371,0.6643544207938656
337,0.7946424915288918,26,21,31,0.6578329197684036,0.664524948735475,0.70125,0.6402168164992067,0.6659561712507713
338,0.4192728208397415,26,21,31,0.648213399503722,0.6671052631578946,0.68875,0.6497620306716023,0.6634576733333046
339,0.7474307474273578,26,21,31,0.6436517783291976,0.6475734791524265,0.7024999999999999,0.6367794817556849,0.6576261848093272
340,0.6408661357558946,26,21,31,0.649449958643507,0.6474538619275461,0.7037500000000001,0.6579058699101006,0.6646399226202884
341,0.7025094669868995,26,21,31,0.653354011579818,0.6539131920710869,0.7,0.6546536224219989,0.6654802065182259
342,0.2905142782323221,26,21,31,0.6533705541770056,0.6526828434723171,0.70625,0.6515071390798519,0.6659526341822937
343,0.9765271871222725,26,21,31,0.6527336641852771,0.66473000683527,0.6975,0.6466948704389213,0.6654146353648671
344,0.7738488965248028,26,21,31,0.6585111662531018,0.6551093643198905,0.7,0.6512427287149656,0.6662158148219894
345,0.9883459059870435,26,21,31,0.6552605459057073,0.6619617224880383,0.6900000000000001,0.6545214172395557,0.6654359214083253
346,0.346367202762647,26,21,31,0.6520678246484698,0.6711551606288448,0.6974999999999999,0.6447911158117396,0.6663785252722636
347,0.9048984507569323,26,21,31,0.6559925558312655,0.6539473684210526,0.7075000000000001,0.6466419883659439,0.6660204781545656
348,0.7687992182337933,26,21,31,0.6462820512820513,0.6606630211893368,0.6875,0.6402432575356954,0.6586720825017709
349,0.43210496131169784,26,21,31,0.6559636062861869,0.6724538619275462,0.69,0.6545214172395558,0.6682347213633222
350,0.9837623564676471,26,21,31,0.6527336641852772,0.6632433356117567,0.6987500000000001,0.6627445795875199,0.6693678948461385
351,0.14290294490894073,26,21,31,0.652737799834574,0.6461380724538619,0.7000000000000001,0.6514806980433634,0.6625891425829499
352,0.6293769582969234,26,21,31,0.6559057071960298,0.6435064935064935,0.6975,0.6646218931782126,0.6653835234701839
353,0.025406382617230716,26,21,31,1.0,0.6945146958304853,0.695,0.7181385510312005,0.7769133117154214
354,0.25560368197634775,26,21,31,0.6642803970223324,0.6515037593984963,0.70125,0.6532786885245901,0.6675782112363546
355,0.16217202774952444,26,21,31,0.6565839536807279,0.6487867395762132,0.6950000000000001,0.6418297197250131,0.6605501032454886
356,0.8784422972727589,26,21,31,0.6559470636889991,0.650187969924812,0.7,0.654574299312533,0.665177333231586
357,0.16765622381438272,26,21,31,0.6553473945409429,0.6566985645933013,0.6925,0.6580909571655209,0.6656592290749412
358,0.7186176161380546,26,21,31,0.6513730355665841,0.6448222829801777,0.705,0.6482020095187732,0.6623493320163838
359,0.6640408323881897,26,21,31,0.6611248966087676,0.6657382091592617,0.7,0.6434426229508197,0.6675764321797123
360,0.00781666657540292,26,21,31,1.0,0.875991114149009,0.72,0.7360391327340032,0.8330075617207531
361,0.9899597573993217,26,21,31,0.6540115798180314,0.6512303485987696,0.7012500000000002,0.656504494976203,0.665749105848251
362,0.5429813526366951,26,21,31,0.6539619520264681,0.6408578263841422,0.69875,0.6498942358540454,0.660866003566164
363,0.579022783014746,26,21,31,0.6559263854425145,0.6489405331510594,0.7074999999999999,0.6514806980433633,0.6659619041592343
364,0.5212991163163864,26,21,31,0.6476178660049626,0.6647129186602871,0.6975,0.6433368588048651,0.6632919108675288
365,0.711372256601777,26,21,31,0.6566170388751034,0.6461722488038277,0.6950000000000001,0.6515864621893178,0.6623439374670622
366,0.6554617915565507,26,21,31,0.6462489660876758,0.6410799726589199,0.7112499999999999,0.6497091485986252,0.6620720218363052
367,0.2951514142728706,26,21,31,0.661100082712986,0.659295967190704,0.685,0.6530671602326812,0.6646158025340929
368,0.0128444566084569,26,21,31,1.0,0.8278195488721807,0.7,0.7393971443680591,0.8168041733100599
369,0.22940236735735897,26,21,31,0.6630314309346568,0.6529391660970608,0.6862499999999999,0.644923320994183,0.6617859795064751
370,0.4594984510171476,26,21,31,0.6533250620347395,0.653896103896104,0.68875,0.643416181914331,0.6598468369612936
371,0.4131041133829436,26,21,31,0.6546153846153846,0.6526999316473001,0.6987500000000001,0.6514542570068745,0.6643798933173899
372,0.4613249880260384,26,21,31,0.6462696443341606,0.6565618591934382,0.6962499999999999,0.6354574299312533,0.658634733364713
373,0.48626764334536376,26,21,31,0.661021505376344,0.6500170881749829,0.71125,0.6320200951877314,0.6635771721847645
374,0.473071939486284,26,21,31,0.6546071133167908,0.6437457279562542,0.69875,0.6546800634584875,0.662945726182883
375,0.7888750890339451,26,21,31,0.6532961124896609,0.6569036226930963,0.7075000000000001,0.6578794288736118,0.6688947910140923
376,0.8395880896543679,26,21,31,0.6513937138130687,0.6657040328092959,0.69125,0.647990481226864,0.6640845569623071
377,0.7276278237944613,26,21,31,0.6443300248138957,0.6501537935748462,0.7,0.6561078794288736,0.6626479244544038
378,0.1122081972665726,26,21,31,0.6494871794871795,0.6606117566643883,0.69875,0.6466155473294554,0.6638661208702558
379,0.6425682269190413,26,21,31,0.6546484698097601,0.6422761449077239,0.695,0.6561607615018509,0.6620213440548337
380,0.8407368035744959,26,21,31,0.6533581472291149,0.6659945317840055,0.6925000000000001,0.6579587519830777,0.6674528577490496
381,0.6059585018353925,26,21,31,0.6533788254755997,0.6514183185235817,0.7012499999999999,0.6564251718667371,0.6656180789664796
382,0.6387330621826981,26,21,31,0.6572332506203474,0.6566643882433356,0.70125,0.664595452141724,0.6699357727513517
383,0.054449954816054635,26,21,31,0.958763440860215,0.6659432672590568,0.6975,0.7328133262823903,0.7637550086004156
384,0.8143956194400438,26,21,31,0.6462531017369726,0.6605946684894053,0.70875,0.6516393442622951,0.6668092786221682
385,0.8342994914021941,26,21,31,0.6513688999172871,0.6580485304169514,0.6974999999999999,0.6484928609201481,0.6638525728135967
386,0.05596022424479474,26,21,31,0.983912324234905,0.6447881066302119,0.6950000000000001,0.716948704389212,0.7601622838135822
387,0.21981224381896824,26,21,31,0.6482051282051282,0.6489917976760082,0.70875,0.657800105764146,0.6659367579113207
388,0.1358510373982037,26,21,31,0.6629776674937965,0.6423444976076554,0.6849999999999999,0.66274457958752,0.6632666861722429
389,0.3073968358135618,26,21,31,0.6604507857733665,0.6553656869446343,0.70875,0.6514806980433632,0.669011792690341
390,0.5069493813339349,26,21,31,0.6481927212572373,0.6579972658920027,0.7112499999999999,0.656081438392385,0.6683803563854063
391,0.3384127311035039,26,21,31,0.6585111662531018,0.6591421736158579,0.705,0.6434161819143311,0.6665173804458226
392,0.45857423718295554,26,21,31,0.6494706368899917,0.6578776486671224,0.68875,0.6528820729772608,0.6622450896335937
393,0.45359278987552276,26,21,31,0.6481803143093466,0.6487354750512645,0.7049999999999998,0.6419354838709678,0.6609628183078947
394,0.06371864505720126,26,21,31,0.9368569065343257,0.6658407382091592,0.695,0.7342675832892649,0.7579913070081874
395,0.9843495861238853,26,21,31,0.6501199338296113,0.6580485304169514,0.69625,0.6529349550502379,0.6643383548242001
396,0.8142526369906407,26,21,31,0.6611414392059554,0.6423615857826384,0.70375,0.646562665256478,0.6634539225612679
397,0.6982758249637612,26,21,31,0.652663358147229,0.6565447710184552,0.69125,0.6451084082496032,0.661391634353822
398,0.6373370043530138,26,21,31,0.6565219189412738,0.6498462064251538,0.6987500000000001,0.6563194077207826,0.6653593832718026
399,0.007153177725728099,26,21,31,1.0,0.8537764866712234,0.71,0.7703067160232682,0.8335208006736228
400,0.2191116565562773,26,21,31,0.6469065343258891,0.6501708817498291,0.695,0.6432839767318879,0.6588403482019014
401,0.6182468457476707,26,21,31,0.6455955334987593,0.6488721804511279,0.705,0.636911686938128,0.6590948502220039
402,0.044670567407791184,26,21,31,1.0,0.7036739576213261,0.70625,0.7331041776837652,0.7857570338262729
403,0.06125993880192171,26,21,31,0.935541770057899,0.6396445659603553,0.6925000000000001,0.7134320465362242,0.7452795956386197
404,0.9677169028871522,26,21,31,0.6501282051282052,0.673820915926179,0.6975,0.6416181914331041,0.665766828121872
405,0.014449512340652948,26,21,31,1.0,0.789917976760082,0.6975000000000001,0.7605499735589636,0.8119919875797614
406,0.4544898171595355,26,21,31,0.6610835401157982,0.6448735475051265,0.6975,0.6484664198836594,0.662980876876146
407,0.8349625221714142,26,21,31,0.6443672456575682,0.6526999316473,0.6875,0.6447911158117396,0.657339573279152
408,0.939977951657381,26,21,31,0.6495616211745245,0.6462747778537252,0.6987500000000001,0.6451084082496032,0.6599237018194632
409,0.24119573858276888,26,21,31,0.6617328370554179,0.6502392344497607,0.705,0.6613960867265997,0.6695920395579446
410,0.8407094901746959,26,21,31,0.6508147229114971,0.6578092959671907,0.68875,0.6578794288736118,0.6638133619380749
411,0.39736543165731486,26,21,31,0.6462820512820513,0.6489063568010937,0.7037500000000001,0.666234796404019,0.6662933011217911
412,0.1822372393011702,26,21,31,0.6501240694789081,0.6475393028024607,0.6925000000000001,0.6515335801163405,0.6604242380994274
413,0.36056357049425314,26,21,31,0.6495078577336642,0.6605946684894054,0.69375,0.6725542041248017,0.6691016825869679
414,0.9639132582422083,26,21,31,0.6520636889991728,0.6578605604921395,0.70875,0.6710470650449498,0.6724303286340654
415,0.27375621288531315,26,21,31,0.6450041356492969,0.6540498974709501,0.70625,0.6594923320994183,0.6661990913049163
416,0.17182310581733884,26,21,31,0.6540322580645161,0.656613123718387,0.70375,0.6579058699101005,0.6680753129232508
417,0.13699180131376254,26,21,31,0.6487799834574027,0.6501025290498975,0.7012499999999999,0.6187731359069277,0.654726412103557
418,0.03205147779434114,26,21,31,1.0,0.7075700615174301,0.7125,0.7181914331041777,0.7845653736554019
419,0.24504305056422204,26,21,31,0.644313482216708,0.6437457279562543,0.6974999999999999,0.6349550502379693,0.6551285651027328
420,0.7870821808838248,26,21,31,0.654652605459057,0.6369788106630211,0.7012499999999998,0.6450026441036488,0.6594710150564317
421,0.5916738408341076,26,21,31,0.6636062861869314,0.6604237867395761,0.70625,0.6595980962453728,0.6724695422929702
422,0.15343653410802527,26,21,31,0.6591645988420181,0.6607313738892686,0.6950000000000001,0.6560285563194078,0.6677311322626737
423,0.7072104442819263,26,21,31,0.6546443341604632,0.6486842105263159,0.6900000000000001,0.6452141723955579,0.6596356792705843
424,0.8289289199431177,26,21,31,0.6610794044665012,0.6488721804511278,0.6950000000000001,0.6530407191961924,0.6644980760284553
425,0.4905129366994664,26,21,31,0.652733664185277,0.6538790157211211,0.70625,0.6530142781597037,0.6664692395165255
426,0.5688706587021695,26,21,31,0.6604218362282878,0.6630895420369104,0.69625,0.6514013749338974,0.667790688299774
427,0.9924254042721822,26,21,31,0.6488502894954508,0.6528879015721121,0.68875,0.6579323109465891,0.662105125503538
428,0.5988312920469572,26,21,31,0.6527129859387923,0.6540498974709501,0.7074999999999999,0.654653622421999,0.6672291264579353
429,0.08437305443278076,26,21,31,0.9310463192721257,0.6722488038277512,0.7025,0.6614225277630883,0.7418044127157413
430,0.8681544609262177,26,21,31,0.6604714640198511,0.6474880382775121,0.69375,0.6483342147012163,0.6625109292496449
431,0.25630335886554756,26,21,31,0.6514557485525228,0.6683697881066302,0.6950000000000001,0.6644103648863036,0.6698089753863641
432,0.921180592184969,26,21,31,0.6642721257237386,0.6645762132604239,0.69375,0.638260179799048,0.6652146296958026
433,0.7198249657031925,26,21,31,0.6578535980148883,0.6619275461380726,0.6925,0.6581173982020095,0.6675996355887426
434,0.6932577288874684,26,21,31,0.6488420181968568,0.6656869446343131,0.7025,0.6464569011105235,0.6658714659854235
435,0.535820110614445,26,21,31,0.6533870967741936,0.6630724538619276,0.72,0.6531993654151242,0.6724147290128114
436,0.13914959689443895,26,21,31,0.6481885856079403,0.6567156527682844,0.7075000000000001,0.6366208355367531,0.6622562684782445
437,0.294766474470164,26,21,31,0.65787841191067,0.65134996582365,0.7025,0.6529085140137494,0.6661592229370173
438,0.09061913118304898,26,21,31,0.6437179487179489,0.6618421052631579,0.69375,0.680327868852459,0.6699094807083914
439,0.4390084054636503,26,21,31,0.6456368899917286,0.6540669856459329,0.70875,0.6563987308302486,0.6662131516169775
440,0.5439989489706775,26,21,31,0.655963606286187,0.6487183868762816,0.7150000000000001,0.6448968799576943,0.6661447182800408
441,0.7725615752099073,26,21,31,0.6584656741108355,0.6579118250170881,0.71875,0.6451084082496032,0.6700589768443816
442,0.6286565955404011,26,21,31,0.6546071133167908,0.6499829118250171,0.6925000000000001,0.645134849286092,0.660556218606975
443,0.099429140801641,26,21,31,0.6527171215880893,0.6410970608339028,0.695,0.648202009518773,0.6592540479851912
444,0.28986873593325413,26,21,31,0.65787841191067,0.6501708817498291,0.6975,0.6498677948175569,0.663854272119514
445,0.887604235466627,26,21,31,0.6539495450785773,0.6462918660287083,0.70375,0.6647012162876785,0.667173156848741
446,0.28686871734261443,26,21,31,0.6469272125723738,0.6645762132604237,0.7024999999999999,0.6499206768905341,0.6659810256808328
447,0.3424152883885466,26,21,31,0.6482175351530188,0.6396958304853042,0.70625,0.6499735589635113,0.6610342311504586
448,0.9807488251815141,26,21,31,0.6532961124896609,0.6605775803144224,0.7025000000000001,0.6432046536224221,0.6648945866066263
449,0.22067490959144975,26,21,31,0.6501116625310173,0.6556390977443608,0.7,0.6368323638286622,0.66064578102601
450,0.1558132846013327,26,21,31,0.656571546732837,0.6618762816131236,0.7012499999999999,0.651136964569011,0.6677086982287429
451,0.9016963403393485,26,21,31,0.6462613730355666,0.6475563909774437,0.7062499999999999,0.656213643574828,0.6640703518969595
452,0.15137110725291603,26,21,31,0.649449958643507,0.6423615857826384,0.6912499999999999,0.6480169222633527,0.6577696166723745
453,0.14391224163764782,26,21,31,0.6501861042183623,0.6501367053998633,0.7037500000000001,0.641485986250661,0.6613896989672217
454,0.03696278895905414,26,21,31,1.0,0.6918489405331509,0.695,0.733051295610788,0.7799750590359847
455,0.3428823701018965,26,21,31,0.6591273779983458,0.6617224880382776,0.69375,0.6513220518244316,0.6664804794652637
456,0.8603615461114021,26,21,31,0.6552688172043012,0.6528195488721804,0.69,0.6450026441036488,0.6607727525450326
457,0.23844614658331298,26,21,31,0.6436889991728701,0.6578092959671906,0.6950000000000001,0.6580909571655209,0.6636473130763955
458,0.5554284586349781,26,21,31,0.6578618693134823,0.6593301435406698,0.70375,0.6548122686409307,0.6689385703737707
459,0.30772917211445205,26,21,31,0.6539454094292804,0.6502050580997951,0.69875,0.6434426229508197,0.6615857726199738
460,0.8462557685750328,26,21,31,0.6468941273779983,0.659313055365687,0.6925,0.6514013749338974,0.6625271394193957
461,0.5160527091780521,26,21,31,0.652059553349876,0.6527511961722487,0.70625,0.661369645690111,0.6681075988030589
462,0.16858995496058715,26,21,31,0.6475392886683209,0.6537593984962407,0.7,0.6544420941300899,0.6639351953236629
463,0.6287886814045822,26,21,31,0.6585773366418527,0.6540840738209159,0.6975,0.6529878371232151,0.665787311896496
464,0.30320436091317093,26,21,31,0.6527047146401985,0.6580997949419001,0.7037500000000001,0.663088313061872,0.6694107056609927
465,0.6477021387738505,26,21,31,0.6462779156327543,0.6604579630895421,0.69,0.6546800634584876,0.662853985545196
466,0.5880547575529962,26,21,31,0.6572167080231596,0.6618933697881066,0.70875,0.6599153886832363,0.6719438666236257
467,0.05128088517437257,26,21,31,0.9883870967741935,0.710082023239918,0.70125,0.7070861977789529,0.7767013294482661
468,0.9873658090250444,26,21,31,0.6565632754342432,0.6358851674641148,0.7012500000000002,0.6416446324695928,0.6588357688419877
469,0.9377393783240014,26,21,31,0.6507568238213399,0.6524606971975393,0.69875,0.6498942358540454,0.6629654392182311
470,0.76974373807779,26,21,31,0.6572249793217535,0.647488038277512,0.7175,0.6580380750925438,0.6700627731729524
471,0.40122371250831923,26,21,31,0.6565467328370553,0.6552460697197539,0.70125,0.6436541512427286,0.6641742384498844
472,0.24113172951417639,26,21,31,0.6546236559139785,0.6592617908407382,0.6950000000000001,0.6416710735060814,0.6626391300651996
