ccp_alpha,max_depth,min_samples_leaf,min_samples_split,df1,df2,df3,df4,mean_score
0.52413462208348,9,12,30,0.6507196029776674,0.657963089542037,0.6987499999999999,0.6468270756213643,0.6635649420352672
0.2543684201293751,6,3,2,0.6482009925558312,0.657946001367054,0.7024999999999999,0.6497620306716023,0.6646022561486218
0.08129772345976816,28,5,50,0.9387758478081057,0.6566643882433356,0.6899999999999998,0.7248281332628239,0.7525670923285663
0.3773550867274301,30,5,52,0.6539909015715467,0.6486158578263842,0.69625,0.6661290322580645,0.6662464479139989
0.038973068896750784,17,55,23,0.965210918114144,0.7048872180451127,0.70375,0.7101004759386567,0.7709871530244783
0.3749246244326747,16,22,38,0.653354011579818,0.6514012303485988,0.7050000000000001,0.6448968799576943,0.6636630304715279
0.5649551876452351,11,19,52,0.6546401985111663,0.6526657552973343,0.6987500000000001,0.6414859862506611,0.6618854850147904
0.09671227004430427,9,8,57,0.6488130686517783,0.6527853725222147,0.69875,0.6578529878371232,0.6645503572527791
0.6792445673832607,22,50,33,0.6481968569065343,0.6591934381408066,0.7087500000000001,0.6515071390798519,0.6669118585317981
0.33185046276517793,27,53,44,0.6565963606286187,0.6527341079972658,0.6975000000000001,0.6481226864093073,0.6637382887587979
0.13774466149211007,6,40,35,0.6462489660876758,0.6685577580314421,0.71,0.6467477525118986,0.6678886191577541
0.9895824409133298,17,56,46,0.6585111662531017,0.6567156527682843,0.6950000000000001,0.6544949762030672,0.6661804488061134
0.8017717871395783,19,41,22,0.6513813068651777,0.6619275461380725,0.7,0.648281332628239,0.6653975464078723
0.6084446114690976,25,25,27,0.6494706368899916,0.6490430622009569,0.6962500000000001,0.6547593865679534,0.6623807714147255
0.9415653228977399,6,52,39,0.6630107526881721,0.6566473000683527,0.6924999999999999,0.6464833421470121,0.6646603487258842
0.304295679254749,12,1,38,0.6449751861042182,0.6541695146958304,0.6937499999999999,0.6724219989423585,0.6663291749356017
0.5319060023775244,13,52,16,0.6508229942100908,0.6503417634996582,0.7,0.6515335801163405,0.6631745844565224
0.8086520068420054,30,34,39,0.6494954507857733,0.654066985645933,0.70625,0.645134849286092,0.6637368214294495
0.3174233995728414,19,11,31,0.6552894954507859,0.6592447026657553,0.6925,0.640058170280275,0.661773092099204
0.7696163303257767,8,57,50,0.6552977667493798,0.659313055365687,0.6912499999999999,0.6711528291909044,0.6692534128264929
0.8021054317480937,3,54,41,0.6526674937965261,0.6540328092959673,0.6925,0.6512956107879428,0.6626239784701091
0.11251226591217656,17,59,19,0.650136476426799,0.643609022556391,0.7024999999999999,0.6514013749338974,0.6619117184792718
0.8533913135705931,15,50,25,0.6533995037220843,0.6515550239234449,0.69375,0.6533315705975673,0.663009024560774
0.275955844394265,2,34,56,0.6610876757650951,0.6553315105946684,0.69375,0.6448704389212058,0.6637599063202423
0.03056742163963233,16,33,32,0.9877956989247313,0.7023752563226247,0.70375,0.713379164463247,0.7768250299276507
0.7721258267890115,13,34,60,0.6617576509511993,0.661790840738209,0.7024999999999999,0.6451877313590693,0.6678090557621195
0.24925564456134763,16,47,25,0.6494995864350703,0.6501025290498974,0.6875000000000001,0.6414595452141725,0.657140415174785
0.02449213745364398,20,2,10,1.0,0.6957450444292548,0.69875,0.7364886303543099,0.7827459186958912
0.857741347041717,24,28,19,0.6591397849462366,0.656596035543404,0.7000000000000001,0.658011634056055,0.6684368636364239
0.4399704248349676,3,37,38,0.6539991728701406,0.6371496924128504,0.70375,0.6469328397673189,0.6604579262625775
0.029226505617882315,17,54,56,0.963287841191067,0.6931476418318523,0.7049999999999998,0.7034637757800106,0.7662248147007324
0.0305458675421012,6,43,30,0.9735856079404466,0.6972317156527683,0.6899999999999998,0.729613960867266,0.7726078211151202
0.5971469853616298,28,40,54,0.6617493796526055,0.6527341079972658,0.7075,0.6629296668429402,0.6712282886232028
0.9866250209170302,14,54,39,0.6553019023986767,0.6566985645933014,0.70125,0.662797461660497,0.6690119821631189
0.6660273715325589,7,51,36,0.655963606286187,0.6422419685577581,0.7050000000000001,0.6527763088313062,0.6639954709188128
0.5563376967118908,7,15,3,0.6617287014061208,0.6527511961722487,0.6975,0.656292966684294,0.6670682160656659
0.6885636052089099,27,22,11,0.6546360628618694,0.6513841421736158,0.7049999999999998,0.6501586462189318,0.6652947128136042
0.2508382800282727,13,10,43,0.6468941273779983,0.661995898838004,0.70875,0.641565309360127,0.6648013338940324
0.013797168085886824,27,10,20,1.0,0.8419514695830485,0.685,0.7329455314648333,0.8149742502619705
0.20396422702719252,24,22,21,0.6520636889991729,0.6487354750512645,0.69625,0.6432839767318879,0.6600832851955813
0.33182390265313166,27,34,25,0.6527750206782464,0.6670881749829117,0.70625,0.651639344262295,0.6694381349808632
0.43393623444637974,25,6,47,0.644929693961952,0.6448051948051947,0.6950000000000001,0.6496298254891592,0.6585911785640765
0.35648990040484974,27,10,40,0.6501240694789082,0.6488892686261106,0.7025,0.648360655737705,0.6624684984606809
0.9310914992629391,8,39,5,0.6553060380479735,0.6473684210526316,0.6912499999999999,0.6547593865679534,0.6621709614171396
0.6402784903080398,1,11,22,0.652043010752688,0.6475905673274095,0.6975000000000001,0.644923320994183,0.6605142247685702
0.09932182341314189,16,10,59,0.6559387923904053,0.6579118250170881,0.7037499999999999,0.6548122686409308,0.6681032215121061
0.29395422026131524,7,17,44,0.6423738626964434,0.6500854408749145,0.7025,0.6465626652564781,0.660380492206959
0.19814601465817328,15,55,17,0.6449503722084367,0.6503417634996582,0.6975,0.6480169222633527,0.6602022644928619
0.7516288273853559,6,29,56,0.6475558312655086,0.6448906356801093,0.7,0.6415124272871496,0.6584897235581919
0.033610907557105385,2,12,29,0.7455210918114143,0.70892002734108,0.6925000000000001,0.698572184029614,0.7113783257955271
0.25636348955624944,9,39,21,0.6540115798180314,0.6501708817498291,0.6987499999999999,0.653146483342147,0.6640197362275018
0.8065737010210186,24,35,48,0.6514019851116626,0.6592276144907723,0.6925000000000001,0.6577472236911688,0.6652192058234009
0.24805636240654716,7,11,47,0.6501240694789082,0.6632433356117566,0.68875,0.640137493389741,0.6605637246201015
0.3900249862710312,17,33,54,0.6449627791563276,0.6527341079972659,0.70625,0.6498677948175569,0.6634536704927876
0.8177694768804002,13,49,45,0.6533167907361456,0.6475393028024606,0.6975,0.6448968799576942,0.6608132433740751
0.0757245090087284,6,58,16,0.9355665839536809,0.6487183868762816,0.7025,0.6335801163405607,0.7300912717926308
0.4662239815573065,6,49,11,0.6545864350703061,0.640909090909091,0.6950000000000001,0.6532522474881014,0.6609369433668747
0.13109480620409586,28,57,53,0.6694044665012406,0.6579118250170882,0.6975,0.6431517715494446,0.6669920157669433
0.04111364115613325,29,10,9,1.0,0.6984449760765551,0.69875,0.7083818085668957,0.7763941961608627
0.6177485592416916,9,56,27,0.6468817204301075,0.6461038961038962,0.685,0.6643310417768375,0.6605791645777104
0.5517301776902801,29,56,56,0.6565880893300249,0.6529049897470951,0.70625,0.647778952934955,0.6658805080030188
0.4271445076264996,2,33,55,0.6629900744416874,0.6514695830485304,0.7025000000000001,0.6514806980433634,0.6671100888833953
0.6909382455499671,13,36,16,0.6468899917287014,0.6592617908407382,0.6975,0.6431517715494449,0.6617008885297212
0.9691641715790641,7,25,29,0.6546360628618693,0.6567156527682844,0.71625,0.6561872025383395,0.6709472295421233
0.37658379096903793,23,28,31,0.6507981803143094,0.6542378673957622,0.70375,0.6660497091485986,0.6687089392146676
0.4204619992295062,22,59,21,0.651435070306038,0.6382604237867396,0.68625,0.6483342147012163,0.6560699271984984
0.5837352369236795,1,1,22,0.6507361455748553,0.6553656869446344,0.70875,0.6368323638286622,0.6629210490870381
0.46051989739006427,11,13,13,0.6449627791563275,0.6565618591934381,0.7,0.6562400846113167,0.6644411807402706
0.5661096478492591,1,20,14,0.6514267990074443,0.6553485987696515,0.6950000000000001,0.6529613960867267,0.6636841984659556
0.44630301428409047,19,4,13,0.6559222497932176,0.6435235816814765,0.7112499999999999,0.6550766790058171,0.6664431276201277
0.06846401705396599,11,41,59,0.9317038875103391,0.6475563909774436,0.7112499999999999,0.6759650978318349,0.7416188440799043
0.2174094248120353,2,21,35,0.6429611248966087,0.6554340396445659,0.7075,0.6450555261766261,0.6627376726794502
0.7532270919454135,10,12,9,0.6494665012406948,0.6657894736842105,0.7175,0.644923320994183,0.6694198239797721
0.057281960971307444,30,35,54,0.9890653432588916,0.6565276828434723,0.7024999999999999,0.7019301956636699,0.7625058054415084
0.7446179744413672,3,29,32,0.6610794044665012,0.639559125085441,0.7074999999999999,0.6577472236911688,0.6664714383107777
0.12198894582940922,30,6,51,0.6526757650951199,0.6514183185235817,0.71375,0.6564516129032258,0.6685739241304818
0.11733471296865639,9,39,17,0.6540033085194377,0.6606630211893371,0.7037499999999999,0.6630089899524062,0.6703563299152953
0.37572665752815393,15,59,53,0.6553225806451612,0.6526144907723855,0.72,0.6516129032258065,0.6698874936608383
0.645765690790551,13,12,53,0.6513937138130687,0.6435577580314422,0.7,0.6597038603913273,0.6636638330589595
0.21212688937388502,24,4,2,0.6533829611248966,0.6463260423786739,0.7050000000000001,0.6416446324695928,0.6615884089932909
0.22526812938857854,21,55,39,0.6513647642679901,0.644958988380041,0.71625,0.6562929666842939,0.6672166798330813
0.1499813911360386,14,52,38,0.6629983457402813,0.6696514012303487,0.6950000000000001,0.6481491274457959,0.6689497186041065
0.08152509227939098,28,36,43,0.9342886683209264,0.6631066302118933,0.6987500000000001,0.6662876784769963,0.7406082442524541
0.04839425062678837,23,10,19,0.9858395368072788,0.6566302118933699,0.68875,0.7182707562136434,0.762372626228573
0.8209466526375664,23,47,24,0.6565839536807279,0.6592617908407382,0.7012500000000002,0.6516393442622952,0.6671837721959404
0.834417266990919,14,38,13,0.6456038047973532,0.6475222146274777,0.70625,0.6581438392384982,0.6643799646658324
0.5040914634367074,2,40,58,0.6475516956162117,0.6461551606288448,0.705,0.6369645690111052,0.6589178563140404
0.6124676483747867,21,52,15,0.6416749379652605,0.6602187286397813,0.7025000000000001,0.649788471708091,0.6635455345782831
0.17593234945442127,22,45,55,0.6637220843672456,0.6357655502392345,0.70375,0.6562665256478054,0.6648760400635714
0.8519380224628249,26,33,34,0.6501033912324233,0.6472829801777171,0.6924999999999999,0.6483342147012163,0.6595551465278391
0.4297721395219125,15,41,36,0.6520678246484698,0.6632091592617908,0.70625,0.6496827075621365,0.6678024228680992
0.25696934653957637,4,50,2,0.6539702233250619,0.6579630895420369,0.7124999999999999,0.6595187731359069,0.6709880215007513
0.21397792053768427,16,46,3,0.6597932175351531,0.656596035543404,0.7112499999999999,0.6533315705975673,0.670242705919031
0.07486253322439884,18,49,22,0.9374855252274606,0.6619275461380725,0.69375,0.741062929666843,0.7585565002580941
0.7705220380435277,14,39,39,0.6668734491315137,0.646496924128503,0.6975,0.6433632998413538,0.6635584182753426
0.11262075896539181,9,39,48,0.6501116625310174,0.6488721804511279,0.6887499999999999,0.6384452670544685,0.6565447775091533
0.14136360867434739,7,36,36,0.6398263027295286,0.6502904989747095,0.7024999999999999,0.6413537810682179,0.6584926456931139
0.3901539293418278,1,37,49,0.6611331679073615,0.6501537935748463,0.6975,0.6516129032258065,0.6650999661770036
0.3351630157769562,2,58,31,0.6610587262200166,0.6514354066985646,0.7075,0.6628767847699629,0.670717729422136
0.2449090712900328,1,22,13,0.6616832092638545,0.6488209159261791,0.7,0.6400846113167635,0.6626471841266992
0.5270052526078222,3,9,12,0.6591563275434242,0.6475734791524266,0.6975,0.6481226864093073,0.6630881232762895
0.280111840736021,25,48,47,0.6494540942928039,0.6461722488038277,0.7100000000000001,0.6468270756213644,0.663113354679499
0.7551841616345432,3,3,22,0.6578370554177007,0.6593814080656186,0.6950000000000001,0.6336065573770491,0.661456255215092
0.66259145939834,8,17,36,0.6475103391232423,0.6489234449760766,0.7075,0.6515335801163405,0.6638668410539148
0.4756868618337946,22,10,28,0.6610752688172044,0.6721975393028026,0.6975,0.6546271813855105,0.6713499973763795
0.1069106839859203,30,4,17,0.658490488006617,0.6514183185235816,0.71,0.654865150713908,0.6686934893110267
0.3226183106445426,4,53,57,0.6494665012406947,0.6554682159945318,0.6925000000000001,0.6415917503966154,0.6597566169079605
0.7845354124624148,16,50,20,0.6487965260545907,0.6501708817498291,0.70625,0.6380486515071391,0.6608165148278897
0.8198916622220911,11,11,45,0.6565674110835401,0.6474196855775803,0.69125,0.6548122686409308,0.6625123413255127
0.25725160130030944,16,36,8,0.6494706368899916,0.6557416267942584,0.7075,0.649709148598625,0.6656053530707188
0.1948849027231756,7,59,26,0.6507940446650123,0.6605946684894054,0.7037500000000001,0.6517715494447383,0.666727565649789
0.49085983849782877,11,35,37,0.6565343258891646,0.6491285030758716,0.6975,0.6515335801163407,0.6636741022703441
0.49600417259447693,2,15,5,0.6572332506203472,0.6604921394395078,0.715,0.6369381279746167,0.6674158795086178
0.595090822077553,15,31,38,0.6597477253928867,0.6528024606971975,0.6962499999999999,0.6547593865679535,0.6658898931645094
0.09018242790744546,18,53,18,0.6507816377171216,0.6527341079972658,0.705,0.6807509254362771,0.6723166677876662
0.5980464918826022,2,40,4,0.6514143920595534,0.6447881066302119,0.6962499999999998,0.6433632998413538,0.6589539496327798
0.8574267760905514,23,43,25,0.6488709677419354,0.6578605604921395,0.69875,0.6468270756213643,0.6630771509638598
0.12263948714593065,12,4,50,0.6494830438378826,0.6420710868079289,0.70125,0.6530671602326811,0.6614678227196231
0.6336583859747155,1,51,34,0.6488585607940446,0.6513499658236501,0.7037500000000001,0.6468006345848758,0.6626897903006428
0.5216802963798306,2,59,23,0.648217535153019,0.646291866028708,0.69875,0.6485457429931253,0.6604512860437131
0.21152291989239091,16,12,15,0.6488833746898263,0.6605092276144908,0.70625,0.6435483870967741,0.6647977473502729
0.5410085091229061,7,12,7,0.6501033912324234,0.6540157211209843,0.7024999999999999,0.6530671602326812,0.6649215681465221
0.7333332447679201,18,23,49,0.6469520264681555,0.6422761449077239,0.7024999999999999,0.6595452141723955,0.6628183463870687
0.08456918400678615,15,9,46,0.7441852770885029,0.6409432672590567,0.6962499999999998,0.7067689053410895,0.6970368624221622
0.1382906611230441,19,3,12,0.6533498759305212,0.6593301435406699,0.7075,0.6630618720253836,0.6708104728741437
0.5376376162831866,26,8,5,0.6501447477253929,0.6423274094326725,0.69375,0.6529878371232152,0.6598024985703201
0.8918267371628928,8,17,18,0.653978494623656,0.6633287764866712,0.7,0.6515071390798519,0.6672036025475447
0.04941293093196064,23,29,59,1.0,0.656561859193438,0.7012500000000002,0.7261766261237441,0.7709971213292955
0.7421946346639675,13,41,56,0.6494913151364764,0.6594668489405331,0.7025,0.6563458487572713,0.6669510032085701
0.9880012098454083,9,9,44,0.6539826302729529,0.6542378673957621,0.71,0.6484399788471708,0.6666651191289714
0.8299563976816251,24,40,41,0.6559553349875931,0.6513157894736842,0.6875,0.6594658910629297,0.6635592538810517
0.2329228612112788,1,39,28,0.6559263854425145,0.6632091592617908,0.6900000000000001,0.6597038603913273,0.6672098512739082
0.2466797565846338,27,2,8,0.6546443341604632,0.6540157211209843,0.71,0.6333950290851401,0.6630137710916469
0.27368567294727375,16,38,8,0.6604880066170388,0.6528024606971975,0.69875,0.6516393442622951,0.6659199528941327
0.4626401092488611,25,52,53,0.6591645988420182,0.6592788790157211,0.70875,0.654865150713908,0.6705146571429119
0.5473723716158669,6,39,23,0.6623862696443342,0.6592788790157211,0.71875,0.6645425700687468,0.6762394296822005
0.2099207387669696,10,47,42,0.6604549214226634,0.6568523581681477,0.6975000000000001,0.6449233209941829,0.6649326501462485
0.8001234994674515,15,49,32,0.6507775020678246,0.6606288448393711,0.7137499999999999,0.6628503437334744,0.6720016726601674
0.27199281918110774,8,23,19,0.6494747725392888,0.6514524948735475,0.7225,0.6613960867265998,0.6712058385348589
0.309989375486871,13,18,56,0.6514019851116624,0.6579801777170198,0.68875,0.6432046536224221,0.660334204112776
0.9539744830918202,19,46,41,0.6507857733664185,0.6580997949419002,0.70625,0.6580909571655209,0.6683066313684598
0.06099180782152802,15,46,42,0.9323614557485526,0.6578434723171565,0.7025,0.7068217874140665,0.749881678869944
0.7862938965137205,17,37,7,0.6559387923904054,0.6435406698564593,0.6937499999999999,0.6561872025383394,0.6623541661963009
0.4294900875516895,14,13,41,0.6539495450785773,0.6607313738892685,0.7024999999999999,0.6449233209941829,0.6655260599905071
0.43051218662254453,15,51,6,0.6449710504549213,0.6501367053998633,0.6937499999999999,0.658223162347964,0.6617702295506871
0.8013025609723828,6,6,30,0.656571546732837,0.6490601503759399,0.67875,0.6497355896351136,0.6585293216859727
0.3737665702431052,27,25,19,0.6539991728701406,0.6643540669856459,0.7,0.65965097831835,0.669501054543534
0.5450816423810179,8,50,31,0.6565963606286187,0.656390977443609,0.7012499999999999,0.6465891062929666,0.6652066110912985
0.48214660774533735,26,36,14,0.6443176178660049,0.6592276144907723,0.6925,0.6366472765732416,0.6581731272325047
0.9246730190875868,15,33,20,0.6533416046319271,0.6539473684210526,0.7024999999999999,0.6383659439450026,0.6620387292494956
0.6324594278655746,3,15,27,0.6617121588089331,0.6553827751196173,0.6975,0.6499471179270226,0.6661355129638933
0.15638256249929006,7,28,3,0.6681720430107527,0.6567327409432673,0.7025,0.644843997884717,0.6680621954596843
0.38396869292227953,12,3,58,0.6494954507857734,0.6421394395078606,0.6950000000000001,0.6757271285034374,0.6655905046992678
0.004421191472287256,6,48,15,0.9729321753515302,0.677494873547505,0.7075,0.7555790586991009,0.778376526899534
0.8852872618817795,19,15,27,0.6565508684863524,0.6499658236500341,0.71125,0.6547593865679534,0.668131519676085
0.7557547038669389,22,17,41,0.6533953680727874,0.6540157211209844,0.71,0.6514278159703861,0.6672097262910395
0.10636109728954768,24,24,42,0.6610504549214227,0.6553656869446343,0.68875,0.6415917503966155,0.661689473065668
0.7322682872462098,12,36,30,0.6565591397849462,0.655451127819549,0.70375,0.6530407191961926,0.667200246700172
0.5976577906347389,23,28,60,0.660413564929694,0.644771018455229,0.7025000000000001,0.6500528820729772,0.6644343663644752
0.4003225560081609,29,37,14,0.651373035566584,0.6488209159261791,0.70125,0.6401639344262293,0.660401971479748
0.20430644476995252,16,14,60,0.6482051282051284,0.6464798359535202,0.6975,0.6643310417768375,0.6641290014838716
0.4875518858398069,19,30,20,0.6514061207609595,0.6698564593301435,0.7050000000000001,0.6318614489687996,0.6645310072649757
0.47279547422961377,10,34,48,0.6527253928866832,0.6488038277511962,0.7,0.6368588048651508,0.6595970063757575
0.9096384544267195,2,19,40,0.657870140612076,0.6551948051948052,0.7074999999999999,0.6530407191961924,0.6684014162507683
0.937695561884939,11,44,34,0.6468858560794045,0.6528366370471634,0.7012499999999999,0.6499471179270226,0.6627299027633977
0.787449544540354,30,49,52,0.6572001654259718,0.6487525632262475,0.7075000000000001,0.6611845584346907,0.6686593217717276
0.21612119199194502,14,2,50,0.6533498759305212,0.6383116883116883,0.6975,0.6547065044949762,0.6609670171842964
0.16659247385159992,4,41,26,0.6507485525227461,0.6578605604921394,0.6925,0.6597567424643047,0.6652164638697975
0.0675895527289766,14,38,42,0.9329776674937966,0.6569548872180452,0.7049999999999998,0.7184029613960867,0.7533338790269821
0.9061617094505655,21,40,10,0.6456451612903227,0.6501367053998633,0.7125,0.6385774722369117,0.6617148347317745
0.38721859959129434,6,7,11,0.6546939619520266,0.667224880382775,0.70125,0.6450290851401375,0.6670494818687347
0.5273502939568583,17,26,29,0.6552605459057073,0.6593984962406015,0.7025,0.6448704389212058,0.6655073702668787
0.48299309724445527,10,11,60,0.6449834574028123,0.6659945317840055,0.6900000000000001,0.6513749338974086,0.6630882307710566
0.19135554111677155,15,42,35,0.6423779983457403,0.662200956937799,0.6950000000000001,0.6482284505552618,0.6619518514597003
0.2699334070044668,16,49,10,0.6443920595533499,0.6554853041695148,0.7025000000000001,0.649920676890534,0.6630745101533497
0.9068672550019258,11,52,57,0.6520430107526882,0.630639097744361,0.7162499999999999,0.6513220518244315,0.6625635400803701
0.7423415019631107,27,51,44,0.6494913151364764,0.6657382091592619,0.6987500000000001,0.6548122686409308,0.6671979482341672
0.3504249047029664,8,6,6,0.6617617866004963,0.6551777170198223,0.695,0.6449762030671602,0.6642289266718697
0.2144808575970698,3,21,56,0.6610090984284533,0.6541524265208475,0.6974999999999999,0.6501057641459546,0.6656918222738137
0.5689426116763139,4,1,7,0.648213399503722,0.6396616541353384,0.6975,0.6484399788471709,0.6584537581215578
0.6230735588060136,6,24,38,0.6481844499586435,0.6578947368421053,0.7024999999999999,0.6676097303014279,0.6690472292755442
0.9389950403729854,15,18,10,0.6623614557485525,0.6671394395078606,0.6925000000000001,0.6562665256478054,0.6695668552260546
0.08032514023988024,27,46,50,0.9323573200992555,0.6499658236500343,0.71625,0.6742728714965627,0.7432115038114632
0.07316594370812879,14,48,37,0.9310545905707196,0.6542036910457962,0.6987500000000001,0.6673717609730301,0.7378450106473865
0.1358760184115103,1,49,13,0.6540115798180315,0.6474709501025291,0.7137499999999999,0.6548122686409308,0.6675111996403729
0.5667995926204641,9,56,57,0.6526592224979322,0.6305878332194121,0.6925,0.6498677948175569,0.6564037126337252
0.9469830374082253,3,57,6,0.6437262200165426,0.6618421052631578,0.6975000000000001,0.6563458487572713,0.6648535435092429
0.39293578809043306,11,43,4,0.6552936311000829,0.6593643198906357,0.6950000000000001,0.6498677948175569,0.664881436452069
0.40940587072230616,1,5,4,0.6507692307692308,0.6424641148325358,0.7012500000000002,0.648281332628239,0.6606911695575014
0.9792340616971372,10,45,17,0.6553267162944582,0.6645591250854409,0.7112499999999999,0.6528820729772608,0.6710044785892899
0.7315216980181163,5,25,45,0.6475930521091812,0.6463431305536569,0.7062499999999999,0.662797461660497,0.6657459110808337
0.37609613238478456,12,48,47,0.6456286186931348,0.6633971291866029,0.6925,0.6450290851401375,0.6616387082549688
0.5207194654754762,18,20,15,0.6572084367245659,0.648632946001367,0.6925,0.6530671602326811,0.6628521357396534
0.10658939111131982,5,14,13,0.6591025641025641,0.6696343130553657,0.7025,0.6448704389212058,0.6690268290197838
0.3605282834845557,20,15,42,0.6591232423490487,0.6463431305536569,0.7012499999999999,0.656213643574828,0.6657325041193833
0.7623371365934113,27,42,55,0.6526757650951198,0.663174982911825,0.695,0.6515864621893179,0.6656093025490657
0.2543363569202626,4,5,11,0.6443093465674111,0.656596035543404,0.6975,0.6530407191961924,0.6628615253267519
0.055996576532905795,14,26,56,0.9781058726220018,0.6555023923444976,0.69625,0.7151242728714966,0.7612456344594989
0.553473532639095,14,29,10,0.6572125723738628,0.6829972658920027,0.69375,0.6594923320994183,0.673363042591321
0.9005824642899867,2,38,31,0.6494499586435072,0.652717019822283,0.69,0.6533315705975674,0.6613746372658394
0.6450507668089331,23,21,33,0.6514557485525228,0.6407211209842789,0.7050000000000002,0.6449762030671602,0.6605382681509905
0.6254243747750359,18,16,32,0.652671629445823,0.6591934381408066,0.70375,0.6577736647276573,0.6683471830785717
0.1775302440219697,13,5,25,0.6456079404466502,0.6578947368421053,0.715,0.6627710206240085,0.670318424478191
0.4136554760409179,29,40,46,0.6565343258891646,0.6464285714285716,0.705,0.648281332628239,0.6640610574864938
0.6389463385599367,11,56,40,0.6526799007444168,0.6450956937799043,0.6962499999999999,0.6578265468006345,0.6629630353312389
0.5315536887178386,17,18,40,0.6649255583126552,0.6461380724538619,0.7075,0.6626652564780541,0.6703072218111428
0.6907931127820258,21,21,8,0.6591645988420182,0.6527341079972658,0.6950000000000001,0.638551031200423,0.6613624345099267
0.5107335407978588,5,28,36,0.6565756823821342,0.6616712235133289,0.70125,0.6400317292437864,0.6648821587848123
0.12374446715993614,10,53,9,0.6520760959470636,0.651332877648667,0.70625,0.6549180327868852,0.6661442515956539
0.6472996512424904,30,53,13,0.6449586435070305,0.6516233766233765,0.6925000000000001,0.6433632998413539,0.6581113299929402
0.19582666508008872,11,26,7,0.6494954507857733,0.6591934381408067,0.7037500000000001,0.6579587519830777,0.6675994102274144
0.6199218123164871,20,47,55,0.6449999999999999,0.6476418318523581,0.6975,0.646774193548387,0.6592290063501862
0.49367291123283674,10,30,19,0.6629942100909842,0.6527170198222831,0.70125,0.6677948175568482,0.6711890118675289
0.04649716607845844,12,42,15,0.9761290322580646,0.6433014354066986,0.6900000000000001,0.7052353252247487,0.753666448222378
0.052772667312121935,12,11,44,0.9574979321753514,0.7050580997949419,0.6925000000000001,0.7214172395557906,0.769118317881521
0.7385190166655989,8,2,54,0.6391025641025642,0.6539815447710184,0.70375,0.6464040190375463,0.6608095319777821
0.9830612305331381,23,19,15,0.6552853598014887,0.65,0.70375,0.657932310946589,0.6667419176870194
0.5492567361724501,8,29,51,0.6449875930521093,0.65404989747095,0.6837500000000001,0.6466684294024325,0.657363979981373
0.6944907217464271,22,23,53,0.6553060380479735,0.6451298701298701,0.7025,0.6464304600740349,0.6623415920629696
0.325517990818171,11,39,20,0.6468858560794044,0.650153793574846,0.69625,0.6497884717080911,0.6607695303405854
0.04709448769494029,15,23,27,1.0,0.6450786056049214,0.7037499999999999,0.7170015864621894,0.7664575480167776
0.12536274410617787,7,52,58,0.6539702233250622,0.646120984278879,0.6900000000000001,0.6561872025383394,0.6615696025355702
0.3157375135789252,12,46,21,0.6526799007444168,0.6581681476418317,0.7025,0.6595187731359069,0.6682167053805388
0.5214811965743639,23,36,43,0.6610835401157983,0.6566814764183185,0.6975,0.6479640401903755,0.665807264181123
0.8284747210202611,28,50,33,0.6565467328370553,0.6528195488721804,0.67875,0.6528820729772606,0.6602495886716241
0.5301740897061917,21,40,22,0.6520264681555004,0.6475051264524948,0.69875,0.6513749338974087,0.662414132126351
0.16319731208645427,2,21,22,0.6507196029776675,0.6643540669856459,0.69875,0.6580380750925436,0.6679654362639643
0.551623304330227,22,31,2,0.6495037220843674,0.6408920027341081,0.6937500000000001,0.6335536753040719,0.6544248500306369
0.1108762401550819,13,47,55,0.6411000827129859,0.6566473000683526,0.7075,0.6450819672131146,0.6625823374986133
0.6103543858590316,11,49,19,0.6565219189412738,0.660663021189337,0.6799999999999999,0.6581438392384982,0.6638321948422772
0.5415131618048944,16,24,5,0.6450289495450785,0.6632433356117565,0.7100000000000001,0.6560285563194077,0.6685752103690608
0.4810179591951541,12,12,44,0.6507981803143095,0.6515208475734791,0.70125,0.6511634056054999,0.6636831083733221
0.7873404737575543,9,1,37,0.6527047146401985,0.6605092276144908,0.70125,0.6367530407191961,0.6628042457434714
0.5346048152506865,23,34,60,0.6578329197684036,0.6593301435406699,0.6975,0.6516657852987837,0.6665822121519642
0.418666099118538,15,37,19,0.6545822994210091,0.6464285714285715,0.705,0.6532258064516129,0.6648091693252984
0.5831221683672307,29,43,55,0.6520760959470637,0.6555194805194805,0.705,0.6450026441036488,0.6643995551425483
0.2398792428294234,24,2,8,0.6468527708850289,0.6697368421052631,0.7024999999999999,0.6480962453728185,0.6667964645907776
0.0865629807923648,23,22,6,0.69979735318445,0.6460526315789474,0.70125,0.6447646747752513,0.6729661648846621
0.6474326008270515,15,48,22,0.6520223325062035,0.6605263157894737,0.7,0.656292966684294,0.6672104037449929
0.39866376750731247,13,45,14,0.656579818031431,0.6619104579630894,0.6925,0.6676890534108937,0.6696698323513535
0.22756897823985234,8,39,60,0.6578577336641852,0.6566985645933014,0.70625,0.6660497091485986,0.6717140018515213
0.8534667516285488,13,50,52,0.6527419354838709,0.6552460697197539,0.6912499999999999,0.6546007403490217,0.6634596863881617
0.05608228008945915,20,46,21,0.9523076923076923,0.6461551606288448,0.7024999999999999,0.7163670015864623,0.7543324636307498
0.05056501906020783,10,20,17,0.9870967741935484,0.7035714285714285,0.6899999999999998,0.7102591221575885,0.7727318312306413
