param_model__C,param_model__kernel,param_model__gamma,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
9.059564981691086,rbf,3.3980210872838357,0.8353667821180567,0.018975604805383028,0.8600469489046553,0.8028515527757033,0.8334325211600696,0.8466762361065312,0.833826651643324
9.09033705671332,rbf,3.4518081441676336,0.8354122465230741,0.018423302325946442,0.8604378656335574,0.8042829692556636,0.8339265154344038,0.845155471068609,0.8332584112231374
9.07735949689122,rbf,3.4277539450437753,0.83567651700514,0.01951207037035397,0.860789885175504,0.8017663212596465,0.8344749657704754,0.8466587783446161,0.8346926344754577
9.067421939112162,rbf,3.457750689230903,0.835543280678628,0.018578195152500223,0.860356181540951,0.804004854368932,0.8345274769728654,0.8459100343335985,0.8329178561767928
4.148487315201553,sigmoid,0.41789457877074954,0.7693902635185793,0.01262354418966821,0.7592565580657207,0.7522502022653721,0.768406148867314,0.7833278373712489,0.7837105710232415
9.082752152905508,rbf,3.7098833576363783,0.8350502962236461,0.019107366719423865,0.8615989466641772,0.8032346900672144,0.8363420307443366,0.8440672705759122,0.8300085430665911
2.2385855100797767,rbf,6.1929158258488854,0.8323413899646956,0.018607897359095994,0.8561805685212845,0.799391647996017,0.83257678304705,0.8411285473202335,0.8324294029388929
9.080125000389074,rbf,3.711756960844941,0.8352581736888599,0.019021880096033013,0.8613811224172268,0.8036217170774209,0.8357644075180483,0.8452815549046613,0.8302420665269419
9.298139958552696,rbf,3.7101538388006436,0.8343824548122869,0.019020257699367632,0.8607723814413742,0.8028087658700523,0.8350428647000249,0.8438849339514674,0.8294033280985158
9.084951650285747,rbf,3.7077972184509043,0.8355947271319228,0.019560951858421462,0.8631178818147871,0.803279421832213,0.8374000342295245,0.8442864624755106,0.8298898353075795
9.076880547330745,rbf,3.706504941882697,0.8351385178428885,0.019167730048103643,0.861122456123973,0.8029254574309186,0.8365851381628081,0.8449673151901926,0.8300922223065501
9.216988025154775,rbf,3.709171506487979,0.8349088029326965,0.01896332020851826,0.8608093337689819,0.80318606858352,0.8361105924819516,0.8445929431846837,0.8298450766443457
5.9128188848692504,rbf,3.733539792273412,0.8355523728796683,0.017338034602645887,0.8598485732511825,0.8065253920836446,0.8357624626587006,0.8432855507923884,0.832339885612425
9.084489760774744,rbf,4.290463660058413,0.8344779433462511,0.019197396664390565,0.8605565020537714,0.8022272529250684,0.8357877458302215,0.8442903419781584,0.8295278739440362
9.084932257444189,rbf,3.7108930063750187,0.8350407418422664,0.01865418879216718,0.8610485514687578,0.8044657860343539,0.8369663305949714,0.8441545593854868,0.8285684817277621
9.084014591305587,rbf,4.294624306476653,0.8341142018824064,0.019908867348298068,0.8609396393452825,0.8004321477470749,0.8352354057754542,0.8443989680522956,0.8295648484919249
9.083098351244718,rbf,4.29860255780066,0.8348248367183722,0.018911382705133598,0.8605001011326862,0.8033319330346029,0.8358519261886981,0.8451147362908075,0.8293254869450655
9.082869608024273,rbf,4.282263401893403,0.8343698064487748,0.01968865066607375,0.8610855037963655,0.8014473643266119,0.8353326487428429,0.844926580412391,0.8290569349656624
9.082981146753355,rbf,4.30161842714123,0.8346956816712601,0.02005351660421992,0.8615853326487428,0.8008736308190192,0.836799072691063,0.8450992182802164,0.8291211539172587
9.080125000389074,rbf,4.295086857245855,0.8340876615892349,0.02006661575843423,0.8613713981204879,0.800397140278815,0.8351537216828478,0.8444552208406884,0.8290608270233348
7.223335438708776,sigmoid,5.631618736210161,0.688158198557044,0.03931698513474502,0.6335389049663929,0.7253644666417725,0.7153426064227035,0.647392004345043,0.7191530104093082
9.108793480036578,rbf,3.707417517693368,0.8348680493842275,0.01957279310757566,0.8613052729026637,0.8017721558376898,0.8370071726412746,0.8444222450681822,0.8298334004713283
9.188900341385255,rbf,3.7076765895762915,0.8348382456115626,0.019421146147356932,0.8607159805202887,0.8018771782424694,0.836849639034105,0.8448877853859136,0.8298606448750359
9.086329573857462,rbf,2.587508722345997,0.8370089295713683,0.017822387844520244,0.8560969395693303,0.8047380663430421,0.8367660100821509,0.8505130642251663,0.8369305676371515
8.559475390502184,rbf,0.07712983311832781,0.8374657980535266,0.01683600897707294,0.8609649225168036,0.8107729648991784,0.8335472678615882,0.8335421798925378,0.8485016550975253
9.177079790194854,rbf,3.708230624721315,0.8346203910529797,0.018758456138096968,0.8601928133557382,0.8032269106298233,0.8362195046054269,0.8440944270944465,0.8293682995794631
9.127637678698578,rbf,3.706399237425713,0.8355278685150443,0.01911819135255683,0.8624235670276326,0.8037422983569829,0.8373650267612647,0.8436036700095048,0.8305047804198363
9.098309939283803,rbf,2.638742880895563,0.8369058906552727,0.01740153078663198,0.8559821928678117,0.8057921801095345,0.8358460916106547,0.8503540046166083,0.836554984071754
9.129744957308864,rbf,3.7023132100500686,0.8354244216874017,0.019254107159976858,0.8624449604804579,0.8037034011700274,0.8355426935524023,0.8450216282272612,0.8304094250068598
1.8700681287445582,sigmoid,6.138476162505584,0.6699503816948746,0.0442538898691836,0.6275565176126463,0.7292502956186209,0.7179000964650236,0.6436870793164317,0.6313579194616507
9.125751097014126,rbf,3.7039608790863374,0.8354312057391917,0.019474835998875017,0.8622601988424198,0.8030985499128703,0.8367660100821508,0.8452834946559851,0.8297477752025328
4.909683498089495,linear,1.4789676671986276,0.834922364632007,0.014073898825914935,0.8580748615260144,0.8151800161812297,0.8311959329101318,0.8300486877582294,0.8401123247844287
9.123308533826297,rbf,3.7028981333364452,0.8347713525468347,0.019352355460653285,0.8611282907020164,0.8021475136918098,0.836406211102813,0.8441642581421062,0.8300104890954274
9.13401488767716,rbf,3.7033378644057757,0.8354742146756265,0.019118409534153745,0.8623846698406773,0.8038064787154591,0.8358986028130445,0.8443853897930287,0.8308959322159235
9.120700718426953,rbf,3.7020781480168994,0.8347355587612981,0.019980362562288575,0.8621668455937266,0.8016010082150858,0.8351576114015433,0.8454871685449926,0.8292651600511417
0.5897113116355175,linear,2.8242736495022265,0.8376242404618969,0.015590687329050194,0.8629428444734876,0.8172921334329102,0.832176142021409,0.8297577250596472,0.8459523573220308
6.96647145326644,linear,2.456009203561833,0.8352312756363343,0.015120096407042581,0.8611496841548418,0.8143145537714713,0.8322675504107544,0.8308245882877815,0.837600001556823
9.474232198984353,linear,4.750831888199256,0.8359283417228603,0.01509528301255101,0.8616572924446104,0.8154756348020911,0.8331894137415982,0.8297441468003803,0.839575220825622
2.1409866539011446,linear,3.36878643983538,0.8372369609810075,0.012570591733869436,0.8580301297610158,0.8205906148867312,0.8329210231516057,0.83175372917192,0.8428893079337648
9.101924389025054,rbf,3.7077212413735974,0.8351385749290167,0.018903192855211838,0.8610057645631068,0.8035750404530744,0.8362039457306447,0.8448509301107597,0.8300571937874975
9.11303143561871,rbf,3.7187587909533173,0.8349079978402255,0.018875368932740118,0.8603231189320388,0.803450569454817,0.8368360250186707,0.8451418928093418,0.8287883829862592
2.082626053656683,rbf,2.761030861416039,0.8382221612367428,0.014322271088516882,0.8563186535349763,0.8148202172018919,0.830402430296241,0.8460535759315656,0.8435159292190393
9.111534849758586,rbf,3.7108930063750187,0.8349740030081707,0.018865582932860222,0.8604728731018172,0.8032327452078667,0.8357274551904407,0.8450061102166703,0.8304308313240585
4.641118489404459,rbf,1.8053089622094625,0.8390876692535342,0.016819254170946797,0.8581643250560118,0.8094776885735623,0.833191358600946,0.8487226737532249,0.8458823002839256
9.093139627103985,rbf,3.708535702592837,0.8351513530514258,0.019820613883396745,0.8618517783793876,0.8016224016679114,0.8373241847149614,0.8449498574282777,0.8300085430665912
9.274739377707075,rbf,0.6713098597825735,0.8396143985623017,0.019147724524958176,0.8602569937142146,0.8039309497137166,0.8384133059497137,0.8481873023878338,0.8472834410460294
9.28474833987196,rbf,0.8539201665523779,0.8393721272828252,0.01905096234178336,0.8559724685710729,0.8031141087876524,0.8383218975603685,0.8518437336333482,0.847608427861684
9.079401943316999,rbf,1.0177618754085815,0.8423278890576601,0.01824987752752354,0.8587322239855613,0.8075464432412248,0.8418712658700521,0.8538513762535643,0.8496381359378983
6.7024663004431915,linear,5.103708775238372,0.8339668324656374,0.014849278071590635,0.8604709282424695,0.8144584733632064,0.8322617158327109,0.8301902896048727,0.8324527552849277
9.094563411552045,rbf,3.7098833576363783,0.8350383908444672,0.01949774483905927,0.8613227766367936,0.8021825211600697,0.8362564569330346,0.845285434407309,0.8301447650851289
5.868237560201403,rbf,0.4166452745202563,0.8361900858276158,0.013751486202397406,0.8497080766118995,0.8102070108289767,0.8357546832213094,0.8411809206059783,0.8440997378699157
9.10501881328916,rbf,3.709333676838097,0.8354247888252985,0.019544307822016962,0.8624741333706746,0.8029565751804829,0.8369449371421459,0.8449285201637149,0.8298197782694744
9.775176446047023,rbf,5.697407589312523,0.832988081698954,0.02201359725398768,0.8628669949589246,0.7961301188698033,0.8340898836196167,0.8446802319942583,0.8271731790521671
9.084960157791413,rbf,3.7088628435197357,0.8350066076106852,0.0192759958040346,0.8612333131067961,0.8024528566094099,0.8363381410256411,0.8444319438248017,0.8305767834867777
8.623293259042617,sigmoid,6.324003759161323,0.6756485517513667,0.04122446509037829,0.6250457041946726,0.7226319392581529,0.7096850105800349,0.6929063294085699,0.6279737753154027
9.13398197039479,rbf,3.706399237425713,0.8351650596752578,0.01867988470071223,0.8612313682474483,0.8041351599452327,0.8357216206123972,0.8441642581421063,0.8305728914291053
9.140945330211174,rbf,3.70353648684154,0.8355568208472779,0.019466022251266087,0.8627600276947971,0.8035322535474235,0.83629535411999,0.8453494462009971,0.829847022673182
9.153214280269378,rbf,3.7033378644057757,0.8354763760759528,0.018822837885532635,0.862019036283296,0.8043879916604431,0.8370655184217077,0.843795705390569,0.8301136286237489
9.066489437219579,linear,5.0315336152084535,0.8350083884292788,0.014917136708821055,0.8614511373537466,0.8159015589992533,0.8340568210107044,0.8281399724555312,0.8354924523271586
9.166779939910306,rbf,3.7039608790863374,0.8347766537988951,0.019862918468419512,0.861455027072442,0.8011789737366194,0.8359997354991286,0.8451884468411149,0.83006108584517
9.14374167861084,rbf,3.70353648684154,0.8353132731971249,0.01948818816325412,0.8623204894822006,0.8028146004480956,0.8358052495643515,0.8449071828991525,0.8307188435918244
9.137318117053017,rbf,3.706504941882697,0.8351951093634342,0.019044132867743712,0.8613305560741847,0.8036119927806821,0.8361728279810803,0.8452369406242121,0.8296232293570126
6.959298201932183,rbf,1.8435889839375008,0.8383671447551582,0.018033493358736948,0.859179541635549,0.8070543938262386,0.8312309403783917,0.8489088898803174,0.8454619580552944
9.13511620157779,rbf,3.706399237425713,0.8353616389400956,0.018979135407663262,0.8613480598083147,0.8039309497137167,0.8375089463529998,0.8450041704653463,0.8290160683601009
9.140091477973183,rbf,2.7255466171489395,0.8368611552097803,0.018048615637530498,0.8566842870923574,0.8044074402539209,0.8363148027134678,0.8503578841192558,0.8365413618699001
1.8196981077516614,linear,5.125757284480065,0.8345827888459032,0.012743430969679536,0.857166612210605,0.8183229088872293,0.8302351723923327,0.8307043237057009,0.8364849270336487
9.134556604202839,rbf,2.668308089674061,0.837359995808173,0.017724156206150418,0.8571724467886482,0.8058096838436644,0.8361942214339059,0.8508176051830155,0.8368060217916309
6.973002444832623,sigmoid,5.061741378221231,0.6748116087442954,0.04154400019972731,0.6411822022031366,0.7280756005725666,0.6288080346029374,0.6548484084340388,0.7211437979087973
1.879437608590939,rbf,5.875991723078612,0.8321327026249348,0.018226378197232527,0.8562408591610654,0.8003582430918595,0.830445217201892,0.8402440207165442,0.8333751729533129
9.084960157791413,rbf,3.707676705026154,0.8351228232531176,0.019863925364714857,0.8625577623226288,0.8020094286781181,0.8374506005725667,0.8443039202374255,0.8292924044548492
9.090969716257886,rbf,3.7077212413735974,0.8350137004255431,0.019838162945115013,0.8619023447224297,0.8015251587005228,0.836509288648245,0.8449149419044479,0.8302167681520705
9.13401488767716,rbf,3.7027572240949884,0.8348289851882807,0.01991280468656596,0.8626744538834952,0.8016846371670401,0.8356982823002241,0.8440478730626734,0.8300396795279712
9.086892321258619,rbf,3.706399237425713,0.8354545281553758,0.019086203837552065,0.8626647295867563,0.8041701674134927,0.8365617998506348,0.8438907532054389,0.8299851907205561
9.099653639433383,rbf,3.7039608790863374,0.835124707178343,0.019953420146868153,0.8628514360841424,0.8018577296489917,0.8360503018421708,0.8446336779624852,0.8302303903539243
9.01376063064327,rbf,3.709333676838097,0.8350439967686493,0.019169385438071236,0.8616028363828727,0.8033513816280806,0.83595500373413,0.8448295928461971,0.829481169251966
9.14334884942843,rbf,3.6923383433004857,0.8349032039349042,0.0195874915583216,0.861830384926562,0.8022525360965894,0.8359141616878267,0.8448451108567883,0.8296738261067552
9.140945330211174,rbf,3.7078663705338264,0.8353462542662818,0.01906416367292515,0.8617837083022156,0.8038181478715458,0.8367037745830221,0.8448101953329583,0.8296154452416675
9.124653180031748,rbf,3.7033378644057757,0.8352181164447797,0.019295583764060494,0.8623107651854619,0.8036995114513318,0.8360133495145631,0.8450002909626986,0.8290666651098436
9.152277124978347,rbf,2.4792091806632937,0.837554656669756,0.01651991105261597,0.8559257919467265,0.8076670245207865,0.8377948406771222,0.8491145035206488,0.837271122683496
9.085532891116658,rbf,3.706399237425713,0.8352671448138891,0.01984546910250185,0.8628942229897933,0.8022369772218073,0.8368632530495393,0.8444222450681822,0.8299190257401236
9.10501881328916,rbf,3.703368050523407,0.8346975317597881,0.01964938614519867,0.8611282907020164,0.8018013287279064,0.8366668222554144,0.8451845673384671,0.8287066497751364
9.127788076226656,rbf,3.70353648684154,0.8355589219955576,0.019369652058472027,0.8626627847274084,0.8036956217326363,0.8368185212845407,0.8450002909626986,0.8296173912705039
9.111134303293118,rbf,3.7033378644057757,0.8352280418075239,0.01890684832571604,0.8611632981702764,0.803621717077421,0.8356049290515309,0.8450022307140226,0.8307480340243683
9.13024398075842,rbf,3.7023132100500686,0.8349807557025792,0.019214736399140307,0.8620112568459048,0.8032074620363455,0.8359005476723924,0.8438810544488196,0.8299034575094334
9.141409923005194,rbf,3.7033378644057757,0.8352536458323601,0.019180700115352636,0.8620851615011204,0.8036781179985063,0.835655495394573,0.8449401586716583,0.8299092955959422
9.127637678698578,rbf,3.7034559890924075,0.8350315831569375,0.019215856597614565,0.8620404297361215,0.803390278815036,0.8365053989295494,0.8439741625123658,0.8292476457916153
4.293669267757396,linear,0.4434134067617066,0.8351184069914724,0.014033109665041019,0.8595743480831466,0.8172746296987802,0.8321061270848892,0.828190405989952,0.8384465241005941
9.137573089581567,rbf,3.70353648684154,0.834877387396657,0.01953278530270843,0.8619120690191685,0.802137789395071,0.8366123661936768,0.8437181153376138,0.8300065970377549
8.575345032288043,rbf,3.7078663705338264,0.8350854876939428,0.018540200155386207,0.8602317105426935,0.803331933034603,0.834743356360468,0.843747211607472,0.8333732269244766
9.139482352467661,rbf,3.705274687027794,0.8354703106439011,0.019085392054534904,0.86292339588001,0.8045105177993527,0.8361125373412994,0.8441332221209243,0.8296718800779189
9.125176587191916,rbf,3.706399237425713,0.8349169225448616,0.019532632247151842,0.8620287605800349,0.8023750622354989,0.8368690876275827,0.8438577774329331,0.8294539248482584
9.088720330711928,rbf,3.7088628435197357,0.8357161508234652,0.019096770148871883,0.8621221138287279,0.8039426188698033,0.8370830221558376,0.8450216282272612,0.830411371035696
2.2193975443073772,linear,1.6464895680048144,0.8368965090412945,0.012866204020343292,0.8586038632686084,0.8205789457306447,0.8326604119990043,0.8303357709541637,0.842303553254052
9.089490928140101,rbf,3.7098833576363783,0.8353175590796669,0.018878273255311915,0.8621590661563355,0.8043490944734876,0.8358344224545681,0.844038174306054,0.8302070380078893
9.126227432960182,rbf,3.7087310608623816,0.8352904325800157,0.01933614475225484,0.8628358772093603,0.8037695263878515,0.8358947130943492,0.844428064322154,0.8295239818863636
9.127788076226656,rbf,3.7572380007044837,0.8340789584370238,0.01931718263199269,0.8612722102937516,0.8024256285785412,0.8338195481702764,0.8439605842530987,0.828916820889452
9.133387649750876,rbf,2.4163210167675224,0.8376870636750138,0.016750127468789032,0.855776037776948,0.8069960480458055,0.8375886855862583,0.8491862743196322,0.8388882726464242
9.127637678698578,rbf,3.75367319381008,0.833904922684896,0.018997559535286018,0.8599108087503112,0.8021338996763755,0.8350175815285039,0.8435377184644929,0.8289246050047969
9.128657018652538,rbf,3.70353648684154,0.835588995796323,0.019243161705844836,0.8619042895817774,0.8032171863330844,0.8364937297734628,0.8451283145500748,0.8312014587432156
9.137042940077093,rbf,2.2314706066792875,0.8383199645596339,0.017114710443200832,0.8595976863953199,0.807962643141648,0.8355913150360965,0.8467829224293447,0.8416652557957605
