,hyperparameters,mean_brier,mean_roc_auc,mean_accuracy,spam_brier,spam_roc_auc,spam_accuracy,mt_brier,mt_roc_auc,mt_accuracy,kc1_brier,kc1_roc_auc,kc1_accuracy,phoneme_brier,phoneme_roc_auc,phoneme_accuracy
30,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 35}",0.09162509372690358,0.9120361014442524,0.8797104089639238,0.07571983008285864,0.9608203902202381,0.9071963366850776,0.09442120800153209,0.9315022923726171,0.874079915878023,0.10695760423579719,0.8125007241051524,0.8539586405646677,0.08940173258742642,0.9433209990790022,0.8836067427279268
31,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 42}",0.09281699215298375,0.9109023407814809,0.87826242313488,0.0771989132596118,0.9599205479732419,0.9058924609356559,0.0950944742823401,0.9308272855280544,0.8735015772870662,0.10713697566695426,0.8122882548163448,0.8530096475329559,0.09183760540302885,0.9405732748082827,0.8806460067838421
32,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 25}",0.089653278152233,0.9142148163224173,0.8810581507321217,0.07294544310125317,0.9627120315197863,0.9082835292451493,0.09350781280316096,0.9325326553159614,0.8751314405888537,0.1064934213081115,0.8143084019967695,0.8544348256802241,0.08566643539640637,0.947306176457152,0.8863828074142598
33,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 30}",0.09069506625445017,0.9131520078791127,0.8804401624547645,0.07439086122803637,0.9616908384643577,0.9078487466364538,0.09396737093806647,0.9319559230561072,0.8746582544689799,0.10671397903940824,0.8137515365225212,0.854906507863246,0.08770805381228966,0.9452097334734644,0.8843471408503785
34,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.08414764694594233,0.919871188950719,0.8893762858690233,0.06471067448561658,0.9681931360572037,0.9184980880895056,0.09161605776316831,0.9345365675937884,0.877024185068349,0.10629294206842921,0.8183057980794267,0.85728180477536,0.0739709134665552,0.9584492540724574,0.9047010655428787
35,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 52}",0.0942556453587741,0.9094854743341245,0.8761889541548027,0.07919092009396275,0.95859717534474,0.9050233677949299,0.09598235440226416,0.9298308472562331,0.8721871713985279,0.10710974164658182,0.8124054547567436,0.8530062703335547,0.09473956529228773,0.9371084199787812,0.8745390070921986
36,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 52}",0.0942556453587741,0.9094854743341245,0.8761889541548027,0.07919092009396275,0.95859717534474,0.9050233677949299,0.09598235440226416,0.9298308472562331,0.8721871713985279,0.10710974164658182,0.8124054547567436,0.8530062703335547,0.09473956529228773,0.9371084199787812,0.8745390070921986
37,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 13}",0.08655527088889176,0.9176252807746644,0.8854851234278996,0.06846782848911945,0.9658624444819391,0.9117608459613841,0.09233142455668522,0.9337004229344273,0.8772870662460568,0.10617104686662,0.8174341543013057,0.8563328117436481,0.07925078364314234,0.9535041013809854,0.8965597697605098
38,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 31}",0.09084830605468684,0.9128364174463057,0.8807766497232983,0.07464696250704907,0.9615488218539013,0.9078485105981212,0.09405776551514602,0.9319113779927879,0.8743953732912724,0.10673827770449032,0.8128590934291529,0.8563305602773805,0.08795021849206192,0.9450263765093808,0.8845321547264193
39,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 22}",0.08890170445887391,0.9149962988647322,0.882664022915677,0.0718937949843988,0.9633144528803339,0.9104564981352972,0.09320578591873796,0.9326882044249905,0.8748685594111463,0.10620376039094666,0.8153642105856249,0.8572829305084937,0.08430347654141226,0.9486183275679798,0.8880481036077705
40,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 31}",0.09084830605468684,0.9128364174463057,0.8807766497232983,0.07464696250704907,0.9615488218539013,0.9078485105981212,0.09405776551514602,0.9319113779927879,0.8743953732912724,0.10673827770449032,0.8128590934291529,0.8563305602773805,0.08795021849206192,0.9450263765093808,0.8845321547264193
41,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 34}",0.0914235062953319,0.9121924329847872,0.8793803709239044,0.07539299625734683,0.9610108733991896,0.9071965727234103,0.09430800555536994,0.931599362311346,0.8738696109358571,0.10691722370743224,0.8124386298874071,0.8539586405646677,0.08907579966117855,0.9437208663412069,0.8824966594716827
42,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 21}",0.08861381197960996,0.915460966849017,0.8830685178214597,0.07150386542276516,0.9636997927408013,0.9098047962989189,0.09309210199926897,0.9328354876182242,0.8758675078864353,0.10608128935175931,0.8161351531262305,0.8563328117436481,0.08377799114464637,0.949173433910812,0.8902689553568368
43,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 23}",0.08915916180463122,0.9147758726832786,0.8815634052935436,0.07219882909312844,0.9633050950936923,0.9089349950431951,0.09330038908183673,0.9326450606461985,0.8756572029442692,0.1063140841762729,0.8151277781482673,0.8549087593295134,0.0848233448672868,0.948025556844956,0.8867526638571966
44,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 60}",0.09528776664423712,0.9083364294677363,0.8756495651523845,0.08052219482214715,0.957562628329461,0.9052409951376102,0.09654787043231375,0.9292960211710476,0.8723449001051524,0.10741995357992706,0.811678406414031,0.8515844693856873,0.0966610477425605,0.9348086619564058,0.8734278959810876
45,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 50}",0.09399997342343293,0.909591921221125,0.8766613887885523,0.07881422866429774,0.9587732011053861,0.9054576783269603,0.09570942047343726,0.9302502841155317,0.8730283911671923,0.10724960241996813,0.8116841084669902,0.8515844693856873,0.09422664213602862,0.937660091196592,0.8765750162743687
46,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 45}",0.09326655695013542,0.9104196256245911,0.8782547910641467,0.07783031385128945,0.9594506823214957,0.9058922248973232,0.09531245672272971,0.9306153759554322,0.8734490010515247,0.10717382893635308,0.8120872710677733,0.8539575148315339,0.09274962829016944,0.9395251731536634,0.8797204234762053
47,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 57}",0.09486255932277254,0.9090022493947509,0.875727178911679,0.08005066372987626,0.9579404611162708,0.9050228957182647,0.09628974980048091,0.9296120690065017,0.8719242902208201,0.10720481826994699,0.8126422101802142,0.8525334624173994,0.095905005490786,0.9358142572760173,0.8734280672902319
48,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 53}",0.09438253169217292,0.9094017391783972,0.8755774069984436,0.07932631982972556,0.9585022138165618,0.903501628664495,0.09598716852402772,0.9298979181367704,0.8728706624605678,0.1072488591652117,0.8124113163769475,0.8515833436525536,0.09496777924972674,0.9367955083833094,0.8743539932161578
49,"{'random_state': 42, 'n_estimators': 1064, 'max_depth': 15, 'min_samples_leaf': 1, 'min_samples_split': 16}",0.08733399142863602,0.9167782096436221,0.885281699474714,0.06954196868483922,0.96505528906267,0.9128473304064582,0.09264414969466517,0.9333419636186072,0.875920084121977,0.10622861245136235,0.8166785439720007,0.8572795533090926,0.08092123488367728,0.9520370419212103,0.8950798300613286
