Iteracja;estimator__loss;estimator__n_estimators;estimator__max_depth;estimator__subsample;estimator__max_features;estimator__learning_rate;estimator__min_samples_split;Srednia dokladnosc;Czas
278;log_loss;4351;15;0.7000000000000001;0.25;0.46293735614364534;16;0.9000735923785056;19.373620128631593
279;exponential;2601;5;0.7000000000000001;0.2;1.0;64;0.8866543566688074;19.35215334892273
280;log_loss;4801;3;0.9;0.55;0.045929202883612456;2;0.880410244059088;93.50383286476135
281;log_loss;3001;3;0.5;0.4;0.002109491677524035;8;0.8498782380646542;40.94773931503296
282;log_loss;3501;7;0.5;1.0;0.002109491677524035;32;0.8857308392207235;180.86370906829833
283;exponential;1551;13;0.30000000000000004;0.3;1.0;64;0.8762441126097196;11.173946475982666
284;exponential;1851;3;1.0;0.05;0.021262343752724643;2;0.8702336223506745;21.617625427246093
285;log_loss;151;13;0.8;0.1;0.46293735614364534;32;0.8935953222008136;5.989535522460938
286;exponential;751;3;0.6;0.7000000000000001;0.045929202883612456;64;0.8690788910297581;13.656997346878052
287;exponential;301;11;0.30000000000000004;0.4;0.21431099571326834;4;0.8952143545279384;9.078924465179444
288;exponential;4551;5;0.2;0.2;0.21431099571326834;2;0.890124973239135;31.092325305938722
289;log_loss;3601;3;0.9;0.7000000000000001;0.0009765625;128;0.8369235709698138;96.55811719894409
290;log_loss;4801;7;0.8;0.25;0.0009765625;2;0.8871197281096126;125.5038489818573
291;exponential;551;11;0.2;0.7500000000000001;0.09921256574801249;16;0.8873482658959537;12.692520999908448
292;log_loss;4851;7;0.4;0.9500000000000001;0.004556754060844206;128;0.8783287839862984;156.58813667297363
293;exponential;2451;11;0.9;0.5;0.021262343752724643;8;0.9035426032969387;174.89273228645325
294;log_loss;2201;11;0.1;0.9000000000000001;0.0009765625;64;0.8431687540141299;22.725654125213623
295;exponential;1951;9;1.0;0.2;0.045929202883612456;32;0.8959071933204882;68.19861054420471
296;exponential;3801;9;0.5;0.25;0.46293735614364534;2;0.8975272960822094;17.680691051483155
297;exponential;2201;15;1.0;0.15000000000000002;0.0098431332023037;64;0.8926685934489402;99.85503644943238
298;exponential;3101;1;0.5;0.35000000000000003;0.045929202883612456;32;0.8242054699207879;13.661212968826295
299;log_loss;2951;7;0.5;0.7500000000000001;0.46293735614364534;4;0.5579699207878399;105.66948776245117
300;exponential;1151;1;0.9;0.9500000000000001;0.21431099571326834;16;0.8228165810318989;14.506090259552002
301;log_loss;1501;9;0.9;0.6000000000000001;0.004556754060844206;32;0.8956781203168486;111.86713895797729
302;exponential;1451;1;0.30000000000000004;0.8500000000000001;0.021262343752724643;128;0.8110166452579748;8.676864624023438
303;log_loss;2051;9;0.1;0.7500000000000001;0.46293735614364534;4;0.6129792870905588;33.08372521400452
304;exponential;2951;15;0.7000000000000001;0.05;0.021262343752724643;8;0.904467458788268;137.0494026660919
305;exponential;3351;9;0.1;0.1;0.045929202883612456;32;0.8764782701776921;20.097667026519776
306;log_loss;1051;9;1.0;0.3;0.021262343752724643;8;0.8993794155427104;39.37187647819519
307;log_loss;4651;7;0.1;0.8500000000000001;0.002109491677524035;16;0.8741677371012632;57.582705450057986
308;log_loss;4851;11;0.2;0.3;0.46293735614364534;128;0.665047901948191;45.19881181716919
309;log_loss;4251;13;0.7000000000000001;0.25;0.045929202883612456;8;0.9056240633697282;79.2682674407959
310;log_loss;501;15;0.2;0.05;0.21431099571326834;16;0.6842448083922072;12.378177642822266
311;log_loss;3951;1;0.30000000000000004;0.9500000000000001;0.045929202883612456;16;0.8265168058231641;29.97042398452759
312;exponential;351;1;0.30000000000000004;1.0;0.21431099571326834;16;0.8205017662170843;4.65753288269043
313;log_loss;501;1;0.4;0.6000000000000001;0.46293735614364534;32;0.8242046670948404;5.771988296508789
314;exponential;851;3;0.4;1.0;0.002109491677524035;32;0.8170314172554057;20.65285964012146
315;exponential;1651;1;0.2;0.7500000000000001;0.045929202883612456;128;0.8188824662813102;10.483957767486572
316;exponential;151;3;0.7000000000000001;0.5;0.46293735614364534;4;0.8635225326482553;4.038135766983032
317;log_loss;4251;13;0.6;0.1;1.0;16;0.6849357739242132;192.1611023902893
318;exponential;1;5;0.5;0.6000000000000001;0.0009765625;8;0.708073217726397;1.3686835289001464
319;exponential;601;7;0.6;0.2;0.045929202883612456;64;0.8859617854849068;13.590431356430054
320;log_loss;4251;11;0.1;0.8500000000000001;0.0098431332023037;4;0.8894299935773924;105.05885577201843
321;exponential;2451;5;0.1;0.05;0.09921256574801249;32;0.8755504709912223;16.208302402496336
322;exponential;1901;11;0.30000000000000004;0.1;0.045929202883612456;16;0.8966002997216871;45.51430821418762
323;exponential;151;3;0.6;0.4;0.004556754060844206;128;0.7281957824876899;4.575917387008667
324;log_loss;2251;7;1.0;0.9000000000000001;0.021262343752724643;32;0.8850342539070862;216.228790807724
325;exponential;4601;3;0.2;0.6500000000000001;0.045929202883612456;8;0.8755512738171698;47.32246809005737
326;exponential;4251;3;0.1;0.8;0.46293735614364534;16;0.8452453971312351;33.93700180053711
327;exponential;4901;13;0.2;0.25;0.09921256574801249;2;0.8993783451081139;81.04127926826477
328;log_loss;2551;11;0.5;0.45;0.0098431332023037;2;0.9016902162277886;193.21875429153442
329;log_loss;3101;3;0.8;0.55;0.46293735614364534;128;0.8649159708841789;64.61316466331482
330;exponential;4401;7;0.7000000000000001;0.5;0.002109491677524035;128;0.8760161100406766;155.4240863800049
331;log_loss;4951;1;0.8;0.9500000000000001;0.21431099571326834;32;0.8223517448083921;75.45316586494445
332;exponential;3101;9;0.8;0.3;0.21431099571326834;2;0.9014608756154999;31.79438738822937
333;log_loss;351;13;1.0;0.2;0.09921256574801249;32;0.9012288589167202;20.595927810668947
334;exponential;3151;3;0.7000000000000001;0.9500000000000001;0.045929202883612456;128;0.8732407407407408;98.69630460739135
335;log_loss;3901;7;0.2;0.5;1.0;4;0.5693184007707128;77.18692531585694
336;exponential;2901;11;0.8;0.45;1.0;8;0.8991457931920358;17.558490371704103
337;exponential;851;13;0.30000000000000004;0.6500000000000001;0.002109491677524035;128;0.8427065938771141;24.32275333404541
338;exponential;501;13;0.7000000000000001;0.6500000000000001;0.045929202883612456;128;0.8843411475058873;40.47327008247375
339;log_loss;4701;1;1.0;0.55;0.002109491677524035;4;0.7966722864482979;47.094429636001585
340;exponential;4301;1;0.6;0.7000000000000001;0.002109491677524035;32;0.7962103939199315;43.98958306312561
341;exponential;3151;11;0.1;0.55;0.002109491677524035;2;0.8697711946050097;100.79764547348023
342;exponential;1801;7;0.8;0.8;0.004556754060844206;128;0.876247591522158;130.398361825943
343;log_loss;2901;13;0.2;0.7500000000000001;1.0;16;0.6305817812031685;87.59748578071594
344;log_loss;4351;15;0.30000000000000004;0.7500000000000001;0.21431099571326834;32;0.7749470134874759;126.01514415740967
345;exponential;151;13;0.30000000000000004;0.7500000000000001;0.0009765625;32;0.708073217726397;6.7648515701293945
346;exponential;1051;7;0.7000000000000001;0.35000000000000003;0.0009765625;128;0.801530721472918;22.581297636032104
347;exponential;501;13;0.30000000000000004;0.55;0.0009765625;2;0.7184815885249412;44.31332249641419
348;exponential;751;7;0.30000000000000004;0.6500000000000001;0.0098431332023037;32;0.8790248340826375;20.312721490859985
349;exponential;1551;9;1.0;0.6500000000000001;0.004556754060844206;128;0.880875615499893;132.88000111579896
350;exponential;451;9;0.8;0.55;0.46293735614364534;64;0.8910495611218154;24.224607133865355
351;log_loss;4201;13;0.9;0.45;0.004556754060844206;16;0.9042362449154357;402.3210546016693
352;log_loss;2351;15;0.6;0.25;0.021262343752724643;64;0.8954442303575252;87.53519406318665
353;exponential;3151;9;0.9;0.6500000000000001;0.002109491677524035;4;0.900074395204453;331.8478038787842
354;exponential;4801;13;0.8;0.2;0.004556754060844206;16;0.8998407728537785;284.94713869094846
355;log_loss;51;13;0.30000000000000004;0.7500000000000001;1.0;16;0.6297115178762578;4.609871196746826
356;log_loss;401;9;0.2;0.2;0.021262343752724643;2;0.8901265788910298;12.631762027740479
357;log_loss;1201;7;0.5;0.45;0.002109491677524035;4;0.8868893170627276;44.42697262763977
358;exponential;601;13;0.9;0.7500000000000001;0.0098431332023037;2;0.9009995183044317;128.77642283439636
359;exponential;1851;11;0.7000000000000001;0.7000000000000001;1.0;4;0.8993791479340612;15.198340368270873
360;log_loss;2001;13;0.30000000000000004;0.7500000000000001;0.21431099571326834;8;0.8341000321130378;50.549358701705934
361;exponential;101;5;0.2;0.9500000000000001;0.21431099571326834;4;0.8695381074716335;3.345629119873047
362;log_loss;3851;5;0.6;0.5;0.0009765625;16;0.8739349175765362;100.70789952278137
363;log_loss;3051;13;0.7000000000000001;1.0;0.21431099571326834;4;0.9003037358167416;51.28201851844788
364;exponential;2151;11;0.7000000000000001;0.8500000000000001;0.46293735614364534;128;0.8854972168700492;65.77372698783874
365;log_loss;4501;15;0.1;0.45;0.021262343752724643;2;0.8831845429244274;133.1700834751129
366;log_loss;3101;13;0.1;0.7500000000000001;0.0098431332023037;128;0.8690775529865125;33.88036394119263
367;exponential;2751;3;0.4;0.45;0.21431099571326834;8;0.8780981053307644;33.285523128509524
368;exponential;1501;1;0.9;0.55;0.002109491677524035;128;0.7834904196103618;15.415052700042725
369;exponential;701;15;0.6;0.35000000000000003;1.0;32;0.890126846499679;8.839978361129761
370;log_loss;251;11;0.8;0.15000000000000002;0.002109491677524035;128;0.7455469920787838;7.4289651870727536
371;exponential;2801;5;1.0;0.9000000000000001;0.09921256574801249;8;0.8815652429886534;195.80764303207397
372;exponential;3901;5;0.8;0.05;0.045929202883612456;32;0.8942884286020124;76.12099361419678
373;log_loss;4951;9;0.9;0.2;0.002109491677524035;4;0.8984532220081352;246.02265086174012
374;log_loss;2351;15;0.1;0.5;0.0098431332023037;4;0.8861929993577393;62.530236625671385
375;exponential;1651;11;0.6;0.55;0.09921256574801249;4;0.9049298865339328;55.009621715545656
376;exponential;2201;15;0.2;0.6500000000000001;1.0;128;0.8376142688931706;55.55303254127502
377;exponential;2401;9;0.2;0.2;0.21431099571326834;64;0.8885064761293083;27.37945137023926
378;log_loss;3351;13;0.9;0.25;0.21431099571326834;128;0.8947489830871334;46.89558491706848
379;exponential;2551;5;0.30000000000000004;0.9000000000000001;0.004556754060844206;4;0.8785613359023763;64.46309413909913
380;log_loss;4251;5;1.0;0.15000000000000002;0.46293735614364534;64;0.8910490259045172;37.9478084564209
381;exponential;4251;11;0.7000000000000001;0.45;0.21431099571326834;2;0.900765628345108;38.609072875976565
382;log_loss;2101;15;0.6;0.4;0.0098431332023037;32;0.8998399700278312;135.73309478759765
383;exponential;2301;11;0.9;0.7000000000000001;0.002109491677524035;4;0.9026185506315564;320.26683101654055
384;exponential;1051;1;0.4;0.05;0.021262343752724643;32;0.810091254549347;6.766236257553101
385;log_loss;1251;5;0.7000000000000001;0.7000000000000001;0.045929202883612456;16;0.8887366195675444;52.13592691421509
386;exponential;1101;7;0.8;0.6000000000000001;0.09921256574801249;16;0.8931304859773068;69.09921817779541
387;exponential;1851;5;0.5;0.45;0.09921256574801249;64;0.8836467030614429;41.05710344314575
388;exponential;101;13;0.6;0.9500000000000001;0.21431099571326834;16;0.8998391672018841;12.650235605239867
389;exponential;3401;11;0.5;0.6500000000000001;0.21431099571326834;4;0.9053915114536503;40.472568321228025
390;log_loss;4151;13;0.7000000000000001;0.45;0.045929202883612456;2;0.906317169770927;118.17093863487244
391;exponential;4101;15;0.5;0.9500000000000001;0.21431099571326834;4;0.8989167201883964;51.32988615036011
392;exponential;501;3;0.5;0.4;0.0009765625;16;0.708073217726397;9.097127103805542
393;exponential;3001;11;0.7000000000000001;0.15000000000000002;1.0;128;0.8864228751873261;21.196721458435057
394;log_loss;1101;5;0.8;0.7500000000000001;0.002109491677524035;4;0.8713899593234853;50.44101719856262
395;exponential;2001;5;0.8;0.05;1.0;4;0.8924392528366518;16.52894115447998
396;log_loss;3751;1;0.2;0.6000000000000001;0.004556754060844206;4;0.8077764397345323;19.956215476989748
397;exponential;2501;7;0.9;0.35000000000000003;0.045929202883612456;4;0.9000706486833654;79.1772936820984
398;exponential;1551;1;0.9;0.05;1.0;64;0.8147157996146435;10.997583532333374
399;exponential;151;13;0.4;0.45;0.002109491677524035;4;0.708073217726397;12.50122275352478
400;log_loss;4201;13;0.5;0.7000000000000001;0.0098431332023037;16;0.9023854634981803;262.81672344207766
401;log_loss;1351;11;1.0;0.1;0.46293735614364534;32;0.8998386319845857;15.287041282653808
402;exponential;2101;3;0.8;0.35000000000000003;1.0;16;0.8734722222222222;27.152546834945678
403;exponential;551;13;0.5;0.9500000000000001;0.09921256574801249;2;0.9033111218154571;61.58936853408814
404;log_loss;1251;7;0.8;1.0;0.021262343752724643;16;0.8929000749304217;103.27506804466248
405;exponential;3851;1;1.0;0.05;1.0;32;0.8184197709269965;19.959730911254884
406;log_loss;1;3;0.5;0.5;0.0009765625;4;0.708073217726397;0.12944130897521972
407;exponential;2201;5;0.30000000000000004;0.9000000000000001;0.004556754060844206;4;0.876943106401199;43.81595377922058
408;log_loss;2801;7;0.2;0.15000000000000002;0.002109491677524035;2;0.8820303468208092;32.67566695213318
409;log_loss;1701;1;0.6;0.5;0.21431099571326834;2;0.8276720723613786;10.569658374786377
410;log_loss;901;11;0.4;0.35000000000000003;0.0009765625;2;0.8628299614643545;43.163250064849855
411;log_loss;3801;3;0.30000000000000004;0.55;0.09921256574801249;128;0.8577461999571827;29.161280727386476
412;exponential;4851;7;0.30000000000000004;0.5;0.021262343752724643;32;0.8875797473774352;80.71998686790467
413;log_loss;3401;3;0.6;0.5;0.021262343752724643;32;0.8769406979233569;46.02292251586914
414;log_loss;151;5;0.9;0.3;0.045929202883612456;4;0.8746285591950331;2.7768627643585204
415;exponential;3501;11;0.8;0.35000000000000003;0.004556754060844206;8;0.9019230357525156;154.92735481262207
416;log_loss;3051;9;0.9;0.1;0.004556754060844206;32;0.8949815350032113;93.66650319099426
417;exponential;4601;7;0.2;0.7500000000000001;0.21431099571326834;128;0.868380432455577;60.15217714309692
418;exponential;801;13;0.1;0.8;0.0009765625;32;0.7612786341254549;9.639016437530518
419;log_loss;1251;11;0.30000000000000004;0.9000000000000001;0.045929202883612456;64;0.8880421751230999;42.18569669723511
420;log_loss;4051;1;0.8;0.3;1.0;16;0.8117118925283666;20.406427955627443
421;log_loss;4251;11;0.7000000000000001;0.1;0.002109491677524035;8;0.9007672339970029;161.33112301826478
422;log_loss;4251;1;0.4;0.9500000000000001;1.0;4;0.786729822307857;31.29810848236084
423;exponential;1201;11;0.4;0.25;0.09921256574801249;2;0.8998407728537787;35.956738233566284
424;log_loss;3051;9;0.8;0.1;0.46293735614364534;64;0.8928998073217727;18.792263412475585
425;exponential;3701;9;1.0;0.55;0.045929202883612456;4;0.9019214301006209;130.67874126434327
426;log_loss;901;7;0.6;0.45;0.004556754060844206;64;0.8771735174480838;26.86096410751343
427;exponential;1951;13;1.0;0.3;0.09921256574801249;2;0.9035426032969387;31.63595108985901
428;exponential;701;5;1.0;0.55;0.46293735614364534;16;0.8871170520231214;20.078909397125244
429;exponential;451;3;0.5;0.6500000000000001;0.0009765625;2;0.708073217726397;6.677765130996704
430;log_loss;101;1;0.5;0.9500000000000001;0.004556754060844206;2;0.708073217726397;0.8187067985534668
431;log_loss;3151;11;0.1;0.6500000000000001;0.021262343752724643;2;0.8910498287304647;58.595537948608396
432;log_loss;2301;7;0.9;0.1;0.21431099571326834;64;0.893824395204453;33.14995985031128
433;log_loss;451;15;0.6;0.2;1.0;2;0.7846868978805396;14.71735463142395
434;exponential;2601;9;0.6;0.9000000000000001;0.004556754060844206;128;0.8827242560479555;139.0311112880707
435;exponential;2151;13;0.6;0.9500000000000001;0.004556754060844206;16;0.9003040034253906;194.87779755592345
436;exponential;2751;11;0.6;0.5;0.0009765625;32;0.8871194605009635;109.28334817886352
437;log_loss;2951;5;0.1;0.3;0.021262343752724643;32;0.8732391350888461;12.14251675605774
438;log_loss;1651;9;0.30000000000000004;0.3;0.21431099571326834;8;0.8966016377649325;15.885613203048706
439;log_loss;4551;7;0.2;0.7000000000000001;0.0098431332023037;32;0.885498822521944;74.83698501586915
440;exponential;4201;5;0.4;0.45;0.09921256574801249;64;0.8831848105330764;69.78421607017518
441;exponential;601;9;0.1;0.2;0.09921256574801249;2;0.87671082209377;10.286365032196045
442;exponential;1301;3;1.0;0.8;0.21431099571326834;128;0.8662992399914365;60.46804332733154
443;log_loss;3051;7;0.2;0.3;0.0098431332023037;32;0.8850369299935774;33.59983782768249
444;log_loss;851;3;1.0;0.4;0.0098431332023037;128;0.8575128452151572;21.633622932434083
445;log_loss;4101;5;0.4;1.0;0.0098431332023037;64;0.8797168700492399;144.22134833335878
446;exponential;4751;3;0.8;0.55;0.0098431332023037;64;0.8739341147505886;96.65946545600892
447;exponential;4351;7;0.7000000000000001;0.7500000000000001;0.004556754060844206;2;0.8961386748019695;219.33048610687257
448;log_loss;1701;1;0.5;0.45;0.21431099571326834;128;0.8292921751230999;12.46590805053711
449;log_loss;1851;9;0.2;0.05;0.002109491677524035;16;0.8799480839220724;21.33575658798218
450;log_loss;4351;11;0.9;0.45;0.0098431332023037;32;0.8991452579747378;266.48990325927736
451;log_loss;3451;9;1.0;0.9000000000000001;0.09921256574801249;32;0.8908164739884393;187.87590889930726
452;log_loss;101;5;0.6;0.15000000000000002;0.46293735614364534;8;0.867687326054378;1.232166576385498
453;exponential;451;3;0.9;0.6500000000000001;0.045929202883612456;4;0.8646844894026975;11.96504545211792
454;log_loss;4701;13;0.8;1.0;0.002109491677524035;2;0.9023857311068294;858.8456277370453
455;log_loss;2351;5;1.0;0.5;0.09921256574801249;32;0.8859615178762578;85.40237312316894
456;log_loss;2451;3;1.0;0.15000000000000002;0.021262343752724643;8;0.8753219332048812;35.74624357223511
457;exponential;2251;7;0.9;0.8;0.21431099571326834;64;0.8875784093341897;130.26455430984498
458;exponential;4301;15;0.5;0.5;0.0009765625;64;0.8824930421751231;156.15415887832643
459;log_loss;3101;9;0.30000000000000004;0.6500000000000001;0.021262343752724643;16;0.8991449903660886;82.12997908592224
460;log_loss;3201;15;1.0;0.7500000000000001;1.0;4;0.8970651359451937;9.412041997909546
461;exponential;3851;13;1.0;0.2;0.21431099571326834;4;0.9014608756154999;18.46825556755066
462;exponential;951;3;0.4;0.6000000000000001;0.021262343752724643;8;0.866302718903875;11.987364912033081
463;log_loss;3201;11;0.30000000000000004;0.9500000000000001;0.002109491677524035;32;0.8875810854206808;115.80060839653015
464;log_loss;2551;11;0.8;0.45;0.0098431332023037;64;0.8949823378291587;126.04444603919983
465;log_loss;3101;7;0.6;0.6500000000000001;0.021262343752724643;16;0.897296349818026;119.05666918754578
466;exponential;1151;13;0.7000000000000001;1.0;0.09921256574801249;8;0.9028494968957397;78.51560101509094
467;log_loss;2201;15;1.0;0.2;1.0;8;0.8970646007278955;5.594143009185791
468;log_loss;3251;5;0.4;0.35000000000000003;0.09921256574801249;2;0.893594251766217;33.89804253578186
469;log_loss;4851;9;0.2;0.35000000000000003;0.0098431332023037;2;0.898912973667309;83.01473517417908
470;exponential;3101;15;0.6;0.5;0.002109491677524035;4;0.901459002354956;262.60722999572755
471;exponential;101;15;0.8;0.6000000000000001;0.21431099571326834;32;0.8961394776279169;9.491217279434204
472;log_loss;4501;9;0.7000000000000001;0.9500000000000001;0.0009765625;64;0.8857319096553201;283.1150259017944
473;log_loss;51;13;0.30000000000000004;0.45;0.21431099571326834;64;0.8690754121173196;1.1233404636383058
474;exponential;3001;13;1.0;0.9500000000000001;0.0098431332023037;4;0.902154517233997;520.038628578186
475;log_loss;3051;9;0.6;0.6500000000000001;0.09921256574801249;128;0.8841102012417041;131.576233625412
476;exponential;301;15;0.9;0.1;0.09921256574801249;4;0.9042354420894883;24.460952854156496
477;log_loss;4201;15;0.7000000000000001;0.4;0.46293735614364534;4;0.9019233033611647;19.074361276626586
478;exponential;3751;1;0.4;0.5;0.002109491677524035;4;0.7948231106829373;20.06029658317566
479;log_loss;4851;3;0.9;0.55;1.0;8;0.8133009526867909;76.40306072235107
480;log_loss;2751;9;0.9;0.2;0.21431099571326834;4;0.8972939413401841;18.2145797252655
481;log_loss;3351;7;0.8;0.8;0.46293735614364534;2;0.8926688610575895;34.916344451904294
482;log_loss;3051;9;0.1;0.7000000000000001;1.0;64;0.6366064547206165;25.232795333862306
483;exponential;1201;7;0.2;0.5;0.09921256574801249;32;0.8836488439306359;15.639046764373779
484;log_loss;2151;3;1.0;0.4;0.021262343752724643;16;0.873238867480197;49.65241703987122
485;log_loss;3451;5;0.9;0.05;0.002109491677524035;32;0.872778580603725;73.17475380897523
486;log_loss;2351;15;0.7000000000000001;0.9500000000000001;0.46293735614364534;32;0.8970648683365446;33.084920692443845
487;exponential;4351;11;1.0;0.5;0.021262343752724643;4;0.9028476236351958;237.62892150878906
488;exponential;1851;3;0.9;0.2;0.46293735614364534;2;0.8811054913294798;26.940495443344116
489;log_loss;2001;9;0.30000000000000004;0.25;0.46293735614364534;4;0.655091254549347;55.230380582809445
490;exponential;3151;15;0.6;0.6000000000000001;0.0098431332023037;8;0.9044671911796189;290.6071805477142
491;exponential;551;15;0.8;0.45;0.09921256574801249;4;0.9079380753585955;36.12038521766662
492;log_loss;2201;7;0.5;0.7000000000000001;0.09921256574801249;4;0.8968312459858703;81.11408205032349
493;log_loss;2401;9;0.8;0.35000000000000003;1.0;16;0.7858196852922286;53.41170697212219
494;exponential;4201;3;0.1;0.1;0.004556754060844206;4;0.8630657246842219;18.669180583953857
495;log_loss;1751;7;0.30000000000000004;0.6000000000000001;0.46293735614364534;16;0.5655681331620638;42.87912573814392
496;exponential;351;7;0.5;0.9500000000000001;0.0098431332023037;128;0.8635278848212374;12.623664951324463
497;exponential;701;13;0.2;0.45;0.09921256574801249;2;0.8891998501391566;21.787327098846436
498;exponential;1051;3;0.5;0.8500000000000001;1.0;8;0.8660690965532005;19.373855590820312
499;exponential;3401;3;0.6;0.15000000000000002;0.09921256574801249;128;0.881566848640548;24.995224475860596
500;exponential;1251;5;0.4;0.8500000000000001;1.0;16;0.8764766645257975;22.991166019439696
