Iteracja;estimator__max_depth;estimator__max_features;estimator__max_samples;estimator__min_samples_split;estimator__n_estimators;Srednia dokladnosc;Czas
306;1;sqrt;0.1090909090909091;0.17272727272727273;1847;0.6103260869565217;7.811380243301391
307;14;sqrt;0.4181818181818182;0.18888888888888888;86;0.9040760869565216;1.7196810245513916
308;7;log2;0.36363636363636365;0.14040404040404042;535;0.9133152173913043;4.135379076004028
309;3;log2;0.14545454545454545;0.42727272727272725;845;0.6103260869565217;3.948285531997681
310;19;log2;0.7272727272727272;0.37070707070707076;1583;0.879891304347826;9.403113985061646
311;6;sqrt;0.3909090909090909;0.22525252525252526;797;0.8902173913043478;5.293195676803589
312;15;log2;0.16363636363636364;0.4232323232323232;1623;0.6103260869565217;7.4476393699646
313;5;sqrt;0.3909090909090909;0.23333333333333334;1782;0.8864130434782608;10.552299356460571
314;14;log2;1.0;0.30606060606060603;1902;0.9070652173913043;14.225770235061646
315;1;sqrt;0.8636363636363635;0.3747474747474747;1707;0.8407608695652173;11.24815058708191
316;7;log2;0.7181818181818181;0.28585858585858587;1611;0.9016304347826086;10.614535713195801
317;2;log2;0.9272727272727272;0.1202020202020202;566;0.88125;3.706624221801758
318;3;log2;0.5636363636363636;0.2494949494949495;1653;0.892663043478261;8.926103210449218
319;17;log2;0.1181818181818182;0.18484848484848487;229;0.6103260869565217;1.1683829307556153
320;19;log2;0.5818181818181818;0.18484848484848487;1682;0.9154891304347826;10.76077151298523
321;14;sqrt;0.709090909090909;0.44747474747474747;784;0.8421195652173914;4.18998966217041
322;16;log2;0.4818181818181818;0.3303030303030303;1223;0.8315217391304348;5.618501377105713
323;3;log2;0.9454545454545454;0.3464646464646465;1761;0.8942934782608696;10.21885437965393
324;10;sqrt;0.6818181818181818;0.3464646464646465;387;0.8910326086956524;2.2560359477996825
325;7;sqrt;0.4363636363636364;0.15656565656565657;1070;0.9130434782608695;7.062244319915772
326;13;sqrt;0.5181818181818182;0.20101010101010103;710;0.9122282608695652;4.553972339630127
327;13;log2;0.32727272727272727;0.19696969696969696;9;0.8592391304347826;0.10136113166809083
328;19;log2;0.609090909090909;0.3787878787878788;1299;0.846467391304348;6.324036693572998
329;2;log2;0.7636363636363636;0.26161616161616164;55;0.8760869565217391;0.35624494552612307
330;3;log2;0.7999999999999999;0.4313131313131313;1569;0.8603260869565217;8.165705966949464
331;15;sqrt;0.4363636363636364;0.3222222222222222;1968;0.8396739130434783;9.393049192428588
332;19;log2;0.6272727272727272;0.10404040404040404;1688;0.9271739130434782;14.126969385147095
333;16;log2;0.44545454545454544;0.1686868686868687;1469;0.9092391304347827;8.436867570877075
334;8;sqrt;0.14545454545454545;0.3464646464646465;939;0.6103260869565217;3.4354575634002686
335;10;log2;0.4818181818181818;0.4636363636363636;1893;0.6103260869565217;7.850425100326538
336;16;log2;0.2090909090909091;0.15252525252525254;1617;0.8527173913043479;8.013961172103881
337;18;log2;0.5;0.19292929292929295;1382;0.9076086956521741;9.419401693344117
338;14;sqrt;0.8454545454545453;0.14444444444444446;126;0.9274456521739131;1.5961714744567872
339;12;sqrt;0.7272727272727272;0.1606060606060606;159;0.9230978260869565;1.727938175201416
340;4;sqrt;0.5909090909090909;0.21717171717171718;1922;0.9095108695652174;15.297635364532471
341;2;log2;0.36363636363636365;0.2090909090909091;386;0.8728260869565219;2.17515869140625
342;10;log2;0.9090909090909091;0.29393939393939394;422;0.9065217391304348;3.2811825275421143
343;17;log2;0.1181818181818182;0.40303030303030307;1530;0.6103260869565217;6.8667632102966305
344;9;log2;0.9363636363636363;0.2494949494949495;1867;0.9138586956521738;16.29959092140198
345;6;log2;0.2909090909090909;0.2535353535353535;1097;0.6190217391304348;5.280222845077515
346;10;sqrt;0.23636363636363636;0.10404040404040404;1470;0.9111413043478261;9.881478214263916
347;5;log2;0.8272727272727273;0.1202020202020202;1376;0.919836956521739;12.655318927764892
348;5;log2;0.14545454545454545;0.32626262626262625;823;0.6103260869565217;3.50044846534729
349;4;log2;0.9454545454545454;0.15656565656565657;228;0.9108695652173914;2.000614309310913
350;11;log2;0.5909090909090909;0.45151515151515154;700;0.6103260869565217;3.2175013542175295
351;7;log2;0.5909090909090909;0.2656565656565657;847;0.8934782608695653;5.812652063369751
352;2;log2;0.5818181818181818;0.1;30;0.8807065217391304;0.24525060653686523
353;6;log2;0.9636363636363636;0.36262626262626263;1220;0.8942934782608696;8.851975011825562
354;1;log2;0.9909090909090909;0.3101010101010101;1652;0.823641304347826;9.651903915405274
355;19;sqrt;0.5545454545454546;0.40303030303030307;1068;0.8383152173913043;6.392692995071411
356;9;log2;0.8636363636363635;0.1484848484848485;314;0.923913043478261;3.202445077896118
357;4;log2;0.6;0.21313131313131314;129;0.9038043478260871;0.9702870845794678
358;4;sqrt;0.8363636363636363;0.39494949494949494;1934;0.8891304347826088;13.740850496292115
359;10;sqrt;0.609090909090909;0.3303030303030303;512;0.8839673913043479;3.386883497238159
360;7;log2;0.7727272727272727;0.14444444444444446;1187;0.9233695652173912;10.77601580619812
361;2;sqrt;0.7;0.21313131313131314;158;0.8902173913043478;1.1869401454925537
362;9;log2;0.3545454545454545;0.28181818181818186;641;0.8271739130434781;3.485114860534668
363;5;sqrt;0.15454545454545454;0.3464646464646465;983;0.6103260869565217;4.323990964889527
364;14;log2;0.26363636363636367;0.11212121212121212;1683;0.9065217391304348;10.159928703308106
365;12;sqrt;0.8909090909090909;0.3747474747474747;1397;0.8959239130434783;10.13625717163086
366;10;sqrt;0.9545454545454545;0.15656565656565657;1248;0.9247282608695653;15.05842080116272
367;14;log2;0.7181818181818181;0.43939393939393945;199;0.83125;1.1099030017852782
368;6;sqrt;0.6181818181818182;0.15656565656565657;1207;0.919836956521739;11.04013409614563
369;15;sqrt;0.1181818181818182;0.398989898989899;1892;0.6103260869565217;7.914707326889038
370;14;sqrt;0.7363636363636363;0.25757575757575757;1806;0.9105978260869566;15.544704723358155
371;5;log2;0.3181818181818182;0.22525252525252526;1145;0.8497282608695652;6.324651002883911
372;11;sqrt;0.38181818181818183;0.28585858585858587;639;0.84375;3.5942444801330566
373;11;log2;0.32727272727272727;0.4434343434343434;1915;0.6103260869565217;8.771000909805299
374;13;log2;0.3909090909090909;0.35858585858585856;1802;0.6103260869565217;8.452213954925536
375;3;log2;0.1090909090909091;0.1686868686868687;589;0.6103260869565217;2.6592444896698
376;2;sqrt;0.8636363636363635;0.26161616161616164;308;0.8904891304347826;2.3376057624816893
377;11;sqrt;0.9090909090909091;0.14444444444444446;1665;0.926358695652174;20.281898403167723
378;13;sqrt;0.2181818181818182;0.11616161616161616;140;0.9076086956521738;0.8847409725189209
379;16;log2;0.8454545454545453;0.45959595959595956;439;0.8576086956521738;2.6231440544128417
380;4;sqrt;0.5818181818181818;0.39494949494949494;837;0.8407608695652173;4.868409109115601
381;1;sqrt;0.7909090909090909;0.3787878787878788;1005;0.8402173913043478;5.950408887863159
382;1;sqrt;0.8818181818181817;0.491919191919192;1179;0.8377717391304348;6.995847177505493
383;15;log2;0.9727272727272727;0.35858585858585856;1562;0.8964673913043478;10.217269897460938
384;3;sqrt;0.26363636363636367;0.3101010101010101;1395;0.6103260869565217;5.4821618556976315
385;13;log2;0.5272727272727272;0.4434343434343434;1778;0.6103260869565217;7.130513858795166
386;18;sqrt;0.5363636363636364;0.20505050505050504;1326;0.9108695652173914;9.343151235580445
387;15;log2;0.47272727272727266;0.2535353535353535;339;0.8820652173913043;1.865250015258789
388;8;log2;0.5454545454545454;0.297979797979798;263;0.8769021739130436;1.4220441818237304
389;6;sqrt;0.34545454545454546;0.4636363636363636;1851;0.6103260869565217;7.4899286270141605
390;17;sqrt;0.5272727272727272;0.16464646464646465;1181;0.9176630434782608;9.361686277389527
391;2;sqrt;0.49090909090909085;0.17676767676767677;979;0.8934782608695653;5.878587150573731
392;13;log2;0.9363636363636363;0.2535353535353535;1093;0.9122282608695652;8.281703233718872
393;11;log2;0.1181818181818182;0.19696969696969696;1093;0.6103260869565217;4.278607320785523
394;17;log2;0.5909090909090909;0.23333333333333334;1822;0.9038043478260869;11.415553712844849
395;13;sqrt;0.19090909090909092;0.297979797979798;1934;0.6103260869565217;7.562169122695923
396;8;sqrt;0.8909090909090909;0.11212121212121212;640;0.9258152173913043;7.5953367233276365
397;11;sqrt;0.2;0.16464646464646465;1676;0.8426630434782609;7.933545017242432
398;5;sqrt;0.4181818181818182;0.1808080808080808;814;0.9078804347826088;5.428921222686768
399;17;log2;0.6727272727272727;0.3747474747474747;1113;0.8592391304347826;6.134031915664673
400;18;sqrt;0.709090909090909;0.1686868686868687;1964;0.9228260869565217;19.701119327545165
401;3;log2;0.24545454545454545;0.37070707070707076;191;0.6103260869565217;0.8629488945007324
402;12;log2;0.5272727272727272;0.40303030303030307;1939;0.8165760869565217;9.860305833816529
403;9;log2;0.8818181818181817;0.2696969696969697;370;0.9073369565217393;2.7432140827178957
404;17;sqrt;0.2090909090909091;0.12828282828282828;167;0.8904891304347826;0.9320546150207519
405;9;log2;0.4818181818181818;0.30606060606060603;80;0.8597826086956522;0.49127626419067383
406;6;log2;0.2181818181818182;0.3464646464646465;1272;0.6103260869565217;5.392345333099366
407;17;log2;0.8090909090909091;0.2656565656565657;1515;0.9097826086956522;11.309958791732788
408;3;log2;0.47272727272727266;0.44747474747474747;327;0.6103260869565217;1.4286399841308595
409;19;log2;0.8818181818181817;0.11212121212121212;1387;0.9293478260869567;15.55872073173523
410;15;sqrt;0.5181818181818182;0.3303030303030303;709;0.8619565217391305;4.136536550521851
411;9;sqrt;0.26363636363636367;0.13232323232323234;1124;0.9048913043478259;6.842712831497193
412;6;log2;0.5272727272727272;0.4676767676767677;772;0.6103260869565217;3.533338212966919
413;2;sqrt;1.0;0.3747474747474747;1883;0.888858695652174;14.020495700836182
414;2;sqrt;0.509090909090909;0.3101010101010101;1099;0.8671195652173914;6.955481624603271
415;4;log2;0.2727272727272727;0.10808080808080808;1888;0.9059782608695652;11.758254432678223
416;3;sqrt;0.4818181818181818;0.17272727272727273;1862;0.9081521739130436;16.096513509750366
417;6;log2;0.7545454545454545;0.3909090909090909;1308;0.871195652173913;10.449532175064087
418;16;log2;0.6181818181818182;0.19292929292929295;744;0.9144021739130433;8.241787576675415
419;15;sqrt;0.5909090909090909;0.3303030303030303;806;0.8804347826086957;7.076400899887085
420;9;log2;0.17272727272727273;0.3303030303030303;1620;0.6103260869565217;8.078231477737427
421;1;sqrt;0.2181818181818182;0.2494949494949495;1899;0.6103260869565217;9.058405208587647
422;10;log2;0.32727272727272727;0.1686868686868687;615;0.8918478260869567;5.098293018341065
423;19;sqrt;0.9727272727272727;0.3181818181818182;1342;0.9081521739130436;10.952550792694092
424;7;sqrt;0.9909090909090909;0.19696969696969696;1337;0.9209239130434783;13.397065925598145
425;19;sqrt;0.6818181818181818;0.15252525252525254;1825;0.9228260869565217;17.22396626472473
426;1;sqrt;0.509090909090909;0.44747474747474747;272;0.6103260869565217;2.5285558700561523
427;7;sqrt;0.3909090909090909;0.3424242424242424;323;0.6103260869565217;1.7203981399536132
428;9;log2;0.19090909090909092;0.22121212121212122;58;0.6103260869565217;0.7278656482696533
429;12;log2;0.7818181818181817;0.20101010101010103;1192;0.9192934782608697;8.866154718399049
430;14;log2;0.7545454545454545;0.24545454545454545;1070;0.9089673913043479;8.023228693008424
431;11;sqrt;0.7727272727272727;0.2696969696969697;879;0.910054347826087;7.483344888687133
432;3;sqrt;0.42727272727272725;0.40303030303030307;1357;0.6103260869565217;5.62858099937439
433;1;log2;0.38181818181818183;0.4676767676767677;500;0.6103260869565217;3.040441703796387
434;15;sqrt;0.3181818181818182;0.49595959595959593;807;0.6103260869565217;3.7181292533874513
435;10;log2;0.7818181818181817;0.21313131313131314;51;0.9144021739130436;0.8203596115112305
436;6;log2;0.9090909090909091;0.398989898989899;1855;0.8872282608695652;10.933047342300416
437;6;log2;0.17272727272727273;0.35050505050505054;1308;0.6103260869565217;5.95750060081482
438;2;sqrt;0.6454545454545454;0.24545454545454545;1086;0.8940217391304348;7.842936086654663
439;3;log2;0.3545454545454545;0.2535353535353535;1320;0.8383152173913043;6.753331899642944
440;12;sqrt;0.14545454545454545;0.1686868686868687;158;0.6103260869565217;1.7157106399536133
441;4;log2;0.28181818181818186;0.1686868686868687;376;0.8801630434782609;2.2433945655822756
442;14;log2;0.9272727272727272;0.3222222222222222;1163;0.9021739130434783;9.014997816085815
443;9;sqrt;0.5636363636363636;0.3424242424242424;876;0.8665760869565217;6.2524645805358885
444;2;sqrt;0.1;0.3868686868686869;1939;0.6103260869565217;8.779370880126953
445;5;sqrt;0.3545454545454545;0.1686868686868687;542;0.9032608695652173;4.0927647113800045
446;10;sqrt;0.6;0.4434343434343434;1893;0.830163043478261;10.407013034820556
447;7;sqrt;0.2909090909090909;0.2656565656565657;756;0.6103260869565217;3.9068580150604246
448;18;sqrt;0.44545454545454544;0.3181818181818182;1827;0.8413043478260871;10.30046525001526
449;4;sqrt;0.24545454545454545;0.31414141414141417;1445;0.6103260869565217;7.232207489013672
450;11;sqrt;0.9181818181818181;0.10404040404040404;1306;0.9293478260869564;17.78785357475281
451;3;log2;0.8999999999999999;0.44747474747474747;1452;0.8671195652173914;9.837562561035156
452;2;sqrt;0.1181818181818182;0.2777777777777778;1856;0.6103260869565217;9.288571214675903
453;14;sqrt;0.6454545454545454;0.17676767676767677;1405;0.919836956521739;13.156554317474365
454;8;log2;0.1;0.4878787878787879;292;0.6103260869565217;2.043349027633667
455;10;sqrt;0.8454545454545453;0.1484848484848485;1788;0.9247282608695653;19.465054845809938
456;2;sqrt;0.17272727272727273;0.1606060606060606;1205;0.6103260869565217;6.601529932022094
457;3;sqrt;0.9181818181818181;0.23737373737373738;336;0.9070652173913045;3.8768381118774413
458;16;sqrt;0.5727272727272728;0.10404040404040404;1854;0.9255434782608696;19.989122104644775
459;13;log2;0.9727272727272727;0.3383838383838384;484;0.9013586956521739;4.828605031967163
460;15;sqrt;0.709090909090909;0.3303030303030303;1473;0.8967391304347826;11.268619155883789
461;4;sqrt;0.34545454545454546;0.1808080808080808;1281;0.898913043478261;9.262814235687255
462;19;log2;0.6727272727272727;0.29393939393939394;1552;0.8945652173913043;9.554238080978394
463;5;log2;0.6272727272727272;0.3101010101010101;211;0.882336956521739;1.775178575515747
464;6;sqrt;0.7272727272727272;0.45959595959595956;680;0.8388586956521739;4.715249109268188
465;9;sqrt;0.5818181818181818;0.28181818181818186;756;0.8980978260869564;5.72949857711792
466;3;sqrt;0.13636363636363635;0.3747474747474747;812;0.6103260869565217;4.00130934715271
467;15;sqrt;0.5636363636363636;0.23333333333333334;1182;0.9067934782608698;8.70386323928833
468;7;sqrt;0.28181818181818186;0.3383838383838384;1583;0.6103260869565217;7.863967227935791
469;9;sqrt;0.7;0.1202020202020202;1036;0.9247282608695653;12.106796216964721
470;18;log2;0.4181818181818182;0.4313131313131313;1519;0.6103260869565217;6.993286180496216
471;19;log2;0.4636363636363636;0.45959595959595956;1216;0.6103260869565217;6.1035013675689695
472;16;log2;0.34545454545454546;0.3666666666666667;192;0.6103260869565217;1.9236983776092529
473;4;log2;0.6363636363636364;0.41515151515151516;486;0.8323369565217392;2.7438228130340576
474;4;log2;0.3;0.4797979797979798;1216;0.6103260869565217;5.1659260272979735
475;7;sqrt;0.2090909090909091;0.2656565656565657;1783;0.6103260869565217;7.9585127353668215
476;2;sqrt;0.23636363636363636;0.18484848484848487;1579;0.8410326086956521;8.511026668548585
477;18;sqrt;0.40909090909090906;0.4353535353535354;1360;0.6103260869565217;6.432004356384278
478;4;log2;0.7999999999999999;0.21717171717171718;907;0.9100543478260871;8.113595342636108
479;16;sqrt;0.9181818181818181;0.20101010101010103;1455;0.9214673913043478;22.22033109664917
480;17;sqrt;0.2;0.21717171717171718;1963;0.6103260869565217;12.936719751358032
481;3;log2;0.9363636363636363;0.4676767676767677;1615;0.8586956521739131;16.29125819206238
482;5;sqrt;0.4818181818181818;0.398989898989899;341;0.6103260869565217;4.069674348831176
483;14;log2;0.7181818181818181;0.35858585858585856;789;0.8782608695652174;6.2826769828796385
484;9;sqrt;0.33636363636363636;0.15252525252525254;211;0.9057065217391305;2.2917021751403808
485;16;sqrt;0.6909090909090908;0.28585858585858587;1932;0.9029891304347826;13.626624059677123
486;16;log2;0.6272727272727272;0.37070707070707076;1723;0.857608695652174;8.775234794616699
487;18;sqrt;0.40909090909090906;0.4636363636363636;199;0.6103260869565217;1.9029461860656738
488;14;log2;0.8272727272727273;0.297979797979798;1808;0.9029891304347826;19.61438455581665
489;17;log2;0.17272727272727273;0.2737373737373737;880;0.6103260869565217;6.490342426300049
490;9;sqrt;0.9636363636363636;0.3787878787878788;643;0.8978260869565217;9.71992630958557
491;5;log2;0.47272727272727266;0.17676767676767677;1258;0.9089673913043479;13.183259344100952
492;10;log2;0.8454545454545453;0.20505050505050504;640;0.919836956521739;7.509629440307617
493;18;sqrt;0.5454545454545454;0.25757575757575757;1257;0.8994565217391305;9.369243383407593
494;15;sqrt;0.42727272727272725;0.49595959595959593;1258;0.6103260869565217;7.102070713043213
495;9;log2;0.8454545454545453;0.3787878787878788;1200;0.8828804347826088;8.7814546585083
496;6;sqrt;0.8454545454545453;0.2656565656565657;75;0.9092391304347827;1.4351712226867677
497;14;log2;0.38181818181818183;0.29393939393939394;500;0.825;2.982355546951294
498;17;sqrt;0.1090909090909091;0.45959595959595956;1096;0.6103260869565217;4.880490350723266
499;11;sqrt;0.17272727272727273;0.11212121212121212;106;0.8801630434782609;1.2665108680725097
500;17;log2;0.18181818181818182;0.39494949494949494;612;0.6103260869565217;2.6327260971069335
