Iteracja;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__alpha;estimator__activation;Srednia dokladnosc;Czas
325;0.020508878215680575;307;0.015931523304283563;relu;0.8214148469278527;0.8819635391235352
326;0.24063942749737482;382;0.016009089126863413;relu;0.7712277884821237;0.42737321853637694
327;0.04147565020498716;267;0.015931523304283563;relu;0.8126241704131878;0.4843474864959717
328;0.023725833856315985;348;0.015931523304283563;relu;0.8105453864268892;0.7214475631713867
329;1.1779156533474302;43;0.015931523304283563;relu;0.7217239349175766;0.22332444190979003
330;1.0132702579919854;303;0.015931523304283563;relu;0.7173319417683579;0.6139415740966797
331;0.5362958896050285;331;0.015931523304283563;relu;0.7022901948190966;0.6680627822875976
332;0.2880126740439982;359;0.029521665349299953;relu;0.7464659601798329;0.4184354305267334
333;0.07042210549986432;196;0.029521665349299953;relu;0.8003644829800898;0.31074137687683107
334;0.09109675937512324;323;0.029521665349299953;relu;0.7945868122457719;0.5142148494720459
335;1.4166687896363475;219;0.029521665349299953;relu;0.7362831834724898;0.38447093963623047
336;0.34137976452167573;231;0.029521665349299953;relu;0.7714555234425177;0.24876909255981444
337;0.01816389254336446;466;0.029521665349299953;relu;0.8211798865339327;1.124974250793457
338;0.03465360249696788;482;0.029521665349299953;relu;0.810081620637979;0.8910048484802247
339;0.6114431573291319;280;0.029521665349299953;relu;0.7106235281524299;0.45137553215026854
340;0.0518587316146287;220;0.029521665349299953;relu;0.7996695033183473;0.5382657051086426
341;0.017387015863912433;145;0.029521665349299953;relu;0.8181786555341468;0.6257979869842529
342;0.030691308679873748;47;0.015931523304283563;relu;0.8149416613144937;0.3354053020477295
343;0.17549349853860813;487;0.015931523304283563;relu;0.7779297794904732;0.592476224899292
344;0.26262407325824844;107;0.015931523304283563;relu;0.7744591629201456;0.22483463287353517
345;0.5602583552277165;473;0.015931523304283563;relu;0.7164073538856777;0.73078932762146
346;0.016402619818998807;358;0.017642210850728392;relu;0.8207241490044958;0.9121554374694825
347;0.020911210959221032;155;0.015931523304283563;relu;0.8130852601156068;0.546074104309082
348;0.01624405982687554;334;0.015931523304283563;relu;0.827200010704346;0.9055450439453125
349;0.7498035621013104;165;0.029521665349299953;relu;0.7175679725968744;0.35404534339904786
350;0.01861039197551945;133;0.017642210850728392;relu;0.8163289445514879;0.6131453037261962
351;0.020016830413061328;488;0.043118908370455976;logistic;0.744387979019482;0.7361972808837891
352;0.04439393820054043;225;0.015931523304283563;relu;0.8031390494540783;0.5926507472991943
353;0.016402619818998807;249;0.017387015863912433;relu;0.8163297473774354;0.6923749446868896
354;0.4772883186857429;225;0.015931523304283563;relu;0.7022901948190966;0.38540825843811033
355;0.05970244947673866;252;0.015931523304283563;relu;0.80036448298009;0.41229920387268065
356;0.022491528606870932;123;0.015931523304283563;relu;0.8184031791907515;0.5015331745147705
357;0.01624405982687554;333;0.01798830677167768;relu;0.8216428494968957;0.929123830795288
358;1.4444602775387303;111;0.015931523304283563;relu;0.7298228430742882;0.22450571060180663
359;0.14241649804999582;160;0.015931523304283563;relu;0.7945798544208948;0.27921476364135744
360;0.0984582328112951;199;0.015931523304283563;relu;0.7918074288160993;0.3011490821838379
361;0.01861039197551945;478;0.015931523304283563;logistic;0.7439260864911155;0.6644411563873291
362;0.40267496565666105;385;0.015931523304283563;relu;0.7022901948190966;0.6211151123046875
363;0.02326934762762212;460;0.015931523304283563;relu;0.8248876043673732;1.1569629669189454
364;0.2226474251768303;336;0.015931523304283563;relu;0.7959682080924856;0.37999520301818845
365;0.029236286850200157;107;0.015931523304283563;relu;0.8172484478698351;0.365474271774292
366;0.08387731117400694;482;0.015931523304283563;relu;0.7955092592592592;0.7717538356781006
367;0.054704670002379906;307;0.015931523304283563;relu;0.8066155534146864;0.46740546226501467
368;0.06741012492630925;338;0.018430490006345515;relu;0.8103139049454079;0.4423914909362793
369;0.05770678971301929;240;0.015931523304283563;relu;0.7996753907086277;0.49051575660705565
370;0.044827272143312086;38;0.015931523304283563;relu;0.8079985549132948;0.26564841270446776
371;1.236537769005151;32;0.015931523304283563;relu;0.7110864911153929;0.16087732315063477
372;0.7107960195905179;59;0.015931523304283563;relu;0.7196312352815243;0.1671459197998047
373;0.05714895271970209;199;0.015931523304283563;relu;0.812392153714408;0.47803354263305664
374;0.1561842976634773;210;0.015931523304283563;relu;0.7962010276172126;0.27774801254272463
375;0.5259775298966868;50;0.015931523304283563;relu;0.7275085634767715;0.18037233352661133
376;0.26390271133211485;313;0.015931523304283563;relu;0.7857934596446157;0.5994164943695068
377;0.01648247926962542;445;0.015931523304283563;relu;0.8267373153500321;1.7640838623046875
378;0.6512942438962144;495;0.015931523304283563;relu;0.7265764825519161;0.7458868980407715
379;0.024665847334688403;246;0.015931523304283563;relu;0.8165585527724255;0.5975164413452149
380;0.046830218629596174;37;0.015931523304283563;relu;0.8073067865553416;0.34386959075927737
381;1.6548801373895206;299;0.015931523304283563;relu;0.7022901948190966;0.5239564895629882
382;0.042909992449631514;141;0.015931523304283563;relu;0.8036052237208307;0.29920387268066406
383;0.026019476311151795;136;0.015931523304283563;relu;0.8221082209377008;0.4974686622619629
384;0.8974129101552538;144;0.015931523304283563;relu;0.7457685720402483;0.3111857891082764
385;0.031141775175977958;335;0.015931523304283563;relu;0.8105429779490473;0.7154510021209717
386;0.04270208874974731;480;0.015931523304283563;relu;0.8029115821023336;0.7405931949615479
387;1.850465050489361;337;0.015931523304283563;relu;0.7022901948190966;0.7042878150939942
388;0.12073785239920592;265;0.018430490006345515;relu;0.797588846071505;0.39321160316467285
389;1.8325770711868032;247;0.018430490006345515;relu;0.7022901948190966;0.46575450897216797
390;0.09065538541441281;75;0.015931523304283563;relu;0.793893973453222;0.23785972595214844
391;0.05110859386587024;119;0.018430490006345515;relu;0.804757546563905;0.35324788093566895
392;0.4502658131059961;216;0.015931523304283563;relu;0.7101514664953971;0.33481149673461913
393;1.3235423924288023;466;0.015931523304283563;relu;0.7027531577820596;0.9179330348968506
394;0.1286069969798761;256;0.015931523304283563;relu;0.7959682080924855;0.30628228187561035
395;0.029954964603097545;386;0.015931523304283563;relu;0.8130892742453437;0.8321674823760986
396;0.30529762854166403;431;0.015931523304283563;relu;0.7735225326482552;0.5748394012451172
397;0.2513915405018505;50;0.015931523304283563;relu;0.7705320059944338;0.17646923065185546
398;0.04504552272559456;326;0.015931523304283563;relu;0.8036052237208307;0.8182916641235352
399;0.0365553462255432;121;0.015931523304283563;relu;0.8144722757439521;0.38386688232421873
400;0.03084073548347175;358;0.015931523304283563;relu;0.816326803682295;0.8365779399871827
401;0.05287606983993885;30;0.015931523304283563;relu;0.795969010918433;0.2898252010345459
402;0.021529557266301128;200;0.015931523304283563;relu;0.8163238599871547;0.6571453094482422
403;0.04660332099658194;348;0.015931523304283563;relu;0.8068414151145366;0.5613706588745118
404;0.4796120927743549;249;0.015931523304283563;relu;0.7415965532005995;0.3391078472137451
405;0.1554275673194632;240;0.015931523304283563;relu;0.7980496681652751;0.3604109287261963
406;0.7682350114124509;239;0.015931523304283563;relu;0.7159390387497324;0.4344912528991699
407;0.6770984104159861;220;0.015931523304283563;relu;0.7022901948190966;0.4420888423919678
408;1.0740812287638968;449;0.018430490006345515;relu;0.7237941554271033;0.6484228610992432
409;0.08677801966656702;341;0.015931523304283563;relu;0.7964343823592379;0.4152015209197998
410;0.10136965122600197;348;0.015931523304283563;relu;0.7973578998073217;0.41269779205322266
411;0.10745330644951494;84;0.015931523304283563;relu;0.8008271783344039;0.26454734802246094
412;0.05550758855087015;124;0.015931523304283563;relu;0.8019848533504602;0.2691197872161865
413;0.0680681223106614;421;0.015931523304283563;relu;0.8012928173838579;0.5285730838775635
414;0.8466043225099864;323;0.015931523304283563;relu;0.7353647505887391;0.5028123378753662
415;0.3189387622337487;272;0.015931523304283563;relu;0.7531708948833226;0.33121414184570314
416;0.43521488346961484;25;0.015931523304283563;relu;0.7649649432669664;0.11495723724365234
417;0.04940019889627806;299;0.015931523304283563;relu;0.8158616998501392;0.6055013179779053
418;0.06873254247732241;246;0.015931523304283563;relu;0.7992100192678228;0.5228090763092041
419;1.6230401608714244;155;0.015931523304283563;relu;0.7242555127381717;0.2767425537109375
420;0.038749199319863675;66;0.015931523304283563;relu;0.8147056304859772;0.3402112483978271
421;0.1696273185594383;407;0.015931523304283563;relu;0.7781658103189895;0.41020898818969725
422;0.015777517283445796;486;0.015931523304283563;relu;0.8285848854634983;1.3727110862731933
423;0.021321436461927665;468;0.015931523304283563;relu;0.8218796831513595;1.0313745021820069
424;0.09941929407217526;140;0.015931523304283563;relu;0.7950366623849283;0.27419118881225585
425;0.6084806470274389;47;0.015931523304283563;relu;0.7344511346606722;0.13678183555603027
426;0.02691930148259951;31;0.029521665349299953;relu;0.8091570327552986;0.32106966972351075
427;0.02771530754333896;204;0.015931523304283563;relu;0.8165598908156712;0.6419134140014648
428;0.023841347846052494;31;0.015931523304283563;relu;0.8133170092057377;0.33534936904907225
429;0.44808422501585665;398;0.015931523304283563;relu;0.7161630271890388;0.6382707118988037
430;0.9105845364750345;482;0.015931523304283563;relu;0.7194072468422179;0.8637396335601807
431;0.045929202883612456;424;0.015931523304283563;relu;0.8073075893812888;0.6784427165985107
432;0.02315660504274861;172;0.015931523304283563;relu;0.8103109612502676;0.5026562690734864
433;1.2127467205543745;320;0.015931523304283563;relu;0.7182466281310211;0.44577603340148925
434;0.10850216957891966;493;0.015931523304283563;relu;0.7968941340184115;0.6328683376312256
435;0.22482071032589723;315;0.015931523304283563;relu;0.7721550524512952;0.4212526798248291
436;0.7757338348997194;438;0.015931523304283563;relu;0.7180186255619783;0.761698055267334
437;0.1933959689783252;263;0.015931523304283563;relu;0.7765414258188825;0.3785350799560547
438;0.5768252429914811;124;0.015931523304283563;relu;0.728663562406337;0.24305896759033202
439;0.974654609122431;278;0.015931523304283563;relu;0.7348991115392849;0.49467854499816893
440;0.8343581714607057;436;0.015931523304283563;relu;0.7404586812245771;0.6670352935791015
441;0.20600063943558483;467;0.015931523304283563;relu;0.7758496574609292;0.4069207668304443
442;0.02271107080486539;348;0.015931523304283563;relu;0.8105448512095912;0.5658690929412842
443;0.019347732521724312;401;0.015931523304283563;relu;0.8221108970241918;1.050197458267212
444;0.015777517283445796;142;0.016009089126863413;relu;0.8269655855277243;0.5631308078765869
445;0.03673332327428612;344;0.015931523304283563;relu;0.8110070113466067;0.6588021755218506
446;0.18967502087348076;384;0.015931523304283563;relu;0.7871796724470135;0.3527407169342041
447;0.047058220959330814;255;0.015931523304283563;relu;0.8100773388995932;0.42836699485778806
448;0.5548424788998992;468;0.015931523304283563;relu;0.7022901948190966;0.8174588680267334
449;1.1496551701164517;14;0.015931523304283563;relu;0.7161790837079856;0.1334216594696045
450;0.03602657229936063;75;0.015931523304283563;relu;0.8197950117747805;0.4014294147491455
451;0.19623450562774067;212;0.015931523304283563;relu;0.7980520766431172;0.26628913879394533
452;0.42891949014341174;263;0.015931523304283563;relu;0.7184914900449584;0.3228783130645752
453;0.027850245087388783;77;0.018430490006345515;relu;0.8181770498822521;0.3845564842224121
454;0.03893785758324189;41;0.015931523304283563;relu;0.8066118068935989;0.3010528564453125
455;0.15243713315936575;341;0.015931523304283563;relu;0.7989796082209377;0.5629771709442138
456;0.9017821452397139;24;0.015931523304283563;relu;0.7233306572468422;0.12215590476989746
457;0.673817793089464;205;0.015931523304283563;relu;0.7217121601370156;0.37704782485961913
458;0.029378629587639843;366;0.015931523304283563;relu;0.8073025048169556;0.7165632247924805
459;0.12674669380266035;275;0.015931523304283563;relu;0.8022184757011347;0.4253570079803467
460;0.8930648445021521;348;0.015931523304283563;relu;0.7208036287732819;0.522806978225708
461;0.314325305682753;124;0.015931523304283563;relu;0.7825564654249625;0.21555566787719727
462;0.10538589946525978;373;0.015931523304283563;relu;0.7964335795332904;0.5949221611022949
463;0.015777517283445796;89;0.018430490006345515;relu;0.824424106187112;0.5039276123046875
464;0.27302919411102305;161;0.015931523304283563;relu;0.7672792228644829;0.2231598377227783
465;0.045706670772392856;177;0.015931523304283563;relu;0.8029048918861058;0.430770206451416
466;0.04228929841926825;403;0.015931523304283563;relu;0.8033753478912438;0.6496830463409424
467;0.9329682561262359;68;0.015931523304283563;relu;0.7261169985013916;0.2005448818206787
468;0.04916084942219913;21;0.015931523304283563;relu;0.8117054699207878;0.19047789573669432
469;0.16717365548457394;207;0.015931523304283563;relu;0.7980499357739242;0.32405705451965333
470;0.11957071000752387;414;0.015931523304283563;relu;0.7964325090986941;0.4456787586212158
471;0.1860256639960652;378;0.015931523304283563;relu;0.7908774887604367;0.4329075813293457
472;0.016887646698183163;348;0.015931523304283563;relu;0.8318229501177479;1.329476547241211
473;0.07285749591269768;284;0.015931523304283563;relu;0.8029094412331407;0.4922900676727295
474;0.21942682503700917;443;0.015931523304283563;relu;0.783939466923571;0.4510836601257324
475;0.16080268078210405;189;0.016009089126863413;relu;0.7936555341468636;0.29022603034973143
476;0.033822195299452955;298;0.015931523304283563;relu;0.8036044208948834;0.5623419284820557
477;0.9841683162124328;100;0.015931523304283563;relu;0.7064568614857633;0.32376251220703123
478;0.03317145457219775;180;0.015931523304283563;relu;0.808229501177478;0.422959566116333
479;0.06708351535166797;402;0.015931523304283563;relu;0.807303307642903;0.6224808692932129
480;0.02640137277723627;77;0.015931523304283563;relu;0.8211814921858274;0.3837440013885498
481;0.10589899189366192;369;0.015931523304283563;relu;0.806612342110897;0.5135280132293701
482;0.16880545527965943;31;0.015931523304283563;relu;0.7823236459002354;0.13243184089660645
483;0.11501387976769821;371;0.015931523304283563;relu;0.7929640333975594;0.44082112312316896
484;0.2292311286939275;189;0.015931523304283563;relu;0.7867134981802613;0.221630859375
485;1.1952043112734996;363;0.015931523304283563;relu;0.7356058659815885;0.6107409954071045
486;0.3348116007975832;170;0.015931523304283563;relu;0.7846384607150503;0.227070951461792
487;0.016887646698183163;293;0.016009089126863413;relu;0.8234920252622565;0.846626091003418
488;0.3762046508790603;434;0.015931523304283563;relu;0.7117809355598373;0.624430799484253
489;1.3495069740279482;217;0.029521665349299953;relu;0.7046050096339114;0.31874656677246094
490;0.054175853743733474;482;0.015931523304283563;relu;0.802908370798544;0.7487101078033447
491;0.88443181171395;375;0.015931523304283563;relu;0.7362944230357525;0.568165922164917
492;0.016887646698183163;130;0.01798830677167768;tanh;0.7557254870477413;0.17442684173583983
493;0.0416775827423685;348;0.015931523304283563;relu;0.8137823806465423;0.8378074169158936
494;0.1806828563883056;392;0.015931523304283563;relu;0.7885672232926569;0.36386957168579104
495;0.22591529513089986;455;0.015931523304283563;relu;0.785100888460715;0.43682208061218264
496;0.054971010680961024;48;0.015931523304283563;relu;0.8029099764504389;0.25969958305358887
497;0.1231064261892543;323;0.015931523304283563;relu;0.7860190537358168;0.4113673210144043
498;0.3949274792005377;212;0.015931523304283563;relu;0.7353537786341254;0.2967971324920654
499;0.9605562077242387;21;0.015931523304283563;relu;0.7191717512309997;0.12644681930541993
500;0.25384540001152067;313;0.015931523304283563;relu;0.7911119139370584;0.3177171230316162
