mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_reg_alpha,param_reg_lambda,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.16327341397603354,0.004818890292438371,0.0021268526713053384,1.3877973013782506e-05,gblinear,0,0,0.4061261981781091,9,27.857618025475986,3244,0.25,32.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.4061261981781091), ('max_depth', 9), ('min_child_weight', 27.857618025475986), ('n_estimators', 3244), ('reg_alpha', 0.25), ('reg_lambda', 32.0), ('subsample', 0)])",0.6126851851851852,0.7639126305792973,0.7887939221272554,0.7217972459639127,0.07781966770600328,74,1464,0.7104538423723735
0.1451582113901774,0.0033979771006533155,0.002147197723388672,6.581389304085856e-06,gblinear,0,0,0.3298769776932167,6,1.3195079107728942,2854,0.001953125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.3298769776932167), ('max_depth', 6), ('min_child_weight', 1.3195079107728942), ('n_estimators', 2854), ('reg_alpha', 0.001953125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6550925925925926,0.8058879392212726,0.7861348528015195,0.7490384615384617,0.06691744079970159,48,1464,0.8435326438264779
0.0034640630086263022,0.00037230251843357415,0.0020301342010498047,1.7109751813897282e-05,gbtree,0,0,0.017948411796828486,6,3.2490095854249423,1,0.125,4.0,0,"OrderedDict([('booster', 'gbtree'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.017948411796828486), ('max_depth', 6), ('min_child_weight', 3.2490095854249423), ('n_estimators', 1), ('reg_alpha', 0.125), ('reg_lambda', 4.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
36.87742590904236,0.18759943162153228,0.02886056900024414,0.0005108346409109563,dart,0,0,0.005524271728019868,9,4.59479341998814,1565,0.0078125,256.0,0,"OrderedDict([('booster', 'dart'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.005524271728019868), ('max_depth', 9), ('min_child_weight', 4.59479341998814), ('n_estimators', 1565), ('reg_alpha', 0.0078125), ('reg_lambda', 256.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
0.26131431261698407,0.03156304319144813,0.002255678176879883,9.128847827358949e-05,gblinear,0,0,0.3298769776932167,6,27.857618025475986,4469,0.0625,128.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.3298769776932167), ('max_depth', 6), ('min_child_weight', 27.857618025475986), ('n_estimators', 4469), ('reg_alpha', 0.0625), ('reg_lambda', 128.0), ('subsample', 0)])",0.5932407407407408,0.7576448243114908,0.7889838556505223,0.713289806900918,0.08584624796990312,77,1464,0.721686975240426
0.13598998387654623,0.05100748831954585,0.0028488636016845703,0.0005011136953429328,gblinear,0,0,0.3298769776932167,6,59.71411145835569,1738,1024.0,8.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.3298769776932167), ('max_depth', 6), ('min_child_weight', 59.71411145835569), ('n_estimators', 1738), ('reg_alpha', 1024.0), ('reg_lambda', 8.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
0.14973974227905273,0.04796878402907068,0.0026923020680745444,0.0001242317648234793,gblinear,0,0,0.038473262917028135,9,4.0,1624,0.25,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.038473262917028135), ('max_depth', 9), ('min_child_weight', 4.0), ('n_estimators', 1624), ('reg_alpha', 0.25), ('reg_lambda', 0.25), ('subsample', 0)])",0.643425925925926,0.7935422602089268,0.7922127255460589,0.7430603038936372,0.07045423512401273,65,1464,0.7430603038936372
0.2886640230814616,0.03719979902576851,0.0022842089335123696,0.0001310394917289017,gblinear,0,0,0.0011217757373017914,5,4.0,4332,16.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0011217757373017914), ('max_depth', 5), ('min_child_weight', 4.0), ('n_estimators', 4332), ('reg_alpha', 16.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5458333333333333,0.6881291547958215,0.6952516619183287,0.6430713833491611,0.06881914125729857,82,1464,0.6430713833491611
0.1993898550669352,0.15377373822666793,0.004690090815226237,8.011203271766779e-05,gblinear,0,0,0.004487102949207144,14,4.0,957,512.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.004487102949207144), ('max_depth', 14), ('min_child_weight', 4.0), ('n_estimators', 957), ('reg_alpha', 512.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
0.3526804447174072,0.020559612673094616,0.002736330032348633,8.80080022654108e-05,gblinear,0,0,0.02061731110582625,10,39.39662122703734,4911,0.001953125,1.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.02061731110582625), ('max_depth', 10), ('min_child_weight', 39.39662122703734), ('n_estimators', 4911), ('reg_alpha', 0.001953125), ('reg_lambda', 1.0), ('subsample', 0)])",0.6528703703703703,0.8066476733143401,0.7859449192782526,0.7484876543209876,0.06813784924078257,57,1464,0.7484876543209876
0.5254414081573486,0.25290287889363006,0.0037795702616373696,0.0010228988109319877,gblinear,0,0,0.0015864304616332698,5,2.0,4977,4.0,0.001953125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0015864304616332698), ('max_depth', 5), ('min_child_weight', 2.0), ('n_estimators', 4977), ('reg_alpha', 4.0), ('reg_lambda', 0.001953125), ('subsample', 0)])",0.5458333333333333,0.6881291547958215,0.6952516619183287,0.6430713833491611,0.06881914125729857,82,1464,0.5715356916745806
0.31249745686848956,0.023491490379679545,0.0027350584665934243,8.638878972250344e-05,gblinear,0,0,0.006801176275750923,7,32.0,4469,0.00390625,16.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.006801176275750923), ('max_depth', 7), ('min_child_weight', 32.0), ('n_estimators', 4469), ('reg_alpha', 0.00390625), ('reg_lambda', 16.0), ('subsample', 0)])",0.630462962962963,0.7821462488129154,0.7868945868945869,0.7331679328901551,0.07264924782562464,71,1464,0.7331679328901551
0.14978702863057455,0.043032548721377,0.004348198572794597,0.0005228985034011325,gblinear,0,0,0.008373230176064726,7,207.9366134671963,1470,0.001953125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 7), ('min_child_weight', 207.9366134671963), ('n_estimators', 1470), ('reg_alpha', 0.001953125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6595370370370371,0.8113960113960114,0.7825261158594492,0.7511530547641659,0.06584572243867316,9,1464,0.7511530547641659
0.12489883104960124,0.04404874277027445,0.002224445343017578,0.00010753338702551284,gblinear,0,0,0.0014801919594828084,12,48.50293012833276,1624,256.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0014801919594828084), ('max_depth', 12), ('min_child_weight', 48.50293012833276), ('n_estimators', 1624), ('reg_alpha', 256.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
0.18412343660990396,0.04321959540566795,0.0023194154103597007,8.838746939710893e-05,gblinear,0,0,0.21763764082402687,7,5.656854249492381,2495,0.5,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.21763764082402687), ('max_depth', 7), ('min_child_weight', 5.656854249492381), ('n_estimators', 2495), ('reg_alpha', 0.5), ('reg_lambda', 4.0), ('subsample', 0)])",0.6210185185185185,0.76011396011396,0.7891737891737891,0.7234354226020893,0.07338498982668555,73,1464,0.7742115485724125
0.44057973225911456,0.08483025329932292,0.0038277308146158853,0.0011404478590827899,gblinear,0,0,0.008373230176064726,14,1.5157165665103982,4850,1.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 14), ('min_child_weight', 1.5157165665103982), ('n_estimators', 4850), ('reg_alpha', 1.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5955555555555556,0.7494776828110161,0.7783475783475784,0.7077936055713834,0.08023466674112711,78,1464,0.7077936055713834
0.19880382219950357,0.03870147673106363,0.0026993751525878906,0.00012250725211719498,gblinear,0,0,0.008373230176064726,6,10.556063286183157,2532,0.0078125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 6), ('min_child_weight', 10.556063286183157), ('n_estimators', 2532), ('reg_alpha', 0.0078125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6575,0.8074074074074074,0.7846153846153847,0.749840930674264,0.06595455346463931,13,1464,0.749840930674264
0.0877226193745931,0.034462817764642106,0.002280553181966146,0.00015239906714329172,gblinear,0,0,0.008373230176064726,1,11.313708498984761,1069,8.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 1), ('min_child_weight', 11.313708498984761), ('n_estimators', 1069), ('reg_alpha', 8.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5458333333333333,0.6881291547958215,0.6952516619183287,0.6430713833491611,0.06881914125729857,82,1464,0.6430713833491611
0.2384032408396403,0.0453577639152229,0.0026810169219970703,0.00013727707561724605,gblinear,0,0,0.008373230176064726,8,103.96830673359815,3473,128.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 8), ('min_child_weight', 103.96830673359815), ('n_estimators', 3473), ('reg_alpha', 128.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5458333333333333,0.6881291547958215,0.5,0.5779874960430517,0.08009811631459599,89,1464,0.5779874960430517
0.21597766876220703,0.04809064585356773,0.0022955735524495444,0.00016752773262863985,gblinear,0,0,0.008373230176064726,8,42.22425314473263,3285,0.015625,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 8), ('min_child_weight', 42.22425314473263), ('n_estimators', 3285), ('reg_alpha', 0.015625), ('reg_lambda', 0.25), ('subsample', 0)])",0.6567592592592593,0.8062678062678063,0.7849952516619183,0.7493407723963279,0.06603853837433127,35,1464,0.7493407723963279
0.23050618171691895,0.06481214021910126,0.004743337631225586,0.00034994103023531413,gblinear,0,0,0.008373230176064726,10,8.574187700290345,2070,0.125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 10), ('min_child_weight', 8.574187700290345), ('n_estimators', 2070), ('reg_alpha', 0.125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6560185185185186,0.8083570750237417,0.7857549857549858,0.7500435264324153,0.0671229726930826,12,1464,0.7500435264324153
0.3128475348154704,0.042039419540447834,0.00237123171488444,0.00011525762282661262,gblinear,0,0,0.022097086912079365,7,78.79324245407469,4567,0.0009765625,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.022097086912079365), ('max_depth', 7), ('min_child_weight', 78.79324245407469), ('n_estimators', 4567), ('reg_alpha', 0.0009765625), ('reg_lambda', 0.25), ('subsample', 0)])",0.654537037037037,0.8060778727445395,0.7857549857549858,0.7487899651788541,0.06716132707333608,54,1464,0.7487899651788541
0.3383835156758626,0.05367655487428938,0.0044375260670979815,0.0009463358169833761,gblinear,0,0,0.14358729437462683,7,1.5157165665103982,3545,64.0,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.14358729437462683), ('max_depth', 7), ('min_child_weight', 1.5157165665103982), ('n_estimators', 3545), ('reg_alpha', 64.0), ('reg_lambda', 0.25), ('subsample', 0)])",0.5458333333333333,0.6881291547958215,0.6952516619183287,0.6430713833491611,0.06881914125729857,82,1464,0.6430713833491611
0.040048678716023765,0.021548775565969805,0.0022803942362467446,0.00015484857936662718,gblinear,0,0,0.038473262917028135,10,137.18700320464558,305,0.03125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.038473262917028135), ('max_depth', 10), ('min_child_weight', 137.18700320464558), ('n_estimators', 305), ('reg_alpha', 0.03125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6576851851851852,0.8117758784425451,0.7842355175688509,0.7512321937321937,0.06709644787087662,8,1464,0.7512321937321937
0.07923730214436848,0.031013223191903996,0.0022667249043782554,0.00016446900154603903,gblinear,0,0,0.008373230176064726,13,6.964404506368995,900,0.03125,512.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008373230176064726), ('max_depth', 13), ('min_child_weight', 6.964404506368995), ('n_estimators', 900), ('reg_alpha', 0.03125), ('reg_lambda', 512.0), ('subsample', 0)])",0.5663888888888888,0.723076923076923,0.7508072174738841,0.680091009813232,0.08119265785301853,80,1464,0.680091009813232
0.33818745613098145,0.029336216347784588,0.0027593771616617837,0.00013123426259296187,gblinear,0,0,0.001381067932004974,3,137.18700320464558,4723,0.00390625,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.001381067932004974), ('max_depth', 3), ('min_child_weight', 137.18700320464558), ('n_estimators', 4723), ('reg_alpha', 0.00390625), ('reg_lambda', 0.25), ('subsample', 0)])",0.6550925925925926,0.8186134852801519,0.7867046533713199,0.7534702437480214,0.07077271166012583,4,1464,0.7534702437480214
0.04656322797139486,0.03834092865562359,0.0027126471201578775,0.00016475227941395923,gblinear,0,0,0.11662912394209894,7,51.98415336679908,282,0.5,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.11662912394209894), ('max_depth', 7), ('min_child_weight', 51.98415336679908), ('n_estimators', 282), ('reg_alpha', 0.5), ('reg_lambda', 0.25), ('subsample', 0)])",0.6323148148148149,0.7660018993352327,0.7969610636277302,0.7317592592592592,0.07144469008293805,72,1464,0.7317592592592592
0.2559402783711751,0.03804943528992045,0.0027368863423665366,0.00013316658862882767,gblinear,0,0,0.0014801919594828084,10,51.98415336679908,3495,0.0078125,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0014801919594828084), ('max_depth', 10), ('min_child_weight', 51.98415336679908), ('n_estimators', 3495), ('reg_alpha', 0.0078125), ('reg_lambda', 0.25), ('subsample', 0)])",0.6560185185185186,0.8212725546058879,0.7863247863247864,0.7545386198163976,0.07111021678477084,1,1464,0.7545386198163976
0.10174719492594402,0.040075965076992515,0.002294301986694336,0.00016032096841981218,gblinear,0,0,0.28717458874925295,10,128.0,1409,0.0078125,128.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.28717458874925295), ('max_depth', 10), ('min_child_weight', 128.0), ('n_estimators', 1409), ('reg_alpha', 0.0078125), ('reg_lambda', 128.0), ('subsample', 0)])",0.5960185185185185,0.7593542260208925,0.7895536562203229,0.7149754669199112,0.08501399130269202,76,1464,0.7149754669199112
0.226852814356486,0.03491496819049031,0.002761999766031901,0.00015684419376135722,gblinear,0,0,0.06698584140851732,4,59.71411145835569,3127,0.0625,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.06698584140851732), ('max_depth', 4), ('min_child_weight', 59.71411145835569), ('n_estimators', 3127), ('reg_alpha', 0.0625), ('reg_lambda', 0.25), ('subsample', 0)])",0.6536111111111111,0.8070275403608737,0.7865147198480532,0.7490511237733459,0.06800387716433752,47,1464,0.7490511237733459
0.11707417170206706,0.038641697684786376,0.0023091634114583335,0.000161802487607824,gblinear,0,0,0.4061261981781091,4,36.75834735990512,1601,0.00390625,1.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.4061261981781091), ('max_depth', 4), ('min_child_weight', 36.75834735990512), ('n_estimators', 1601), ('reg_alpha', 0.00390625), ('reg_lambda', 1.0), ('subsample', 0)])",0.6526851851851851,0.8068376068376069,0.7857549857549857,0.7484259259259259,0.06824385836160227,59,1464,0.7484259259259259
527.8506962458292,13.029566472230272,0.17783252398173013,0.008210362315831398,dart,0,0,0.008974205898414266,4,51.98415336679908,4775,128.0,4.0,0,"OrderedDict([('booster', 'dart'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.008974205898414266), ('max_depth', 4), ('min_child_weight', 51.98415336679908), ('n_estimators', 4775), ('reg_alpha', 128.0), ('reg_lambda', 4.0), ('subsample', 0)])",0.5,0.5,0.5,0.5,0.0,90,1464,0.5
0.30550630887349445,0.05769319590218282,0.0036438306172688804,0.0007205850512274797,gblinear,0,0,0.2499999999999951,10,2.4622888266898326,3391,0.00390625,0.5,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.2499999999999951), ('max_depth', 10), ('min_child_weight', 2.4622888266898326), ('n_estimators', 3391), ('reg_alpha', 0.00390625), ('reg_lambda', 0.5), ('subsample', 0)])",0.653425925925926,0.8081671415004749,0.7838556505223172,0.748482905982906,0.06794426265481673,58,1464,0.748482905982906
0.15421565373738608,0.023524990440487503,0.0023005008697509766,0.00017384109941588448,gblinear,0,0,0.01674646035212941,10,181.01933598375618,2209,0.00390625,0.00390625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.01674646035212941), ('max_depth', 10), ('min_child_weight', 181.01933598375618), ('n_estimators', 2209), ('reg_alpha', 0.00390625), ('reg_lambda', 0.00390625), ('subsample', 0)])",0.6567592592592593,0.8072174738841406,0.7848053181386514,0.7495940170940171,0.0662786812279213,20,1464,0.7495940170940171
0.2743545373280843,0.036753938346196176,0.002672433853149414,0.00033308210401375687,gblinear,0,0,0.02061731110582625,10,39.39662122703734,4087,0.00390625,0.015625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.02061731110582625), ('max_depth', 10), ('min_child_weight', 39.39662122703734), ('n_estimators', 4087), ('reg_alpha', 0.00390625), ('reg_lambda', 0.015625), ('subsample', 0)])",0.6560185185185186,0.8070275403608737,0.7849952516619183,0.7493471035137702,0.06660342343173489,32,1464,0.7493471035137702
0.22151311238606772,0.06307560807089542,0.0022486050923665366,0.00013478170581586002,gblinear,0,0,0.00961831572925708,10,90.50966799187809,3362,0.00390625,4.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.00961831572925708), ('max_depth', 10), ('min_child_weight', 90.50966799187809), ('n_estimators', 3362), ('reg_alpha', 0.00390625), ('reg_lambda', 4.0), ('subsample', 0)])",0.6486111111111111,0.798860398860399,0.7882241215574548,0.7452318771763217,0.06845904822099794,63,1464,0.7452318771763217
0.07415390014648438,0.06791727387267534,0.0021804173787434897,0.00014193527905718794,gblinear,0,0,0.7578582832551811,10,5.656854249492381,427,0.00390625,0.125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.7578582832551811), ('max_depth', 10), ('min_child_weight', 5.656854249492381), ('n_estimators', 427), ('reg_alpha', 0.00390625), ('reg_lambda', 0.125), ('subsample', 0)])",0.6560185185185186,0.8060778727445393,0.7857549857549857,0.7492837923393477,0.06646835542598821,38,1464,0.7492837923393477
0.9192155996958414,0.9455274484400668,0.0023816426595052085,0.000242712949966481,gblinear,0,0,0.06698584140851732,10,9.18958683997628,4611,0.00390625,0.0009765625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.06698584140851732), ('max_depth', 10), ('min_child_weight', 9.18958683997628), ('n_estimators', 4611), ('reg_alpha', 0.00390625), ('reg_lambda', 0.0009765625), ('subsample', 0)])",0.6560185185185186,0.8070275403608737,0.7849952516619183,0.7493471035137702,0.06660342343173489,32,1464,0.7493471035137702
0.2936590512593587,0.24872953054678973,0.0022437572479248047,0.00016583116246884878,gblinear,0,0,0.007289320246381256,10,12.99603834169977,2220,0.00390625,0.0078125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.007289320246381256), ('max_depth', 10), ('min_child_weight', 12.99603834169977), ('n_estimators', 2220), ('reg_alpha', 0.00390625), ('reg_lambda', 0.0078125), ('subsample', 0)])",0.6586111111111111,0.8072174738841406,0.7834757834757835,0.7497681228236784,0.06518239820757038,17,1464,0.7497681228236784
0.09523995717366536,0.03568732092392511,0.0022269090016682944,0.00010430321606164971,gblinear,0,0,0.01104854345603971,10,3.0314331330207964,1228,0.00390625,0.03125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.01104854345603971), ('max_depth', 10), ('min_child_weight', 3.0314331330207964), ('n_estimators', 1228), ('reg_alpha', 0.00390625), ('reg_lambda', 0.03125), ('subsample', 0)])",0.6599074074074074,0.8087369420702755,0.7817663817663818,0.7501369104146883,0.06474501365861914,11,1464,0.7501369104146883
0.09758710861206055,0.030103677597948464,0.0022363662719726562,9.62992681165851e-05,gblinear,0,0,0.23325824788419733,4,45.254833995939045,1136,0.015625,0.25,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.23325824788419733), ('max_depth', 4), ('min_child_weight', 45.254833995939045), ('n_estimators', 1136), ('reg_alpha', 0.015625), ('reg_lambda', 0.25), ('subsample', 0)])",0.654537037037037,0.8058879392212726,0.7853751187084521,0.7486000316555872,0.0670376967027003,55,1464,0.7486000316555872
0.25248901049296063,0.02726108666283775,0.0022892157236735025,0.00011717722714796788,gblinear,0,0,0.038473262917028135,10,8.0,3529,0.00390625,1024.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.038473262917028135), ('max_depth', 10), ('min_child_weight', 8.0), ('n_estimators', 3529), ('reg_alpha', 0.00390625), ('reg_lambda', 1024.0), ('subsample', 0)])",0.5569444444444445,0.7057929724596391,0.7242165242165242,0.662317980373536,0.07488899950586557,81,1464,0.662317980373536
0.29388634363810223,0.1935692067950191,0.0022634665171305337,0.00015007148621822914,gblinear,0,0,0.006345721846533048,10,78.79324245407469,2668,0.00390625,256.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.006345721846533048), ('max_depth', 10), ('min_child_weight', 78.79324245407469), ('n_estimators', 2668), ('reg_alpha', 0.00390625), ('reg_lambda', 256.0), ('subsample', 0)])",0.5752777777777778,0.7365622032288699,0.7745489078822413,0.6954629629629631,0.08638713826376225,79,1464,0.6954629629629631
0.28331510225931805,0.019665270638676628,0.002301931381225586,0.00010234925743237084,gblinear,0,0,0.003172860923266532,10,137.18700320464558,4881,0.00390625,64.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.003172860923266532), ('max_depth', 10), ('min_child_weight', 137.18700320464558), ('n_estimators', 4881), ('reg_alpha', 0.00390625), ('reg_lambda', 64.0), ('subsample', 0)])",0.6060185185185186,0.7637226970560305,0.7931623931623931,0.7209678695789807,0.08216523558709717,75,1464,0.7209678695789807
0.12155373891194661,0.0171545910461227,0.0022319952646891275,9.767528075730613e-05,gblinear,0,0,0.06249999999999908,10,1.4142135623730951,1938,0.001953125,0.03125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.06249999999999908), ('max_depth', 10), ('min_child_weight', 1.4142135623730951), ('n_estimators', 1938), ('reg_alpha', 0.001953125), ('reg_lambda', 0.03125), ('subsample', 0)])",0.6558333333333334,0.8072174738841406,0.7849952516619183,0.7493486862931308,0.06674477617272166,31,1464,0.7493486862931308
0.576622724533081,0.6485769521493403,0.0023028055826822915,0.00023894524683804435,gblinear,0,0,0.5358867312681346,10,29.857055729177844,2018,0.00390625,0.001953125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.5358867312681346), ('max_depth', 10), ('min_child_weight', 29.857055729177844), ('n_estimators', 2018), ('reg_alpha', 0.00390625), ('reg_lambda', 0.001953125), ('subsample', 0)])",0.6560185185185186,0.8068376068376069,0.7851851851851852,0.7493471035137702,0.0665826575206362,32,1464,0.7493471035137702
0.06252805391947429,0.014967292694705536,0.0022121270497639975,9.671967833994e-05,gblinear,0,0,0.4665164957683935,10,39.39662122703734,893,0.00390625,2.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.4665164957683935), ('max_depth', 10), ('min_child_weight', 39.39662122703734), ('n_estimators', 893), ('reg_alpha', 0.00390625), ('reg_lambda', 2.0), ('subsample', 0)])",0.6497222222222223,0.8009496676163343,0.7872744539411206,0.7459821145932257,0.06829459728130556,62,1464,0.7459821145932257
0.2576100031534831,0.06925121451579576,0.0022558371225992837,9.154411061167213e-05,gblinear,0,0,0.005154327776456588,10,2.29739670999407,3597,0.001953125,0.00390625,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.005154327776456588), ('max_depth', 10), ('min_child_weight', 2.29739670999407), ('n_estimators', 3597), ('reg_alpha', 0.001953125), ('reg_lambda', 0.00390625), ('subsample', 0)])",0.658425925925926,0.8087369420702754,0.7838556505223171,0.7503395061728394,0.06578170638623872,10,1464,0.7503395061728394
0.769424835840861,0.7135670516243833,0.002919753392537435,0.00040326655959172354,gblinear,0,0,0.05076577477226401,10,84.44850628946526,4421,0.001953125,8.0,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.05076577477226401), ('max_depth', 10), ('min_child_weight', 84.44850628946526), ('n_estimators', 4421), ('reg_alpha', 0.001953125), ('reg_lambda', 8.0), ('subsample', 0)])",0.6376851851851852,0.789363722697056,0.7884140550807218,0.7384876543209877,0.07127916387954797,70,1464,0.7384876543209877
0.20468902587890625,0.02034459046464743,0.0027027130126953125,8.07595207591736e-05,gblinear,0,0,0.0022435514746035772,10,3.4822022531844965,3078,0.0078125,0.0078125,0,"OrderedDict([('booster', 'gblinear'), ('colsample_bytree', 0), ('gamma', 0), ('learning_rate', 0.0022435514746035772), ('max_depth', 10), ('min_child_weight', 3.4822022531844965), ('n_estimators', 3078), ('reg_alpha', 0.0078125), ('reg_lambda', 0.0078125), ('subsample', 0)])",0.6562037037037037,0.8188034188034187,0.7832858499525166,0.752764324153213,0.06980133470770351,5,1464,0.752764324153213
