mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_criterion,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,dataset_id,total_mean_auc
0.45157893498738605,0.0008358950018616573,0.0315398375193278,0.0001669781709778173,549,15,6,0.14,7,gini,True,"{'n_estimators': 549, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 0.14, 'max_depth': 7, 'criterion': 'gini', 'bootstrap': True}",0.8575958092087125,0.8356595511767926,0.8404488232074439,0.8445680611976497,0.009417216337669659,59,37,0.8692264368803362
1.2928520838419597,0.004519460817615162,0.07511186599731445,0.000365052558019753,1410,14,16,0.5,15,gini,True,"{'n_estimators': 1410, 'min_samples_split': 14, 'min_samples_leaf': 16, 'max_features': 0.5, 'max_depth': 15, 'criterion': 'gini', 'bootstrap': True}",0.8613178935759581,0.8601532567049808,0.8360700602079912,0.8525137368296435,0.011637152297373894,20,37,0.876147630995033
0.5525577068328857,0.01662722775158492,0.02669246991475423,0.000559158119021994,484,5,9,0.97,13,gini,False,"{'n_estimators': 484, 'min_samples_split': 5, 'min_samples_leaf': 9, 'max_features': 0.97, 'max_depth': 13, 'criterion': 'gini', 'bootstrap': False}",0.8223738626964433,0.8336070060207991,0.8251915708812261,0.8270574798661562,0.004771938075276592,88,37,0.8633427949243367
0.38873839378356934,0.0011043374778629473,0.02629367510477702,0.00032387987846820563,508,10,9,0.14,1,entropy,True,"{'n_estimators': 508, 'min_samples_split': 10, 'min_samples_leaf': 9, 'max_features': 0.14, 'max_depth': 1, 'criterion': 'entropy', 'bootstrap': True}",0.8261648745519713,0.8247126436781609,0.7925561029009305,0.8144778737103543,0.015512366468797062,93,37,0.8281082776779496
0.552564779917399,0.0028922066539670325,0.03089626630147298,0.0001291118730070122,559,6,16,0.64,13,entropy,True,"{'n_estimators': 559, 'min_samples_split': 6, 'min_samples_leaf': 16, 'max_features': 0.64, 'max_depth': 13, 'criterion': 'entropy', 'bootstrap': True}",0.8592500689274882,0.866584564860427,0.8366174055829229,0.8541506797902794,0.012754358365419997,8,37,0.8779095336226883
0.5669184525807699,0.010816095988287332,0.02726117769877116,0.00010751000809495487,492,11,7,0.91,13,gini,False,"{'n_estimators': 492, 'min_samples_split': 11, 'min_samples_leaf': 7, 'max_features': 0.91, 'max_depth': 13, 'criterion': 'gini', 'bootstrap': False}",0.7996967190515578,0.8208812260536398,0.8262178434592228,0.8155985961881401,0.011453446167962207,91,37,0.8565903114391202
0.22088162104288736,0.000554659335903047,0.013353983561197916,7.576794233100273e-05,215,15,6,0.67,8,gini,True,"{'n_estimators': 215, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_features': 0.67, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': True}",0.8559415494899365,0.8522167487684729,0.8425013683634374,0.8502198888739488,0.005665698206872924,42,37,0.8769277289046219
1.3149840831756592,0.005994853762361541,0.09741012255350749,0.0021974916171974006,1692,9,6,0.31,9,gini,False,"{'n_estimators': 1692, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 0.31, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.8578715191618418,0.8440065681444991,0.8537219485495348,0.8518666786186252,0.005810377874443306,27,37,0.868974003159804
0.373259703318278,0.0030797712754641517,0.03353031476338705,0.0004197697619192397,637,18,6,0.09999999999999999,2,gini,False,"{'n_estimators': 637, 'min_samples_split': 18, 'min_samples_leaf': 6, 'max_features': 0.09999999999999999, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': False}",0.8291287565481112,0.8156130268199234,0.7995347564313082,0.8147588465997809,0.012096788240815445,92,37,0.8326863910965564
0.6656499703725179,0.005655271831176024,0.05041805903116862,0.0005596668261327103,904,2,16,0.32,8,entropy,False,"{'n_estimators': 904, 'min_samples_split': 2, 'min_samples_leaf': 16, 'max_features': 0.32, 'max_depth': 8, 'criterion': 'entropy', 'bootstrap': False}",0.858147229114971,0.8509852216748768,0.840311986863711,0.8498148125511863,0.007328090232245409,43,37,0.8688300136433215
1.2699800332387288,0.006289253437773288,0.09952433904012044,0.020925196836168267,1583,14,18,0.16,3,gini,True,"{'n_estimators': 1583, 'min_samples_split': 14, 'min_samples_leaf': 18, 'max_features': 0.16, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': True}",0.8418803418803419,0.8341543513957307,0.8191023535851122,0.8317123489537283,0.009458037838772011,85,37,0.8475517342945218
1.5807257493336995,0.0075777501089648765,0.08017857869466145,0.0002724821075305058,1491,5,12,0.89,11,gini,True,"{'n_estimators': 1491, 'min_samples_split': 5, 'min_samples_leaf': 12, 'max_features': 0.89, 'max_depth': 11, 'criterion': 'gini', 'bootstrap': True}",0.8533223049352082,0.8616584564860427,0.8393541324575807,0.8514449646262773,0.009201957131259599,34,37,0.8791127841468689
0.8962753613789877,0.004060079269710628,0.07581043243408203,0.0003182546606813362,1390,4,16,0.09999999999999999,13,entropy,False,"{'n_estimators': 1390, 'min_samples_split': 4, 'min_samples_leaf': 16, 'max_features': 0.09999999999999999, 'max_depth': 13, 'criterion': 'entropy', 'bootstrap': False}",0.8479459608491866,0.8338806787082649,0.8318281335522715,0.8378849243699076,0.007163405925600121,81,37,0.8687543127059365
0.5177626609802246,0.001860871870896738,0.029886643091837566,8.99436174350539e-05,529,8,11,0.56,10,entropy,True,"{'n_estimators': 529, 'min_samples_split': 8, 'min_samples_leaf': 11, 'max_features': 0.56, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.8582850840915357,0.8609742747673782,0.8412698412698412,0.8535097333762517,0.008724263319623326,11,37,0.8796721075748811
1.2706460158030193,0.019724678473339096,0.07883445421854655,0.00019615656667564546,1556,13,18,0.25,2,entropy,True,"{'n_estimators': 1556, 'min_samples_split': 13, 'min_samples_leaf': 18, 'max_features': 0.25, 'max_depth': 2, 'criterion': 'entropy', 'bootstrap': True}",0.8512544802867383,0.8483853311439518,0.8267651888341544,0.8421350000882816,0.010931036172035028,66,37,0.8435214503517425
0.032970587412516274,0.0002197590264666347,0.003557443618774414,1.594376897554444e-05,34,13,6,0.45,12,gini,True,"{'n_estimators': 34, 'min_samples_split': 13, 'min_samples_leaf': 6, 'max_features': 0.45, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.8657292528260271,0.8504378762999452,0.8326491516146689,0.849605426913547,0.013517716844302547,45,37,0.8746824981385434
1.4661099910736084,0.02174108298362403,0.08597532908121745,0.00031645803340046586,1528,19,2,0.61,12,gini,False,"{'n_estimators': 1528, 'min_samples_split': 19, 'min_samples_leaf': 2, 'max_features': 0.61, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': False}",0.8473945409429281,0.853311439518336,0.8460591133004927,0.8489216979205856,0.0031515303391961174,49,37,0.868751268640095
0.4105671246846517,0.0008113842162297668,0.029340664545694988,0.00012094338441455631,548,4,2,0.44,3,entropy,False,"{'n_estimators': 548, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.44, 'max_depth': 3, 'criterion': 'entropy', 'bootstrap': False}",0.8447752963881997,0.8607006020799124,0.8284072249589491,0.8446277078090204,0.013184129051267571,58,37,0.8523208483567282
0.8774682680765787,0.0024983604101583155,0.04863619804382324,0.0009507038226570557,866,12,6,0.5800000000000001,5,entropy,True,"{'n_estimators': 866, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 0.5800000000000001, 'max_depth': 5, 'criterion': 'entropy', 'bootstrap': True}",0.8599393438103116,0.8635741652983032,0.841543513957307,0.8550190076886407,0.009643466883156355,4,37,0.8702455367109655
0.598337729771932,0.003969892481876562,0.03305482864379883,6.667739775631687e-05,590,3,13,0.7000000000000001,12,entropy,True,"{'n_estimators': 590, 'min_samples_split': 3, 'min_samples_leaf': 13, 'max_features': 0.7000000000000001, 'max_depth': 12, 'criterion': 'entropy', 'bootstrap': True}",0.858147229114971,0.86767925561029,0.8404488232074439,0.8554251026442349,0.011282186301230361,3,37,0.8798098937200048
0.9309267203013102,0.0018606757034879454,0.0591276486714681,0.000253441030474438,1142,11,12,0.66,3,gini,False,"{'n_estimators': 1142, 'min_samples_split': 11, 'min_samples_leaf': 12, 'max_features': 0.66, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.859181141439206,0.8602900930487137,0.8293650793650793,0.8496121046176665,0.01432396516569883,44,37,0.8561540056003888
0.5206106503804525,0.0015076941514658507,0.036176045735677086,0.0002767066714282045,646,9,14,0.060000000000000005,14,gini,True,"{'n_estimators': 646, 'min_samples_split': 9, 'min_samples_leaf': 14, 'max_features': 0.060000000000000005, 'max_depth': 14, 'criterion': 'gini', 'bootstrap': True}",0.8526330300523849,0.8397646414887794,0.8333333333333333,0.8419103349581659,0.008023821770630619,68,37,0.8705050870657546
0.5355756282806396,0.0021923158393447324,0.042430480321248375,0.0002492025330622755,762,3,18,0.33,5,gini,False,"{'n_estimators': 762, 'min_samples_split': 3, 'min_samples_leaf': 18, 'max_features': 0.33, 'max_depth': 5, 'criterion': 'gini', 'bootstrap': False}",0.8654535428728977,0.8496168582375478,0.8378489326765189,0.8509731112623214,0.011310266508027408,37,37,0.8605549489985299
0.3159964084625244,0.0033706934097600424,0.020218610763549805,0.00022053920469992255,340,7,14,0.65,6,gini,False,"{'n_estimators': 340, 'min_samples_split': 7, 'min_samples_leaf': 14, 'max_features': 0.65, 'max_depth': 6, 'criterion': 'gini', 'bootstrap': False}",0.850978770333609,0.8620689655172413,0.8379857690202518,0.8503445016237007,0.009842147833863257,41,37,0.8710517378986766
1.759399652481079,0.009585858583272346,0.10054755210876465,0.00048188824428784525,1862,19,14,0.61,12,gini,True,"{'n_estimators': 1862, 'min_samples_split': 19, 'min_samples_leaf': 14, 'max_features': 0.61, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.862145023435346,0.8596059113300493,0.8370279146141215,0.8529262831265058,0.011289533902025972,14,37,0.8775426153319871
1.4453481833140056,0.008180587870737537,0.0792078177134196,0.0008653884682862878,1565,16,12,0.97,2,gini,True,"{'n_estimators': 1565, 'min_samples_split': 16, 'min_samples_leaf': 12, 'max_features': 0.97, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.8498759305210918,0.8519430760810071,0.8221127531472359,0.8413105865831115,0.01360112444285863,73,37,0.8457603095785038
1.6977331638336182,0.058166638962851076,0.07935770352681477,0.0008524314872007599,1554,10,17,0.89,8,entropy,False,"{'n_estimators': 1554, 'min_samples_split': 10, 'min_samples_leaf': 17, 'max_features': 0.89, 'max_depth': 8, 'criterion': 'entropy', 'bootstrap': False}",0.8283016266887234,0.8665845648604269,0.8201970443349753,0.8383610786280418,0.020229433096594533,80,37,0.8668813384560108
0.1333460013071696,0.0006513640475890258,0.008790810902913412,8.154992013291493e-05,138,19,4,0.68,4,entropy,False,"{'n_estimators': 138, 'min_samples_split': 19, 'min_samples_leaf': 4, 'max_features': 0.68, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': False}",0.8394678797904606,0.8584428024083196,0.8353858784893268,0.8444321868960357,0.01004618315349677,60,37,0.8599137221008302
1.2061983744303386,0.01517936960305812,0.0727384090423584,0.001425583988952003,1276,15,2,0.25,14,entropy,True,"{'n_estimators': 1276, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 0.25, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': True}",0.8613178935759581,0.8474274767378216,0.8471538040503558,0.8519663914547118,0.006613454373609478,24,37,0.8753164449289719
1.8878684838612874,0.2394943124623353,0.07449229558308919,0.016230278269305842,1218,12,6,1.0,14,entropy,False,"{'n_estimators': 1218, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_features': 1.0, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': False}",0.7777777777777777,0.76772030651341,0.7423371647509578,0.7626117496807151,0.014912685374401966,99,37,0.8140162247798594
1.6470843156178792,0.11254801095858495,0.0756682554880778,0.0006192127340818955,1322,6,5,0.8200000000000001,10,entropy,True,"{'n_estimators': 1322, 'min_samples_split': 6, 'min_samples_leaf': 5, 'max_features': 0.8200000000000001, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': True}",0.8551144196305487,0.8594690749863163,0.8440065681444993,0.8528633542537881,0.006510133176115909,16,37,0.878762730821369
1.2676935195922852,0.013874552743738824,0.08256332079569499,0.0006376096885212956,1543,8,16,0.52,9,entropy,True,"{'n_estimators': 1543, 'min_samples_split': 8, 'min_samples_leaf': 16, 'max_features': 0.52, 'max_depth': 9, 'criterion': 'entropy', 'bootstrap': True}",0.6425925925925926,0.8042735042735042,0.7845204178537513,0.7437955049066161,0.07201420323522525,22,1464,0.8770955305457153
0.04231985410054525,0.00018486962206219418,0.0053030649820963545,2.2901701026195555e-05,68,7,13,0.02,6,entropy,False,"{'n_estimators': 68, 'min_samples_split': 7, 'min_samples_leaf': 13, 'max_features': 0.02, 'max_depth': 6, 'criterion': 'entropy', 'bootstrap': False}",0.6516666666666667,0.7688509021842355,0.7660018993352328,0.7288398227287116,0.05458205576158378,70,1464,0.8580012256390547
0.5869093736012777,0.022930072502402952,0.04885284105936686,0.0008752588466290082,877,13,14,0.7000000000000001,15,entropy,False,"{'n_estimators': 877, 'min_samples_split': 13, 'min_samples_leaf': 14, 'max_features': 0.7000000000000001, 'max_depth': 15, 'criterion': 'entropy', 'bootstrap': False}",0.649351851851852,0.7620132953466288,0.764292497625831,0.7252192149414372,0.05365439576513499,76,1464,0.8727761266374179
0.3427111307779948,0.000492030806526023,0.024193843205769856,0.0002239722569075966,415,13,16,0.52,12,gini,True,"{'n_estimators': 415, 'min_samples_split': 13, 'min_samples_leaf': 16, 'max_features': 0.52, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.6358333333333335,0.8075973409306743,0.7827160493827161,0.7420489078822413,0.07578953698604915,30,1464,0.8756672430565586
0.017298142115275066,7.843387463510596e-05,0.002972126007080078,1.8770069528355192e-05,27,7,7,0.97,1,entropy,False,"{'n_estimators': 27, 'min_samples_split': 7, 'min_samples_leaf': 7, 'max_features': 0.97, 'max_depth': 1, 'criterion': 'entropy', 'bootstrap': False}",0.638425925925926,0.7462488129154796,0.7601139601139602,0.7149295663184553,0.05439157913801831,86,1464,0.7724216810690399
1.265713055928548,0.386672853655216,0.09849683443705241,0.021069320737559478,1336,15,16,0.9600000000000001,4,entropy,False,"{'n_estimators': 1336, 'min_samples_split': 15, 'min_samples_leaf': 16, 'max_features': 0.9600000000000001, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': False}",0.6328703703703703,0.7637226970560305,0.7840455840455841,0.7268795504906617,0.06699029478993991,73,1464,0.8571936685843505
0.466015100479126,0.05907788461617659,0.036028385162353516,0.0007583736602883643,621,15,2,0.6,8,gini,False,"{'n_estimators': 621, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_features': 0.6, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': False}",0.6590740740740744,0.7057929724596391,0.7214624881291547,0.6954431782209561,0.026500531223157823,95,1464,0.8652146986953534
1.1502658526102703,0.0018525607518558287,0.10379950205485027,0.0006863299261993369,1925,19,14,0.48000000000000004,8,gini,False,"{'n_estimators': 1925, 'min_samples_split': 19, 'min_samples_leaf': 14, 'max_features': 0.48000000000000004, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': False}",0.639351851851852,0.7801519468186134,0.7798670465337132,0.7331236150680596,0.06630675166502256,56,1464,0.8742732603876341
0.7945189476013184,0.00274602034491191,0.051751931508382164,0.00037676947081128666,951,15,13,0.8,10,gini,True,"{'n_estimators': 951, 'min_samples_split': 15, 'min_samples_leaf': 13, 'max_features': 0.8, 'max_depth': 10, 'criterion': 'gini', 'bootstrap': True}",0.6555555555555554,0.8109211775878442,0.7805318138651471,0.749002849002849,0.06723181710240089,4,1464,0.8790640836342298
1.0089472929636638,0.011485928275795133,0.06126832962036133,0.00010244566418891873,1114,18,9,1.0,13,entropy,True,"{'n_estimators': 1114, 'min_samples_split': 18, 'min_samples_leaf': 9, 'max_features': 1.0, 'max_depth': 13, 'criterion': 'entropy', 'bootstrap': True}",0.6604629629629629,0.808641975308642,0.7782526115859448,0.7491191832858499,0.0639052549134149,3,1464,0.8806947058605111
1.157705307006836,0.007973654049728926,0.07449611028035481,0.0003701331703616682,1379,17,10,0.8,10,gini,True,"{'n_estimators': 1379, 'min_samples_split': 17, 'min_samples_leaf': 10, 'max_features': 0.8, 'max_depth': 10, 'criterion': 'gini', 'bootstrap': True}",0.6608333333333333,0.8038936372269705,0.78338081671415,0.7493692624248179,0.06316197171514464,2,1464,0.8803320284928764
0.7910505930582682,0.001745203960601287,0.0543356736501058,0.0001664048199820984,1015,10,15,0.28,7,gini,True,"{'n_estimators': 1015, 'min_samples_split': 10, 'min_samples_leaf': 15, 'max_features': 0.28, 'max_depth': 7, 'criterion': 'gini', 'bootstrap': True}",0.6260185185185185,0.7966761633428301,0.7856600189933524,0.7361182336182336,0.07798204625793026,43,1464,0.8681564011566029
0.9756425221761068,0.004639424658868697,0.06409676869710286,6.663968702622051e-05,1211,13,14,0.65,4,gini,True,"{'n_estimators': 1211, 'min_samples_split': 13, 'min_samples_leaf': 14, 'max_features': 0.65, 'max_depth': 4, 'criterion': 'gini', 'bootstrap': True}",0.6424074074074074,0.8071225071225072,0.7829059829059829,0.7441452991452991,0.07261569606605088,19,1464,0.8682427174821916
1.090003252029419,0.17097812909650906,0.0667109489440918,0.013449052301801266,955,11,14,0.8400000000000001,14,entropy,True,"{'n_estimators': 955, 'min_samples_split': 11, 'min_samples_leaf': 14, 'max_features': 0.8400000000000001, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': True}",0.6552777777777778,0.8048433048433048,0.7815764482431149,0.7472325102880658,0.0657119536426081,8,1464,0.8796972831229557
0.1463011900583903,0.00027696019093337206,0.014403661092122396,2.7779828767024242e-05,232,17,17,0.39,10,entropy,False,"{'n_estimators': 232, 'min_samples_split': 17, 'min_samples_leaf': 17, 'max_features': 0.39, 'max_depth': 10, 'criterion': 'entropy', 'bootstrap': False}",0.6457407407407407,0.7801519468186136,0.7756885090218423,0.7338603988603989,0.0623366461486098,52,1464,0.8706213026126958
1.444461425145467,0.010837744077237744,0.09143654505411784,0.001270309020919375,1573,19,8,0.9600000000000001,6,entropy,True,"{'n_estimators': 1573, 'min_samples_split': 19, 'min_samples_leaf': 8, 'max_features': 0.9600000000000001, 'max_depth': 6, 'criterion': 'entropy', 'bootstrap': True}",0.6489814814814816,0.8044634377967712,0.782051282051282,0.7451654004431782,0.06862499972756621,13,1464,0.8769363553143046
0.9769759178161621,0.017278858444633692,0.07288217544555664,0.000921402666551455,1316,16,10,0.75,8,gini,False,"{'n_estimators': 1316, 'min_samples_split': 16, 'min_samples_leaf': 10, 'max_features': 0.75, 'max_depth': 8, 'criterion': 'gini', 'bootstrap': False}",0.650462962962963,0.7484330484330484,0.7532763532763532,0.7173907882241215,0.047366406844882664,83,1464,0.8681315490735712
0.27088340123494464,0.0008213114909179865,0.018939733505249023,0.0003755316399662862,296,14,2,0.98,9,gini,True,"{'n_estimators': 296, 'min_samples_split': 14, 'min_samples_leaf': 2, 'max_features': 0.98, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': True}",0.6517592592592593,0.7772079772079772,0.7508072174738841,0.7265914846470403,0.054000904288725025,75,1464,0.8739617295170305
0.38147401809692383,0.0016784907853153504,0.03505110740661621,0.000326189786309977,568,8,3,0.47000000000000003,15,gini,False,"{'n_estimators': 568, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 0.47000000000000003, 'max_depth': 15, 'criterion': 'gini', 'bootstrap': False}",0.6649074074074074,0.7499525166191833,0.7034188034188035,0.7060929091484648,0.034770972388864604,91,1464,0.8712336058844792
0.5684093634287516,0.005954489858549187,0.04224824905395508,0.0009173823354576167,707,2,2,0.88,11,gini,False,"{'n_estimators': 707, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.88, 'max_depth': 11, 'criterion': 'gini', 'bootstrap': False}",0.6612037037037037,0.6413105413105413,0.6791073124406458,0.6605405191516303,0.015437591290482175,100,1464,0.8426590633448453
1.4151898225148518,0.026602893431904757,0.10498539606730144,0.01729728138348608,1750,16,5,0.3,2,gini,True,"{'n_estimators': 1750, 'min_samples_split': 16, 'min_samples_leaf': 5, 'max_features': 0.3, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.6256481481481482,0.7825261158594491,0.7916429249762583,0.7332723963279518,0.07619279558820534,55,1464,0.8438067894816563
2.0894912083943686,0.3348939510228623,0.14600650469462076,0.013565087665552505,1877,4,5,0.55,4,gini,True,"{'n_estimators': 1877, 'min_samples_split': 4, 'min_samples_leaf': 5, 'max_features': 0.55, 'max_depth': 4, 'criterion': 'gini', 'bootstrap': True}",0.653425925925926,0.803988603988604,0.7726495726495727,0.7433547008547009,0.06486356009070057,25,1464,0.8667912610453216
0.6420383453369141,0.003171774688458234,0.05732885996500651,0.0007968896808447679,1112,16,11,0.34,1,entropy,False,"{'n_estimators': 1112, 'min_samples_split': 16, 'min_samples_leaf': 11, 'max_features': 0.34, 'max_depth': 1, 'criterion': 'entropy', 'bootstrap': False}",0.6243518518518518,0.7270655270655271,0.7508072174738841,0.700741532130421,0.054878377075481405,94,1464,0.804486508822966
1.5559031168619792,0.369611119210988,0.14157819747924805,0.0394518542890861,1900,6,2,0.28,8,entropy,False,"{'n_estimators': 1900, 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': 0.28, 'max_depth': 8, 'criterion': 'entropy', 'bootstrap': False}",0.6699074074074073,0.7375118708452042,0.713960113960114,0.7071264640709085,0.028019218967038607,89,1464,0.8654875783776111
0.9497584501902262,0.06303574433240128,0.06565372149149577,0.0012431124340590697,1214,14,7,0.9400000000000001,14,entropy,False,"{'n_estimators': 1214, 'min_samples_split': 14, 'min_samples_leaf': 7, 'max_features': 0.9400000000000001, 'max_depth': 14, 'criterion': 'entropy', 'bootstrap': False}",0.6575,0.7293447293447294,0.7188034188034188,0.7018827160493828,0.03167700448719006,93,1464,0.8568570316613919
1.2303057511647542,0.007849691853261592,0.09922305742899577,0.020073041662542035,1542,2,7,0.34,14,gini,True,"{'n_estimators': 1542, 'min_samples_split': 2, 'min_samples_leaf': 7, 'max_features': 0.34, 'max_depth': 14, 'criterion': 'gini', 'bootstrap': True}",0.6416666666666667,0.8043684710351376,0.7719848053181387,0.7393399810066477,0.07031942691241225,34,1464,0.8761806352746602
0.5836842854817709,0.0018554069640241114,0.03864423433939616,7.493435213166101e-05,770,18,17,0.05,1,gini,True,"{'n_estimators': 770, 'min_samples_split': 18, 'min_samples_leaf': 17, 'max_features': 0.05, 'max_depth': 1, 'criterion': 'gini', 'bootstrap': True}",0.6146296296296296,0.7707502374169042,0.7765432098765432,0.7206410256410257,0.07499867419136293,82,1464,0.8185993190587298
0.22529021898905435,0.0007461671796638,0.016846736272176106,0.0002614190109200928,288,12,14,0.42000000000000004,12,gini,True,"{'n_estimators': 288, 'min_samples_split': 12, 'min_samples_leaf': 14, 'max_features': 0.42000000000000004, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.6262962962962964,0.8008547008547009,0.7875593542260209,0.7382367837923395,0.07933975933134245,39,1464,0.8755851767433978
0.30157923698425293,0.00015900797419484688,0.02144908905029297,0.00033341250639245363,373,2,13,0.52,12,gini,True,"{'n_estimators': 373, 'min_samples_split': 2, 'min_samples_leaf': 13, 'max_features': 0.52, 'max_depth': 12, 'criterion': 'gini', 'bootstrap': True}",0.6383333333333333,0.8073124406457739,0.7806267806267806,0.7420908515352961,0.07417208841711856,29,1464,0.8764934899478943
0.636813243230184,0.009784454040973004,0.04746270179748535,0.00026756110101024545,881,9,6,0.78,9,gini,False,"{'n_estimators': 881, 'min_samples_split': 9, 'min_samples_leaf': 6, 'max_features': 0.78, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.6648148148148147,0.7113010446343779,0.7051282051282052,0.6937480215257993,0.02061348789551253,98,1464,0.8612955141549246
0.37913060188293457,0.002466624978846061,0.027084509531656902,0.0002619940194460577,476,11,8,0.11,5,entropy,True,"{'n_estimators': 476, 'min_samples_split': 11, 'min_samples_leaf': 8, 'max_features': 0.11, 'max_depth': 5, 'criterion': 'entropy', 'bootstrap': True}",0.639537037037037,0.8048433048433048,0.7907882241215576,0.7450561886672998,0.07483361474676782,16,1464,0.8631804827525607
0.20014230410257974,0.0009013531044329478,0.019220352172851562,3.4768263481139565e-05,330,3,14,0.41000000000000003,9,gini,False,"{'n_estimators': 330, 'min_samples_split': 3, 'min_samples_leaf': 14, 'max_features': 0.41000000000000003, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.639814814814815,0.7823361823361823,0.776258309591643,0.7328031022475466,0.06579944951152182,58,1464,0.8752434692808068
1.1126155853271484,0.005398358373651262,0.08577203750610352,0.0006886535935843449,1734,17,1,0.9600000000000001,3,gini,False,"{'n_estimators': 1734, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 0.9600000000000001, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.6577777777777778,0.7677113010446344,0.7687559354226021,0.7314150047483382,0.05207112899474633,63,1464,0.8460931167398463
1.2014881769816081,0.016753593902102386,0.07741936047871907,0.000641065023508701,1565,2,8,0.45,1,gini,True,"{'n_estimators': 1565, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_features': 0.45, 'max_depth': 1, 'criterion': 'gini', 'bootstrap': True}",0.6228703703703704,0.7620132953466286,0.7795821462488128,0.7214886039886039,0.07010151273684548,81,1464,0.8245059706400605
1.706867774327596,0.36526987486570156,0.1329012711842855,0.025995934811715908,1740,2,6,0.13,13,entropy,True,"{'n_estimators': 1740, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_features': 0.13, 'max_depth': 13, 'criterion': 'entropy', 'bootstrap': True}",0.6427777777777778,0.8007597340930673,0.7679962013295346,0.7371779044001266,0.06807789753668653,41,1464,0.8744936239757721
0.4496941566467285,0.007538703956205379,0.03130332628885905,0.0006309020028608144,377,10,16,0.45,2,gini,True,"{'n_estimators': 377, 'min_samples_split': 10, 'min_samples_leaf': 16, 'max_features': 0.45, 'max_depth': 2, 'criterion': 'gini', 'bootstrap': True}",0.6254629629629629,0.7768281101614434,0.7792022792022792,0.7271644507755619,0.0719203431449488,72,1464,0.8422533490029367
1.552756388982137,0.2354183881129106,0.10354288419087727,0.02296006360076988,1633,19,13,0.29000000000000004,4,entropy,True,"{'n_estimators': 1633, 'min_samples_split': 19, 'min_samples_leaf': 13, 'max_features': 0.29000000000000004, 'max_depth': 4, 'criterion': 'entropy', 'bootstrap': True}",0.6230555555555556,0.7972459639126305,0.7961063627730295,0.7388026274137385,0.08184686170117486,37,1464,0.8592568966435845
0.013028383255004883,0.00032169496491101115,0.003421306610107422,0.00015413768821905178,11,3,4,0.9600000000000001,3,gini,False,"{'n_estimators': 11, 'min_samples_split': 3, 'min_samples_leaf': 4, 'max_features': 0.9600000000000001, 'max_depth': 3, 'criterion': 'gini', 'bootstrap': False}",0.6712962962962963,0.757644824311491,0.7812915479582146,0.736744222855334,0.04727483617432587,42,1464,0.8418589372437864
0.1768511931101481,0.0009479903738067985,0.018439451853434246,0.0004934698774754272,187,18,18,0.42000000000000004,9,gini,False,"{'n_estimators': 187, 'min_samples_split': 18, 'min_samples_leaf': 18, 'max_features': 0.42000000000000004, 'max_depth': 9, 'criterion': 'gini', 'bootstrap': False}",0.6455555555555557,0.7744539411206078,0.7770180436847104,0.7323425134536247,0.06137657371446485,59,1464,0.8736898611673329
