mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__rf1__n_estimators,param_model__rf1__min_samples_split,param_model__rf1__min_samples_leaf,param_model__rf1__max_features,param_model__rf1__max_depth,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score 
0.7431537083217076,0.01509831631748505,0.03316576140267508,0.006665768496555085,17,3,5,log2,2,distance,1,18,"{'model__rf1__n_estimators': 17, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 18}",0.8601398601398602,0.8706293706293706,0.9125874125874126,0.8811188811188811,0.8986013986013986,0.8245099970452083,0.8983305426967398,0.8779882089741244,0.027459724625743934,403
1.2713618619101388,0.01836152919390204,0.029737336294991628,0.003612063711910733,25,1,10,log2,7,uniform,2,2,"{'model__rf1__n_estimators': 25, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2}",0.8741258741258742,0.8951048951048951,0.8846153846153846,0.8776223776223776,0.8706293706293706,0.8350733773268985,0.873707278636856,0.8729826511516652,0.0172822131601333,642
2.2214358874729703,0.046837818905995636,0.0434412956237793,0.003957219168474073,68,5,7,log2,2,distance,1,4,"{'model__rf1__n_estimators': 68, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4}",0.8951048951048951,0.881118881118881,0.8881118881118881,0.8846153846153846,0.8776223776223776,0.8595735250664829,0.8736580321087364,0.8799721405355209,0.010553424258379419,270
1.8772900445120675,0.02701283463475288,0.03315431731087821,0.0028086831751177135,41,5,8,log2,6,distance,2,1,"{'model__rf1__n_estimators': 41, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 8, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 1}",0.8636363636363636,0.8951048951048951,0.8601398601398602,0.8916083916083917,0.8601398601398602,0.8595981483305427,0.8667142716438492,0.8709916843719662,0.014363790753884376,719
3.925987890788487,0.1441039850821562,0.0422999518258231,0.003611837053581336,87,2,6,log2,6,uniform,2,13,"{'model__rf1__n_estimators': 87, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 13}",0.8671328671328671,0.8881118881118881,0.8986013986013986,0.8706293706293706,0.8846153846153846,0.8140204865556979,0.866738894907909,0.8699786129363594,0.02539022322721088,774
3.301492520741054,0.16314606857638564,0.0485966546194894,0.007538927228704411,75,5,1,sqrt,5,distance,1,16,"{'model__rf1__n_estimators': 75, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 16}",0.8706293706293706,0.8741258741258742,0.9125874125874126,0.8846153846153846,0.8986013986013985,0.8209642470205851,0.9018270461932434,0.8804786762533242,0.028060148336042784,237
1.8625946385519845,0.029858814853545558,0.03544248853410993,0.005837456399170713,40,3,10,log2,6,uniform,1,13,"{'model__rf1__n_estimators': 40, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 13}",0.8741258741258742,0.8776223776223776,0.9055944055944056,0.8636363636363635,0.8881118881118881,0.8104501132670147,0.905298926425687,0.8749771355405159,0.03006996986953375,566
1.1552985055106026,0.0605264336924486,0.029150690351213728,0.00874618221955664,26,2,8,sqrt,4,uniform,1,2,"{'model__rf1__n_estimators': 26, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 8, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 4, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 2}",0.8566433566433567,0.8601398601398601,0.8741258741258742,0.8776223776223776,0.8566433566433567,0.8280311238057717,0.8701122820841131,0.8604740330092443,0.015377797195053802,957
0.5373659815107074,0.04250824445139365,0.03200898851667132,0.009564335768059868,8,3,4,sqrt,1,distance,2,18,"{'model__rf1__n_estimators': 8, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 4, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 18}",0.8671328671328671,0.8776223776223776,0.8951048951048951,0.8741258741258742,0.8846153846153846,0.8210134935487048,0.8772530286614794,0.8709811315445117,0.021950447635511922,743
1.4059912136622839,0.2150521551015906,0.03543591499328613,0.005822194656084511,29,5,6,sqrt,4,distance,1,7,"{'model__rf1__n_estimators': 29, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 4, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 7}",0.881118881118881,0.8636363636363636,0.8986013986013985,0.881118881118881,0.8881118881118881,0.8385698808234019,0.8877917856791095,0.8769927255842749,0.018500764257578947,463
3.0699143750326976,0.47857513329076795,0.05145410129002163,0.010356631355110734,100,2,10,log2,1,uniform,1,10,"{'model__rf1__n_estimators': 100, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 10}",0.8741258741258742,0.8531468531468531,0.8986013986013985,0.8706293706293706,0.8846153846153846,0.8385698808234019,0.8843445287107259,0.8720047558075726,0.018892861642918143,679
1.5206452778407507,0.1786844900338446,0.03316490990774972,0.006662944428509657,49,5,3,log2,1,distance,2,3,"{'model__rf1__n_estimators': 49, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 3, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 3}",0.8916083916083917,0.8916083916083917,0.8881118881118881,0.8881118881118881,0.8916083916083917,0.845562887816409,0.8562247611543387,0.8789766571456713,0.018046431337809286,347
1.9875810486929757,0.029468598768160204,0.03658839634486607,0.003950639153614509,37,3,1,sqrt,8,uniform,2,16,"{'model__rf1__n_estimators': 37, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 16}",0.8741258741258742,0.8846153846153846,0.9055944055944056,0.8706293706293706,0.8916083916083917,0.8140204865556979,0.8738057716930956,0.8734856692603172,0.02680099492279687,614
1.4650463036128454,0.022639653404631123,0.03262186050415039,0.005454882730626181,43,5,2,log2,2,uniform,2,5,"{'model__rf1__n_estimators': 43, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5}",0.8776223776223776,0.8881118881118881,0.8916083916083917,0.8776223776223777,0.9055944055944056,0.8350487540628386,0.8703092681965922,0.8779882089741244,0.02053961653144565,403
2.6903774738311768,0.028911418170686168,0.04973060744149344,0.00904538313714871,97,3,5,log2,1,uniform,2,14,"{'model__rf1__n_estimators': 97, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 14}",0.8636363636363635,0.8881118881118881,0.8881118881118881,0.8706293706293706,0.8741258741258742,0.8068551167142717,0.8598197577070816,0.8644700370052484,0.025609278390187548,916
2.97533689226423,0.1496522688958084,0.03658413887023926,0.003959914329234221,58,3,3,log2,8,distance,2,9,"{'model__rf1__n_estimators': 58, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 3, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9}",0.8776223776223777,0.8951048951048951,0.9090909090909092,0.8916083916083917,0.9020979020979021,0.8350733773268985,0.8948094159361766,0.8864867526839358,0.022823354177565956,12
1.3982024533408028,0.09582255754875917,0.03429416247776577,0.003615320616544972,33,5,1,log2,3,uniform,1,8,"{'model__rf1__n_estimators': 33, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 3, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 8}",0.8671328671328671,0.8706293706293706,0.8916083916083917,0.8531468531468531,0.8951048951048951,0.8315030040382153,0.8878410322072294,0.8709952019811176,0.021324739498219846,717
3.4857381752559116,0.037258548923847425,0.04573416709899902,0.0036177704775887574,76,1,1,sqrt,6,distance,1,11,"{'model__rf1__n_estimators': 76, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 11}",0.8881118881118881,0.8811188811188811,0.9125874125874126,0.8846153846153846,0.8986013986013985,0.8350733773268985,0.9018270461932434,0.8859907697935867,0.02311432456048242,15
1.4073466914040702,0.02319889978757195,0.03543717520577567,0.005835786987139067,25,5,4,log2,8,distance,1,18,"{'model__rf1__n_estimators': 25, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 4, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 18}",0.8636363636363636,0.881118881118881,0.9090909090909092,0.8846153846153846,0.8951048951048951,0.8315522505663351,0.8948340392002363,0.8799932461904293,0.023700494081337464,248
0.716839075088501,0.035518067662507355,0.02744473729814802,0.00394493986801154,19,2,7,sqrt,1,uniform,2,13,"{'model__rf1__n_estimators': 19, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 13}",0.8636363636363636,0.8881118881118881,0.8881118881118881,0.8706293706293706,0.8671328671328671,0.8069782330345712,0.8667635181719688,0.8644805898327027,0.02528173850796131,909
3.854104893548148,0.09594046171297747,0.04401615687779018,0.003715472376890338,79,2,10,log2,10,uniform,2,7,"{'model__rf1__n_estimators': 79, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 10, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.881118881118881,0.8881118881118881,0.9055944055944056,0.8811188811188811,0.8951048951048951,0.8350733773268985,0.8807987786861027,0.880988729580279,0.020576457912024396,177
1.5537348474775041,0.205471886161273,0.03543308803013393,0.005830719743645201,38,5,6,sqrt,2,distance,2,11,"{'model__rf1__n_estimators': 38, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 11}",0.8706293706293706,0.8916083916083917,0.8916083916083917,0.8776223776223777,0.8811188811188811,0.8385452575593421,0.8877917856791095,0.8769892079751234,0.01723773561516817,469
4.113497802189419,0.5708385615480657,0.046296187809535434,0.010447470524551519,73,3,2,sqrt,8,distance,1,1,"{'model__rf1__n_estimators': 73, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 1}",0.8706293706293706,0.8846153846153846,0.8741258741258742,0.8811188811188811,0.8671328671328671,0.8420910075839654,0.8596473948586625,0.868480111437858,0.013270785543345695,804
1.879556655883789,0.27234084958646837,0.03372733933585031,0.0059865480689060705,56,1,2,sqrt,2,distance,2,8,"{'model__rf1__n_estimators': 56, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 8}",0.881118881118881,0.8916083916083917,0.8986013986013985,0.8846153846153846,0.8916083916083917,0.8526051413375357,0.8948094159361766,0.8849952864037371,0.014308848856670742,36
0.7620186124529157,0.07957476282048791,0.029724189213344028,0.007049376738971354,9,1,6,sqrt,8,uniform,2,6,"{'model__rf1__n_estimators': 9, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 6}",0.8776223776223776,0.8846153846153846,0.9125874125874125,0.8741258741258742,0.9020979020979021,0.8315276273022751,0.8878164089431695,0.8814847124706279,0.023925340780511437,163
3.8774192673819408,0.48411382620959137,0.04402773720877511,0.0037052141511166,82,3,2,log2,6,uniform,1,9,"{'model__rf1__n_estimators': 82, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 9}",0.8741258741258742,0.8636363636363635,0.9055944055944056,0.8671328671328671,0.8846153846153846,0.8350241307987787,0.8877917856791095,0.873988687368969,0.02061484211700853,602
4.693083388464792,0.23840275378842252,0.04686352184840611,0.0027977604840172324,86,5,1,log2,10,uniform,2,7,"{'model__rf1__n_estimators': 86, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 10, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.8846153846153846,0.8881118881118881,0.9020979020979021,0.8881118881118881,0.8986013986013985,0.8455875110804688,0.9018024229291834,0.8869897707925877,0.018145457159825934,5
3.283384527478899,0.04502950187933101,0.041162354605538506,0.0027917325227320823,65,5,2,sqrt,8,distance,2,17,"{'model__rf1__n_estimators': 65, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 17}",0.8706293706293706,0.8811188811188811,0.9125874125874126,0.8741258741258742,0.9020979020979021,0.8315522505663351,0.8772776519255392,0.8784841918644736,0.02394140037948398,369
0.959183897290911,0.012426419195458303,0.03086488587515695,0.005114370096582723,15,5,3,sqrt,10,uniform,2,9,"{'model__rf1__n_estimators': 15, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 3, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 10, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 9}",0.8671328671328671,0.8706293706293706,0.9020979020979021,0.8671328671328671,0.8951048951048951,0.8280803703338915,0.8912882891756131,0.8744952230867725,0.02313428340187612,569
2.5199856758117676,0.13401384888646,0.05373549461364746,0.014008269837858219,61,3,6,sqrt,4,distance,1,17,"{'model__rf1__n_estimators': 61, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 4, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8601398601398602,0.8776223776223777,0.916083916083916,0.8811188811188811,0.8881118881118881,0.8279818772776519,0.8983305426967398,0.8784841918644736,0.02617248291642014,369
1.4560245786394392,0.2133489338958769,0.04116473879132952,0.00899650073024641,34,3,6,log2,2,distance,1,20,"{'model__rf1__n_estimators': 34, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 20}",0.8601398601398602,0.8776223776223777,0.8986013986013985,0.8846153846153846,0.8951048951048951,0.8385698808234019,0.8983305426967398,0.8789977628005797,0.0208428888844874,309
2.227166380201067,0.1722841444754014,0.037732533046177456,0.003622624572758149,64,2,2,log2,2,distance,2,17,"{'model__rf1__n_estimators': 64, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 2, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 17}",0.8636363636363636,0.8776223776223777,0.9020979020979021,0.8671328671328671,0.8846153846153846,0.8315276273022751,0.8772037821333596,0.8719766149343614,0.02019678417695328,691
0.9832227570669991,0.029152647479075765,0.025148630142211914,0.002796522169408515,16,3,3,sqrt,8,uniform,2,4,"{'model__rf1__n_estimators': 16, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 3, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4}",0.881118881118881,0.8776223776223777,0.8881118881118881,0.8706293706293706,0.9055944055944056,0.8420663843199054,0.8631685216192257,0.875473118430865,0.018494784091977145,551
1.2193808896200997,0.019435309405817273,0.027447666440691267,0.0033346333706733944,33,3,1,sqrt,2,uniform,2,7,"{'model__rf1__n_estimators': 33, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.881118881118881,0.8881118881118881,0.8951048951048951,0.8881118881118881,0.8986013986013985,0.8280803703338915,0.8737811484290358,0.8789872099731254,0.022149392421701043,333
1.2141657216208321,0.008248137577882154,0.029715469905308316,0.003614307642559772,30,5,4,log2,3,distance,2,16,"{'model__rf1__n_estimators': 30, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 4, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 3, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 16}",0.8706293706293706,0.8811188811188811,0.9055944055944056,0.8741258741258742,0.881118881118881,0.8245346203092683,0.8772776519255392,0.873485669260317,0.02257259851364612,617
1.8623737948281425,0.03360802156443574,0.03314808436802456,0.0028006944023364006,42,3,1,sqrt,5,uniform,2,18,"{'model__rf1__n_estimators': 42, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 5, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 18}",0.8636363636363636,0.8741258741258742,0.8916083916083917,0.8426573426573427,0.881118881118881,0.7929183492563774,0.8667635181719688,0.8589755315107428,0.030465378660649158,982
2.350762571607317,0.0770897141291248,0.034285170691353936,0.003614276044284409,48,1,7,log2,7,uniform,1,12,"{'model__rf1__n_estimators': 48, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 7, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8671328671328671,0.8706293706293706,0.8986013986013985,0.8706293706293706,0.8846153846153846,0.8280311238057717,0.9053727962178666,0.8750017588045758,0.02353769098510136,556
2.0156806196485246,0.07883841159410031,0.0417393616267613,0.006715489083208568,70,5,5,sqrt,1,distance,1,9,"{'model__rf1__n_estimators': 70, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 9}",0.881118881118881,0.8741258741258742,0.9090909090909092,0.8846153846153846,0.8881118881118881,0.8456121343445286,0.8947847926721166,0.8824942662970832,0.018231482165032904,112
3.4471346650804793,0.19427823981566525,0.04003143310546875,2.7354237037980823e-05,72,1,1,sqrt,6,distance,1,10,"{'model__rf1__n_estimators': 72, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 1, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 10}",0.8741258741258742,0.8741258741258742,0.8951048951048951,0.8776223776223777,0.8916083916083917,0.8385945040874618,0.8947847926721166,0.8779952441924274,0.01829304424711791,388
0.6265040125165667,0.021679154064301917,0.025150299072265625,0.002796625640832397,10,2,10,log2,6,uniform,2,20,"{'model__rf1__n_estimators': 10, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 6, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 20}",0.8671328671328671,0.8706293706293706,0.8951048951048951,0.8531468531468531,0.8881118881118881,0.8139219934994583,0.8737811484290358,0.8659755737220526,0.024775013953511275,883
2.988023655755179,0.01888441155748476,0.04230349404471261,0.003626764298674333,64,1,10,log2,8,distance,2,20,"{'model__rf1__n_estimators': 64, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 8, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 20}",0.881118881118881,0.8811188811188811,0.9090909090909092,0.8671328671328671,0.8951048951048951,0.8174923667881415,0.8772530286614794,0.8754731184308648,0.026763000072323514,552
1.6590658255985804,0.030211082309593983,0.033150945390973775,0.002817615566323127,50,3,8,sqrt,2,distance,1,1,"{'model__rf1__n_estimators': 50, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 8, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 1}",0.8531468531468531,0.8706293706293706,0.8531468531468531,0.9020979020979021,0.8566433566433567,0.831576873830395,0.8526543878656554,0.8599850853371979,0.02018572954546183,962
1.0947020394461495,0.020506129387472073,0.03374556132725307,0.00418670083799497,34,5,5,log2,1,uniform,1,4,"{'model__rf1__n_estimators': 34, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4}",0.8636363636363636,0.8706293706293706,0.8741258741258742,0.8531468531468531,0.8636363636363635,0.8314783807741555,0.8666650251157293,0.8604740330092443,0.013321669321498574,957
1.038287537438529,0.04275442278576275,0.02924997465951102,0.007152618277056892,16,5,4,log2,10,distance,2,14,"{'model__rf1__n_estimators': 16, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 4, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 10, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 14}",0.881118881118881,0.8986013986013985,0.9125874125874126,0.8811188811188811,0.8881118881118881,0.8174923667881415,0.873731901900916,0.8789661043182171,0.02781384210704356,353
2.0432423523494174,0.06527647249142883,0.03658992903573172,0.005834263683370669,40,5,3,sqrt,7,uniform,2,15,"{'model__rf1__n_estimators': 40, 'model__rf1__min_samples_split': 5, 'model__rf1__min_samples_leaf': 3, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 7, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 15}",0.881118881118881,0.8846153846153846,0.8986013986013985,0.8671328671328671,0.9020979020979021,0.8140204865556979,0.873731901900916,0.8744741174318639,0.027258769719675047,582
3.1382767132350375,0.04488890835274737,0.044010468891688755,0.003709492064675409,81,1,5,log2,4,distance,1,4,"{'model__rf1__n_estimators': 81, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 5, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 4, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4}",0.8951048951048951,0.881118881118881,0.8846153846153846,0.8846153846153846,0.8881118881118881,0.8560770215699793,0.8807002856298631,0.8814776772523251,0.011309481588574092,168
0.9900691849844796,0.04006224744806253,0.028584854943411692,0.003958168575536617,30,1,6,log2,1,uniform,2,2,"{'model__rf1__n_estimators': 30, 'model__rf1__min_samples_split': 1, 'model__rf1__min_samples_leaf': 6, 'model__rf1__max_features': 'log2', 'model__rf1__max_depth': 1, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2}",0.8496503496503497,0.8601398601398602,0.8531468531468531,0.8531468531468531,0.8566433566433567,0.8142667191962967,0.8594504087461834,0.8494920572385363,0.014790200025177261,998
0.9649361882890973,0.022163825810263157,0.02972466605050223,0.003613593445492659,20,2,10,sqrt,4,uniform,1,16,"{'model__rf1__n_estimators': 20, 'model__rf1__min_samples_split': 2, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 4, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 16}",0.8636363636363636,0.8636363636363636,0.9090909090909092,0.8706293706293706,0.8916083916083917,0.8174677435240816,0.8913375357037329,0.8724866682613162,0.02738105020277587,660
2.0008221013205394,0.02769728915432276,0.037738186972481866,0.0036294360360246115,61,3,10,sqrt,2,uniform,2,8,"{'model__rf1__n_estimators': 61, 'model__rf1__min_samples_split': 3, 'model__rf1__min_samples_leaf': 10, 'model__rf1__max_features': 'sqrt', 'model__rf1__max_depth': 2, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 8}",0.8741258741258742,0.881118881118881,0.8951048951048951,0.8636363636363636,0.8881118881118881,0.8210381168127647,0.8912636659115533,0.8734856692603171,0.02361538461470974,616
