mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__sv1__kernel,param_model__sv1__gamma,param_model__sv1__C,param_model__kn1__weights,param_model__kn1__p,param_model__kn1__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,mean_test_score,std_test_score,rank_test_score 
1.025423799242292,0.13769127400573178,0.04900932312011719,0.00842881077886648,sigmoid,5.146041666666667,9.1675,uniform,1,12,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 5.146041666666667, 'model__sv1__C': 9.1675, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8741258741258742,0.8566433566433567,0.9020979020979021,0.8601398601398601,0.8776223776223776,0.8176401063725007,0.9088446764503102,0.871016307636026,0.028345466398804493,602
0.9034671442849296,0.08223661017976726,0.04372235706874302,0.010238008998629018,sigmoid,6.5,2.0912499999999996,distance,2,3,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 6.5, 'model__sv1__C': 2.0912499999999996, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 3}",0.8881118881118881,0.8916083916083917,0.8951048951048951,0.8846153846153846,0.8916083916083917,0.845562887816409,0.8562247611543387,0.8789766571456713,0.01823896118210409,278
1.4137802805219377,0.11913952115589527,0.05608224868774414,0.005803613109568489,sigmoid,4.87525,0.01,distance,2,13,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 4.87525, 'model__sv1__C': 0.01, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 13}",0.8741258741258742,0.8951048951048951,0.8986013986013985,0.8811188811188811,0.8811188811188811,0.8315276273022751,0.8807741554220427,0.8774816732563212,0.02041342511754938,369
0.932765075138637,0.09801056079962212,0.04814958572387695,0.013245796026412831,sigmoid,1.6257499999999998,7.91875,uniform,2,10,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 1.6257499999999998, 'model__sv1__C': 7.91875, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 10}",0.8496503496503496,0.8741258741258742,0.8776223776223776,0.8671328671328671,0.8741258741258742,0.813971240027578,0.8807987786861027,0.8624896230530033,0.021959281368058428,876
3.50852860723223,0.33377072935280405,0.2072509697505406,0.022679581836517904,rbf,5.9584166666666665,8.334999999999999,distance,2,5,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 5.9584166666666665, 'model__sv1__C': 8.334999999999999, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5}",0.881118881118881,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.9020979020979021,0.8350487540628386,0.8773022751895991,0.8784877094736249,0.019143658291727962,296
3.570143529347011,0.27734012615505904,0.22368652479989187,0.012060888059953022,rbf,4.87525,3.34,uniform,1,16,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.87525, 'model__sv1__C': 3.34, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 16}",0.8601398601398601,0.8636363636363636,0.9090909090909092,0.8741258741258742,0.8916083916083917,0.8209150004924652,0.8843691519747858,0.8719836501526642,0.0260165564159771,550
3.503366436277117,0.3094439601812608,0.20503977366856166,0.015453589556852294,rbf,1.8965416666666663,9.58375,distance,2,11,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 1.8965416666666663, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 11}",0.8706293706293706,0.8916083916083917,0.8916083916083917,0.8811188811188811,0.8846153846153846,0.8420663843199054,0.8842952821826061,0.877991726583276,0.016075928718581795,335
1.0533363819122314,0.055468680502492235,0.05271918433053153,0.008986953104635091,sigmoid,3.2504999999999997,0.8425,distance,1,14,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 0.8425, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 14}",0.8811188811188811,0.8741258741258742,0.9090909090909092,0.8706293706293706,0.8986013986013985,0.8210134935487048,0.9088446764503102,0.8804892290807783,0.028348864561303824,181
3.5118607793535506,0.3263275702282497,0.19424997057233537,0.008169585278165331,rbf,3.5212916666666665,6.25375,distance,2,2,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 6.25375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2}",0.8636363636363636,0.881118881118881,0.8566433566433567,0.881118881118881,0.8496503496503496,0.8387176204077612,0.8596473948586625,0.8615046924906079,0.014446131721286105,911
0.9710369110107422,0.0776658957373315,0.04708303724016462,0.0050916417864502,sigmoid,3.2504999999999997,7.08625,uniform,1,12,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 7.08625, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8741258741258742,0.8566433566433567,0.9020979020979021,0.8601398601398601,0.8776223776223776,0.8176154831084408,0.9088446764503102,0.8710127900268746,0.028352090801830904,603
0.9775568417140416,0.07747372026803337,0.046511173248291016,0.0085099750679235,sigmoid,2.7089166666666666,7.5024999999999995,uniform,1,5,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 7.5024999999999995, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 5}",0.8846153846153846,0.881118881118881,0.8951048951048951,0.8776223776223777,0.8811188811188811,0.8385206342952822,0.8807741554220427,0.8769821727568206,0.01654000620297097,397
3.449099370411464,0.2557357093202445,0.19317994798932756,0.019073445145041903,rbf,4.062875,5.42125,distance,1,7,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.062875, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 7}",0.8846153846153846,0.8671328671328671,0.8951048951048951,0.881118881118881,0.8881118881118881,0.8350487540628386,0.8842952821826061,0.8764897074756229,0.01865049309298644,419
0.9850435256958008,0.09268036260089373,0.04365178516932896,0.0039504767791178385,sigmoid,2.438125,0.8425,uniform,1,17,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.438125, 'model__sv1__C': 0.8425, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8636363636363636,0.8636363636363636,0.8986013986013985,0.8636363636363636,0.881118881118881,0.8034571062740077,0.8913375357037329,0.8664891446581587,0.0289337211110277,728
3.42876969064985,0.26802536373004004,0.19518538883754186,0.0258432972274269,rbf,5.146041666666667,5.42125,distance,1,1,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 5.146041666666667, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 1}",0.8531468531468531,0.8706293706293706,0.8531468531468531,0.9020979020979021,0.8566433566433567,0.831576873830395,0.8526543878656554,0.8599850853371979,0.02018572954546183,924
0.9517533097948346,0.09530172791147311,0.0445779732295445,0.004880158259064569,sigmoid,4.6044583333333335,0.8425,distance,1,14,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 4.6044583333333335, 'model__sv1__C': 0.8425, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 14}",0.8811188811188811,0.8741258741258742,0.9090909090909092,0.8706293706293706,0.8986013986013985,0.8210134935487048,0.9088446764503102,0.8804892290807783,0.028348864561303824,181
1.0196338040488107,0.15783087562459733,0.042290721620832174,0.007197424604175692,sigmoid,0.5425833333333333,6.67,distance,2,4,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 0.5425833333333333, 'model__sv1__C': 6.67, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4}",0.8916083916083916,0.8951048951048951,0.8881118881118881,0.8951048951048951,0.8916083916083917,0.8701369053481729,0.8842706589185463,0.8879922894007402,0.008106525476608287,7
2.368881736482893,0.23191682950121034,0.15273731095450266,0.017827650145533985,rbf,0.001,9.58375,uniform,2,20,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 0.001, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 20}",0.8531468531468531,0.8741258741258742,0.881118881118881,0.8636363636363635,0.8881118881118881,0.8068797399783315,0.8737565251649759,0.8629680178975953,0.02520021137308352,869
0.8926007747650146,0.05055210514609258,0.04357852254595075,0.0050343565768152295,sigmoid,2.7089166666666666,1.25875,distance,2,5,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 1.25875, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5}",0.881118881118881,0.8846153846153846,0.8916083916083917,0.8846153846153846,0.8986013986013985,0.8385698808234019,0.8807987786861027,0.879989728581278,0.01789538773290933,202
0.997192416872297,0.0976993481358638,0.048295634133475165,0.007164350913666369,sigmoid,4.87525,2.92375,distance,1,15,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 4.87525, 'model__sv1__C': 2.92375, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 15}",0.8671328671328671,0.8776223776223777,0.9125874125874126,0.8776223776223776,0.8986013986013985,0.8245099970452083,0.9053481729538068,0.8804892290807783,0.027528726964485915,181
2.2627718108040944,0.21682343783662575,0.14824278014046804,0.016395130705124904,rbf,0.001,9.58375,distance,2,3,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 0.001, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 3}",0.8881118881118881,0.8916083916083917,0.8916083916083917,0.8881118881118881,0.8916083916083917,0.845562887816409,0.8562247611543387,0.8789766571456713,0.018046431337809286,278
0.9623980522155762,0.07124853650321233,0.046290840421404154,0.010516391402537373,sigmoid,1.6257499999999998,10.0,distance,2,5,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 1.6257499999999998, 'model__sv1__C': 10.0, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 5}",0.881118881118881,0.8846153846153846,0.8916083916083917,0.8846153846153846,0.8986013986013985,0.8385698808234019,0.8807987786861027,0.879989728581278,0.01789538773290933,202
0.9679768766675677,0.07721109764924185,0.050010272434779575,0.007320048891879871,sigmoid,1.3549583333333333,6.67,uniform,2,2,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 1.3549583333333333, 'model__sv1__C': 6.67, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 2}",0.8601398601398601,0.8671328671328671,0.8356643356643356,0.8601398601398602,0.8356643356643356,0.8072983354673495,0.8629961587708066,0.8470051075684878,0.020141420858217015,980
3.475541523524693,0.2590302400403483,0.23104289599827357,0.024811232429282303,rbf,0.813375,9.58375,distance,1,12,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 0.813375, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8916083916083917,0.881118881118881,0.9020979020979021,0.8881118881118881,0.8951048951048951,0.831576873830395,0.9053481729538068,0.8849952864037371,0.023086617425426868,23
3.4970788955688477,0.24270841063726595,0.19825482368469238,0.025128976086541244,rbf,1.6257499999999998,5.005,uniform,1,5,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 1.6257499999999998, 'model__sv1__C': 5.005, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 5}",0.8846153846153846,0.881118881118881,0.8951048951048951,0.8776223776223777,0.8811188811188811,0.8385206342952822,0.8807741554220427,0.8769821727568206,0.01654000620297097,397
3.4845121588025774,0.32161642154629927,0.1899620464869908,0.01350897067337326,rbf,2.7089166666666666,8.75125,uniform,1,15,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 8.75125, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 15}",0.8671328671328671,0.8566433566433567,0.9055944055944056,0.8671328671328671,0.8916083916083917,0.813971240027578,0.8983551659607998,0.8714911848714666,0.028924525123891355,567
1.026184320449829,0.04155616923103861,0.0565117427280971,0.013419032362511562,sigmoid,5.416833333333334,1.25875,uniform,2,4,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 5.416833333333334, 'model__sv1__C': 1.25875, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 4}",0.8706293706293706,0.8671328671328671,0.8671328671328671,0.8916083916083917,0.8986013986013985,0.8280065005417119,0.873731901900916,0.8709776139353603,0.020950590119569512,624
0.9784049987792969,0.10013251705178451,0.046870061329432895,0.004566116624377386,sigmoid,5.687625,6.25375,uniform,2,14,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 5.687625, 'model__sv1__C': 6.25375, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 14}",0.8671328671328671,0.8776223776223777,0.881118881118881,0.8601398601398602,0.8776223776223776,0.8068551167142717,0.8632916379395252,0.8619690168985944,0.023682649427040153,910
0.978623458317348,0.08941356794920155,0.049295289175851006,0.007167925861886577,sigmoid,5.9584166666666665,3.34,distance,1,18,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 5.9584166666666665, 'model__sv1__C': 3.34, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 18}",0.8601398601398602,0.8741258741258742,0.9125874125874126,0.8776223776223777,0.8951048951048951,0.8174677435240816,0.8983305426967398,0.8764826722573202,0.02899352550354541,436
3.43519697870527,0.2738525361077673,0.21975438935416086,0.03789147908772928,rbf,6.229208333333333,6.67,uniform,2,6,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 6.229208333333333, 'model__sv1__C': 6.67, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 6}",0.8811188811188811,0.8706293706293706,0.8881118881118881,0.8706293706293706,0.8986013986013985,0.8314291342460356,0.8598936274992612,0.8714876672623151,0.02015957977877714,586
3.5117621421813965,0.318793922476566,0.19546147755214147,0.0070891702893753515,rbf,5.416833333333334,2.92375,distance,2,15,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 5.416833333333334, 'model__sv1__C': 2.92375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 15}",0.8776223776223776,0.8846153846153846,0.8986013986013985,0.8706293706293706,0.8881118881118881,0.8245346203092683,0.8702353984044124,0.8734786340420145,0.02204098976141585,499
3.4344752856663296,0.2913116283508313,0.19317967551095144,0.011517732155631155,rbf,4.87525,9.58375,distance,2,14,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.87525, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 14}",0.8706293706293706,0.8951048951048951,0.8951048951048951,0.8811188811188811,0.8846153846153846,0.8244853737811484,0.873731901900916,0.874970100322213,0.022394966334251868,470
3.4710042476654053,0.3006843477430568,0.1907290049961635,0.023563625067823574,rbf,2.7089166666666666,2.5075,distance,1,1,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 2.5075, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 1}",0.8531468531468531,0.8706293706293706,0.8531468531468531,0.9020979020979021,0.8566433566433567,0.831576873830395,0.8526543878656554,0.8599850853371979,0.02018572954546183,924
1.058795656476702,0.07635806105528783,0.04873262132917132,0.006340275228723849,sigmoid,6.229208333333333,3.34,uniform,1,6,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 6.229208333333333, 'model__sv1__C': 3.34, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 6}",0.8776223776223777,0.8601398601398602,0.8776223776223777,0.8671328671328671,0.8776223776223777,0.8350980005909583,0.8738303949571555,0.8670097508125678,0.014392334704128647,705
3.5872109276907787,0.4502821400725299,0.20334104129246303,0.024609243962191538,rbf,4.6044583333333335,5.42125,distance,2,11,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.6044583333333335, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 11}",0.8706293706293706,0.8916083916083917,0.8916083916083917,0.8811188811188811,0.8846153846153846,0.8420663843199054,0.8842952821826061,0.877991726583276,0.016075928718581795,335
3.438692467553275,0.2954227411567803,0.1985482828957694,0.03407182775379545,rbf,3.5212916666666665,1.675,distance,2,7,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 1.675, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 7}",0.8881118881118881,0.8881118881118881,0.8986013986013985,0.8951048951048951,0.8986013986013985,0.8385945040874618,0.8842952821826061,0.8844887506859338,0.019433438542933536,33
3.491596051624843,0.3065668284230526,0.20697712898254395,0.02770354663838955,rbf,4.6044583333333335,5.8375,distance,1,17,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.6044583333333335, 'model__sv1__C': 5.8375, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8636363636363636,0.8741258741258742,0.916083916083916,0.8846153846153846,0.8846153846153846,0.8209642470205851,0.8913375357037329,0.8764826722573202,0.027187405657261025,436
1.050903081893921,0.12566792183083073,0.0463630131312779,0.003924959823342541,sigmoid,4.062875,0.42625,distance,1,17,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 4.062875, 'model__sv1__C': 0.42625, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8636363636363636,0.8741258741258742,0.916083916083916,0.8811188811188811,0.8916083916083916,0.8244853737811484,0.8913375357037329,0.8774851908654726,0.02647498330133012,363
0.964580774307251,0.09654618633771164,0.04408611570085798,0.004696303561495353,sigmoid,3.2504999999999997,7.08625,uniform,2,12,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 7.08625, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 12}",0.8636363636363636,0.8671328671328671,0.881118881118881,0.8741258741258742,0.8706293706293706,0.8139219934994583,0.8773268984536591,0.8639846069423535,0.021162285723269336,837
0.9574442250388009,0.09347197049286689,0.04465368815830776,0.00863753141430268,sigmoid,3.5212916666666665,2.5075,distance,1,4,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 2.5075, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 4}",0.8846153846153846,0.8776223776223776,0.8916083916083917,0.8776223776223777,0.8846153846153846,0.8701122820841131,0.8666650251157293,0.8789801747548227,0.008079716211460393,274
0.9575909546443394,0.07381009284738642,0.04301037107195173,0.007105297535736976,sigmoid,2.7089166666666666,2.0912499999999996,distance,1,8,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 2.0912499999999996, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 8}",0.881118881118881,0.8706293706293706,0.8846153846153846,0.8811188811188811,0.8881118881118881,0.8456121343445286,0.9018270461932434,0.8790047980188825,0.016166231337416122,241
3.4599641050611223,0.30580902688817907,0.20718349729265487,0.03684376403340674,rbf,2.7089166666666666,6.67,uniform,2,11,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.7089166666666666, 'model__sv1__C': 6.67, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 11}",0.8601398601398602,0.8811188811188811,0.8846153846153846,0.8601398601398601,0.8776223776223776,0.8175416133162612,0.8772776519255392,0.8654936612683092,0.021555513948836525,777
3.5204515797751292,0.3371913441409726,0.19096122469220841,0.012232232443759561,rbf,5.9584166666666665,5.005,uniform,1,12,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 5.9584166666666665, 'model__sv1__C': 5.005, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8846153846153846,0.8531468531468531,0.9020979020979021,0.8601398601398602,0.8881118881118881,0.8176401063725007,0.901900915985423,0.8725218443528303,0.028455190847686107,523
0.9881119387490409,0.07207796240403251,0.046508380344935825,0.00873101064601502,sigmoid,3.2504999999999997,1.25875,distance,1,3,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 1.25875, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 3}",0.8846153846153846,0.8636363636363635,0.9020979020979021,0.8776223776223777,0.8881118881118881,0.852555894809416,0.8877917856791095,0.8794902280817772,0.015403687991372352,218
3.4463351454053606,0.25902311167282205,0.19774910381862096,0.016691045871007955,rbf,3.2504999999999997,5.42125,uniform,1,14,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 3.2504999999999997, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 14}",0.8741258741258742,0.8566433566433567,0.8951048951048951,0.8671328671328671,0.8951048951048951,0.8069043632423913,0.8878902787353491,0.8689866471556612,0.028680725208900346,683
3.4352799483707974,0.286771171244968,0.1930373055594308,0.008786675922822172,rbf,2.438125,2.0912499999999996,uniform,1,2,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.438125, 'model__sv1__C': 2.0912499999999996, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 2}",0.8531468531468531,0.8531468531468531,0.8426573426573427,0.8461538461538461,0.8356643356643356,0.8143159657244164,0.8593765389540038,0.8434945336353786,0.013933752926150027,994
3.4685061999729703,0.313448219274234,0.21625842366899764,0.03861582808229316,rbf,1.6257499999999998,0.01,distance,1,17,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 1.6257499999999998, 'model__sv1__C': 0.01, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 17}",0.8636363636363636,0.8741258741258742,0.916083916083916,0.8846153846153846,0.8846153846153846,0.8210873633408844,0.8913375357037329,0.8765002603030773,0.027151500164848078,414
0.9666809354509626,0.08164539882569058,0.05036664009094238,0.008604772459327413,sigmoid,0.27179166666666665,6.25375,uniform,2,12,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 0.27179166666666665, 'model__sv1__C': 6.25375, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 12}",0.8636363636363636,0.8706293706293706,0.881118881118881,0.8741258741258742,0.8706293706293706,0.8174431202600216,0.8773268984536591,0.8649871255505058,0.02007822955489435,794
3.691275256020682,0.3930477774691933,0.22533127239772252,0.05932850579894189,rbf,4.062875,5.42125,distance,1,11,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.062875, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 11}",0.881118881118881,0.8741258741258742,0.9090909090909092,0.8881118881118881,0.8986013986013985,0.831576873830395,0.89830591943268,0.8829902491874322,0.02363764462232523,75
3.478156702859061,0.16991584298772305,0.19789552688598633,0.013402888378850467,rbf,2.167333333333333,0.8425,distance,1,11,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 2.167333333333333, 'model__sv1__C': 0.8425, 'model__kn1__weights': 'distance', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 11}",0.881118881118881,0.8741258741258742,0.9090909090909092,0.8881118881118881,0.8986013986013985,0.831576873830395,0.89830591943268,0.8829902491874322,0.02363764462232523,75
3.5373583180563792,0.2663536905094024,0.2023958819253104,0.017847409522099084,rbf,3.5212916666666665,7.91875,uniform,1,20,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 7.91875, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 20}",0.8566433566433567,0.8566433566433567,0.8881118881118881,0.8601398601398602,0.8811188811188811,0.820988870284645,0.8877425391509899,0.8644841074418539,0.022070035427496658,811
3.4376998288290843,0.29951475530021393,0.19818036896841867,0.015987993139892142,rbf,4.6044583333333335,7.5024999999999995,distance,2,1,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 4.6044583333333335, 'model__sv1__C': 7.5024999999999995, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 1}",0.8566433566433567,0.8916083916083917,0.8566433566433567,0.8881118881118881,0.8496503496503496,0.8526051413375357,0.8667142716438492,0.8659966793769611,0.01588828084913488,744
1.0078320843832833,0.12153911491407333,0.04679162161690848,0.008232125290823993,sigmoid,3.5212916666666665,9.58375,uniform,1,12,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 9.58375, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 12}",0.8741258741258742,0.8531468531468531,0.9020979020979021,0.8601398601398601,0.8776223776223776,0.8176401063725007,0.9088446764503102,0.8705168071365254,0.02862378490451658,632
3.488149881362915,0.3006047061634901,0.18246514456612722,0.009693074135900509,rbf,6.229208333333333,1.25875,uniform,1,5,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 6.229208333333333, 'model__sv1__C': 1.25875, 'model__kn1__weights': 'uniform', 'model__kn1__p': 1, 'model__kn1__n_neighbors': 5}",0.8846153846153846,0.881118881118881,0.8951048951048951,0.8776223776223777,0.8811188811188811,0.8385206342952822,0.8807741554220427,0.8769821727568206,0.01654000620297097,397
0.9483913012913295,0.08586264743956981,0.04572033882141113,0.005410386677110192,sigmoid,3.5212916666666665,5.42125,distance,2,11,"{'model__sv1__kernel': 'sigmoid', 'model__sv1__gamma': 3.5212916666666665, 'model__sv1__C': 5.42125, 'model__kn1__weights': 'distance', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 11}",0.8706293706293706,0.8881118881118881,0.8916083916083917,0.8741258741258742,0.8846153846153846,0.8420663843199054,0.8842952821826061,0.8764932250847745,0.015654755848163275,417
3.6187385490962436,0.381804423313706,0.2056088788168771,0.021431230865786074,rbf,1.6257499999999998,2.92375,uniform,2,14,"{'model__sv1__kernel': 'rbf', 'model__sv1__gamma': 1.6257499999999998, 'model__sv1__C': 2.92375, 'model__kn1__weights': 'uniform', 'model__kn1__p': 2, 'model__kn1__n_neighbors': 14}",0.8636363636363635,0.881118881118881,0.8846153846153846,0.8706293706293706,0.881118881118881,0.8033339899537082,0.8598197577070816,0.8634675183970958,0.02605225927870414,845
