Iteracja;estimator__max_depth;estimator__max_features;estimator__n_estimators;estimator__max_samples;estimator__min_samples_split;Srednia dokladnosc;Czas
307;15;sqrt;298;0.7999999999999999;0.10808080808080808;0.8243350808952027;0.6117372989654541
308;5;sqrt;1243;0.9454545454545454;0.1;0.8235131630869835;2.4558226108551025
309;15;sqrt;103;0.9818181818181817;0.1;0.8232373113854596;0.2558568000793457
310;19;sqrt;1634;0.8999999999999999;0.10808080808080808;0.8254305954864047;3.5384144306182863
311;11;sqrt;1310;0.9272727272727272;0.10808080808080808;0.8254305954864047;2.8629854202270506
312;18;log2;1437;0.709090909090909;0.1;0.8226908694590074;2.7955464839935305
313;12;sqrt;1581;0.8363636363636363;0.10808080808080808;0.8243350808952027;3.3340538501739503
314;13;sqrt;916;0.9545454545454545;0.10808080808080808;0.825156622883665;2.0305695056915285
315;18;sqrt;1622;0.5727272727272728;0.1;0.8202262434936204;2.8178303241729736
316;7;sqrt;534;0.8909090909090909;0.1;0.8254305954864047;1.1578050613403321
317;7;sqrt;486;0.8999999999999999;0.1;0.8254305954864047;1.038206148147583
318;13;log2;171;0.5909090909090909;0.10404040404040404;0.820226995133134;0.31417093276977537
319;17;log2;1700;0.8999999999999999;0.10808080808080808;0.8257049439089013;3.755089616775513
320;18;log2;1584;1.0;0.12424242424242425;0.8232388146644869;3.5330219745635985
321;10;log2;229;0.9545454545454545;0.10808080808080808;0.8262528891143808;0.5312848567962647
322;17;sqrt;92;0.7909090909090909;0.10808080808080808;0.8229659695210177;0.20051894187927247
323;11;sqrt;513;0.8454545454545453;0.10404040404040404;0.8237867598699664;1.1137560844421386
324;7;sqrt;597;0.9818181818181817;0.10404040404040404;0.8240599808331923;1.334770917892456
325;19;sqrt;862;0.9545454545454545;0.10808080808080808;0.8257045680891444;1.9602357387542724
326;18;sqrt;872;0.9545454545454545;0.17676767676767677;0.8078974763703328;1.653798246383667
327;10;sqrt;675;0.7636363636363636;0.1;0.8243347050754458;1.35516037940979
328;17;log2;866;0.8818181818181817;0.10808080808080808;0.8251569987034217;1.8397176265716553
329;9;sqrt;1133;0.9363636363636363;0.10404040404040404;0.8246083018584287;2.5290693759918215
330;11;sqrt;370;0.8818181818181817;0.10808080808080808;0.8240603566529492;0.8167037010192871
331;14;sqrt;1295;0.7727272727272727;0.1;0.8248826502809253;2.6493895053863525
332;9;log2;1130;0.8363636363636363;0.1;0.825156622883665;2.35107216835022
333;14;sqrt;726;0.7818181818181817;0.10404040404040404;0.8215949790480485;1.4691632747650147
334;14;sqrt;1291;0.7636363636363636;0.10404040404040404;0.8229648420617472;2.6121022701263428
335;11;log2;603;0.6909090909090908;0.1202020202020202;0.8194058289644287;1.1199254512786865
336;17;log2;1524;0.8090909090909091;0.1;0.8243343292556891;3.203010320663452
337;9;log2;476;0.9181818181818181;0.11212121212121212;0.8215949790480487;1.0228609085083007
338;18;sqrt;1020;0.9181818181818181;0.1;0.8259777890523706;2.3168757438659666
339;19;sqrt;1897;0.9454545454545454;0.11212121212121212;0.8243343292556891;4.202755403518677
340;11;sqrt;108;0.9363636363636363;0.1;0.8215953548678054;0.2670621871948242
341;18;log2;639;1.0;0.10808080808080808;0.8248826502809253;1.4683504581451416
342;14;sqrt;1138;1.0;0.10808080808080808;0.8270744311028431;2.643281602859497
343;18;log2;513;0.7999999999999999;0.1;0.8237867598699664;1.0986178398132325
344;10;sqrt;208;0.9181818181818181;0.10404040404040404;0.8243343292556891;0.4760352611541748
345;16;log2;136;0.7181818181818181;0.1;0.8215942274085348;0.2823363780975342
346;7;log2;1201;1.0;0.1;0.8259785406918843;2.6194323539733886
347;12;sqrt;1021;0.9727272727272727;0.1;0.8257041922693876;2.351043224334717
348;12;sqrt;1974;0.8727272727272727;0.1;0.8257049439089013;4.306713199615478
349;12;sqrt;1790;0.9545454545454545;0.10808080808080808;0.8257045680891444;4.040993547439575
350;12;sqrt;657;0.8727272727272727;0.10404040404040404;0.8257045680891444;1.4296382904052733
351;12;sqrt;861;0.8818181818181817;0.1;0.8259789165116411;1.862052583694458
352;12;log2;1571;0.9727272727272727;0.10404040404040404;0.8259781648721274;3.546347904205322
353;17;sqrt;1226;0.9727272727272727;0.10404040404040404;0.826252137474867;2.8009549140930177
354;11;sqrt;859;0.9545454545454545;0.10404040404040404;0.8251569987034217;1.8935364723205566
355;12;sqrt;456;0.9181818181818181;0.1;0.8246083018584287;1.0432772159576416
356;16;sqrt;956;0.9090909090909091;0.10404040404040404;0.8257049439089013;2.1016940593719484
357;16;log2;1865;1.0;0.10808080808080808;0.825156622883665;4.3369762897491455
358;14;sqrt;1632;0.8181818181818181;0.10808080808080808;0.8237871356897232;3.4400168895721435
359;9;log2;1262;0.9090909090909091;0.1;0.8257041922693876;2.8079352378845215
360;15;sqrt;1360;0.9545454545454545;0.10808080808080808;0.8248822744611685;3.1215934276580812
361;12;log2;741;0.2181818181818182;0.10404040404040404;0.8046090534979424;0.8500068187713623
362;9;log2;1904;0.9909090909090909;0.10808080808080808;0.8262528891143808;4.236166286468506
363;9;log2;1155;0.8727272727272727;0.10404040404040404;0.8240603566529492;2.42426176071167
364;11;log2;1716;0.9090909090909091;0.10404040404040404;0.8257045680891444;3.745375633239746
365;14;log2;511;0.7363636363636363;0.10404040404040404;0.8240618599319767;1.0184571743011475
366;11;sqrt;1418;0.9727272727272727;0.10404040404040404;0.825430219666648;3.2566274642944335
367;17;sqrt;1571;0.8909090909090909;0.10808080808080808;0.8248826502809253;3.3889312744140625
368;9;log2;743;0.6818181818181818;0.1;0.8232388146644869;1.4343987464904786
369;19;log2;748;0.8363636363636363;0.12828282828282828;0.8196782982881411;1.4791035175323486
370;7;sqrt;586;0.9909090909090909;0.10808080808080808;0.8248826502809253;1.2674128532409668
371;17;sqrt;956;1.0;0.10808080808080808;0.8259785406918843;2.234212303161621
372;14;sqrt;158;0.8999999999999999;0.1;0.824607550218915;0.36429438591003416
373;7;log2;335;0.7727272727272727;0.10808080808080808;0.8232395663040007;0.6789535999298095
374;10;log2;945;0.9727272727272727;0.1;0.8257038164496308;2.2241479396820067
375;11;sqrt;50;0.6545454545454545;0.10404040404040404;0.8194035740458876;0.10855903625488281
376;15;log2;1512;0.9727272727272727;0.1;0.8257041922693876;3.5689345836639403
377;14;log2;481;0.8727272727272727;0.10808080808080808;0.8270748069225998;1.0378986835479735
378;14;log2;1477;0.9727272727272727;0.10808080808080808;0.8257045680891444;3.2821895599365236
379;17;log2;1837;0.8454545454545453;0.10808080808080808;0.8254309713061616;3.806799840927124
380;19;sqrt;67;0.9727272727272727;0.10404040404040404;0.8235112839881993;0.1703625202178955
381;9;log2;1422;0.7636363636363636;0.1;0.8237867598699664;2.890886402130127
382;18;log2;1702;0.9818181818181817;0.11212121212121212;0.8240607324727062;3.8138354778289796
383;18;sqrt;377;0.8999999999999999;0.11212121212121212;0.82323843884473;0.8182665824890136
384;17;log2;386;0.8727272727272727;0.1;0.8254309713061616;0.8375582218170166
385;9;sqrt;228;0.9818181818181817;0.10808080808080808;0.8248811470018979;0.5288552284240723
386;14;log2;1890;0.9090909090909091;0.10808080808080808;0.8243347050754458;4.167296886444092
387;10;log2;1166;1.0;0.10808080808080808;0.8262525132946239;2.7035593509674074
388;9;sqrt;1683;0.9545454545454545;0.10808080808080808;0.8246086776781855;3.7403663635253905
389;9;sqrt;753;0.9090909090909091;0.10404040404040404;0.8248830261006821;1.6889816761016845
390;7;log2;98;0.9545454545454545;0.1;0.8251562470639081;0.2270388126373291
391;17;log2;938;0.9727272727272727;0.10808080808080808;0.8254305954864047;2.099439811706543
392;14;log2;676;0.8181818181818181;0.1;0.8246083018584287;1.4295698642730712
393;17;sqrt;1684;0.8818181818181817;0.10404040404040404;0.8254309713061616;3.644105100631714
394;10;log2;1039;0.8999999999999999;0.1;0.8265264858973638;2.2908738613128663
395;19;log2;690;0.9909090909090909;0.10808080808080808;0.8240596050134356;1.5565592765808105
396;14;log2;818;0.9363636363636363;0.10404040404040404;0.8265264858973638;1.8036856174468994
397;15;log2;786;0.5909090909090909;0.1;0.8213217580848224;1.3995986461639405
398;11;sqrt;175;1.0;0.10404040404040404;0.8284457973955691;0.42977609634399416
399;17;sqrt;1294;0.8818181818181817;0.1;0.8262525132946239;2.824073648452759
400;14;sqrt;1930;0.9272727272727272;0.10404040404040404;0.8257045680891444;4.325206136703491
401;14;sqrt;1009;0.9272727272727272;0.10808080808080808;0.8251562470639081;2.291663646697998
402;9;sqrt;201;0.6454545454545454;0.1;0.8246090534979423;0.39850964546203616
403;12;log2;1835;0.8999999999999999;0.10808080808080808;0.825156622883665;4.051666402816773
404;17;log2;818;0.7363636363636363;0.1;0.8243347050754458;1.645148754119873
405;14;log2;1837;0.9909090909090909;0.10808080808080808;0.8262525132946239;4.1492513656616214
406;12;sqrt;1631;1.0;0.10404040404040404;0.8262525132946239;3.7796621322631836
407;14;sqrt;712;0.8727272727272727;0.10808080808080808;0.8246086776781855;1.5324301242828369
408;11;sqrt;19;0.7999999999999999;0.10404040404040404;0.8191284739838774;0.05492105484008789
409;9;log2;53;0.9272727272727272;0.1;0.8226897419997368;0.12751164436340331
410;17;log2;861;0.9818181818181817;0.10404040404040404;0.825430219666648;1.976011323928833
411;12;log2;1382;0.8727272727272727;0.10808080808080808;0.8235127872672268;2.9251327514648438
412;14;sqrt;550;1.0;0.10808080808080808;0.8259781648721274;1.2853643417358398
413;16;sqrt;239;0.9545454545454545;0.1;0.8259789165116411;0.5581534385681153
414;16;log2;801;0.9363636363636363;0.10404040404040404;0.825430219666648;1.8293930530548095
415;19;sqrt;555;1.0;0.21717171717171718;0.8070755585621135;1.036480474472046
416;19;sqrt;1585;0.9090909090909091;0.1;0.8243343292556891;3.6119730472564697
417;14;log2;113;0.9363636363636363;0.10808080808080808;0.825156622883665;0.26641392707824707
418;14;sqrt;275;1.0;0.1;0.8257053197286582;0.6436326980590821
419;17;log2;1329;0.8818181818181817;0.1;0.8259781648721274;2.890356683731079
420;17;log2;1855;0.8363636363636363;0.1;0.8259789165116411;4.039437913894654
421;11;sqrt;1687;1.0;0.10808080808080808;0.8248822744611685;3.782715606689453
422;9;sqrt;152;0.9909090909090909;0.11616161616161616;0.8246083018584287;0.34730820655822753
423;14;sqrt;1755;1.0;0.10404040404040404;0.8257041922693876;4.019026374816894
424;11;sqrt;303;1.0;0.10404040404040404;0.8257041922693876;0.7060112476348877
425;9;sqrt;376;0.9545454545454545;0.1;0.8257041922693876;0.8611831188201904
426;16;sqrt;711;0.7909090909090909;0.14444444444444446;0.8111858992427232;1.3717106342315675
427;17;sqrt;1568;0.9545454545454545;0.1;0.826252137474867;3.6360466957092283
428;17;log2;549;0.9545454545454545;0.10404040404040404;0.825430219666648;1.2829764842987061
429;17;log2;150;0.8363636363636363;0.10808080808080808;0.8224176484957815;0.3310215950012207
430;11;sqrt;661;1.0;0.11212121212121212;0.8235127872672268;1.4639284133911132
431;17;log2;224;0.7999999999999999;0.1;0.8243343292556891;0.4918700695037842
432;18;log2;854;0.8909090909090909;0.1;0.8243343292556891;1.9331878185272218
433;18;sqrt;7;0.8363636363636363;0.1;0.8202236127553224;0.028917694091796876
434;10;sqrt;299;0.9454545454545454;0.1;0.8248826502809253;0.686527156829834
435;17;sqrt;1243;1.0;0.10404040404040404;0.8257045680891444;2.8463667392730714
436;17;log2;1102;0.9181818181818181;0.10404040404040404;0.8257045680891444;2.4344575881958006
437;16;sqrt;1515;1.0;0.10404040404040404;0.825430219666648;3.571330165863037
438;17;sqrt;1726;0.9454545454545454;0.1;0.8257045680891444;3.977781820297241
439;10;log2;1294;0.9545454545454545;0.1;0.8248822744611685;3.0246232032775877
440;17;log2;950;0.8999999999999999;0.1;0.826252137474867;2.1628231048583983
441;14;log2;1;0.9545454545454545;0.10808080808080808;0.7991194543097131;0.015390396118164062
442;18;sqrt;724;1.0;0.1;0.8237856324106959;1.6782454967498779
443;7;sqrt;1720;0.6272727272727272;0.1;0.821869703290302;3.147962236404419
444;9;log2;751;0.6636363636363636;0.10404040404040404;0.8229652178815041;1.4015362739562989
445;9;sqrt;1423;0.7;0.10404040404040404;0.8240607324727061;2.7183687686920166
446;12;sqrt;1892;1.0;0.1;0.8257041922693876;4.377776336669922
447;15;sqrt;1820;0.9454545454545454;0.1;0.8259777890523706;4.163499164581299
448;9;sqrt;553;0.8999999999999999;0.10404040404040404;0.8246090534979423;1.2176230907440186
449;14;sqrt;1531;0.8636363636363635;0.1;0.8259785406918843;3.3943564891815186
450;13;log2;1607;0.9272727272727272;0.1;0.8259785406918843;3.682562160491943
451;9;log2;1435;0.9272727272727272;0.10404040404040404;0.8262525132946239;3.0983937263488768
452;9;sqrt;1858;0.9727272727272727;0.1;0.8251562470639081;4.209456872940064
453;9;sqrt;1331;0.9363636363636363;0.10404040404040404;0.8257049439089013;2.9540470123291014
454;12;sqrt;478;0.7181818181818181;0.10404040404040404;0.8232391904842438;0.9748443603515625
455;13;sqrt;1857;1.0;0.1;0.8240599808331923;4.290126132965088
456;17;sqrt;674;0.8818181818181817;0.1;0.8259777890523706;1.4736987113952638
457;12;log2;799;1.0;0.10404040404040404;0.8259781648721274;1.8540849208831787
458;15;sqrt;1998;1.0;0.10404040404040404;0.825430219666648;4.70764012336731
459;9;log2;882;1.0;0.11212121212121212;0.8257045680891444;1.9903162956237792
460;9;sqrt;1891;0.9272727272727272;0.10404040404040404;0.8259785406918843;4.251620578765869
461;17;sqrt;1488;0.9909090909090909;0.10404040404040404;0.8254298438468911;3.4770862102508544
462;12;sqrt;604;0.9363636363636363;0.1;0.8254309713061616;1.3615943431854247
463;11;sqrt;576;1.0;0.10404040404040404;0.8246079260386718;1.299938726425171
464;9;sqrt;1466;0.8818181818181817;0.10808080808080808;0.8257049439089013;3.1692373275756838
465;16;sqrt;394;1.0;0.1;0.8257038164496308;0.9472590446472168
466;17;sqrt;1572;0.8999999999999999;0.1;0.8257041922693876;3.488685464859009
467;7;sqrt;1384;0.9909090909090909;0.1;0.8259781648721274;3.070634698867798
468;15;sqrt;1216;0.8818181818181817;0.1;0.8246083018584287;2.709548234939575
469;9;sqrt;812;0.9272727272727272;0.10404040404040404;0.8248830261006821;1.8297728061676026
470;15;log2;751;0.8999999999999999;0.10404040404040404;0.8235127872672268;1.6514713764190674
471;9;sqrt;32;0.8818181818181817;0.1;0.8240618599319767;0.08411917686462403
472;9;sqrt;1338;0.9818181818181817;0.1;0.8248818986414117;3.041804885864258
473;9;sqrt;1273;0.9363636363636363;0.10404040404040404;0.825430219666648;2.809567451477051
474;11;sqrt;1867;1.0;0.1;0.8265261100776067;4.30062837600708
475;9;sqrt;1502;0.8727272727272727;0.1;0.8257045680891444;3.275241184234619
476;15;sqrt;1679;0.9272727272727272;0.10404040404040404;0.8257045680891444;3.709402894973755
477;15;sqrt;971;0.709090909090909;0.28181818181818186;0.7996764191893568;1.4685372829437255
478;17;sqrt;1930;0.8727272727272727;0.10404040404040404;0.8254305954864047;4.245568370819091
479;12;sqrt;1192;0.8818181818181817;0.10404040404040404;0.8259785406918843;2.631008672714233
480;18;sqrt;501;0.9272727272727272;0.10404040404040404;0.8243347050754458;1.1413512706756592
481;12;sqrt;1926;1.0;0.1;0.8251562470639081;4.4661039352417
482;19;sqrt;205;1.0;0.1;0.8251558712441514;0.47787113189697267
483;15;sqrt;740;0.9909090909090909;0.1;0.8254294680271343;1.7226277828216552
484;9;sqrt;1158;0.9545454545454545;0.1;0.8257041922693876;2.6061073780059814
485;15;sqrt;1332;1.0;0.11212121212121212;0.825430219666648;3.0198267459869386
486;17;sqrt;823;0.9272727272727272;0.10404040404040404;0.8257049439089013;1.878566074371338
487;7;sqrt;204;0.9909090909090909;0.1;0.826252137474867;0.45927138328552247
488;17;sqrt;1463;0.8818181818181817;0.1;0.826252137474867;3.267999458312988
489;9;log2;132;0.9909090909090909;0.1;0.8254302196666478;0.3188931465148926
490;9;log2;15;1.0;0.10808080808080808;0.8207719337805589;0.04790463447570801
491;19;sqrt;1026;1.0;0.10404040404040404;0.825430219666648;2.3773574352264406
492;12;log2;1611;0.8999999999999999;0.1;0.8254305954864047;3.5764570236206055
493;10;log2;524;0.9727272727272727;0.10404040404040404;0.8268004585001034;1.1921014308929443
494;17;log2;1057;0.9727272727272727;0.1;0.8257041922693876;2.4350300788879395
495;10;log2;79;0.8909090909090909;0.1;0.8259789165116411;0.19024362564086914
496;11;log2;1012;0.8999999999999999;0.1;0.8259781648721274;2.2903891086578367
497;10;log2;1934;0.8818181818181817;0.1;0.8257041922693876;4.269949817657471
498;17;log2;1263;0.9454545454545454;0.1;0.825430219666648;2.933495378494263
499;12;log2;1190;0.9727272727272727;0.1;0.825430219666648;2.7745643615722657
500;17;log2;1249;0.9727272727272727;0.1;0.8251558712441514;2.8769410610198975
