Iteracja;estimator__alpha;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__activation;Srednia dokladnosc;Czas
324;0.7282685970332385;0.03398686545369694;373;identity;0.7638395854031848;1.3510584831237793
325;0.9559022057509915;0.9105845364750345;111;relu;0.6300895965915703;0.7540944576263428
326;0.06057872208880427;0.03039462353346214;47;relu;0.7856967678991792;1.0730369091033936
327;0.16555762988687348;0.654465200797476;112;logistic;0.7452785012933772;1.1775091171264649
328;0.13435334112254146;0.016887646698183163;296;identity;0.7728184885833713;1.1662543296813965
329;0.015625;1.4374617063693562;122;relu;0.5001499243665136;3.513111877441406
330;0.021321436461927665;0.7039249335986947;395;identity;0.7467786400293583;2.3427432060241697
331;0.13305458123264574;0.6114431573291319;257;relu;0.6958728283343627;2.5403756141662597
332;0.4166005752914104;0.05211121627028965;464;relu;0.7632403354725525;2.193654775619507
333;0.5824556954128585;0.5468166696469762;79;identity;0.7506668277794187;0.908612585067749
334;0.023610879544744945;1.0182035678554373;101;logistic;0.7563581357464443;1.4587056159973144
335;0.7795106509553967;1.4799675726932093;494;tanh;0.5527666639814541;4.0831114768981935
336;0.08226350751666524;0.9375105995572536;313;logistic;0.7563527653213752;2.934543800354004
337;1.9903097769067082;0.01888354285845445;470;relu;0.7395907736097312;2.2110002040863037
338;0.24775515607096352;0.08469604651115877;388;identity;0.768028516957117;1.530644178390503
339;0.07110950314628814;0.4658372453527511;171;relu;0.7707271555543621;1.5640135288238526
340;0.03989501647739097;1.1330253815676625;16;tanh;0.6579343555042382;0.6052600383758545
341;0.7177341749820079;0.11670197654984299;50;relu;0.7515650313722331;0.616602087020874
342;0.040875703968271136;0.9105845364750345;357;logistic;0.7273318833185647;4.05156455039978
343;0.01696986759963521;0.25757117296855153;46;logistic;0.7752159358413218;0.9742978572845459
344;0.5521542051988116;0.23034718650700994;143;logistic;0.7297163520492648;1.4687734127044678
345;0.156944712301233;0.16798757401914716;229;relu;0.768035677523876;1.6037370681762695
346;0.16880545527965943;0.14662776614959205;256;tanh;0.7578520089865113;2.794792366027832
347;1.0231608965292878;0.05523864809265586;330;identity;0.7386974929065635;0.8025171756744385
348;0.919472848785493;0.02101302139179634;172;identity;0.7515672690493452;0.9839582920074463
349;1.5687871784169332;0.09424713627521167;386;identity;0.7276174109180742;1.304633331298828
350;0.3364416983550563;1.063698356207448;22;identity;0.7428913473501428;0.7513627529144287
351;1.342968462205806;0.09941929407217526;201;identity;0.7369037709334695;0.8610928058624268
352;1.2068708274154596;1.1004839757294202;24;tanh;0.6863622530723307;0.492122745513916
353;0.3008814913041127;0.019347732521724312;416;relu;0.7734195286556932;2.224901628494263
354;0.025272175895720513;0.9105845364750345;362;logistic;0.7677295632949348;4.9032172679901125
355;1.6710335980604352;0.20801143354213278;423;tanh;0.7252320471165292;4.151575756072998
356;1.942558381537371;0.10641458241565548;178;identity;0.7342033421945346;0.6259089469909668
357;0.26390271133211485;0.23372806840669;263;identity;0.7665346437170503;1.8523931503295898
358;0.0475175612488994;0.673817793089464;252;logistic;0.7578640924429169;3.5908205032348635
359;0.5881411072779402;0.4066055187365704;321;relu;0.6459583076000465;2.0658541202545164
360;0.184227400783028;0.08762506912719745;323;relu;0.7764162258442756;2.135428524017334
361;0.17211699485939785;1.2486077454151858;264;relu;0.6461762573507693;2.5651400089263916
362;0.7871195371570469;0.04417884461796394;385;tanh;0.7225428067631553;3.6617762088775634
363;0.5468166696469762;0.024665847334688403;483;logistic;0.7072684227956643;3.984751653671265
364;0.08107356398329658;0.027850245087388783;302;tanh;0.7797091914825058;3.467600774765015
365;0.5158576959446195;0.9699322988217803;498;identity;0.7066615647628509;2.512738847732544
366;0.0707649696715178;0.7142566728433801;51;tanh;0.736893925154176;1.1592050552368165
367;0.01816389254336446;1.3299863245266477;156;identity;0.7515654789076556;1.3345452785491942
368;0.25384540001152067;1.3693141345631783;141;identity;0.7485732570732974;0.9896952152252197
369;0.09516709257583507;1.003475229764857;260;relu;0.499551121971304;3.2189600467681885
370;0.04461007900944591;0.07874506561842957;164;relu;0.776109664079912;1.0391741275787354
371;0.02640137277723627;0.5740304603462666;143;tanh;0.7494710131306892;2.077947807312012
372;0.27302919411102305;1.6955599112796675;234;relu;0.5390720800551364;2.048299217224121
373;0.03039462353346214;0.10136965122600197;141;logistic;0.7620409405404438;1.6686850547790528
374;0.2513915405018505;0.026019476311151795;216;identity;0.7776084602096256;0.8264342784881592
375;1.7886099896368013;0.02395742423886009;383;tanh;0.7312111203601767;3.628597116470337
376;0.2281204783054419;0.26008535252663867;89;identity;0.7614439282869239;0.7269949436187744
377;0.07392684949553276;0.18156254718209602;316;relu;0.7671347887185271;1.9529711246490478
378;1.4871730922141573;0.01861039197551945;145;relu;0.7467764023522461;0.7025863647460937
379;0.15770882917045473;0.04526483590469342;460;tanh;0.7770101053498384;5.949504089355469
380;1.1275357472087861;0.06873254247732241;436;identity;0.743483436714016;1.5957696914672852
381;1.2425581016106433;0.13240991694478133;85;identity;0.7291126267644084;0.6076693534851074
382;1.9806665040252154;1.2010234036342398;47;tanh;0.6704402853485852;0.6544495105743409
383;0.12552146545543488;0.2270152091419779;215;identity;0.7722219238652739;1.2718266010284425
384;0.23947350262862904;0.10903043419457156;182;tanh;0.7569524627874296;2.299789571762085
385;0.06974135275325556;0.015777517283445796;51;logistic;0.7722255041486534;1.935090923309326
386;0.0416775827423685;0.045485216854074764;387;identity;0.757848428703132;1.0819818019866942
387;0.03763629095833169;0.10386148999911199;15;relu;0.7710256616811221;0.7029242992401123
388;0.016323147296318535;0.17379704711480962;89;logistic;0.7704308871047144;1.7040016174316406
389;0.05632229180065701;1.0182035678554373;377;logistic;0.7719225226676691;3.699431800842285
390;0.08306649034502775;0.88443181171395;346;tanh;0.6015668215139228;2.5184401512145995
391;0.7795106509553967;0.035852019537926924;23;logistic;0.7339052836031972;0.7036722660064697
392;0.21942682503700917;0.020016830413061328;442;tanh;0.7719243128093589;7.794568347930908
393;0.09021614995977584;1.0793106090582623;84;tanh;0.6344987155733376;0.9386245250701905
394;0.059993122848973526;0.02395742423886009;420;identity;0.7647368939251542;2.223992919921875
395;0.6705530707198307;0.029521665349299953;69;relu;0.7587479749022135;0.8760617733001709
396;0.9466617400274042;0.5938820150516892;462;logistic;0.6696105546754026;2.919908857345581
397;1.2425581016106433;0.066758488236848;362;logistic;0.6959014706013982;2.2885819911956786
398;0.03602657229936063;1.4029742094653288;388;relu;0.5530629324311019;7.144870471954346
399;0.029378629587639843;0.8507261857757225;282;identity;0.7566503763772903;2.092554473876953
400;0.015625;0.5362958896050285;247;relu;0.5597307626898669;3.77349739074707
401;0.056872059669001176;0.10235913115104756;192;tanh;0.7770118954915282;2.4223034381866455
402;0.5494789564836738;0.1376559752014496;269;logistic;0.721330433303796;2.092701530456543
403;0.10745330644951494;0.023841347846052494;334;logistic;0.751267420316318;4.525070667266846
404;0.5389069539099856;0.13176837612730177;100;tanh;0.7264157783088532;1.6489994049072265
405;0.30529762854166403;0.10335826949466548;231;logistic;0.7413880758662048;2.369966411590576
406;0.09750646188742433;0.39685026299204995;292;tanh;0.6779602230516545;3.02172794342041
407;0.3283698088716753;0.06873254247732241;80;identity;0.7689307483687333;0.8734265327453613
408;0.2563232119043185;0.097034032203061;346;identity;0.7698244766073234;1.7166871070861816
409;1.7204462053160565;0.09154028225365361;415;tanh;0.7297230650806013;2.6960726737976075
410;1.9903097769067082;0.14241649804999582;52;tanh;0.7342073700133366;0.7341514110565186
411;0.35490517238878616;0.015625;196;identity;0.7683288132255667;1.1351548671722411
412;1.1665290395761168;0.12491329995380485;488;identity;0.7387019682607878;1.7361531257629395
413;0.20500254335883905;0.09516709257583507;436;logistic;0.7443798501651406;3.751526880264282
414;1.3693141345631783;0.022274108667977098;162;tanh;0.7434838842494383;1.4783978939056397
415;0.01648247926962542;0.03269162871681927;65;logistic;0.779109046481029;1.6867578506469727
416;0.017471668044493963;0.028259012352773803;258;logistic;0.7725231152045685;4.0088084697723385
417;0.07874506561842957;0.6705530707198307;205;tanh;0.6037427387377711;2.2696648597717286
418;0.04660332099658194;0.021115327508921027;431;logistic;0.7653343537140965;5.630724477767944
419;0.5938820150516892;0.2717063372100643;298;logistic;0.7276277042327901;2.472991371154785
420;1.063698356207448;1.6230401608714244;367;identity;0.7225325134484393;2.014449691772461
421;0.033822195299452955;0.14591733826676181;271;relu;0.78449916310876;1.808818769454956
422;0.04637752270790938;0.19059849182700508;470;relu;0.7758138431656866;4.255696630477905
423;0.988959937424418;0.27974071697657976;295;identity;0.7434847793202832;1.429013156890869
424;0.8303156130501236;0.041880498428885575;267;identity;0.7464855043276675;1.3012640476226807
425;0.0842856847182523;0.016165355545043947;92;identity;0.7776106978867378;1.128657341003418
426;0.5208930376681447;0.03818869125807768;240;tanh;0.7608513913876284;2.447472667694092
427;0.017135512278465995;0.3315750614294176;441;logistic;0.7659389740697977;6.593368291854858
428;0.06057872208880427;0.842502430131553;347;tanh;0.627633969728704;2.573516368865967
429;0.06146785604403732;1.6955599112796675;30;identity;0.7374949652264976;0.8278636455535888
430;1.1385417433145342;0.5575438410016978;245;identity;0.7368961628312881;1.4012276649475097
431;0.12798388173382946;0.04615281843713246;246;logistic;0.7461784950278815;2.5773200035095214
432;0.3397257414828005;1.5841002765773642;181;identity;0.7366115303026234;1.4082951068878173
433;0.6264734721083418;1.3961766429234028;345;relu;0.4998500756334864;2.205715799331665
434;0.45909889885570365;0.03727247041845735;17;logistic;0.7413885234016272;0.5739770889282226
435;0.039127434367285455;1.2855291838662972;147;tanh;0.7294133705682805;1.9015894412994385
436;0.03482232052422077;0.0518587316146287;358;logistic;0.759052298989465;3.157830810546875
437;0.01807588645787057;0.16395722600136714;105;identity;0.7674297145619076;0.8603278636932373
438;0.20700359494364343;0.3315750614294176;293;identity;0.7515618986242761;1.6354130744934081
439;0.03269162871681927;0.5010418454688886;172;relu;0.6627243271304925;2.1375678539276124
440;0.12430808108186905;0.3023463933054034;29;logistic;0.767731800972047;0.8691951274871826
441;0.033495244661112776;0.04375177886066792;308;identity;0.7773166671142021;0.9215752601623535
442;0.20801143354213278;1.1552524973305596;67;identity;0.7527608460209626;1.021690034866333
443;1.236537769005151;0.048449736601571994;415;identity;0.7407892734709952;1.5205835819244384
444;0.7318143190404222;0.05714895271970209;140;identity;0.7590509563831978;0.880661153793335
445;0.15392508819589254;0.156944712301233;283;tanh;0.7656350975179687;4.039054250717163
446;0.2526154907328619;0.09750646188742433;222;relu;0.7725199824566115;1.444101047515869
447;1.850465050489361;0.1237057945628779;469;logistic;0.5435630980192082;3.2840152263641356
448;0.29652923359354616;1.342968462205806;250;identity;0.760247666102772;1.6747782707214356
449;0.742555400026428;0.5852914980080108;351;identity;0.7497681766511819;2.1592457771301268
450;0.05770678971301929;0.1106307099655607;316;identity;0.7716271492888662;1.4884254455566406
451;0.13566477834557353;1.638882828152035;452;identity;0.7518644325698378;2.8697367668151856
452;0.024665847334688403;1.3235423924288023;103;identity;0.7626397429356533;1.1887340545654297
453;0.027581023786741887;0.02163437824212656;25;tanh;0.7877889959990333;1.0962605953216553
454;1.5460946357021608;0.0365553462255432;299;identity;0.738697940441986;1.2381125450134278
455;1.0182035678554373;0.8716384851609665;250;tanh;0.5483535171808849;2.556845188140869
456;0.056872059669001176;0.1704531832457448;464;relu;0.7815042560618674;2.9981236457824707
457;0.0757440974363009;0.06146785604403732;323;logistic;0.7647368939251541;3.420779991149902
458;0.03465360249696788;0.036201974905989025;482;logistic;0.759347672368268;4.839366626739502
459;0.03727247041845735;0.0301008063675925;302;logistic;0.7713223776661924;4.44290862083435
460;0.8025608479663606;0.1554275673194632;317;relu;0.7509675715832907;1.8851054191589356
461;0.21312470905488828;0.02282164421677352;353;tanh;0.7755126518263921;3.0100098609924317
462;1.2731022972154236;0.6325885461638183;12;identity;0.7324078300797509;0.5681139945983886
463;0.5441672818869712;0.3315750614294176;116;relu;0.7024596546816679;1.3001764297485352
464;0.03818869125807768;0.24655475470354304;389;logistic;0.7719247603447814;5.478453493118286
465;0.14380664060362455;1.638882828152035;244;relu;0.5435626504837858;3.3440285682678224
466;0.01807588645787057;0.027314404980561178;427;logistic;0.7701283531591526;6.1960550308227536
467;0.5684814525490124;1.7204462053160565;231;relu;0.5007487267617232;2.231540489196777
468;0.10850216957891966;0.09424713627521167;413;relu;0.771926550486471;3.3656171321868897
469;0.8930648445021521;0.2811026908699068;162;identity;0.7243333959882925;1.010093879699707
470;0.23715857262906004;0.02419127519970932;374;logistic;0.7416883721346544;4.389916563034058
471;0.18967502087348076;0.5602583552277165;440;logistic;0.7461740196736572;4.516833209991455
472;0.026659079379170583;0.5208930376681447;461;logistic;0.7602458759610824;5.755491256713867
473;0.2292311286939275;0.026019476311151795;380;identity;0.7743186273193524;1.862238311767578
474;1.1166361432937435;0.04375177886066792;59;relu;0.7485741521441422;1.07648024559021
475;0.2281204783054419;0.1117105880679368;277;relu;0.7449755198123931;1.7223150730133057
476;0.031445753348875234;0.5389069539099856;14;relu;0.7190121998156155;1.0733448028564454
477;0.16636368047609068;0.37438189738118427;391;relu;0.7234190811202706;2.506677579879761
478;0.6387633101062072;0.09609602866755351;464;tanh;0.7407897210064177;7.80736722946167
479;0.02304440870827487;0.757122474255529;495;relu;0.5551573982080682;8.980462169647216
480;0.16798757401914716;1.9331464694929505;185;identity;0.7590478236352407;3.067696523666382
481;1.3560773199087828;0.5285383571939726;87;logistic;0.6779280005012398;2.021145486831665
482;0.1763479239009275;0.12250996182225847;222;logistic;0.747074908479006;2.7020759105682375
483;0.15243713315936575;0.26647869370820154;221;logistic;0.7497677291157595;2.4349633693695067
484;0.7005143387749442;0.1376559752014496;343;identity;0.7467737171397116;2.4736282348632814
485;0.617411518886723;0.988959937424418;208;relu;0.6342816608934597;1.8381020069122314
486;0.27703653396375477;0.02395742423886009;30;identity;0.7734199761911156;1.2264835834503174
487;0.23715857262906004;0.673817793089464;295;relu;0.6572630523705951;2.4522196769714357
488;0.02640137277723627;0.20400928316891936;319;relu;0.7725244578108357;2.6597050189971925
489;0.4796120927743549;0.742555400026428;77;relu;0.6399702836479507;2.171682119369507
490;0.1952837275586734;0.03159885331794677;194;logistic;0.7470753560144285;2.7071348667144775
491;0.06708351535166797;0.47497580354179936;87;tanh;0.7219386339428766;2.01839599609375
492;1.4514929226581763;0.3299685432707061;148;relu;0.7374967553681874;1.5010493278503418
493;1.6873447343754966;0.379876824406852;31;logistic;0.7048642625063775;0.5330097675323486
494;1.3235423924288023;0.02419127519970932;183;identity;0.7389973416395909;0.6700252056121826
495;1.9051834612300034;0.03818869125807768;335;tanh;0.7351010982519266;3.6399887084960936
496;0.01807588645787057;1.2607955381460727;460;logistic;0.7159465821719789;4.833491086959839
497;0.07392684949553276;0.030542605865807218;443;tanh;0.7755171271806163;6.800716590881348
498;1.4871730922141573;0.35836943944629657;199;tanh;0.727022188806244;3.58825364112854
499;1.058544619019639;0.7909517867920733;392;tanh;0.5923547523786508;3.4709987163543703
500;1.1722085206144224;0.02539521856240681;228;identity;0.7461829703821058;1.3752655982971191
