Iteracja;estimator__max_depth;estimator__max_features;estimator__n_estimators;estimator__max_samples;estimator__min_samples_split;Srednia dokladnosc;Czas
302;15;log2;533;0.9818181818181817;0.12828282828282828;0.7985155748233783;3.3100988388061525
303;11;log2;1560;0.9818181818181817;0.17676767676767677;0.7860257439520445;8.43261914253235
304;6;sqrt;1270;0.8999999999999999;0.10808080808080808;0.8047626311282382;7.473530912399292
305;8;log2;981;0.8636363636363635;0.10808080808080808;0.8031422607578678;5.783447980880737
306;2;sqrt;1115;0.7999999999999999;0.10808080808080808;0.7834799828730464;3.4300773620605467
307;11;sqrt;1530;0.9636363636363636;0.12828282828282828;0.7971282915863841;9.339524602890014
308;7;sqrt;998;0.7818181818181817;0.10808080808080808;0.8010610682937273;5.366669082641602
309;6;sqrt;1230;0.7636363636363636;0.10808080808080808;0.8017549775208735;6.245845651626587
310;11;log2;732;0.9363636363636363;0.10404040404040404;0.805918968101049;4.77857608795166
311;16;sqrt;1933;0.40909090909090906;0.11212121212121212;0.7855635838150289;5.601086187362671
312;8;log2;522;0.8727272727272727;0.14040404040404042;0.7936579426247057;2.913445997238159
313;2;sqrt;1585;0.8090909090909091;0.10808080808080808;0.7825556625990152;4.980833959579468
314;9;log2;370;0.8636363636363635;0.10808080808080808;0.8031425283665168;2.267040252685547
315;10;log2;255;0.9272727272727272;0.1202020202020202;0.8008303896381932;1.6022637844085694
316;14;log2;318;0.9272727272727272;0.10808080808080808;0.8036068293727254;2.0770426750183106
317;15;sqrt;1111;0.7909090909090909;0.10808080808080808;0.8003668914579318;6.390857696533203
318;19;log2;1487;0.9272727272727272;0.12424242424242425;0.7989790730036395;8.927118110656739
319;16;log2;1370;0.9181818181818181;0.10808080808080808;0.8033745450652965;8.687574625015259
320;18;log2;1912;0.9272727272727272;0.13232323232323234;0.7957404731320917;11.36903715133667
321;14;log2;1051;0.9272727272727272;0.12828282828282828;0.7955103296938557;6.320296144485473
322;15;sqrt;1865;0.9272727272727272;0.11616161616161616;0.8012925497752088;11.602227449417114
323;10;sqrt;1355;0.9272727272727272;0.36262626262626263;0.7774681545707557;3.7463551998138427
324;2;log2;619;0.9545454545454545;0.10404040404040404;0.7878781310211946;2.038426971435547
325;18;log2;1922;0.7545454545454545;0.10808080808080808;0.7996729822307858;10.31842303276062
326;15;log2;30;0.9181818181818181;0.10404040404040404;0.8089268893170628;0.21503157615661622
327;19;log2;469;0.8818181818181817;0.11616161616161616;0.8012906765146651;2.802659034729004
328;11;log2;760;0.9181818181818181;0.10404040404040404;0.805919503318347;4.969432926177978
329;19;log2;311;0.8636363636363635;0.19696969696969696;0.7827882145150931;1.3351920127868653
330;19;log2;1156;0.8545454545454545;0.10808080808080808;0.8024486191393706;7.018654441833496
331;19;log2;683;0.8818181818181817;0.45959595959595956;0.7594214301006209;1.596513843536377
332;15;log2;1013;0.8636363636363635;0.18484848484848487;0.7830188931706272;4.615801620483398
333;19;log2;690;0.8999999999999999;0.10404040404040404;0.805918968101049;4.431715631484986
334;14;sqrt;200;0.9636363636363636;0.4313131313131313;0.7728417362449156;0.5072322845458984
335;19;sqrt;1267;0.9090909090909091;0.2898989898989899;0.7818625561978163;4.015897274017334
336;11;log2;1370;0.8818181818181817;0.10404040404040404;0.8061523228430744;8.508473253250122
337;6;log2;1177;0.8636363636363635;0.11616161616161616;0.7989812138728324;6.436967515945435
338;16;sqrt;1520;0.9727272727272727;0.10808080808080808;0.8066131449368443;10.023519515991211
339;15;log2;288;0.9090909090909091;0.11212121212121212;0.8033726718047527;1.8010674476623536
340;14;sqrt;204;0.7727272727272727;0.10808080808080808;0.8026792977949049;1.1333513259887695
341;14;sqrt;1556;1.0;0.10808080808080808;0.80638246628131;10.506717729568482
342;19;sqrt;1343;0.9272727272727272;0.2292929292929293;0.7839461571397988;5.143736839294434
343;19;log2;1708;0.9272727272727272;0.20101010101010103;0.7844069792335688;7.546533060073853
344;14;sqrt;1470;0.9636363636363636;0.11616161616161616;0.8036049561121816;9.366341876983643
345;7;sqrt;1509;0.9636363636363636;0.10404040404040404;0.8061496467565832;9.852634763717651
346;14;sqrt;1261;0.9818181818181817;0.10808080808080808;0.805919235709698;8.523762273788453
347;14;sqrt;1799;0.9909090909090909;0.3868686868686869;0.7726102547634339;5.111376142501831
348;19;log2;1281;0.9818181818181817;0.11212121212121212;0.8045308820381075;8.567315435409546
349;15;log2;309;0.9363636363636363;0.10404040404040404;0.8061496467565833;2.0648606777191163
350;19;log2;1157;0.8363636363636363;0.10404040404040404;0.8045316848640548;7.042794179916382
351;14;sqrt;1077;0.9363636363636363;0.10404040404040404;0.8075385356454721;6.9875060558319095
352;19;log2;1895;0.8909090909090909;0.10808080808080808;0.8022174052665383;11.711972665786742
353;15;sqrt;767;0.9090909090909091;0.11212121212121212;0.8038367052023123;4.721607494354248
354;14;sqrt;702;0.9909090909090909;0.10404040404040404;0.8082324448726184;4.892453718185425
355;18;log2;30;0.9272727272727272;0.11212121212121212;0.8019861913937059;0.19823665618896485
356;18;log2;1596;0.8999999999999999;0.10808080808080808;0.8042996681652751;9.909981107711792
357;9;sqrt;1047;0.9818181818181817;0.10808080808080808;0.8033737422393491;6.964742803573609
358;16;sqrt;1537;0.9909090909090909;0.43939393939393945;0.7698364911153929;3.7008899211883546
359;10;log2;388;0.9181818181818181;0.10808080808080808;0.8026803682295011;2.480739116668701
360;18;log2;899;0.9818181818181817;0.10404040404040404;0.8075385356454721;6.079622554779053
361;16;sqrt;166;0.7636363636363636;0.11212121212121212;0.7994436416184971;0.9207118034362793
362;15;log2;991;0.7636363636363636;0.10404040404040404;0.8019861913937059;5.582947492599487
363;19;sqrt;1511;0.9363636363636363;0.10404040404040404;0.8080017662170841;10.036112928390503
364;16;sqrt;1661;0.9909090909090909;0.10404040404040404;0.806381931064012;11.517654371261596
365;14;sqrt;810;0.9636363636363636;0.21717171717171718;0.7848704774138301;3.513974332809448
366;16;log2;1418;0.9818181818181817;0.10808080808080808;0.8049943802183688;9.418727779388428
367;14;sqrt;150;0.8909090909090909;0.11616161616161616;0.8052269321344466;0.9169830322265625
368;19;log2;1425;0.8636363636363635;0.10404040404040404;0.8049933097837723;8.747340536117553
369;14;sqrt;1356;0.9636363636363636;0.3181818181818182;0.7837138728323699;4.3486998081207275
370;10;sqrt;1930;0.9090909090909091;0.11616161616161616;0.7989793406122885;11.785162734985352
371;12;log2;409;0.9181818181818181;0.10404040404040404;0.805918968101049;2.605897617340088
372;15;log2;1145;0.9272727272727272;0.10404040404040404;0.806381931064012;7.366414308547974
373;14;sqrt;823;0.8909090909090909;0.4232323232323232;0.7682187968315136;1.9339252948760985
374;19;sqrt;430;0.9181818181818181;0.10404040404040404;0.8070758402911581;2.79855637550354
375;15;log2;563;0.8909090909090909;0.10404040404040404;0.8052242560479556;3.62018723487854
376;15;log2;109;0.9181818181818181;0.1202020202020202;0.8029137229715264;0.6951807975769043
377;19;log2;1321;0.9181818181818181;0.10404040404040404;0.8075388032541213;8.715252590179443
378;18;log2;468;0.8909090909090909;0.11616161616161616;0.8019869942196532;2.8633350849151613
379;19;sqrt;966;0.8636363636363635;0.10808080808080808;0.8031425283665168;5.909681272506714
380;19;log2;616;0.8727272727272727;0.1202020202020202;0.7987467886962106;3.5466590881347657
381;19;sqrt;1747;0.8909090909090909;0.11212121212121212;0.8015232284307429;10.63879132270813
382;7;sqrt;1220;0.9727272727272727;0.10808080808080808;0.8075398736887175;7.870360469818115
383;18;sqrt;184;0.9727272727272727;0.10808080808080808;0.804068989509741;1.2187615394592286
384;14;log2;1657;0.9818181818181817;0.10808080808080808;0.8052250588739028;10.99754614830017
385;10;sqrt;1802;1.0;0.10808080808080808;0.806845161635624;12.059375
386;7;log2;221;0.9818181818181817;0.10404040404040404;0.8049933097837723;1.4331080913543701
387;14;sqrt;1077;0.8999999999999999;0.10808080808080808;0.8054570755726825;6.7512006759643555
388;15;log2;227;0.9818181818181817;0.10808080808080808;0.8054560051380861;1.555606985092163
389;16;log2;342;0.9181818181818181;0.10404040404040404;0.8049941126097195;2.24079966545105
390;7;sqrt;240;0.6909090909090908;0.10808080808080808;0.7966677371012632;1.2043546676635741
391;19;log2;170;0.8181818181818181;0.10404040404040404;0.8019851209591093;1.0210797309875488
392;12;sqrt;1863;0.8272727272727273;0.10404040404040404;0.8038377756369087;11.250226593017578
393;14;log2;1022;0.9181818181818181;0.10404040404040404;0.8068446264183258;6.552077388763427
394;5;sqrt;671;0.9909090909090909;0.11616161616161616;0.8036049561121816;3.7829009532928466
395;7;sqrt;523;0.9727272727272727;0.10404040404040404;0.8103152429886533;3.333760643005371
396;14;sqrt;1358;0.9545454545454545;0.10404040404040404;0.8061496467565832;9.091121864318847
397;14;sqrt;473;0.8181818181818181;0.10808080808080808;0.8003663562406336;2.7016881465911866
398;17;sqrt;961;0.9727272727272727;0.10404040404040404;0.8047620959109398;6.386330938339233
399;7;sqrt;73;0.9545454545454545;0.11616161616161616;0.7973605758938128;0.46556529998779295
400;14;sqrt;1520;0.9727272727272727;0.11616161616161616;0.8019856561764076;9.769217252731323
401;6;log2;1830;0.9818181818181817;0.10404040404040404;0.8075371976022264;11.588865184783936
402;12;sqrt;356;0.9727272727272727;0.10404040404040404;0.8089268893170626;2.4424561500549316
403;19;sqrt;1902;0.8999999999999999;0.10404040404040404;0.8054560051380861;12.235720157623291
404;14;sqrt;554;0.8818181818181817;0.10404040404040404;0.8068435559837294;3.4903006076812746
405;6;log2;1031;0.9181818181818181;0.10404040404040404;0.8047618283022908;6.229634141921997
406;6;sqrt;1744;0.9363636363636363;0.10404040404040404;0.8070761078998073;10.426432561874389
407;15;sqrt;1163;0.9181818181818181;0.10404040404040404;0.8075382680368228;7.4206578731536865
408;13;sqrt;69;0.9363636363636363;0.10404040404040404;0.8089263540997645;0.46217031478881837
409;8;sqrt;190;0.9727272727272727;0.10404040404040404;0.8075398736887177;1.2615660190582276
410;7;sqrt;1372;0.9363636363636363;0.10404040404040404;0.8068440912010276;8.466593170166016
411;12;sqrt;815;0.9272727272727272;0.10404040404040404;0.8047618283022908;5.293821954727173
412;8;sqrt;1679;0.9909090909090909;0.10404040404040404;0.8091575679725969;11.271110820770264
413;6;sqrt;1223;0.9727272727272727;0.10404040404040404;0.8063813958467139;7.626240634918213
414;11;sqrt;761;0.9727272727272727;0.10404040404040404;0.8066131449368443;5.187027025222778
415;15;sqrt;141;0.9727272727272727;0.10404040404040404;0.8073070541639906;0.9702615737915039
416;9;log2;103;0.8818181818181817;0.10404040404040404;0.8052274673517447;0.6527894973754883
417;12;sqrt;313;0.9727272727272727;0.10404040404040404;0.8080006957824877;2.1311035633087156
418;7;sqrt;1179;0.9909090909090909;0.10404040404040404;0.8073075893812888;7.704395818710327
419;13;sqrt;519;0.9909090909090909;0.10404040404040404;0.8084633911368015;3.536385250091553
420;15;log2;1615;0.9181818181818181;0.11616161616161616;0.8012917469492613;9.90395483970642
421;10;sqrt;801;0.9909090909090909;0.10404040404040404;0.8086946050096341;5.507549905776978
422;13;sqrt;1066;0.9454545454545454;0.10404040404040404;0.806381931064012;7.031973600387573
423;8;sqrt;56;0.9818181818181817;0.11212121212121212;0.8068430207664312;0.48383073806762694
424;9;sqrt;775;0.9181818181818181;0.10404040404040404;0.8080023014343822;4.964702510833741
425;13;sqrt;551;0.9727272727272727;0.10404040404040404;0.8054570755726825;3.759034776687622
426;12;sqrt;13;0.9727272727272727;0.10404040404040404;0.8063838043245557;0.09919018745422363
427;19;sqrt;505;0.9727272727272727;0.10404040404040404;0.8080006957824878;3.430856943130493
428;11;sqrt;804;0.8454545454545453;0.11212121212121212;0.8001359451937485;4.817200565338135
429;14;sqrt;543;0.9181818181818181;0.10808080808080808;0.8054557375294371;3.5010063648223877
430;19;log2;1282;0.8818181818181817;0.10404040404040404;0.8054568079640333;7.931688070297241
431;9;sqrt;72;0.9363636363636363;0.10404040404040404;0.808462053093556;0.4761670112609863
432;7;sqrt;1880;0.9181818181818181;0.10404040404040404;0.8059184328837509;11.728367233276368
433;12;sqrt;1623;0.9363636363636363;0.10404040404040404;0.8068435559837294;10.53485746383667
434;19;sqrt;121;0.9909090909090909;0.10404040404040404;0.8052261293084992;0.8319338321685791
435;13;sqrt;1326;0.9636363636363636;0.10404040404040404;0.8084633911368015;8.830308055877685
436;14;sqrt;502;0.9636363636363636;0.10404040404040404;0.8049935773924213;3.3580925464630127
437;14;sqrt;1742;0.8999999999999999;0.10404040404040404;0.8061504495825303;11.312914371490479
438;15;log2;645;0.9818181818181817;0.10404040404040404;0.8061507171911796;4.466208219528198
439;10;sqrt;1175;0.9636363636363636;0.10404040404040404;0.8070763755084563;7.993680953979492
440;12;sqrt;1240;0.9636363636363636;0.4353535353535354;0.7705293299079427;3.077127742767334
441;9;log2;1191;0.9818181818181817;0.10404040404040404;0.807308124598587;7.959087181091308
442;7;sqrt;440;0.9727272727272727;0.10404040404040404;0.8061493791479342;2.8111931800842287
443;8;sqrt;31;0.9909090909090909;0.10808080808080808;0.8019853885677584;0.21443276405334472
444;6;sqrt;1381;0.9909090909090909;0.10404040404040404;0.806612342110897;8.548680782318115
445;9;sqrt;497;0.9727272727272727;0.10404040404040404;0.8093890494540783;3.3263612747192384
446;12;log2;1512;0.9818181818181817;0.10404040404040404;0.8075377328195247;10.174196434020995
447;14;sqrt;1637;0.9181818181818181;0.10404040404040404;0.8052247912652538;10.701026105880738
448;10;sqrt;1092;0.9909090909090909;0.10404040404040404;0.8063808606294156;7.537205219268799
449;14;sqrt;86;0.9909090909090909;0.10404040404040404;0.8049943802183688;0.6103044509887695
450;9;sqrt;380;0.9636363636363636;0.10404040404040404;0.8077697495183045;2.5811302185058596
451;8;log2;974;0.8181818181818181;0.10808080808080808;0.8024478163134232;5.530582904815674
452;12;log2;1617;0.7363636363636363;0.10808080808080808;0.7982862342110897;8.497859668731689
453;16;sqrt;838;0.8999999999999999;0.11616161616161616;0.7999041961036181;5.188228178024292
454;6;log2;1112;0.6727272727272727;0.10808080808080808;0.797821665596232;5.14715256690979
455;18;log2;1858;0.9818181818181817;0.1202020202020202;0.8008287839862984;11.77526788711548
456;17;log2;1620;0.8727272727272727;0.11616161616161616;0.8008306572468422;9.551384925842285
457;12;sqrt;50;0.9454545454545454;0.11616161616161616;0.8012898736887177;0.32234392166137693
458;7;log2;1864;0.8909090909090909;0.1202020202020202;0.798747859130807;10.825347852706908
459;17;sqrt;497;0.7636363636363636;0.11616161616161616;0.7973605758938128;2.71399040222168
460;19;sqrt;966;0.8545454545454545;0.11616161616161616;0.8005989081567115;5.733766651153564
461;15;sqrt;587;0.7272727272727272;0.10808080808080808;0.7994415007493043;3.057183361053467
462;7;sqrt;79;0.7818181818181817;0.11212121212121212;0.801523496039392;0.4426290035247803
463;13;sqrt;330;0.9818181818181817;0.11616161616161616;0.8052242560479556;2.1608228206634523
464;1;log2;482;0.9818181818181817;0.11616161616161616;0.7476273817169771;1.0660709857940673
465;15;log2;30;0.42727272727272725;0.10404040404040404;0.7881106829372725;0.10371308326721192
466;15;sqrt;1362;0.8636363636363635;0.11616161616161616;0.799440965532006;7.910451793670655
467;16;log2;882;0.4545454545454546;0.10404040404040404;0.7871828837508028;3.043277359008789
468;1;sqrt;181;0.8727272727272727;0.11616161616161616;0.7446224041961036;0.40454707145690916
469;15;log2;503;0.7545454545454545;0.10404040404040404;0.8022166024405909;2.794425201416016
470;5;sqrt;1399;0.9727272727272727;0.10808080808080808;0.8040676514664954;8.184667062759399
471;13;sqrt;788;0.9909090909090909;0.5;0.7575733247698565;1.8545309066772462
472;8;sqrt;1124;0.9363636363636363;0.10404040404040404;0.806382198672661;7.176594018936157
473;7;sqrt;466;0.9727272727272727;0.48383838383838385;0.7640540034253906;1.1377184867858887
474;15;sqrt;664;0.9363636363636363;0.10404040404040404;0.8080009633911368;4.297381258010864
475;16;sqrt;645;0.9636363636363636;0.10808080808080808;0.8040681866837938;4.224172639846802
476;5;sqrt;29;0.9909090909090909;0.1;0.8084636587454506;0.19091687202453614
477;14;log2;1410;0.8909090909090909;0.1;0.8093882466281311;9.063329172134399
478;15;sqrt;39;0.9181818181818181;0.1;0.8040703275529865;0.26737079620361326
479;11;log2;1463;0.8636363636363635;0.1;0.8075380004281737;9.238398885726928
480;10;log2;1746;0.9727272727272727;0.1;0.8110078141725541;12.174108362197876
481;6;log2;1503;0.8818181818181817;0.1;0.8068443588096766;8.760787916183471
482;18;log2;1141;0.7545454545454545;0.1;0.8033740098479983;6.3433637619018555
483;10;sqrt;389;0.9727272727272727;0.1;0.806612342110897;2.636423110961914
484;7;sqrt;271;0.9818181818181817;0.1;0.810775262256476;1.774084711074829
485;9;log2;125;0.8545454545454545;0.1;0.8068459644615714;0.7872843265533447
486;16;sqrt;322;0.9818181818181817;0.1;0.8096207985442089;2.271508741378784
487;14;log2;889;0.8636363636363635;0.1;0.8045306144294585;5.606332874298095
488;18;log2;722;0.9454545454545454;0.1;0.8098509419824449;4.938197660446167
489;6;log2;1629;0.9272727272727272;0.1;0.8084625883108542;9.981333112716674
490;17;log2;813;0.9727272727272727;0.1;0.8077697495183045;5.5484365940094
491;4;log2;1675;0.9454545454545454;0.1;0.8019845857418112;8.586040544509888
492;13;log2;228;0.9090909090909091;0.1;0.8052242560479556;1.5079689502716065
493;15;log2;837;0.8999999999999999;0.1;0.8080004281738387;5.345650100708008
494;15;log2;719;0.7999999999999999;0.1;0.8040679190751445;4.215047597885132
495;9;sqrt;1289;0.9272727272727272;0.1;0.8068446264183258;8.396890115737914
496;19;log2;1213;0.9454545454545454;0.1;0.8077692143010061;8.219932270050048
497;16;log2;486;0.9818181818181817;0.1;0.8114710447441661;3.388946866989136
498;16;log2;907;0.9727272727272727;0.1;0.8098517448083922;6.274339389801026
499;11;log2;859;0.9090909090909091;0.1;0.8075380004281738;5.498791646957398
500;16;sqrt;821;0.8909090909090909;0.1;0.8070761078998071;5.304162216186524
