Iteracja;estimator__alpha;estimator__learning_rate_init;estimator__hidden_layer_sizes;estimator__activation;Srednia dokladnosc;Czas
324;0.7282685970332385;0.03398686545369694;373;identity;0.7933667812916926;1.3729265213012696
325;0.9559022057509915;0.9105845364750345;111;relu;0.7656921660371685;0.7732345581054687
326;0.06057872208880427;0.03039462353346214;47;relu;0.8106341958396752;1.0661192417144776
327;0.16555762988687348;0.654465200797476;112;logistic;0.7777503429355281;1.024536657333374
328;0.13435334112254146;0.016887646698183163;296;identity;0.8032324257286205;1.019109344482422
329;0.015625;1.4374617063693562;122;relu;0.7832328015483775;2.2476834774017336
330;0.021321436461927665;0.7039249335986947;395;identity;0.7955585621136103;1.736795711517334
331;0.13305458123264574;0.6114431573291319;257;relu;0.7714508521712986;1.7652472972869873
332;0.4166005752914104;0.05211121627028965;464;relu;0.7944656782607062;2.452723503112793
333;0.5824556954128585;0.5468166696469762;79;identity;0.7804840558468159;0.6128543376922607
334;0.023610879544744945;1.0182035678554373;101;logistic;0.7752830862318432;1.4950040817260741
335;0.7795106509553967;1.4799675726932093;494;tanh;0.6507529548828382;3.9403363704681396
336;0.08226350751666524;0.9375105995572536;313;logistic;0.7804799218294904;2.17345290184021
337;1.9903097769067082;0.01888354285845445;470;relu;0.7919969182779939;1.8352579116821288
338;0.24775515607096352;0.08469604651115877;388;identity;0.7969295525865794;1.6244848251342774
339;0.07110950314628814;0.4658372453527511;171;relu;0.8024112595599149;1.289633846282959
340;0.03989501647739097;1.1330253815676625;16;tanh;0.7632196478568878;0.5627593994140625
341;0.7177341749820079;0.11670197654984299;50;relu;0.7854185692541856;0.6295619010925293
342;0.040875703968271136;0.9105845364750345;357;logistic;0.7980235638987543;3.4519954204559324
343;0.01696986759963521;0.25757117296855153;46;logistic;0.8015915966702369;1.6158897399902343
344;0.5521542051988116;0.23034718650700994;143;logistic;0.7752830862318433;1.636314868927002
345;0.156944712301233;0.16798757401914716;229;relu;0.8015897175714528;1.6508262634277344
346;0.16880545527965943;0.14662776614959205;256;tanh;0.7887118777834151;1.8922324657440186
347;1.0231608965292878;0.05523864809265586;330;identity;0.7881613018396377;1.1225201606750488
348;0.919472848785493;0.02101302139179634;172;identity;0.793092432869196;0.7116629123687744
349;1.5687871784169332;0.09424713627521167;386;identity;0.7851449724712027;1.2945638656616212
350;0.3364416983550563;1.063698356207448;22;identity;0.7925459909427439;0.6260636806488037
351;1.342968462205806;0.09941929407217526;201;identity;0.7840502095195143;0.8558725833892822
352;1.2068708274154596;1.1004839757294202;24;tanh;0.6507529548828382;0.49311323165893556
353;0.3008814913041127;0.019347732521724312;416;relu;0.7996715335325179;2.100369930267334
354;0.025272175895720513;0.9105845364750345;362;logistic;0.7996726609917884;3.9819122791290282
355;1.6710335980604352;0.20801143354213278;423;tanh;0.7829539432887987;5.241462898254395
356;1.942558381537371;0.10641458241565548;178;identity;0.7898028825375351;1.0360220432281495
357;0.26390271133211485;0.23372806840669;263;identity;0.7845989063645076;1.0282351970672607
358;0.0475175612488994;0.673817793089464;252;logistic;0.7818621868951651;2.588188362121582
359;0.5881411072779402;0.4066055187365704;321;relu;0.7719984215570213;1.8243505001068114
360;0.184227400783028;0.08762506912719745;323;relu;0.8056981791532781;1.8051167964935302
361;0.17211699485939785;1.2486077454151858;264;relu;0.7673292368979836;2.653791379928589
362;0.7871195371570469;0.04417884461796394;385;tanh;0.7925448634834733;4.415585374832153
363;0.5468166696469762;0.024665847334688403;483;logistic;0.7689794614502884;5.91454586982727
364;0.08107356398329658;0.027850245087388783;302;tanh;0.8051506097675555;2.771333169937134
365;0.5158576959446195;0.9699322988217803;498;identity;0.7892594471691377;2.3218921661376952
366;0.0707649696715178;0.7142566728433801;51;tanh;0.7881628051186651;1.0952921867370606
367;0.01816389254336446;1.3299863245266477;156;identity;0.7914516038108124;1.4490095615386962
368;0.25384540001152067;1.3693141345631783;141;identity;0.7865155871244152;1.3803711414337159
369;0.09516709257583507;1.003475229764857;260;relu;0.7747358926658775;2.5665406703948976
370;0.04461007900944591;0.07874506561842957;164;relu;0.807889584155439;1.1453423500061035
371;0.02640137277723627;0.5740304603462666;143;tanh;0.6955484149801754;1.6097053050994874
372;0.27302919411102305;1.6955599112796675;234;relu;0.7577401958020933;1.9992551326751709
373;0.03039462353346214;0.10136965122600197;141;logistic;0.8013116109513877;2.7970073223114014
374;0.2513915405018505;0.026019476311151795;216;identity;0.7993968092902645;1.0725153923034667
375;1.7886099896368013;0.02395742423886009;383;tanh;0.7769261702087679;3.3738216400146483
376;0.2281204783054419;0.26008535252663867;89;identity;0.7966585865418945;0.605335283279419
377;0.07392684949553276;0.18156254718209602;316;relu;0.8081703215138021;2.086842155456543
378;1.4871730922141573;0.01861039197551945;145;relu;0.7848702482289494;1.3083461284637452
379;0.15770882917045473;0.04526483590469342;460;tanh;0.7966567074431102;5.63914008140564
380;1.1275357472087861;0.06873254247732241;436;identity;0.7788360862130521;1.6715651035308838
381;1.2425581016106433;0.13240991694478133;85;identity;0.7898028825375351;0.7442083835601807
382;1.9806665040252154;1.2010234036342398;47;tanh;0.5503429355281206;0.7162868499755859
383;0.12552146545543488;0.2270152091419779;215;identity;0.7963823590206136;0.8868340492248535
384;0.23947350262862904;0.10903043419457156;182;tanh;0.7966555799838397;1.6318316459655762
385;0.06974135275325556;0.015777517283445796;51;logistic;0.7947385234041754;1.8169061660766601
386;0.0416775827423685;0.045485216854074764;387;identity;0.8002217336565384;1.8537086486816405
387;0.03763629095833169;0.10386148999911199;15;relu;0.8120048104928875;0.6984452724456787
388;0.016323147296318535;0.17379704711480962;89;logistic;0.8040565984553808;2.111050510406494
389;0.05632229180065701;1.0182035678554373;377;logistic;0.7736377473363775;3.287746715545654
390;0.08306649034502775;0.88443181171395;346;tanh;0.6813018396377097;2.71730580329895
391;0.7795106509553967;0.035852019537926924;23;logistic;0.7706244245259973;0.85242919921875
392;0.21942682503700917;0.020016830413061328;442;tanh;0.7985741398425314;3.6294415473937987
393;0.09021614995977584;1.0793106090582623;84;tanh;0.6506169081308604;0.81668062210083
394;0.059993122848973526;0.02395742423886009;420;identity;0.8029592047653946;1.4893353939056397
395;0.6705530707198307;0.029521665349299953;69;relu;0.795285716970141;1.028486394882202
396;0.9466617400274042;0.5938820150516892;462;logistic;0.7514388259390796;2.8181643962860106
397;1.2425581016106433;0.066758488236848;362;logistic;0.7514388259390796;2.9912428855895996
398;0.03602657229936063;1.4029742094653288;388;relu;0.7972039010090761;5.116850090026856
399;0.029378629587639843;0.8507261857757225;282;identity;0.7977525978540692;1.9412227153778077
400;0.015625;0.5362958896050285;247;relu;0.7626717026514084;4.046549463272095
401;0.056872059669001176;0.10235913115104756;192;tanh;0.8037796192945862;2.5686325550079347
402;0.5494789564836738;0.1376559752014496;269;logistic;0.7711731213709905;3.651763582229614
403;0.10745330644951494;0.023841347846052494;334;logistic;0.7837751094575041;3.0406256198883055
404;0.5389069539099856;0.13176837612730177;100;tanh;0.78323129826935;1.1302101612091064
405;0.30529762854166403;0.10335826949466548;231;logistic;0.782133528759607;2.4857372283935546
406;0.09750646188742433;0.39685026299204995;292;tanh;0.750049420298025;4.318024015426635
407;0.3283698088716753;0.06873254247732241;80;identity;0.7906266794445385;0.7768820762634278
408;0.2563232119043185;0.097034032203061;346;identity;0.793094687787737;1.182542657852173
409;1.7204462053160565;0.09154028225365361;415;tanh;0.7867884322678843;3.628210115432739
410;1.9903097769067082;0.14241649804999582;52;tanh;0.7873401356709322;0.7007675647735596
411;0.35490517238878616;0.015625;196;identity;0.7974805043501136;0.811432933807373
412;1.1665290395761168;0.12491329995380485;488;identity;0.7810320010522954;2.067288303375244
413;0.20500254335883905;0.09516709257583507;436;logistic;0.7928195877257267;4.9890483856201175
414;1.3693141345631783;0.022274108667977098;162;tanh;0.7900779825995452;1.9754682540893556
415;0.01648247926962542;0.03269162871681927;65;logistic;0.7988477366255144;1.482499074935913
416;0.017471668044493963;0.028259012352773803;258;logistic;0.7815840802751002;2.564283514022827
417;0.07874506561842957;0.6705530707198307;205;tanh;0.6023210628182725;1.7651816368103028
418;0.04660332099658194;0.021115327508921027;431;logistic;0.7878895841554391;4.624858236312866
419;0.5938820150516892;0.2717063372100643;298;logistic;0.7514388259390796;2.0669119358062744
420;1.063698356207448;1.6230401608714244;367;identity;0.7733622714546103;2.0340882301330567
421;0.033822195299452955;0.14591733826676181;271;relu;0.8095379296089595;2.1377323150634764
422;0.04637752270790938;0.19059849182700508;470;relu;0.8059725275757748;3.4770217418670653
423;0.988959937424418;0.27974071697657976;295;identity;0.7939154781366856;1.4041110515594482
424;0.8303156130501236;0.041880498428885575;267;identity;0.7900802375180863;1.493833637237549
425;0.0842856847182523;0.016165355545043947;92;identity;0.799393051092696;0.9278873443603516
426;0.5208930376681447;0.03818869125807768;240;tanh;0.7909025311460625;2.7900781631469727
427;0.017135512278465995;0.3315750614294176;441;logistic;0.7980243155382679;7.965769624710083
428;0.06057872208880427;0.842502430131553;347;tanh;0.3488351466636601;2.419300889968872
429;0.06146785604403732;1.6955599112796675;30;identity;0.7936430088129732;0.7522203922271729
430;1.1385417433145342;0.5575438410016978;245;identity;0.7826818497848431;0.9968884468078614
431;0.12798388173382946;0.04615281843713246;246;logistic;0.7917240731345246;2.5114564418792726
432;0.3397257414828005;1.5841002765773642;181;identity;0.7648601010955145;1.4365378379821778
433;0.6264734721083418;1.3961766429234028;345;relu;0.7533566341582577;1.9690057754516601
434;0.45909889885570365;0.03727247041845735;17;logistic;0.7840517127985419;1.0035936832427979
435;0.039127434367285455;1.2855291838662972;147;tanh;0.7514388259390796;1.3639590740203857
436;0.03482232052422077;0.0518587316146287;358;logistic;0.7840366800082681;4.192930698394775
437;0.01807588645787057;0.16395722600136714;105;identity;0.7999455061352575;0.7377115249633789
438;0.20700359494364343;0.3315750614294176;293;identity;0.7925418569254186;1.2106993198394775
439;0.03269162871681927;0.5010418454688886;172;relu;0.7881643083976926;1.841579294204712
440;0.12430808108186905;0.3023463933054034;29;logistic;0.7870642839694083;0.847959041595459
441;0.033495244661112776;0.04375177886066792;308;identity;0.8114553620083808;1.4988101482391358
442;0.20801143354213278;1.1552524973305596;67;identity;0.7824063739030761;1.0371298789978027
443;1.236537769005151;0.048449736601571994;415;identity;0.791174248830261;1.8900926113128662
444;0.7318143190404222;0.05714895271970209;140;identity;0.7895289099347952;0.9579500198364258
445;0.15392508819589254;0.156944712301233;283;tanh;0.7884307646052953;2.230677366256714
446;0.2526154907328619;0.09750646188742433;222;relu;0.7966533250652987;1.4936034679412842
447;1.850465050489361;0.1237057945628779;469;logistic;0.7514388259390796;4.033301877975464
448;0.29652923359354616;1.342968462205806;250;identity;0.7889843471071274;1.7162927627563476
449;0.742555400026428;0.5852914980080108;351;identity;0.7906232970667268;1.6828272819519043
450;0.05770678971301929;0.1106307099655607;316;identity;0.7996696544337336;1.252469778060913
451;0.13566477834557353;1.638882828152035;452;identity;0.7909029069658191;3.2177011966705322
452;0.024665847334688403;1.3235423924288023;103;identity;0.8013172482477404;1.05957989692688
453;0.027581023786741887;0.02163437824212656;25;tanh;0.8070710487250314;1.5609117507934571
454;1.5460946357021608;0.0365553462255432;299;identity;0.7917203149369562;0.999022388458252
455;1.0182035678554373;0.8716384851609665;250;tanh;0.7514388259390796;2.2768842697143556
456;0.056872059669001176;0.1704531832457448;464;relu;0.8065246067985793;2.5495893001556396
457;0.0757440974363009;0.06146785604403732;323;logistic;0.786244996899487;3.2089756965637206
458;0.03465360249696788;0.036201974905989025;482;logistic;0.7966559558035966;3.987417125701904
459;0.03727247041845735;0.0301008063675925;302;logistic;0.7952864686096548;3.8648209095001222
460;0.8025608479663606;0.1554275673194632;317;relu;0.7728203393652405;1.631919002532959
461;0.21312470905488828;0.02282164421677352;353;tanh;0.7996704060732472;3.5839592933654787
462;1.2731022972154236;0.6325885461638183;12;identity;0.7832297949903226;0.6464097023010253
463;0.5441672818869712;0.3315750614294176;116;relu;0.7936403780746755;1.0129712104797364
464;0.03818869125807768;0.24655475470354304;389;logistic;0.7892620779074355;5.7274017333984375
465;0.14380664060362455;1.638882828152035;244;relu;0.777477497792059;2.6559041500091554
466;0.01807588645787057;0.027314404980561178;427;logistic;0.789258695529624;3.7062695980072022
467;0.5684814525490124;1.7204462053160565;231;relu;0.7599428753969595;1.704042673110962
468;0.10850216957891966;0.09424713627521167;413;relu;0.8029595805851514;2.245987129211426
469;0.8930648445021521;0.2811026908699068;162;identity;0.7837788676550727;0.9397861957550049
470;0.23715857262906004;0.02419127519970932;374;logistic;0.7763808557415863;5.032916164398193
471;0.18967502087348076;0.5602583552277165;440;logistic;0.7689843471071274;4.024827480316162
472;0.026659079379170583;0.5208930376681447;461;logistic;0.8056978033335213;6.73736162185669
473;0.2292311286939275;0.026019476311151795;380;identity;0.7993949301914802;1.231489372253418
474;1.1166361432937435;0.04375177886066792;59;relu;0.7856966758742507;1.011158561706543
475;0.2281204783054419;0.1117105880679368;277;relu;0.7991213334084972;2.7063161373138427
476;0.031445753348875234;0.5389069539099856;14;relu;0.7856989307927917;0.6181594848632812
477;0.16636368047609068;0.37438189738118427;391;relu;0.782958077306124;2.3413779735565186
478;0.6387633101062072;0.09609602866755351;464;tanh;0.7906281827235657;5.819904422760009
479;0.02304440870827487;0.757122474255529;495;relu;0.7678771821034631;6.731473350524903
480;0.16798757401914716;1.9331464694929505;185;identity;0.7887066163068192;1.4497984886169433
481;1.3560773199087828;0.5285383571939726;87;logistic;0.7514388259390796;0.843339204788208
482;0.1763479239009275;0.12250996182225847;222;logistic;0.7791194543097131;2.204790782928467
483;0.15243713315936575;0.26647869370820154;221;logistic;0.7878854501381138;2.4530959606170653
484;0.7005143387749442;0.1376559752014496;343;identity;0.7881613018396377;1.479959487915039
485;0.617411518886723;0.988959937424418;208;relu;0.751996918277994;1.3824621200561524
486;0.27703653396375477;0.02395742423886009;30;identity;0.7972035251893191;0.6356982707977294
487;0.23715857262906004;0.673817793089464;295;relu;0.7851509855873122;2.003654623031616
488;0.02640137277723627;0.20400928316891936;319;relu;0.8092628295469492;1.838271427154541
489;0.4796120927743549;0.742555400026428;77;relu;0.7813097318526034;0.8559721946716309
490;0.1952837275586734;0.03159885331794677;194;logistic;0.7881631809384219;2.265907859802246
491;0.06708351535166797;0.47497580354179936;87;tanh;0.7224052464438055;1.5149802684783935
492;1.4514929226581763;0.3299685432707061;148;relu;0.7824063739030761;0.8725933074951172
493;1.6873447343754966;0.379876824406852;31;logistic;0.7514388259390796;0.6177031040191651
494;1.3235423924288023;0.02419127519970932;183;identity;0.7911734971907473;0.698090934753418
495;1.9051834612300034;0.03818869125807768;335;tanh;0.7725422327451754;2.2483120918273927
496;0.01807588645787057;1.2607955381460727;460;logistic;0.7662457485390007;4.761096811294555
497;0.07392684949553276;0.030542605865807218;443;tanh;0.7991239641467952;3.6268913745880127
498;1.4871730922141573;0.35836943944629657;199;tanh;0.7777428265403912;2.588148355484009
499;1.058544619019639;0.7909517867920733;392;tanh;0.44952101771990155;1.9707382678985597
500;1.1722085206144224;0.02539521856240681;228;identity;0.7873386323919049;0.7486433982849121
